Organisational Unit,Payment Date,Benificiary Name,Amount
Environment & Regeneration,2014-08-04,3663,250.05
Environment & Regeneration,2014-08-04,3663,395.47
Environment & Regeneration,2014-08-27,CORE CATERING MAINTENANCE CONTRACTS LTD,406.66
Environment & Regeneration,2014-08-04,CORE CATERING MAINTENANCE CONTRACTS LTD,307.57
Environment & Regeneration,2014-08-08,THOMPSONS OF PRUDHOE LTD,410.76
Environment & Regeneration,2014-08-12,THOMPSONS OF PRUDHOE LTD,1218.00
Environment & Regeneration,2014-08-19,THOMPSONS OF PRUDHOE LTD,1579.60
Environment & Regeneration,2014-08-15,THOMPSONS OF PRUDHOE LTD,415.38
Environment & Regeneration,2014-08-01,THOMPSONS OF PRUDHOE LTD,807.24
Environment & Regeneration,2014-08-22,THOMPSONS OF PRUDHOE LTD,811.86
Environment & Regeneration,2014-08-22,THOMPSONS OF PRUDHOE LTD,574.49
Environment & Regeneration,2014-08-22,THOMPSONS OF PRUDHOE LTD,418.32
Environment & Regeneration,2014-08-22,THOMPSONS OF PRUDHOE LTD,288.26
Environment & Regeneration,2014-08-22,THOMPSONS OF PRUDHOE LTD,568.69
Adult and Culture,2014-08-26,14 EIGHTH ROW,9800.00
Adult and Culture,2014-08-26,18 SEA VIEW VILLAS,1540.00
Chief Executive's,2014-08-11,1ST DINNINGTON SCOUT GROUP,2500.00
Adult and Culture,2014-08-26,93 WINGROVE ROAD,1540.00
Environment & Regeneration,2014-08-06,A&J KEITH LTD,2524.25
Environment & Regeneration,2014-08-20,A&J KEITH LTD,1080.08
Environment & Regeneration,2014-08-20,A&J KEITH LTD,3760.00
Environment & Regeneration,2014-08-27,A&J KEITH LTD,829.70
Environment & Regeneration,2014-08-27,A&J KEITH LTD,1445.89
Environment & Regeneration,2014-08-28,A&J KEITH LTD,2074.55
Environment & Regeneration,2014-08-28,A&J KEITH LTD,1155.81
Environment & Regeneration,2014-08-28,A&J KEITH LTD,1541.51
Environment & Regeneration,2014-08-28,A&J KEITH LTD,390.86
Environment & Regeneration,2014-08-28,A&J KEITH LTD,1218.41
Environment & Regeneration,2014-08-28,A&J KEITH LTD,903.59
Environment & Regeneration,2014-08-28,A&J KEITH LTD,370.88
Environment & Regeneration,2014-08-28,A&J KEITH LTD,390.77
Environment & Regeneration,2014-08-28,A&J KEITH LTD,574.13
Environment & Regeneration,2014-08-28,A&J KEITH LTD,291.16
Environment & Regeneration,2014-08-28,A&J KEITH LTD,486.16
Environment & Regeneration,2014-08-29,A&J KEITH LTD,1464.07
Environment & Regeneration,2014-08-29,A&J KEITH LTD,307.72
Environment & Regeneration,2014-08-29,A&J KEITH LTD,2101.87
Environment & Regeneration,2014-08-29,A&J KEITH LTD,2391.17
Environment & Regeneration,2014-08-29,A&J KEITH LTD,987.61
Environment & Regeneration,2014-08-29,A&J KEITH LTD,1538.65
Environment & Regeneration,2014-08-29,A&J KEITH LTD,1594.76
Environment & Regeneration,2014-08-29,A&J KEITH LTD,288.60
Environment & Regeneration,2014-08-29,A&J KEITH LTD,868.54
Environment & Regeneration,2014-08-29,A&J KEITH LTD,2899.53
Environment & Regeneration,2014-08-29,A&J KEITH LTD,1910.90
Environment & Regeneration,2014-08-29,A&J KEITH LTD,255.00
Environment & Regeneration,2014-08-29,A&J KEITH LTD,252.94
Environment & Regeneration,2014-08-29,A&J KEITH LTD,370.88
Environment & Regeneration,2014-08-29,A&J KEITH LTD,1594.40
Environment & Regeneration,2014-08-29,A&J KEITH LTD,435.67
Environment & Regeneration,2014-08-29,A&J KEITH LTD,397.94
Environment & Regeneration,2014-08-29,A&J KEITH LTD,370.88
Environment & Regeneration,2014-08-29,A&J KEITH LTD,341.45
Environment & Regeneration,2014-08-29,A&J KEITH LTD,450.88
Environment & Regeneration,2014-08-29,A&J KEITH LTD,370.88
Environment & Regeneration,2014-08-13,A&J KEITH LTD,84285.50
Environment & Regeneration,2014-08-15,A&S LOCKSMITHS,407.97
Environment & Regeneration,2014-08-05,A&S LOCKSMITHS,353.07
