Organisational Unit,Payment Date,Benificiary Name,Amount
Chief Executive's,2016-10-28,BANNER GROUP LTD,345.96
Chief Executive's,2016-10-27,BANNER GROUP LTD,372.54
Chief Executive's,2016-10-26,BANNER GROUP LTD,372.54
Chief Executive's,2016-10-14,BANNER GROUP LTD,260.90
Adult and Culture,2016-10-18,BARCHESTER HEALTHCARE,12996.24
HRA,2016-10-19,BARKINGDOG,275.00
Adult and Culture,2016-10-24,BARNARDOS,315.00
Children's Services,2016-10-18,BARNARDOS,5960.00
Children's Services,2016-10-25,BARNARDOS,8500.00
Adult and Culture,2016-10-27,BARNARDO'S NORTH EAST,6208.16
Children's Services,2016-10-25,BARNARDO'S NORTH EAST,490.00
Children's Services,2016-10-21,BARNARDO'S NORTH EAST,720.00
Children's Services,2016-10-11,BARNARDO'S NORTH EAST,728.00
Children's Services,2016-10-20,BARNARDO'S NORTH EAST,72500.00
Children's Services,2016-10-20,BARNARDO'S NORTH EAST,72500.00
Adult and Culture,2016-10-27,BARNDALE HOUSE SCHOOL,2496.15
Environment & Regeneration,2016-10-14,BARRIER SURVEILLANCE  SYSTEMS LTD,343.75
Adult and Culture,2016-10-31,BASHAR FUNERAL SERVICES,3754.00
Environment & Regeneration,2016-10-24,BBC ELECTRICAL WHOLESALE,285.00
Environment & Regeneration,2016-10-10,BBS (BRICK & STONE) LTD,3542.84
HRA,2016-10-03,BC ASSOCIATES NORTHERN,2877.49
Environment & Regeneration,2016-10-18,BECKER SLIDING PARTITIONS LTD,8999.75
Children's Services,2016-10-13,BECOMING VISIBLE,1330.00
Adult and Culture,2016-10-20,BEDEBURN,1505.81
HRA,2016-10-14,BELL DECORATING GROUP,19341.31
HRA,2016-10-14,BELL DECORATING GROUP,9967.71
HRA,2016-10-14,BELL DECORATING GROUP,93716.42
HRA,2016-10-14,BELL DECORATING GROUP,493.70
Environment & Regeneration,2016-10-31,BELL TRUCK SALES LTD,365.82
Environment & Regeneration,2016-10-27,BELL TRUCK SALES LTD,365.82
Environment & Regeneration,2016-10-24,BELL TRUCK SALES LTD,705.60
Environment & Regeneration,2016-10-25,BELLE TENTS,4050.00
Environment & Regeneration,2016-10-07,BELLE TENTS,1960.00
Adult and Culture,2016-10-04,BELLE VUE HOUSE,59036.17
Adult and Culture,2016-10-04,BELLE VUE HOUSE,-3080.90
Adult and Culture,2016-10-04,BELLE VUE HOUSE,2237.53
Adult and Culture,2016-10-04,BELLE VUE HOUSE,-7451.82
Adult and Culture,2016-10-04,BELLE VUE HOUSE,942.10
Adult and Culture,2016-10-19,BENFIELD PARK MEDICAL GROUP,270.00
Environment & Regeneration,2016-10-28,BERENDSEN,1002.48
Children's Services,2016-10-24,BETTAKLEEN LTD,874.28
Adult and Culture,2016-10-19,BETTS AVENUE MEDICAL CENTRE,1480.00
Chief Executive's,2016-10-25,BHP LAW,58900.00
Adult and Culture,2016-10-26,BIBLIOTHECA LTD,489.55
Adult and Culture,2016-10-27,BIDDLES BOOKS,878.50
Children's Services,2016-10-05,BIFFA WASTE SERVICES LTD,1318.00
Environment & Regeneration,2016-10-26,BIFFA WASTE SERVICES LTD,1100.00
Environment & Regeneration,2016-10-13,BIFFA WASTE SERVICES LTD,3261.00
Adult and Culture,2016-10-04,BIRMINGHAM CITY COUNCIL,625.00
Adult and Culture,2016-10-13,BIRMINGHAM CITY COUNCIL,625.00
Chief Executive's,2016-10-18,BIRMINGHAM MIDSHIRES,44041.88
Adult and Culture,2016-10-18,BISHOPSGATE LODGE CARE HOME,1828.76
Adult and Culture,2016-10-18,BISHOPSGATE LODGE CARE HOME,-519.12
Adult and Culture,2016-10-14,BLAKEMORE FOODSERVICE,353.74
Children's Services,2016-10-28,BLAKEMORE FOODSERVICE,404.57
Children's Services,2016-10-03,BLAKEMORE FOODSERVICE,257.31
Children's Services,2016-10-10,BLAKEMORE FOODSERVICE,460.65
Children's Services,2016-10-07,BLAKEMORE FOODSERVICE,460.65
Children's Services,2016-10-20,BLIND CHILDREN UK,10155.84
Adult and Culture,2016-10-19,BLUE LINE TAXIS,322.50
Adult and Culture,2016-10-14,BLUEBIRD CARE (NEWCASTLE),419.98
Adult and Culture,2016-10-14,BLUEBIRD CARE (NEWCASTLE),669.48
Adult and Culture,2016-10-27,BOB CROSBY AGENCIES LTD,320.00
Adult and Culture,2016-10-07,BOB CROSBY AGENCIES LTD,263.00
Adult and Culture,2016-10-31,BOB CROSBY AGENCIES LTD,284.34
Adult and Culture,2016-10-10,BOB CROSBY AGENCIES LTD,419.16
Adult and Culture,2016-10-28,BOB CROSBY AGENCIES LTD,361.20
Adult and Culture,2016-10-03,BOB CROSBY AGENCIES LTD,726.95
Adult and Culture,2016-10-28,BOB CROSBY AGENCIES LTD,480.24
Adult and Culture,2016-10-27,BOB CROSBY AGENCIES LTD,475.20
Chief Executive's,2016-10-17,BOB CROSBY AGENCIES LTD,317.80
Chief Executive's,2016-10-03,BOB CROSBY AGENCIES LTD,614.40
Chief Executive's,2016-10-11,BOB CROSBY AGENCIES LTD,401.82
Children's Services,2016-10-17,BOB CROSBY AGENCIES LTD,252.48
Environment & Regeneration,2016-10-03,BOB CROSBY AGENCIES LTD,361.20
Environment & Regeneration,2016-10-17,BOB CROSBY AGENCIES LTD,485.40
Environment & Regeneration,2016-10-17,BOB CROSBY AGENCIES LTD,577.09
Environment & Regeneration,2016-10-17,BOB CROSBY AGENCIES LTD,2684.91
Environment & Regeneration,2016-10-17,BOB CROSBY AGENCIES LTD,475.20
Environment & Regeneration,2016-10-17,BOB CROSBY AGENCIES LTD,256.30
Environment & Regeneration,2016-10-03,BOB CROSBY AGENCIES LTD,775.62
Environment & Regeneration,2016-10-17,BOB CROSBY AGENCIES LTD,351.43
Environment & Regeneration,2016-10-17,BOB CROSBY AGENCIES LTD,279.80
Environment & Regeneration,2016-10-17,BOB CROSBY AGENCIES LTD,250.23
Environment & Regeneration,2016-10-31,BOB CROSBY AGENCIES LTD,355.33
Environment & Regeneration,2016-10-31,BOB CROSBY AGENCIES LTD,310.06
Environment & Regeneration,2016-10-31,BOB CROSBY AGENCIES LTD,287.84
Environment & Regeneration,2016-10-31,BOB CROSBY AGENCIES LTD,1020.65
Environment & Regeneration,2016-10-31,BOB CROSBY AGENCIES LTD,500.40
Environment & Regeneration,2016-10-10,BOB CROSBY AGENCIES LTD,318.44
Environment & Regeneration,2016-10-28,BOB CROSBY AGENCIES LTD,314.75
Environment & Regeneration,2016-10-28,BOB CROSBY AGENCIES LTD,307.68
Environment & Regeneration,2016-10-27,BOB CROSBY AGENCIES LTD,505.96
Environment & Regeneration,2016-10-27,BOB CROSBY AGENCIES LTD,502.12
Environment & Regeneration,2016-10-27,BOB CROSBY AGENCIES LTD,330.40
Environment & Regeneration,2016-10-27,BOB CROSBY AGENCIES LTD,374.72
Environment & Regeneration,2016-10-26,BOB CROSBY AGENCIES LTD,425.67
Environment & Regeneration,2016-10-07,BOB CROSBY AGENCIES LTD,533.26
Environment & Regeneration,2016-10-07,BOB CROSBY AGENCIES LTD,293.80
Environment & Regeneration,2016-10-07,BOB CROSBY AGENCIES LTD,266.70
Environment & Regeneration,2016-10-03,BOB CROSBY AGENCIES LTD,313.50
Environment & Regeneration,2016-10-03,BOB CROSBY AGENCIES LTD,296.84
Environment & Regeneration,2016-10-03,BOB CROSBY AGENCIES LTD,353.44
Environment & Regeneration,2016-10-03,BOB CROSBY AGENCIES LTD,293.01
Environment & Regeneration,2016-10-12,BOB CROSBY AGENCIES LTD,1651.80
Environment & Regeneration,2016-10-12,BOB CROSBY AGENCIES LTD,488.72
Environment & Regeneration,2016-10-12,BOB CROSBY AGENCIES LTD,416.60
Environment & Regeneration,2016-10-12,BOB CROSBY AGENCIES LTD,610.76
Environment & Regeneration,2016-10-20,BOB CROSBY AGENCIES LTD,452.12
Environment & Regeneration,2016-10-20,BOB CROSBY AGENCIES LTD,335.75
Environment & Regeneration,2016-10-20,BOB CROSBY AGENCIES LTD,444.67
Environment & Regeneration,2016-10-07,BOC LTD,2302.95
Environment & Regeneration,2016-10-17,BOMB COSMETICS,334.12
Chief Executive's,2016-10-26,BOND DICKINSON LLP,2022.00
Chief Executive's,2016-10-13,BOND DICKINSON LLP,1504.00
Children's Services,2016-10-03,BOND DICKINSON LLP,734.00
Adult and Culture,2016-10-13,BOOTS PHARMACY,4964.50
Adult and Culture,2016-10-14,BOOTS PHARMACY,21581.87
Environment & Regeneration,2016-10-20,BORDER SIGNS AND GRAPHICS,615.00
Adult and Culture,2016-10-04,BOWLAND LODGE,39810.75
Adult and Culture,2016-10-04,BOWLAND LODGE,8102.64
Adult and Culture,2016-10-04,BOWLAND LODGE,3670.88
Adult and Culture,2016-10-04,BOWLAND LODGE,5420.00
Adult and Culture,2016-10-04,BOWLAND LODGE,-7028.62
Adult and Culture,2016-10-04,BOWLAND LODGE,-1111.00
Adult and Culture,2016-10-04,BOWLAND LODGE,-400.60
Adult and Culture,2016-10-04,BOWLAND LODGE,-1387.88
Adult and Culture,2016-10-18,BRACKEN RIDGE MANOR,2382.52
Adult and Culture,2016-10-13,BRAMPTON COURT,4032.00
Adult and Culture,2016-10-13,BRAMPTON COURT,4032.00
Adult and Culture,2016-10-13,BRAMPTON COURT,7056.00
Adult and Culture,2016-10-13,BRAMPTON COURT,2856.00
Adult and Culture,2016-10-18,BRAMPTON COURT,625.00
Adult and Culture,2016-10-18,BRAMPTON COURT,625.00
Adult and Culture,2016-10-20,BRAMPTON COURT,79331.34
Adult and Culture,2016-10-20,BRAMPTON COURT,14187.08
Adult and Culture,2016-10-20,BRAMPTON COURT,2761.96
Adult and Culture,2016-10-20,BRAMPTON COURT,2469.00
Adult and Culture,2016-10-20,BRAMPTON COURT,2589.96
Adult and Culture,2016-10-20,BRAMPTON COURT,-5915.90
Adult and Culture,2016-10-20,BRAMPTON COURT,-2369.79
Environment & Regeneration,2016-10-24,BRENDECK LTD,489.20
