Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2010-04-26,ROCKET BADGE COMPANY,3060.00
Adult and Culture,2010-04-28,SWEET & MAXWELL,2208.00
Adult and Culture,2010-04-28,N POWER NORTHERN LTD,750.86
Adult and Culture,2010-04-12,LA TAXIS,1314.80
Adult and Culture,2010-04-12,LA TAXIS,1294.80
Adult and Culture,2010-04-18,LA TAXIS,1314.80
Adult and Culture,2010-04-12,NODA TAXIS LTD,877.60
Adult and Culture,2010-04-12,NODA TAXIS LTD,1066.60
Adult and Culture,2010-04-18,NODA TAXIS LTD,940.20
Adult and Culture,2010-04-26,NODA TAXIS LTD,865.60
Adult and Culture,2010-04-18,D R SUMMERS PROPERTY MAINTENANCE,580.00
Adult and Culture,2010-04-18,D R SUMMERS PROPERTY MAINTENANCE,580.00
Adult and Culture,2010-04-27,SUPRA UK LTD,1084.79
Adult and Culture,2010-04-07,NEWCASTLE AMBULANCE SERVICE,1341.00
Adult and Culture,2010-04-07,NEWCASTLE AMBULANCE SERVICE,1341.00
Adult and Culture,2010-04-07,NEWCASTLE AMBULANCE SERVICE,1341.00
Adult and Culture,2010-04-18,NEWCASTLE AMBULANCE SERVICE,1439.00
Adult and Culture,2010-04-21,NEWCASTLE AMBULANCE SERVICE,1243.00
Adult and Culture,2010-04-22,CONNEVANS LTD,967.15
Adult and Culture,2010-04-01,RNID SOUND ADVANTAGE,1276.71
Adult and Culture,2010-04-01,SARABEC LTD,904.00
Adult and Culture,2010-04-29,N POWER NORTHERN LTD,1311.17
Adult and Culture,2010-04-15,THOMAS OWEN & SONS LTD,515.91
Adult and Culture,2010-04-18,LIME LEGAL LTD,737.50
Adult and Culture,2010-04-27,BECOMING VISIBLE,610.80
Adult and Culture,2010-04-28,ASKEWS LIBRARY SERVICES LTD,539.05
Adult and Culture,2010-04-26,BBC AUDIO BOOKS LTD,565.16
Adult and Culture,2010-04-13,BERTRAM LIBRARY SERVICES,1753.60
Adult and Culture,2010-04-19,BERTRAM LIBRARY SERVICES,559.72
Adult and Culture,2010-04-25,BERTRAM LIBRARY SERVICES,1033.95
Adult and Culture,2010-04-25,BERTRAM LIBRARY SERVICES,517.00
Adult and Culture,2010-04-25,BSI,6995.00
Adult and Culture,2010-04-25,CENGAGE LEARNING SERVICES LTD,3480.00
Adult and Culture,2010-04-26,OXFORD UNIVERSITY PRESS,4750.00
Adult and Culture,2010-04-28,ST ANDREWS NEWSAGENCY,615.84
Adult and Culture,2010-04-13,AXIELL LTD,970.00
Adult and Culture,2010-04-25,AXIELL LTD,14833.00
Adult and Culture,2010-04-29,AXIELL LTD,534.00
Adult and Culture,2010-04-14,DIMENSIONS DIRECT,550.00
Adult and Culture,2010-04-20,ELLISON SERVICES LTD,2000.00
Adult and Culture,2010-04-01,FAWDON COMMUNITY CENTRE,3600.00
Adult and Culture,2010-04-11,KAJIMA NEWCASTLE LIBRARIES LTD,273030.75
Adult and Culture,2010-04-25,NAVIGATOR SIGNING SOLUTIONS LTD,2100.00
Adult and Culture,2010-04-14,NCC GROUP SECURE TEST LTD,945.00
Adult and Culture,2010-04-15,RILEY DUNN & WILSON,6122.40
Adult and Culture,2010-04-15,RILEY DUNN & WILSON,4850.78
Adult and Culture,2010-04-15,RILEY DUNN & WILSON,6318.04
Adult and Culture,2010-04-21,SCL SEMINAR ACCOUNT,520.00
Adult and Culture,2010-04-07,SUPPLIES TEAM LTD,623.64
Adult and Culture,2010-04-14,THE POINT DESIGN CONSULTANCY LTD,3100.00
Adult and Culture,2010-04-06,THOMAS OWEN & SONS LTD,865.83
Adult and Culture,2010-04-15,THOMAS OWEN & SONS LTD,645.92
Adult and Culture,2010-04-07,ELANDERS HINDSON LTD,3175.00
Adult and Culture,2010-04-08,Redacted Personal Data,1250.00
Adult and Culture,2010-04-11,DARLINGTON BOROUGH COUNCIL,38305.30
Adult and Culture,2010-04-11,GATESHEAD MBC,101740.92
Adult and Culture,2010-04-11,MIDDLESBROUGH BOROUGH COUNCIL,72908.36
Adult and Culture,2010-04-11,STOCKTON BOROUGH COUNCIL,64801.22
Adult and Culture,2010-04-11,SUNDERLAND CITY COUNCIL,98342.38
Adult and Culture,2010-04-22,OCR,768.00
Adult and Culture,2010-04-14,AGE CONCERN NEWCASTLE,17531.79
Adult and Culture,2010-04-14,AGE CONCERN NEWCASTLE,17531.79
Adult and Culture,2010-04-19,ANCHOR HOUSING TRUST,5000.00
Adult and Culture,2010-04-14,AT HOME IN THE COMMUNITY LTD,1789.92
Adult and Culture,2010-04-14,AT HOME IN THE COMMUNITY LTD,1789.92
Adult and Culture,2010-04-19,BROWNTREE PROPERTIES LTD,930.00
Adult and Culture,2010-04-19,BYKER HALL,2061.39
Adult and Culture,2010-04-21,C.I.C.,540.00
Adult and Culture,2010-04-14,CAPABILITYS,1340.18
Adult and Culture,2010-04-08,CARR & CO SOLICITORS,2459.67
Adult and Culture,2010-04-21,CBIT,3750.00
Adult and Culture,2010-04-21,CENTRE FOR THE CHILDRENS BOOK,50000.00
Adult and Culture,2010-04-08,CHEVIOT VIEW,729.89
Adult and Culture,2010-04-18,CHEVIOT VIEW,519.63
Adult and Culture,2010-04-12,CIS LTD PROPERTY RECEIPT ACCT,1808.41
Adult and Culture,2010-04-14,COQUET TRUST,2534.32
Adult and Culture,2010-04-14,COQUET TRUST,2647.72
Adult and Culture,2010-04-14,COQUET TRUST,2134.88
Adult and Culture,2010-04-21,DAVID GRAY & CO,1250.00
Adult and Culture,2010-04-12,DEMENTIA CARE PARTNERSHIP,768.64
Adult and Culture,2010-04-12,DEMENTIA CARE PARTNERSHIP,960.80
Adult and Culture,2010-04-13,DEMENTIA CARE PARTNERSHIP,2244.05
Adult and Culture,2010-04-21,DENE PARK HOUSE,617.03
Adult and Culture,2010-04-21,DURHAM COUNTY COUNCIL,3964.65
Adult and Culture,2010-04-19,DURHAM TIMBER PRODUCTS,7255.00
Adult and Culture,2010-04-15,DWP,1531.50
Adult and Culture,2010-04-25,DWP,1122.30
Adult and Culture,2010-04-21,EDWARD LLOYD TRUST,643.76
Adult and Culture,2010-04-12,GARDINER AND THEOBALD,3000.00
Adult and Culture,2010-04-21,GLOBE GALLERY,5000.00
Adult and Culture,2010-04-12,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1818.71
Adult and Culture,2010-04-26,GUARDIAN HOMECARE & NURSING (NCLE) LTD,540.00
Adult and Culture,2010-04-22,HAREHILLS RESOURCE CENTRE,635.52
Adult and Culture,2010-04-29,HAWKSIDE MANAGEMENT SERVICES LTD,570.00
Adult and Culture,2010-04-29,HAWKSIDE MANAGEMENT SERVICES LTD,520.00
Adult and Culture,2010-04-21,ISIS ARTS,5000.00
Adult and Culture,2010-04-12,JPM CONSULTANTS,7813.05
Adult and Culture,2010-04-26,KNW,1500.00
Adult and Culture,2010-04-27,LIVABILITY HOUSING,512.00
Adult and Culture,2010-04-29,LIVABILITY HOUSING,512.00
Adult and Culture,2010-04-12,LLOYD LTD,13335.00
Adult and Culture,2010-04-08,LOWELL PORTFOLIO,1354.70
Adult and Culture,2010-04-12,LTC HEALTHCARE,1080.00
Adult and Culture,2010-04-20,MENTAL HEALTH MATTERS,35000.00
Adult and Culture,2010-04-20,MENTAL HEALTH MATTERS,35000.00
Adult and Culture,2010-04-20,MENTAL HEALTH MATTERS,17536.00
Adult and Culture,2010-04-11,MICHAEL WHEATLEY (CONSTRUCTION) LTD,522.20
Adult and Culture,2010-04-06,NEOPOST FINANCE LTD,1000.00
Adult and Culture,2010-04-19,NEW WRITING NORTH,5000.00
Adult and Culture,2010-04-26,NEWCASTLE HEALTHY CITY PROJECT,109650.50
Adult and Culture,2010-04-15,NEWCASTLE PCT,812.50
Adult and Culture,2010-04-12,NEWCASTLE SOCIETY FOR BLIND PEOPLE,10000.00
Adult and Culture,2010-04-21,NORTH EAST THEATRE TRUST LTD,25000.00
Adult and Culture,2010-04-21,NORTHERN STAGE (THEATRICAL PRODUCTIONS),28750.00
Adult and Culture,2010-04-19,NORTHUMBRIAN WATER LIMITED,548.39
Adult and Culture,2010-04-15,R W BARRETT & SON,684.00
Adult and Culture,2010-04-07,Redacted Personal Data,1752.67
Adult and Culture,2010-04-08,Redacted Personal Data,1900.00
Adult and Culture,2010-04-08,Redacted Personal Data,14197.01
Adult and Culture,2010-04-14,Redacted Personal Data,3561.89
Adult and Culture,2010-04-15,Redacted Personal Data,2635.00
Adult and Culture,2010-04-20,Redacted Personal Data,1900.00
Adult and Culture,2010-04-20,Redacted Personal Data,13235.34
Adult and Culture,2010-04-25,Redacted Personal Data,7500.00
Adult and Culture,2010-04-25,Redacted Personal Data,7500.00
Adult and Culture,2010-04-27,Redacted Personal Data,4524.41
Adult and Culture,2010-04-27,RIVERSIDE NORTH EAST LTD,2047.76
Adult and Culture,2010-04-08,SEATING MATTERS LTD,3361.92
Adult and Culture,2010-04-21,SIDE GALLERY,5000.00
Adult and Culture,2010-04-11,SODEXO PRESTIGE,725.03
Adult and Culture,2010-04-21,STAR & SHADOW CINEMA,2500.00
Adult and Culture,2010-04-08,STONHAM,1648.46
Adult and Culture,2010-04-27,THE CYRENIANS,318561.00
Adult and Culture,2010-04-08,THE FLOORING OUTLET,1020.00
Adult and Culture,2010-04-21,THEM WIFIES,3750.00
Adult and Culture,2010-04-28,THOS. HEDLEY & SONS,681.50
Adult and Culture,2010-04-21,TYNESIDE CINEMA,18750.00
Adult and Culture,2010-04-12,WALKER LODGE,567.00
Adult and Culture,2010-04-26,WORKMAN LLP,2160.00
Adult and Culture,2010-04-14,ACCEPT CARE,5522.28
Adult and Culture,2010-04-27,AFTER ADOPTION,6178.56
Adult and Culture,2010-04-15,AGE CONCERN NEWCASTLE,1625.00
Adult and Culture,2010-04-18,AK CARE,14420.00
Adult and Culture,2010-04-18,AK CARE,14420.00
Adult and Culture,2010-04-01,ALLIED HEALTHCARE GROUP LTD,6380.07
Adult and Culture,2010-04-15,ALMA CARE NEWCASTLE LTD,1790.22
Adult and Culture,2010-04-15,ALMA CARE NEWCASTLE LTD,1193.48
Adult and Culture,2010-04-19,ALMA CARE NEWCASTLE LTD,2386.96
Adult and Culture,2010-04-15,AT HOME IN THE COMMUNITY LTD,3611.52
Adult and Culture,2010-04-15,AT HOME IN THE COMMUNITY LTD,4196.92
Adult and Culture,2010-04-15,AT HOME IN THE COMMUNITY LTD,617.76
Adult and Culture,2010-04-19,AT HOME IN THE COMMUNITY LTD,950.40
Adult and Culture,2010-04-18,AUTISM NORTH - EASTCLIFFE,9997.03
Adult and Culture,2010-04-21,AUTISM NORTH - EASTCLIFFE,10043.06
Adult and Culture,2010-04-19,AVALON,542.90
Adult and Culture,2010-04-12,AZURE,1603.96
Adult and Culture,2010-04-12,AZURE,1436.40
Adult and Culture,2010-04-12,AZURE,574.56
Adult and Culture,2010-04-12,AZURE,1723.68
Adult and Culture,2010-04-12,AZURE,981.60
Adult and Culture,2010-04-12,AZURE,813.96
Adult and Culture,2010-04-12,AZURE,574.56
Adult and Culture,2010-04-12,AZURE,1220.96
Adult and Culture,2010-04-12,AZURE,2010.96
Adult and Culture,2010-04-12,AZURE,658.35
Adult and Culture,2010-04-12,AZURE,1029.42
Adult and Culture,2010-04-12,AZURE,1029.42
Adult and Culture,2010-04-12,AZURE,526.68
Adult and Culture,2010-04-12,AZURE,670.32
Adult and Culture,2010-04-12,AZURE,574.56
Adult and Culture,2010-04-12,AZURE,1301.13
Adult and Culture,2010-04-15,AZURE,861.84
Adult and Culture,2010-04-14,BARNARDOS,2233.95
Adult and Culture,2010-04-14,BARNARDOS,3672.68
Adult and Culture,2010-04-14,BARNARDOS,1625.00
Adult and Culture,2010-04-18,BARNARDOS,4590.85
Adult and Culture,2010-04-29,BARNARDOS,6428.87
Adult and Culture,2010-04-29,BARNARDOS,918.17
Adult and Culture,2010-04-29,BARNARDOS,6242.70
Adult and Culture,2010-04-29,BARNARDOS,5065.25
Adult and Culture,2010-04-29,BARNARDOS,7101.59
Adult and Culture,2010-04-29,BARNARDOS,790.51
Adult and Culture,2010-04-29,BARNARDOS,1328.74
Adult and Culture,2010-04-29,BARNARDOS,1459.57
Adult and Culture,2010-04-29,BARNARDOS,6078.30
Adult and Culture,2010-04-29,BARNARDOS,1047.30
Adult and Culture,2010-04-29,BARNARDOS,3752.13
Adult and Culture,2010-04-29,BARNARDOS,797.72
Adult and Culture,2010-04-29,BARNARDOS,888.37
Adult and Culture,2010-04-12,CARE SOLUTIONS LTD,611.52
Adult and Culture,2010-04-12,CARE SOLUTIONS LTD,815.36
Adult and Culture,2010-04-15,CARE SOLUTIONS LTD,761.04
Adult and Culture,2010-04-15,CARE SOLUTIONS LTD,1548.40
Adult and Culture,2010-04-15,CARE SOLUTIONS LTD,1548.40
Adult and Culture,2010-04-15,CARE SOLUTIONS LTD,711.68
Adult and Culture,2010-04-15,CARE SOLUTIONS LTD,939.80
Adult and Culture,2010-04-15,CARE SOLUTIONS LTD,584.20
Adult and Culture,2010-04-19,CARE SOLUTIONS LTD,8930.24
Adult and Culture,2010-04-19,CARE SOLUTIONS LTD,8930.24
Adult and Culture,2010-04-19,CARE SOLUTIONS LTD,8930.24
Adult and Culture,2010-04-19,CARE SOLUTIONS LTD,8930.24
Adult and Culture,2010-04-19,CARE UK HOMECARE,4212.68
Adult and Culture,2010-04-15,CARELINE HOMECARE LTD,1143.30
Adult and Culture,2010-04-12,CARES (HUMAN SERVICES) LTD,1989.00
Adult and Culture,2010-04-12,CARES (HUMAN SERVICES) LTD,1989.00
Adult and Culture,2010-04-12,CARES (HUMAN SERVICES) LTD,1989.00
Adult and Culture,2010-04-14,CARES (HUMAN SERVICES) LTD,2995.00
Adult and Culture,2010-04-14,CARES (HUMAN SERVICES) LTD,1989.00
Adult and Culture,2010-04-14,CARES (HUMAN SERVICES) LTD,2995.00
Adult and Culture,2010-04-14,CARES (HUMAN SERVICES) LTD,2995.00
Adult and Culture,2010-04-15,CARES (HUMAN SERVICES) LTD,1989.00
Adult and Culture,2010-04-18,CARES (HUMAN SERVICES) LTD,2995.00
Adult and Culture,2010-04-18,CARES (HUMAN SERVICES) LTD,2995.00
Adult and Culture,2010-04-18,CARES (HUMAN SERVICES) LTD,2995.00
Adult and Culture,2010-04-27,CARES (HUMAN SERVICES) LTD,2995.00
Adult and Culture,2010-04-12,CAR-ES (UK) LTD,830.46
Adult and Culture,2010-04-12,CAR-ES (UK) LTD,914.41
Adult and Culture,2010-04-14,CAREWATCH (NEWCASTLE UPON TYNE),534.85
Adult and Culture,2010-04-19,CAREWATCH (NEWCASTLE UPON TYNE),3070.34
Adult and Culture,2010-04-25,CAREWATCH (NEWCASTLE UPON TYNE),1690.40
Adult and Culture,2010-04-25,CAREWATCH (NEWCASTLE UPON TYNE),1690.40
Adult and Culture,2010-04-19,CAREWATCH (NORTH TYNESIDE),1886.72
Adult and Culture,2010-04-19,CAREWATCH (NORTH TYNESIDE),1176.48
Adult and Culture,2010-04-15,CASTLE CRAIG HOSPITAL LTD,1301.20
Adult and Culture,2010-04-25,CASTLE CRAIG HOSPITAL LTD,1301.20
Adult and Culture,2010-04-26,CASTLE CRAIG HOSPITAL LTD,704.05
Adult and Culture,2010-04-18,CHURCH VIEW DAY NURSERY,889.20
Adult and Culture,2010-04-13,CIC,754.56
Adult and Culture,2010-04-13,CIC,1194.72
Adult and Culture,2010-04-13,CIC,628.80
Adult and Culture,2010-04-13,CIC,628.80
Adult and Culture,2010-04-13,CIC,880.32
Adult and Culture,2010-04-13,CIC,1021.80
Adult and Culture,2010-04-14,CIC,597.36
Adult and Culture,2010-04-15,CIC,628.80
Adult and Culture,2010-04-15,CIC,1383.36
Adult and Culture,2010-04-15,CIC,503.04
Adult and Culture,2010-04-15,CIC,880.32
Adult and Culture,2010-04-15,CIC,628.80
Adult and Culture,2010-04-15,CIC,7527.10
Adult and Culture,2010-04-18,CITY OF EDINBURGH COUNCIL,10808.74
Adult and Culture,2010-04-19,COMENSURA LTD,20666.94
Adult and Culture,2010-04-27,COMFORT CALL LTD,1881.88
Adult and Culture,2010-04-19,COMMUNITY INTEGRATED CARE,6289.10
Adult and Culture,2010-04-01,CONTINUUM GROUP,15428.70
Adult and Culture,2010-04-01,CONTINUUM GROUP,11900.70
Adult and Culture,2010-04-01,CONTINUUM GROUP,14468.10
Adult and Culture,2010-04-01,CONTINUUM GROUP,15942.99
Adult and Culture,2010-04-27,CONTINUUM GROUP,12297.39
Adult and Culture,2010-04-27,CONTINUUM GROUP,15942.99
Adult and Culture,2010-04-27,CONTINUUM GROUP,14950.37
Adult and Culture,2010-04-01,COQUET TRUST,825.50
Adult and Culture,2010-04-01,COQUET TRUST,610.87
Adult and Culture,2010-04-01,COQUET TRUST,1106.17
Adult and Culture,2010-04-01,COQUET TRUST,1205.23
Adult and Culture,2010-04-15,COQUET TRUST,792.48
Adult and Culture,2010-04-22,COQUET TRUST,813.96
Adult and Culture,2010-04-22,COQUET TRUST,2178.54
Adult and Culture,2010-04-22,COQUET TRUST,526.68
Adult and Culture,2010-04-25,COQUET TRUST,1400.49
Adult and Culture,2010-04-25,COQUET TRUST,1400.49
Adult and Culture,2010-04-22,DEMENTIA CARE PARTNERSHIP,4352.57
Adult and Culture,2010-04-14,DIMENSIONS (UK) LTD,5832.84
Adult and Culture,2010-04-12,DUMFRIES & GALLOWAY COUNCIL,2160.40
Adult and Culture,2010-04-18,DUMFRIES & GALLOWAY COUNCIL,2160.40
Adult and Culture,2010-04-29,DURHAM COUNTY COUNCIL,20888.00
Adult and Culture,2010-04-18,ESPA LTD - EUROPEAN SERVICES FOR,5492.08
Adult and Culture,2010-04-25,ESPA LTD - EUROPEAN SERVICES FOR,23673.51
Adult and Culture,2010-04-01,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-01,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-01,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-01,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-01,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-01,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-18,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-18,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-18,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-18,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-18,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-18,EVOLUTION CHILDREN SERVICES,12000.00
Adult and Culture,2010-04-14,FOSTER CARE ASSOCIATES,3991.25
Adult and Culture,2010-04-14,FOSTER CARE SOLUTIONS,4361.00
Adult and Culture,2010-04-14,FOSTER CARE SOLUTIONS,6541.50
Adult and Culture,2010-04-14,FOSTER CARE SOLUTIONS,3924.90
Adult and Culture,2010-04-14,FOSTER CARE SOLUTIONS,3924.90
Adult and Culture,2010-04-14,FOSTER CARE SOLUTIONS,4142.95
Adult and Culture,2010-04-14,FOSTER CARE SOLUTIONS,6541.50
Adult and Culture,2010-04-14,FOSTER CARE SOLUTIONS,3488.80
Adult and Culture,2010-04-14,FOSTER CARE SOLUTIONS,3488.80
Adult and Culture,2010-04-14,FOSTER CARE SOLUTIONS,3862.60
Adult and Culture,2010-04-14,FOSTER CARE SOLUTIONS,3862.60
Adult and Culture,2010-04-14,FOSTER CARES LTD,938.40
Adult and Culture,2010-04-29,FOSTERING SOLUTIONS,831.04
Adult and Culture,2010-04-12,FOUR SEASONS HEALTH CARE,13494.60
Adult and Culture,2010-04-14,FUTURES FOR CHILDREN  LTD,6642.72
Adult and Culture,2010-04-14,FUTURES FOR CHILDREN  LTD,3751.00
Adult and Culture,2010-04-14,FUTURES FOR CHILDREN  LTD,3520.67
Adult and Culture,2010-04-14,FUTURES FOR CHILDREN  LTD,7354.44
Adult and Culture,2010-04-29,GATESHEAD MBC,7242.30
Adult and Culture,2010-04-29,GATESHEAD MBC,7031.08
Adult and Culture,2010-04-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,8373.85
Adult and Culture,2010-04-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4164.89
Adult and Culture,2010-04-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,561.15
Adult and Culture,2010-04-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,11090.17
Adult and Culture,2010-04-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,509.29
Adult and Culture,2010-04-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1017.04
Adult and Culture,2010-04-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1496.40
Adult and Culture,2010-04-14,GUARDIAN HOMECARE & NURSING (NCLE) LTD,1238.77
Adult and Culture,2010-04-15,GUARDIAN HOMECARE & NURSING (NCLE) LTD,565.74
Adult and Culture,2010-04-15,GUARDIAN HOMECARE & NURSING (NCLE) LTD,895.13
Adult and Culture,2010-04-15,GUARDIAN HOMECARE & NURSING (NCLE) LTD,639.76
Adult and Culture,2010-04-19,GUARDIAN HOMECARE & NURSING (NCLE) LTD,4382.08
Adult and Culture,2010-04-19,GUARDIAN HOMECARE & NURSING (NCLE) LTD,5102.89
Adult and Culture,2010-04-19,GUARDIAN HOMECARE & NURSING (NCLE) LTD,5638.75
Adult and Culture,2010-04-12,HOWARD HOUSE CARE LTD,3520.00
Adult and Culture,2010-04-12,HOWARD HOUSE CARE LTD,3520.00
Adult and Culture,2010-04-14,HOWARD HOUSE CARE LTD,3520.00
Adult and Culture,2010-04-14,HOWARD HOUSE CARE LTD,3520.00
Adult and Culture,2010-04-14,HOWARD HOUSE CARE LTD,3520.00
Adult and Culture,2010-04-14,HOWARD HOUSE CARE LTD,3520.00
Adult and Culture,2010-04-15,HOWARD HOUSE CARE LTD,3750.00
Adult and Culture,2010-04-15,HOWARD HOUSE CARE LTD,3750.00
Adult and Culture,2010-04-18,HOWARD HOUSE CARE LTD,3750.00
Adult and Culture,2010-04-18,HOWARD HOUSE CARE LTD,3750.00
Adult and Culture,2010-04-29,HOWARD HOUSE CARE LTD,3520.00
Adult and Culture,2010-04-29,HOWARD HOUSE CARE LTD,3520.00
Adult and Culture,2010-04-27,JB SKILLCARE LTD,1668.00
Adult and Culture,2010-04-27,JB SKILLCARE LTD,1728.00
Adult and Culture,2010-04-25,KEY ENTERPRISES (1983) LTD,1888.20
Adult and Culture,2010-04-26,KNIGHT FRANK LLP,7344.51
Adult and Culture,2010-04-26,KSA MANAGEMENT CONSULTANCY,5600.00
Adult and Culture,2010-04-15,LIFEWAYS COMMUNITY CARE,6452.04
Adult and Culture,2010-04-15,LIFEWAYS COMMUNITY CARE,1488.51
Adult and Culture,2010-04-15,LIFEWAYS COMMUNITY CARE,978.93
Adult and Culture,2010-04-15,LIFEWAYS COMMUNITY CARE,670.50
Adult and Culture,2010-04-15,LIFEWAYS COMMUNITY CARE,12084.24
Adult and Culture,2010-04-15,LIFEWAYS COMMUNITY CARE,3003.84
Adult and Culture,2010-04-15,LIFEWAYS COMMUNITY CARE,7203.00
Adult and Culture,2010-04-15,LIFEWAYS COMMUNITY CARE,871.65
Adult and Culture,2010-04-19,LIFEWAYS COMMUNITY CARE,7209.71
Adult and Culture,2010-04-14,LS CARE LTD,1018.19
Adult and Culture,2010-04-15,LS CARE LTD,1018.19
Adult and Culture,2010-04-19,LS CARE LTD,1018.19
Adult and Culture,2010-04-25,LS CARE LTD,1018.19
Adult and Culture,2010-04-27,LS CARE LTD,2582.74
Adult and Culture,2010-04-27,LS CARE LTD,2467.66
Adult and Culture,2010-04-27,LS CARE LTD,2467.66
Adult and Culture,2010-04-27,LS CARE LTD,2467.66
Adult and Culture,2010-04-27,LS CARE LTD,2455.28
Adult and Culture,2010-04-27,LS CARE LTD,2467.66
Adult and Culture,2010-04-27,LS CARE LTD,2467.66
Adult and Culture,2010-04-27,LS CARE LTD,2592.21
Adult and Culture,2010-04-27,LS CARE LTD,692.15
Adult and Culture,2010-04-15,MERIT HOME CARE SERVICES,1531.80
Adult and Culture,2010-04-15,MOMENTUM,6276.00
Adult and Culture,2010-04-22,MOMENTUM,735.45
Adult and Culture,2010-04-25,MOMENTUM,6524.00
Adult and Culture,2010-04-21,NATIONAL AUTISTIC SOCIETY,4874.00
Adult and Culture,2010-04-19,NATIONAL FOSTERING AGENCY,1058.60
