Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2015-06-09,AGE UK NEWCASTLE,273.84
Adult and Culture,2015-06-09,AGE UK NEWCASTLE,1369.2
Adult and Culture,2015-06-09,AGE UK NEWCASTLE,1665.88
Adult and Culture,2015-06-09,AGE UK NEWCASTLE,6937.28
Adult and Culture,2015-06-09,AGE UK NEWCASTLE,1780.08
Adult and Culture,2015-06-09,AGE UK NEWCASTLE,6321.16
Adult and Culture,2015-06-12,AGE UK NEWCASTLE,56973.61
Adult and Culture,2015-06-12,AGE UK NEWCASTLE,4000.22
Adult and Culture,2015-06-12,AGE UK NEWCASTLE,887.96
Adult and Culture,2015-06-12,AGE UK NEWCASTLE,1273.08
Environment & Regeneration,2015-06-18,AIR TECHNIQUE,415
Environment & Regeneration,2015-06-01,AKW MEDI-CARE LTD,525.7
Environment & Regeneration,2015-06-01,AKW MEDI-CARE LTD,339.21
Environment & Regeneration,2015-06-01,AKW MEDI-CARE LTD,330.93
Environment & Regeneration,2015-06-01,AKW MEDI-CARE LTD,330.93
Environment & Regeneration,2015-06-01,AKW MEDI-CARE LTD,339.21
Environment & Regeneration,2015-06-01,AKW MEDI-CARE LTD,309.66
Environment & Regeneration,2015-06-01,AKW MEDI-CARE LTD,277.37
Environment & Regeneration,2015-06-01,AKW MEDI-CARE LTD,580.75
Environment & Regeneration,2015-06-22,AKW MEDI-CARE LTD,533.98
Environment & Regeneration,2015-06-22,AKW MEDI-CARE LTD,285.65
Environment & Regeneration,2015-06-16,ALAN CARR DESIGN & PRINT,1980
Adult and Culture,2015-06-16,ALBANY HOUSE  (WHITLEY BAY),4855.8
Environment & Regeneration,2015-06-10,ALBANY MOTORS,560
Chief Executive's,2015-06-26,ALBANY OFFICE FURNITURE SOLUTIONS,1615
Chief Executive's,2015-06-25,ALBANY OFFICE FURNITURE SOLUTIONS,1560
Chief Executive's,2015-06-26,ALBANY OFFICE FURNITURE SOLUTIONS,5997.5
Chief Executive's,2015-06-29,ALBANY OFFICE FURNITURE SOLUTIONS,3127
Chief Executive's,2015-06-29,ALBANY OFFICE FURNITURE SOLUTIONS,7851
Children's Services,2015-06-25,ALBANY OFFICE FURNITURE SOLUTIONS,529
Environment & Regeneration,2015-06-25,ALBANY OFFICE FURNITURE SOLUTIONS,7851
Environment & Regeneration,2015-06-02,ALEXANDER DENNIS LTD,251.44
Adult and Culture,2015-06-24,ALLAN COURT RESIDENTIAL HOME,741.34
Adult and Culture,2015-06-16,ALLAN COURT RESIDENTIAL HOME,-3439.55
Adult and Culture,2015-06-16,ALLAN COURT RESIDENTIAL HOME,-2633.92
Adult and Culture,2015-06-16,ALLAN COURT RESIDENTIAL HOME,-397.2
Adult and Culture,2015-06-16,ALLAN COURT RESIDENTIAL HOME,-2033.59
Adult and Culture,2015-06-16,ALLAN COURT RESIDENTIAL HOME,51024.07
Adult and Culture,2015-06-16,ALLAN COURT RESIDENTIAL HOME,11816.08
Adult and Culture,2015-06-16,ALLAN COURT RESIDENTIAL HOME,3000
Adult and Culture,2015-06-16,ALLAN COURT RESIDENTIAL HOME,12195.93
Adult and Culture,2015-06-16,ALLAN COURT RESIDENTIAL HOME,448
Adult and Culture,2015-06-04,ALLIED HEALTHCARE,833.34
Adult and Culture,2015-06-24,ALLIED HEALTHCARE GROUP,823.65
Adult and Culture,2015-06-09,ALLIED HEALTHCARE GROUP,47770.35
Adult and Culture,2015-06-09,ALLIED HEALTHCARE GROUP,10381.43
Adult and Culture,2015-06-09,ALLIED HEALTHCARE GROUP,3297.03
Adult and Culture,2015-06-09,ALLIED HEALTHCARE GROUP,611.23
HRA,2015-06-26,ALLPAY.NET LIMITED,59.52
HRA,2015-06-26,ALLPAY.NET LIMITED,519.7
HRA,2015-06-26,ALLPAY.NET LIMITED,87.01
HRA,2015-06-26,ALLPAY.NET LIMITED,407.12
HRA,2015-06-26,ALLPAY.NET LIMITED,3449.55
HRA,2015-06-26,ALLPAY.NET LIMITED,438.28
Environment & Regeneration,2015-06-11,ALTONAIDS MOBILITY,354
Environment & Regeneration,2015-06-15,AL-VAC LTD,477.53
Children's Services,2015-06-25,AMCO ENGINEERING,716.56
Environment & Regeneration,2015-06-25,AMCO ENGINEERING,716.56
Environment & Regeneration,2015-06-11,AMEC FOSTER WHEELER,2900
Environment & Regeneration,2015-06-25,AMEC FOSTER WHEELER,500
Adult and Culture,2015-06-13,ANCHOR TRUST,815.48
Environment & Regeneration,2015-06-09,ANDTECH SYSTEMS,1295
Chief Executive's,2015-06-08,ANTALIS MCNAUGHTON LTD,1704.3
Chief Executive's,2015-06-05,AON HEWITT LIMITED,1545
Environment & Regeneration,2015-06-10,APEX RADIO SYSTEMS LTD,1098.99
Adult and Culture,2015-06-12,APPLIED COMICS ETC,720
Children's Services,2015-06-18,AQUAID NORTH,516.8
Environment & Regeneration,2015-06-26,ARBORICULTURAL ASSOCIATION,550
Chief Executive's,2015-06-18,AREEEBA DISTRIBUTION,252
Chief Executive's,2015-06-18,AREEEBA DISTRIBUTION,300
Chief Executive's,2015-06-18,AREEEBA DISTRIBUTION,300
Environment & Regeneration,2015-06-05,AREEEBA DISTRIBUTION,810
Adult and Culture,2015-06-24,ARK HOUSE TREATMENT CENTRE,326.29
Environment & Regeneration,2015-06-11,ARMCON LTD,2731.95
Environment & Regeneration,2015-06-11,ARMCON LTD,1514.81
Environment & Regeneration,2015-06-02,ARNOLD CLARK,372.41
Environment & Regeneration,2015-06-09,ARNOLD CLARK,394.49
Environment & Regeneration,2015-06-25,ARNOLD CLARK,426.31
Environment & Regeneration,2015-06-18,ARNOLD CLARK,364
Environment & Regeneration,2015-06-16,ARRIVA NORTH EAST,1770
Children's Services,2015-06-02,ARTEMIS SUPPORT,11600
Children's Services,2015-06-29,ARTEMIS SUPPORT,11600
Adult and Culture,2015-06-09,ARTEMIS SUPPORT LTD,9735.67
Adult and Culture,2015-06-09,ARTEMIS SUPPORT LTD,94.96
Adult and Culture,2015-06-19,ASDA PHARMACY,105
Adult and Culture,2015-06-19,ASDA PHARMACY,883.98
Adult and Culture,2015-06-19,ASDA STORES LIMITED,36.4
Adult and Culture,2015-06-19,ASDA STORES LIMITED,105
Adult and Culture,2015-06-19,ASDA STORES LIMITED,240.57
Adult and Culture,2015-06-19,ASDA STORES LIMITED,488.7
Chief Executive's,2015-06-15,ASHBURTON RESIDENTS ASSOCIATION,1275
Adult and Culture,2015-06-17,ASHCHEM CHEMISTS,175
Adult and Culture,2015-06-17,ASHCHEM CHEMISTS,248.59
Adult and Culture,2015-06-16,ASHFIELD COURT,-1165.52
Adult and Culture,2015-06-16,ASHFIELD COURT,7318.92
Chief Executive's,2015-06-11,ASHTEAD PLANT HIRE CO LTD,525
Adult and Culture,2015-06-14,ASKEWS LIBRARY SERVICES LTD,409.5
Adult and Culture,2015-06-26,ASKEWS LIBRARY SERVICES LTD,335.72
Adult and Culture,2015-06-02,ASPINDEN WOOD CENTRE,-495.8
Adult and Culture,2015-06-30,ASPINDEN WOOD CENTRE,-495.8
Adult and Culture,2015-06-02,ASPINDEN WOOD CENTRE,2760
Adult and Culture,2015-06-30,ASPINDEN WOOD CENTRE,2760
Adult and Culture,2015-06-09,ASPIRATIONS CARE LTD,16313.08
Adult and Culture,2015-06-09,ASPIRATIONS CARE LTD,2501.32
Adult and Culture,2015-06-09,ASPIRATIONS CARE LTD,9952.12
Chief Executive's,2015-06-12,ASSOCIATION OF NORTH EAST COUNCILS,4921.1
Adult and Culture,2015-06-03,AT HOME IN THE COMMUNITY LTD,1821.6
Adult and Culture,2015-06-01,AT HOME IN THE COMMUNITY LTD,-17.75
Adult and Culture,2015-06-01,AT HOME IN THE COMMUNITY LTD,-17.75
Adult and Culture,2015-06-01,AT HOME IN THE COMMUNITY LTD,702.32
Adult and Culture,2015-06-01,AT HOME IN THE COMMUNITY LTD,702.32
Environment & Regeneration,2015-06-26,ATKINS LTD,10771.5
Environment & Regeneration,2015-06-17,ATKINS LTD,2800
Children's Services,2015-06-25,AURA (NEWCASTLE) PROJECT COMPANY LTD,74635.34
Children's Services,2015-06-11,AURA (NEWCASTLE) PROJECT COMPANY LTD,1007.06
Children's Services,2015-06-25,AURA (NEWCASTLE) PROJECT COMPANY LTD,1044799.53
Children's Services,2015-06-26,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,40582.99
Children's Services,2015-06-26,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,782553.54
Children's Services,2015-06-15,AURA NEWCASTLE LTD,5056.25
Children's Services,2015-06-15,AURA NEWCASTLE LTD,3993.75
Children's Services,2015-06-18,AURA NEWCASTLE LTD,750
Adult and Culture,2015-06-30,AUTISM INITIATIVES,-315.2
Adult and Culture,2015-06-30,AUTISM INITIATIVES,-315.2
Adult and Culture,2015-06-30,AUTISM INITIATIVES,-315.2
Adult and Culture,2015-06-09,AUTISM INITIATIVES,18077.36
Adult and Culture,2015-06-30,AUTISM INITIATIVES,6107.52
Adult and Culture,2015-06-30,AUTISM INITIATIVES,6107.52
Adult and Culture,2015-06-30,AUTISM INITIATIVES,6107.52
Adult and Culture,2015-06-02,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2015-06-02,AUTISM NORTH - EASTCLIFFE,5716.92
Adult and Culture,2015-06-30,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2015-06-30,AUTISM NORTH - EASTCLIFFE,5716.92
Environment & Regeneration,2015-06-18,AUTOMATICA LTD,1000
Environment & Regeneration,2015-06-18,AUTOMATICA LTD,1000
Environment & Regeneration,2015-06-18,AUTOMATICA LTD,1080.51
Adult and Culture,2015-06-16,AVENUE COMMUNITY NH LTD,2075.72
Adult and Culture,2015-06-27,AXIELL LTD,12303.56
Adult and Culture,2015-06-09,AZURE,-3045.64
Adult and Culture,2015-06-09,AZURE,49537.32
Adult and Culture,2015-06-09,AZURE,700.08
Adult and Culture,2015-06-09,AZURE,1254.24
Adult and Culture,2015-06-09,AZURE,1599.84
Adult and Culture,2015-06-09,AZURE,4751.04
Adult and Culture,2015-06-09,AZURE,1018.08
Adult and Culture,2015-06-09,AZURE,339.36
Adult and Culture,2015-06-09,AZURE,387.84
Adult and Culture,2015-06-09,AZURE,484.8
Adult and Culture,2015-06-09,AZURE,775.68
Adult and Culture,2015-06-09,AZURE,606
Adult and Culture,2015-06-09,AZURE,484.8
Adult and Culture,2015-06-09,AZURE,387.84
Adult and Culture,2015-06-09,AZURE,484.8
Adult and Culture,2015-06-09,AZURE,387.84
Adult and Culture,2015-06-09,AZURE,581.76
Adult and Culture,2015-06-09,AZURE,339.36
Adult and Culture,2015-06-09,AZURE,993.6
Adult and Culture,2015-06-09,AZURE,606
Adult and Culture,2015-06-09,AZURE,290.88
Adult and Culture,2015-06-09,AZURE,1236.24
Adult and Culture,2015-06-09,AZURE,715.08
Adult and Culture,2015-06-09,AZURE,387.84
Adult and Culture,2015-06-09,AZURE,351.48
Adult and Culture,2015-06-09,AZURE,339.36
Adult and Culture,2015-06-09,AZURE,290.88
Adult and Culture,2015-06-09,AZURE,545.36
Adult and Culture,2015-06-09,AZURE,702.96
Adult and Culture,2015-06-09,AZURE,484.8
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,24.31
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,15.67
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,183.15
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,81.21
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,74.09
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,49.48
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,88.24
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,284.78
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,43.6
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,12.18
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,114.84
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,106.14
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,13.4
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,35.37
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,101.98
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,125.66
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,66.31
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,118.07
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,59.88
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,39.25
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,30.94
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,362.72
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,21.85
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,98.19
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,24.55
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,480.59
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,47.87
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,47.35
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,12.1
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,20.71
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,470.86
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,71.85
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,121.88
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,58.95
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,504.56
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,12.15
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,12.08
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,28.88
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,46.52
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,13.59
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,51.04
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,12.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,15.98
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,23.14
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,35.7
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,82.53
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,73.24
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,34.71
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,19.29
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,35.37
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,19.27
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,79.38
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,169.77
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,29.46
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,424.5
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,75.91
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,246.93
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,61
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,60.24
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,39.25
Chief Executive's,2015-06-10,AZZURRI COMMUNICATIONS LTD,13.8
