Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2015-04-08,ORCHARD CARE HOME .COM (3)LTD,2166.44
Adult and Culture,2015-04-08,ORCHARD CARE HOME .COM (3)LTD,2166.44
Environment & Regeneration,2015-04-13,THOMPSONS OF PRUDHOE LTD,546.00
Environment & Regeneration,2015-04-13,THOMPSONS OF PRUDHOE LTD,2680.48
Environment & Regeneration,2015-04-13,THOMPSONS OF PRUDHOE LTD,4032.00
Environment & Regeneration,2015-04-13,THOMPSONS OF PRUDHOE LTD,2995.12
Environment & Regeneration,2015-04-13,THOMPSONS OF PRUDHOE LTD,2992.50
Environment & Regeneration,2015-04-17,THOMPSONS OF PRUDHOE LTD,4583.92
Environment & Regeneration,2015-04-17,THOMPSONS OF PRUDHOE LTD,2824.36
Environment & Regeneration,2015-04-17,THOMPSONS OF PRUDHOE LTD,494.00
Environment & Regeneration,2015-04-15,THOMPSONS OF PRUDHOE LTD,313.52
Environment & Regeneration,2015-04-10,THOMPSONS OF PRUDHOE LTD,1255.80
Environment & Regeneration,2015-04-13,THOMPSONS OF PRUDHOE LTD,8707.50
Environment & Regeneration,2015-04-10,THOMPSONS OF PRUDHOE LTD,13918.45
HRA,2015-04-27,THOMPSONS OF PRUDHOE LTD,2812.45
Adult and Culture,2015-04-08,14 EIGHTH ROW,9800.00
Adult and Culture,2015-04-08,18 SEA VIEW VILLAS,1540.00
Chief Executive's,2015-04-14,20-20 VISION SYSTEMS LTD,1107.60
Chief Executive's,2015-04-16,2B GRAPHICS,1840.00
Environment & Regeneration,2015-04-22,A FIFIELD SERVICES,269.00
Environment & Regeneration,2015-04-22,A&J KEITH LTD,2326.00
Environment & Regeneration,2015-04-24,A&J KEITH LTD,415.00
Environment & Regeneration,2015-04-22,A&J KEITH LTD,86304.65
Environment & Regeneration,2015-04-13,A&J KEITH LTD,227147.59
Environment & Regeneration,2015-04-29,A&S LOCKSMITHS,899.25
Environment & Regeneration,2015-04-16,A&S LOCKSMITHS,250.04
Chief Executive's,2015-04-29,AA GLOBAL LANGUAGES SERVICES LTD,540.00
Environment & Regeneration,2015-04-29,AAA CHEMICALS LTD,484.00
Adult and Culture,2015-04-22,ABBEYFIELD CASTLE FARM,-1091.88
Adult and Culture,2015-04-22,ABBEYFIELD CASTLE FARM,3938.56
Adult and Culture,2015-04-22,ABBEYFIELD THE GROVE,-1481.68
Adult and Culture,2015-04-22,ABBEYFIELD THE GROVE,1969.28
Adult and Culture,2015-04-22,ABBEYMOOR,-397.20
Adult and Culture,2015-04-22,ABBEYMOOR,2010.56
Adult and Culture,2015-04-22,ABBEYMOOR,4000.00
Adult and Culture,2015-04-22,ABIGAIL HOUSE,-3035.84
Adult and Culture,2015-04-22,ABIGAIL HOUSE,14801.92
Adult and Culture,2015-04-14,ABSOLUTE QUALITY CARE,333.60
Adult and Culture,2015-04-14,ABSOLUTE QUALITY CARE,316.92
Adult and Culture,2015-04-14,ABSOLUTE QUALITY CARE,452.60
Adult and Culture,2015-04-14,ABSOLUTE QUALITY CARE,564.34
Adult and Culture,2015-04-14,ABSOLUTE QUALITY CARE,829.60
Adult and Culture,2015-04-14,ABSOLUTE QUALITY CARE,366.78
Adult and Culture,2015-04-14,ABSOLUTE QUALITY CARE,1339.96
Adult and Culture,2015-04-14,ABSOLUTE QUALITY CARE,556.00
Adult and Culture,2015-04-14,ABSOLUTE QUALITY CARE,383.64
Adult and Culture,2015-04-22,ACCOUNTABILITY,2782.00
Environment & Regeneration,2015-04-15,ACTION BUILDING MAINTENANCE LTD,405.52
Children's Services,2015-04-08,ACTION FOR CHILDREN,11176.00
Adult and Culture,2015-04-08,ACTIVE HORIZONS LTD,-495.80
Adult and Culture,2015-04-08,ACTIVE HORIZONS LTD,1724.00
Adult and Culture,2015-04-08,ACTIVE HORIZONS LTD,5849.29
Environment & Regeneration,2015-04-22,ACTIVIA LIMITED,402.00
Chief Executive's,2015-04-27,ADARE LTD,8893.95
Chief Executive's,2015-04-17,ADARE LTD,698.40
Chief Executive's,2015-04-17,ADARE LTD,451.56
Chief Executive's,2015-04-17,ADARE LTD,1486.57
Chief Executive's,2015-04-17,ADARE LTD,1554.91
Chief Executive's,2015-04-22,ADARE LTD,792.00
Chief Executive's,2015-04-22,ADARE LTD,646.61
Chief Executive's,2015-04-22,ADARE LTD,792.00
Chief Executive's,2015-04-23,ADARE LTD,45982.64
Environment & Regeneration,2015-04-30,ADC ELECTRICAL CO LTD(F),396.00
Adult and Culture,2015-04-30,ADCS,780.00
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,1306.15
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,941.94
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,1006.87
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,909.00
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,911.45
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,279.36
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,300.95
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,369.27
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,664.60
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,727.68
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,845.60
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,318.17
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,253.25
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,270.13
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,294.88
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,1676.32
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,389.13
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,380.85
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,2375.93
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,1166.26
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,1522.45
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,592.24
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,452.56
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,393.04
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,843.39
Environment & Regeneration,2015-04-28,ADT FIRE & SECURITY,504.60
Chief Executive's,2015-04-27,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,14450.00
Chief Executive's,2015-04-22,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,850.00
Environment & Regeneration,2015-04-27,ADVANCED CALIBRATIONS LTD,256.00
Children's Services,2015-04-08,ADVANCED CHILDCARE GROUP,12540.00
Children's Services,2015-04-08,ADVANCED CHILDCARE GROUP,12540.00
Children's Services,2015-04-08,ADVANCED CHILDCARE GROUP,12000.00
Children's Services,2015-04-08,ADVANCED CHILDCARE GROUP,12540.00
Chief Executive's,2015-04-13,ADVANCED LEGAL LTD,1050.00
Chief Executive's,2015-04-15,ADVANCED LEGAL LTD,1050.00
Chief Executive's,2015-04-15,ADVANCED LEGAL LTD,1050.00
Chief Executive's,2015-04-22,ADVANCED LEGAL LTD,1050.00
Chief Executive's,2015-04-22,ADVANCED LEGAL LTD,1050.00
Chief Executive's,2015-04-27,ADVANTEX NETWORK SOLUTIONS LTD,5445.00
Environment & Regeneration,2015-04-22,AEBI SCHMIDT UK LTD,906.12
Environment & Regeneration,2015-04-17,AEBI SCHMIDT UK LTD,860.00
Environment & Regeneration,2015-04-17,AEBI SCHMIDT UK LTD,1054.62
HRA,2015-04-24,AEROVISION LTD,560.00
Environment & Regeneration,2015-04-22,AGD SYSTEMS LTD,2130.00
Environment & Regeneration,2015-04-22,AGD SYSTEMS LTD,5040.00
Environment & Regeneration,2015-04-22,AGD SYSTEMS LTD,1485.00
Environment & Regeneration,2015-04-23,AGD SYSTEMS LTD,1968.00
Environment & Regeneration,2015-04-22,AGD SYSTEMS LTD,1200.00
Environment & Regeneration,2015-04-17,AGD SYSTEMS LTD,3920.00
Environment & Regeneration,2015-04-17,AGD SYSTEMS LTD,3600.00
Environment & Regeneration,2015-04-23,AGD SYSTEMS LTD,8925.00
Environment & Regeneration,2015-04-23,AGD SYSTEMS LTD,9200.00
Environment & Regeneration,2015-04-23,AGD SYSTEMS LTD,6960.00
Adult and Culture,2015-04-24,AGE UK NEWCASTLE,23948.40
Adult and Culture,2015-04-27,AGE UK NEWCASTLE,28412.80
Adult and Culture,2015-04-27,AGE UK NEWCASTLE,18614.00
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,57412.76
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,4972.68
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,903.50
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,1183.24
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,1185.90
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,7811.60
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,273.84
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,1369.20
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,1665.88
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,6937.28
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,1780.08
Adult and Culture,2015-04-14,AGE UK NEWCASTLE,6321.14
Environment & Regeneration,2015-04-16,AIR TECHNIQUE,2052.00
Environment & Regeneration,2015-04-16,AIR TECHNIQUE,1295.00
Environment & Regeneration,2015-04-28,AIR TECHNIQUE,750.00
Environment & Regeneration,2015-04-28,AIR TECHNIQUE,845.00
Environment & Regeneration,2015-04-28,AIR TECHNIQUE,749.00
Environment & Regeneration,2015-04-28,AIR TECHNIQUE,1200.00
Environment & Regeneration,2015-04-16,AKW MEDI-CARE LTD,546.97
Environment & Regeneration,2015-04-16,AKW MEDI-CARE LTD,551.20
Environment & Regeneration,2015-04-13,AKW MEDI-CARE LTD,309.66
Environment & Regeneration,2015-04-13,AKW MEDI-CARE LTD,466.24
Environment & Regeneration,2015-04-13,AKW MEDI-CARE LTD,349.68
Environment & Regeneration,2015-04-13,AKW MEDI-CARE LTD,525.70
Environment & Regeneration,2015-04-13,AKW MEDI-CARE LTD,546.97
Environment & Regeneration,2015-04-13,AKW MEDI-CARE LTD,1691.50
Environment & Regeneration,2015-04-09,AKW MEDI-CARE LTD,525.70
Environment & Regeneration,2015-04-09,AKW MEDI-CARE LTD,466.24
Environment & Regeneration,2015-04-10,AKW MEDI-CARE LTD,322.93
Environment & Regeneration,2015-04-10,AKW MEDI-CARE LTD,330.93
Environment & Regeneration,2015-04-10,AKW MEDI-CARE LTD,381.05
Environment & Regeneration,2015-04-10,AKW MEDI-CARE LTD,309.66
Environment & Regeneration,2015-04-10,AKW MEDI-CARE LTD,559.48
Environment & Regeneration,2015-04-23,AKW MEDI-CARE LTD,309.66
Environment & Regeneration,2015-04-10,AKW MEDI-CARE LTD,537.20
Chief Executive's,2015-04-29,AL LHSAN BABY AND TODDLE GROUP,300.00
Environment & Regeneration,2015-04-17,ALAN CARR DESIGN & PRINT,590.00
Adult and Culture,2015-04-22,ALBANY HOUSE  (WHITLEY BAY),4855.80
Environment & Regeneration,2015-04-28,ALBANY MOTORS,540.00
Children's Services,2015-04-30,ALBANY OFFICE FURNITURE SOLUTIONS,6753.00
Chief Executive's,2015-04-13,ALDERSON LAW,600.00
Environment & Regeneration,2015-04-13,ALEXANDER DENNIS LTD,251.44
Adult and Culture,2015-04-08,ALEXANDRA HOUSE,-991.60
Adult and Culture,2015-04-08,ALEXANDRA HOUSE,3760.00
Chief Executive's,2015-04-29,ALL SAINTS CHURCH HALL,2911.03
Adult and Culture,2015-04-22,ALLAN COURT RESIDENTIAL HOME,-3705.16
Adult and Culture,2015-04-22,ALLAN COURT RESIDENTIAL HOME,-2616.22
Adult and Culture,2015-04-22,ALLAN COURT RESIDENTIAL HOME,-397.20
Adult and Culture,2015-04-22,ALLAN COURT RESIDENTIAL HOME,35091.21
Adult and Culture,2015-04-22,ALLAN COURT RESIDENTIAL HOME,14073.73
Adult and Culture,2015-04-22,ALLAN COURT RESIDENTIAL HOME,3000.00
Adult and Culture,2015-04-22,ALLAN COURT RESIDENTIAL HOME,5726.08
Adult and Culture,2015-04-22,ALLAN COURT RESIDENTIAL HOME,447.68
Adult and Culture,2015-04-23,ALLIED HEALTHCARE GROUP,784.89
Adult and Culture,2015-04-13,ALLIED HEALTHCARE GROUP,959.31
Adult and Culture,2015-04-14,ALLIED HEALTHCARE GROUP,52936.31
Adult and Culture,2015-04-14,ALLIED HEALTHCARE GROUP,11988.24
Adult and Culture,2015-04-14,ALLIED HEALTHCARE GROUP,3462.66
Adult and Culture,2015-04-14,ALLIED HEALTHCARE GROUP,538.52
Adult and Culture,2015-04-30,ALYSON BLARNEY,300.00
Adult and Culture,2015-04-13,ALZHEIMERS SOCIETY,10348.44
Environment & Regeneration,2015-04-08,AMPLIVOX LTD,275.00
Adult and Culture,2015-04-17,ANCHOR TRUST,845.68
Environment & Regeneration,2015-04-28,ANDTECH SYSTEMS,265.00
