Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2015-10-21,14 EIGHTH ROW,9800
Adult and Culture,2015-10-21,18 SEA VIEW VILLAS,1540
Chief Executive's,2015-10-28,5 RINGS TELECOM LTD,1580
Environment & Regeneration,2015-10-09,A&J KEITH LTD,720
Environment & Regeneration,2015-10-16,A&J KEITH LTD,4356
Environment & Regeneration,2015-10-21,A&J KEITH LTD,470
Environment & Regeneration,2015-10-21,A&J KEITH LTD,470
Environment & Regeneration,2015-10-29,A&J KEITH LTD,7272
Environment & Regeneration,2015-10-15,A&J KEITH LTD,76701.65
Environment & Regeneration,2015-10-15,A&J KEITH LTD,57118.25
Environment & Regeneration,2015-10-16,A&J KEITH LTD,1978.58
Environment & Regeneration,2015-10-13,A&J KEITH LTD,238221.06
Chief Executive's,2015-10-30,A&S LOCKSMITHS,303.8
Environment & Regeneration,2015-10-20,A1 SCALES,335
Children's Services,2015-10-22,A4TL LTD,960
Chief Executive's,2015-10-29,AA GLOBAL LANGUAGES SERVICES LTD,824.5
Environment & Regeneration,2015-10-09,AAA CHEMICALS LTD,484
Environment & Regeneration,2015-10-22,AAA CHEMICALS LTD,574.5
Adult and Culture,2015-10-08,ABBEYFIELD CASTLE FARM,-1617.08
Adult and Culture,2015-10-08,ABBEYFIELD CASTLE FARM,5907.84
Adult and Culture,2015-10-08,ABBEYFIELD THE GROVE,-677.24
Adult and Culture,2015-10-08,ABBEYFIELD THE GROVE,1969.28
Adult and Culture,2015-10-08,ABBEYMOOR,-397.2
Adult and Culture,2015-10-29,ABBEYMOOR,-397.2
Adult and Culture,2015-10-06,ABBEYMOOR,2010.56
Adult and Culture,2015-10-06,ABBEYMOOR,4000
Adult and Culture,2015-10-27,ABBEYMOOR,2010.56
Adult and Culture,2015-10-27,ABBEYMOOR,4000
Adult and Culture,2015-10-08,ABIGAIL HOUSE,-1992.2
Adult and Culture,2015-10-06,ABIGAIL HOUSE,11062.48
Adult and Culture,2015-10-06,ABIGAIL HOUSE,1288.72
Environment & Regeneration,2015-10-08,ABLE 2 OCCUPATIONAL THERAPY SERVICES LTD,842.8
Environment & Regeneration,2015-10-30,ABLE 2 OCCUPATIONAL THERAPY SERVICES LTD,692.2
Adult and Culture,2015-10-08,ABSOLUTE QUALITY CARE,360.85
Adult and Culture,2015-10-27,ABSOLUTE QUALITY CARE,8514.42
Adult and Culture,2015-10-27,ABSOLUTE QUALITY CARE,412.72
Adult and Culture,2015-10-08,ACCOUNTABILITY,2782
Environment & Regeneration,2015-10-19,ACOUSTIC CURTAINS LTD,1027
Environment & Regeneration,2015-10-21,ACP,4211.26
Environment & Regeneration,2015-10-21,ACP,1441.6
Environment & Regeneration,2015-10-15,ACP,3965.2
Environment & Regeneration,2015-10-15,ACP,1441.6
Children's Services,2015-10-28,ACROL AIR CONDITIONING CO LTD,325.4
Children's Services,2015-10-28,ACROL AIR CONDITIONING CO LTD,290
Environment & Regeneration,2015-10-22,ACROL AIR CONDITIONING CO LTD,3529.58
Environment & Regeneration,2015-10-26,ACROL AIR CONDITIONING CO LTD,7758.5
Environment & Regeneration,2015-10-14,ACROL AIR CONDITIONING CO LTD,353
Adult and Culture,2015-10-10,ACTION FOR CHILDREN,31534
Children's Services,2015-10-19,ACTION FOR CHILDREN,7896
Adult and Culture,2015-10-23,ACTIVE HORIZONS LTD,-495.8
Adult and Culture,2015-10-21,ACTIVE HORIZONS LTD,1748
Adult and Culture,2015-10-21,ACTIVE HORIZONS LTD,1748
Chief Executive's,2015-10-09,ADARE LTD,1716.47
Chief Executive's,2015-10-09,ADARE LTD,2093.95
Chief Executive's,2015-10-09,ADARE LTD,430.4
Chief Executive's,2015-10-26,ADARE LTD,4741.71
Chief Executive's,2015-10-13,ADARE LTD,944.79
Environment & Regeneration,2015-10-22,ADC ELECTRICAL CO LTD(F),314.05
Environment & Regeneration,2015-10-06,ADT FIRE & SECURITY,391.78
Environment & Regeneration,2015-10-16,ADT FIRE & SECURITY,1103.75
Environment & Regeneration,2015-10-26,ADT FIRE & SECURITY,416
Environment & Regeneration,2015-10-27,ADT FIRE & SECURITY,634.5
Environment & Regeneration,2015-10-09,ADT FIRE & SECURITY,1644
Children's Services,2015-10-19,ADVANCED CHILDCARE GROUP,12540
Children's Services,2015-10-19,ADVANCED CHILDCARE GROUP,12540
Children's Services,2015-10-19,ADVANCED CHILDCARE GROUP,12000
Environment & Regeneration,2015-10-09,ADVANCED CLEANING & MAINTENANCE LTD,389
HRA,2015-10-29,ADVANCED CLEANING & MAINTENANCE LTD,685
HRA,2015-10-05,ADVANCED CLEANING & MAINTENANCE LTD,668
HRA,2015-10-23,ADVANCED CLEANING & MAINTENANCE LTD,1030
HRA,2015-10-23,ADVANCED CLEANING & MAINTENANCE LTD,781
Chief Executive's,2015-10-07,ADVANCED LEGAL LTD,1050
Environment & Regeneration,2015-10-30,ADVANCED WATER TECHNOLOGIES,1365
Chief Executive's,2015-10-29,ADVANTEX NETWORK SOLUTIONS LTD,2214.74
Chief Executive's,2015-10-29,ADVANTEX NETWORK SOLUTIONS LTD,3000
Chief Executive's,2015-10-29,ADVANTEX NETWORK SOLUTIONS LTD,2459
Chief Executive's,2015-10-28,ADVANTEX NETWORK SOLUTIONS LTD,19452
Environment & Regeneration,2015-10-20,AECOM,2994.14
Environment & Regeneration,2015-10-19,AGD SYSTEMS LTD,120
Environment & Regeneration,2015-10-14,AGD SYSTEMS LTD,320
Environment & Regeneration,2015-10-19,AGD SYSTEMS LTD,50
Environment & Regeneration,2015-10-13,AGD SYSTEMS LTD,190
Adult and Culture,2015-10-03,AGE UK NEWCASTLE,21472.52
Adult and Culture,2015-10-03,AGE UK NEWCASTLE,13029.8
Adult and Culture,2015-11-01,AGE UK NEWCASTLE,19261.36
Adult and Culture,2015-11-01,AGE UK NEWCASTLE,13029.8
Adult and Culture,2015-10-27,AGE UK NEWCASTLE,3134.72
Adult and Culture,2015-10-27,AGE UK NEWCASTLE,1197.7
Adult and Culture,2015-10-27,AGE UK NEWCASTLE,7233.4
Adult and Culture,2015-10-27,AGE UK NEWCASTLE,456.4
Adult and Culture,2015-10-27,AGE UK NEWCASTLE,1369.2
Adult and Culture,2015-10-27,AGE UK NEWCASTLE,1665.88
Adult and Culture,2015-10-27,AGE UK NEWCASTLE,1780.08
Adult and Culture,2015-10-27,AGE UK NEWCASTLE,7884.31
Adult and Culture,2015-10-27,AGE UK NEWCASTLE,8762.88
Environment & Regeneration,2015-10-02,AGILEKRC LIMITED,2200
Environment & Regeneration,2015-10-02,AIR QUALITY CONSULTANTS LTD,1800
Environment & Regeneration,2015-10-02,AIR TECHNIQUE,896
Environment & Regeneration,2015-10-08,AIR TECHNIQUE,1135
Environment & Regeneration,2015-10-08,AKW MEDI-CARE LTD,340.86
Environment & Regeneration,2015-10-08,AKW MEDI-CARE LTD,340.86
Environment & Regeneration,2015-10-08,AKW MEDI-CARE LTD,534.99
Environment & Regeneration,2015-10-21,AKW MEDI-CARE LTD,340.86
Environment & Regeneration,2015-10-14,AKW MEDI-CARE LTD,360.17
Environment & Regeneration,2015-10-23,ALAN CARR DESIGN & PRINT,912
Environment & Regeneration,2015-10-08,ALARM&COMMUNICATION SYSTEMS LTD,380
Adult and Culture,2015-10-08,ALBANY HOUSE  (WHITLEY BAY),4855.8
Environment & Regeneration,2015-10-02,ALBANY MOTORS,530
Chief Executive's,2015-10-13,ALBANY OFFICE FURNITURE SOLUTIONS,525
Adult and Culture,2015-10-23,ALEXANDRA HOUSE,-495.8
Adult and Culture,2015-10-21,ALEXANDRA HOUSE,1872
Adult and Culture,2015-10-08,ALLAN COURT RESIDENTIAL HOME,-2053.36
Adult and Culture,2015-10-08,ALLAN COURT RESIDENTIAL HOME,-165.41
Adult and Culture,2015-10-08,ALLAN COURT RESIDENTIAL HOME,-2129.23
Adult and Culture,2015-10-08,ALLAN COURT RESIDENTIAL HOME,-505.2
Adult and Culture,2015-10-08,ALLAN COURT RESIDENTIAL HOME,47889.41
Adult and Culture,2015-10-08,ALLAN COURT RESIDENTIAL HOME,968.34
Adult and Culture,2015-10-08,ALLAN COURT RESIDENTIAL HOME,31060
Adult and Culture,2015-10-08,ALLAN COURT RESIDENTIAL HOME,5726.08
Adult and Culture,2015-10-08,ALLAN COURT RESIDENTIAL HOME,448
Environment & Regeneration,2015-10-22,ALLENDALE COMMUNITY CENTRE,300
Adult and Culture,2015-10-09,ALLIED HEALTHCARE GROUP,803
Adult and Culture,2015-10-09,ALLIED HEALTHCARE GROUP,803
Adult and Culture,2015-10-27,ALLIED HEALTHCARE GROUP,56384.18
Adult and Culture,2015-10-27,ALLIED HEALTHCARE GROUP,10387.44
Adult and Culture,2015-10-27,ALLIED HEALTHCARE GROUP,2591.72
Adult and Culture,2015-10-27,ALLIED HEALTHCARE GROUP,670.56
HRA,2015-10-27,ALLPAY.NET LIMITED,25.86
HRA,2015-10-27,ALLPAY.NET LIMITED,661.07
HRA,2015-10-27,ALLPAY.NET LIMITED,81.4
HRA,2015-10-27,ALLPAY.NET LIMITED,415.7
HRA,2015-10-27,ALLPAY.NET LIMITED,3781.47
HRA,2015-10-27,ALLPAY.NET LIMITED,441.21
Chief Executive's,2015-10-06,ALNWICK COMPUTERWARE,2745
Chief Executive's,2015-10-06,ALNWICK COMPUTERWARE,3000
Chief Executive's,2015-10-06,ALNWICK COMPUTERWARE,3000
Chief Executive's,2015-10-06,ALNWICK COMPUTERWARE,2995
Chief Executive's,2015-10-28,ALNWICK COMPUTERWARE,2995
Chief Executive's,2015-10-28,ALNWICK COMPUTERWARE,2460
Chief Executive's,2015-10-15,ALNWICK COMPUTERWARE,2995
Environment & Regeneration,2015-10-22,ALTONAIDS MOBILITY,330
Environment & Regeneration,2015-10-01,AMACSPORTS LTD,380
Environment & Regeneration,2015-10-06,AMCO ENGINEERING,716.56
Adult and Culture,2015-10-03,ANCHOR TRUST,872.96
Adult and Culture,2015-11-01,ANCHOR TRUST,763.84
Chief Executive's,2015-10-08,ANTALIS MCNAUGHTON LTD,3790
Chief Executive's,2015-10-22,ANTALIS MCNAUGHTON LTD,306.8
Adult and Culture,2015-10-13,AOC CREATE,2400
Adult and Culture,2015-10-20,AOC CREATE,1200
Environment & Regeneration,2015-10-23,ARCO LTD,340.2
Chief Executive's,2015-10-28,AREEEBA DISTRIBUTION,360
Chief Executive's,2015-10-28,AREEEBA DISTRIBUTION,360
HRA,2015-10-06,ARGUS ECOLOGICAL SERVICES LTD,3234
Environment & Regeneration,2015-10-15,ARMCON LTD,309.99
Environment & Regeneration,2015-10-15,ARMCON LTD,1550.72
Environment & Regeneration,2015-10-06,ARMITAGE VENESTA,3747.15
Environment & Regeneration,2015-10-09,ARNOLD CLARK,372.42
Environment & Regeneration,2015-10-19,ARNOLD CLARK,289.9
Environment & Regeneration,2015-10-22,ARRIVA NORTH EAST,1894
Environment & Regeneration,2015-10-02,ARRIVA NORTH EAST,1894
Children's Services,2015-10-19,ARTEMIS SUPPORT,11600
Children's Services,2015-10-19,ARTEMIS SUPPORT,11600
Adult and Culture,2015-10-27,ARTEMIS SUPPORT LTD,12719.12
Adult and Culture,2015-10-08,ASHFIELD COURT,-3077.97
Adult and Culture,2015-10-06,ASHFIELD COURT,13772.64
Environment & Regeneration,2015-10-28,ASHTEAD PLANT HIRE CO LTD,1169
Adult and Culture,2015-10-25,ASIAN BUSINESS CONNEXIONS,1590.8
Adult and Culture,2015-10-18,ASKEWS LIBRARY SERVICES LTD,411
Adult and Culture,2015-10-23,ASKEWS LIBRARY SERVICES LTD,602.03
Adult and Culture,2015-10-31,ASKEWS LIBRARY SERVICES LTD,758.34
Adult and Culture,2015-10-03,ASKEWS LIBRARY SERVICES LTD,296.2
Adult and Culture,2015-10-03,ASKEWS LIBRARY SERVICES LTD,276.88
Adult and Culture,2015-10-03,ASKEWS LIBRARY SERVICES LTD,485.65
Adult and Culture,2015-10-30,ASKEWS LIBRARY SERVICES LTD,296.2
Adult and Culture,2015-10-23,ASPINDEN WOOD CENTRE,-495.8
Adult and Culture,2015-10-21,ASPINDEN WOOD CENTRE,2760
Adult and Culture,2015-10-27,ASPIRATIONS CARE LTD,16313.08
Adult and Culture,2015-10-27,ASPIRATIONS CARE LTD,2501.32
Adult and Culture,2015-10-27,ASPIRATIONS CARE LTD,9952.12
Chief Executive's,2015-10-16,ASPIRE TECHNOLOGY SOLUTIONS LTD,3000
Chief Executive's,2015-10-16,ASPIRE TECHNOLOGY SOLUTIONS LTD,3000
Chief Executive's,2015-10-16,ASPIRE TECHNOLOGY SOLUTIONS LTD,12000
Chief Executive's,2015-10-15,ASPIRE TECHNOLOGY SOLUTIONS LTD,6000
Chief Executive's,2015-10-23,ASPIRE TECHNOLOGY SOLUTIONS LTD,800
Environment & Regeneration,2015-10-27,ATKINS LTD,12555.61
Environment & Regeneration,2015-10-22,ATKINS LTD,1675
Adult and Culture,2015-10-07,ATKINSON ROAD PRIMARY ACADEMY,5426.31
Children's Services,2015-10-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,74635.34
Children's Services,2015-10-08,AURA (NEWCASTLE) PROJECT COMPANY LTD,324.21
Children's Services,2015-10-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,321.75
Children's Services,2015-10-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,887.72
Children's Services,2015-10-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,1044865.18
Children's Services,2015-10-28,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,40582.99
Children's Services,2015-10-28,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,783053.45
Children's Services,2015-10-02,AURA NEWCASTLE LTD,3531.25
Chief Executive's,2015-10-19,AUSTIN LIFTS LTD,350
Adult and Culture,2015-10-23,AUTISM INITIATIVES,-315.2
Adult and Culture,2015-10-21,AUTISM INITIATIVES,6107.52
Adult and Culture,2015-10-27,AUTISM INITIATIVES,19628.42
Adult and Culture,2015-10-21,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2015-10-21,AUTISM NORTH - EASTCLIFFE,5716.92
Adult and Culture,2015-10-03,AVENTION UK LTD,4950
Adult and Culture,2015-10-27,AVENUE COMMUNITY NH LTD,2075.72
Children's Services,2015-10-26,AVERY WEIGH TRONIX,1162.14
Adult and Culture,2015-10-09,AXIELL LTD,330
Adult and Culture,2015-10-11,AXIELL LTD,11863.17
Adult and Culture,2015-10-23,AXIELL LTD,4000
Adult and Culture,2015-10-29,AZURE,-2707.68
Adult and Culture,2015-10-27,AZURE,61478.64
Adult and Culture,2015-10-27,AZURE,96.96
Adult and Culture,2015-10-27,AZURE,14180.4
Adult and Culture,2015-10-27,AZURE,7490.16
Adult and Culture,2015-10-27,AZURE,1738.52
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,15.67
Chief Executive's,2015-10-23,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-10-23,AZZURRI COMMUNICATIONS LTD,15.67
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,81.29
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,73.84
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,49.71
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,106.05
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,234.5
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,42.07
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,12.43
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,130.82
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,106.19
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,13.94
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,35.37
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,145.67
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,125.66
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,63.66
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,219.57
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,15.43
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,58.95
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,40.13
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,24.36
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,271.48
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,24.6
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,226.86
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,62.41
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,47.47
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,15.93
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,20.28
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,517.87
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,71.14
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,122.33
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,-22.06
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,503.45
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,15.14
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.9
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,47.16
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,46.5
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,12.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.8
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,80.04
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,34.71
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,35.37
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,17.42
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,78.5
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,175.09
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,29.46
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,404.47
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,86.13
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,61.03
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,12.94
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,58.95
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,19.58
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,18.27
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,16.8
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,23.49
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,23.58
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,15.67
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,22.57
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,34.29
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,82.53
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,69.25
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,41.36
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,30.05
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,64.47
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,11.79
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,340.23
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,0.76
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,501.6
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,12.01
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,15.99
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,26.32
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,16.18
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,26.4
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,16.2
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,12.33
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,16.25
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,16.25
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,12.4
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,16.36
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,12.51
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,16.53
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,16.56
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,12.69
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,12.75
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,28.46
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,455.7
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,12.84
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,16.83
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,16.84
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,28.68
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,13.06
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,17
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,44.26
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,17.04
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,13.33
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,17.3
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,13.48
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,13.5
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,17.48
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,17.64
Chief Executive's,2015-10-05,AZZURRI COMMUNICATIONS LTD,13.79
