Organisational Unit,Payment Date,Benificiary Name,Amount
Children's Services,2016-12-21,ALBANY OFFICE FURNITURE SOLUTIONS,728.00
Children's Services,2016-12-21,ALBANY OFFICE FURNITURE SOLUTIONS,728.00
Children's Services,2016-12-21,ALBANY OFFICE FURNITURE SOLUTIONS,728.00
Children's Services,2016-12-21,ALBANY OFFICE FURNITURE SOLUTIONS,728.00
Children's Services,2016-12-14,ALBANY OFFICE FURNITURE SOLUTIONS,893.00
Environment & Regeneration,2016-12-12,ALBANY OFFICE FURNITURE SOLUTIONS,283.00
Chief Executive's,2016-12-15,ALERE FORENSICS LTD,1355.00
Chief Executive's,2016-12-20,ALERE FORENSICS LTD,470.00
Chief Executive's,2016-12-23,ALERE FORENSICS LTD,880.00
Chief Executive's,2016-12-23,ALERE FORENSICS LTD,1670.00
Adult and Culture,2016-12-13,ALEXANDRA HOUSE,1872.00
Adult and Culture,2016-12-13,ALEXANDRA HOUSE,-495.80
Adult and Culture,2016-12-22,ALLAN COURT RESIDENTIAL HOME,32538.69
Adult and Culture,2016-12-22,ALLAN COURT RESIDENTIAL HOME,17120.52
Adult and Culture,2016-12-22,ALLAN COURT RESIDENTIAL HOME,-106.25
Adult and Culture,2016-12-22,ALLAN COURT RESIDENTIAL HOME,2200.00
Adult and Culture,2016-12-22,ALLAN COURT RESIDENTIAL HOME,7439.94
Adult and Culture,2016-12-22,ALLAN COURT RESIDENTIAL HOME,625.00
Adult and Culture,2016-12-22,ALLAN COURT RESIDENTIAL HOME,-2021.96
Adult and Culture,2016-12-22,ALLAN COURT RESIDENTIAL HOME,-3276.88
Adult and Culture,2016-12-22,ALLAN COURT RESIDENTIAL HOME,106.24
Adult and Culture,2016-12-22,ALLAN COURT RESIDENTIAL HOME,-477.32
Adult and Culture,2016-12-22,ALLAN COURT RESIDENTIAL HOME,-905.80
Adult and Culture,2016-12-20,ALLIED HEALTHCARE GROUP,49978.22
Adult and Culture,2016-12-20,ALLIED HEALTHCARE GROUP,11547.07
Adult and Culture,2016-12-20,ALLIED HEALTHCARE GROUP,1856.21
Adult and Culture,2016-12-20,ALLIED HEALTHCARE GROUP,1183.00
Adult and Culture,2016-12-15,ALZHEIMERS SOCIETY,8383.83
Chief Executive's,2016-12-22,AMAS LTD,5942.50
Chief Executive's,2016-12-22,AMAS LTD,5950.00
Chief Executive's,2016-12-22,AMAS LTD,4855.00
Chief Executive's,2016-12-22,AMAS LTD,5442.50
Chief Executive's,2016-12-21,AMAS LTD,1573.15
Children's Services,2016-12-21,AMJ SUPPORT SERVICES LTD,5694.33
Adult and Culture,2016-12-19,ANCHOR TRUST,791.12
Environment & Regeneration,2016-12-09,ANDTECH SYSTEMS,345.00
Environment & Regeneration,2016-12-09,ANDTECH SYSTEMS,645.00
Environment & Regeneration,2016-12-21,ANDTECH SYSTEMS,1540.00
Environment & Regeneration,2016-12-30,ANDTECH SYSTEMS,270.00
HRA,2016-12-30,ANTHONY P DAVIES ASSOCIATES LTD,885.00
HRA,2016-12-30,ANTHONY P DAVIES ASSOCIATES LTD,3525.00
Environment & Regeneration,2016-12-29,APEX BLINDS,255.00
Adult and Culture,2016-12-13,APPLEBY CARE HOME,2535.60
Children's Services,2016-12-30,ARC ADOPTION NORTH EAST,1039.50
Adult and Culture,2016-12-13,ARCADEA,360.00
Environment & Regeneration,2016-12-19,ARCO LTD,273.47
Environment & Regeneration,2016-12-19,ARCO LTD,273.47
Environment & Regeneration,2016-12-13,ARCO LTD,898.64
Environment & Regeneration,2016-12-02,ARCO LTD,574.55
Environment & Regeneration,2016-12-01,ARCO LTD,574.55
Environment & Regeneration,2016-12-01,ARCO LTD,574.55
Children's Services,2016-12-20,ARK HOUSE TREATMENT CENTRE,565.71
Environment & Regeneration,2016-12-08,ARNOLD CLARK,487.49
Environment & Regeneration,2016-12-29,ARRIVA NORTH EAST,1585.00
Environment & Regeneration,2016-12-15,ARRIVA RAIL NORTH LTD,808.00
Environment & Regeneration,2016-12-19,ARRIVA RAIL NORTH LTD,868.00
Environment & Regeneration,2016-12-19,ARRIVA RAIL NORTH LTD,1572.00
Environment & Regeneration,2016-12-19,ARRIVA RAIL NORTH LTD,1516.00
Adult and Culture,2016-12-20,ARTEMIS DOMICILIARY CARE,10820.82
Adult and Culture,2016-12-20,ARTEMIS DOMICILIARY CARE,1164.87
Adult and Culture,2016-12-20,ARTEMIS DOMICILIARY CARE,567.00
Chief Executive's,2016-12-20,ASH INFORMATION SYSTEMS LTD,14000.00
Chief Executive's,2016-12-20,ASH INFORMATION SYSTEMS LTD,1125.00
Adult and Culture,2016-12-22,ASHFIELD COURT,5538.00
Adult and Culture,2016-12-22,ASHFIELD COURT,-1165.52
Adult and Culture,2016-12-15,ASIAN BUSINESS CONNEXIONS,8999.90
Adult and Culture,2016-12-07,ASKEWS LIBRARY SERVICES LTD,558.73
Adult and Culture,2016-12-02,ASKEWS LIBRARY SERVICES LTD,739.95
Adult and Culture,2016-12-02,ASKEWS LIBRARY SERVICES LTD,422.09
Adult and Culture,2016-12-02,ASKEWS LIBRARY SERVICES LTD,614.83
Adult and Culture,2016-12-02,ASKEWS LIBRARY SERVICES LTD,448.65
Adult and Culture,2016-12-02,ASKEWS LIBRARY SERVICES LTD,355.75
Adult and Culture,2016-12-14,ASKEWS LIBRARY SERVICES LTD,305.61
Adult and Culture,2016-12-16,ASKEWS LIBRARY SERVICES LTD,481.63
Adult and Culture,2016-12-09,ASKEWS LIBRARY SERVICES LTD,339.42
Adult and Culture,2016-12-28,ASKEWS LIBRARY SERVICES LTD,295.31
Adult and Culture,2016-12-28,ASKEWS LIBRARY SERVICES LTD,260.82
Adult and Culture,2016-12-21,ASKEWS LIBRARY SERVICES LTD,253.76
Adult and Culture,2016-12-23,ASKEWS LIBRARY SERVICES LTD,708.93
Adult and Culture,2016-12-13,ASPINDEN WOOD CENTRE,2760.00
Adult and Culture,2016-12-13,ASPINDEN WOOD CENTRE,-495.80
Adult and Culture,2016-12-20,ASPIRATIONS CARE LTD,12453.44
Adult and Culture,2016-12-23,ASPIRATIONS CARE LTD,5228.80
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-20,ASPIRE HEALTHCARE LTD,375.00
Adult and Culture,2016-12-22,ASSOC OF EMPLOYMENT & LEARNING PROV LTD,255.00
Environment & Regeneration,2016-12-21,ASTROFADE LTD,4240.00
Environment & Regeneration,2016-12-22,ATI ENVIRONMENT UK LTD,58350.00
Children's Services,2016-12-16,AURA (NEWCASTLE) PROJECT COMPANY LTD,256.71
Children's Services,2016-12-16,AURA (NEWCASTLE) PROJECT COMPANY LTD,1668.00
Children's Services,2016-12-23,AURA (NEWCASTLE) PROJECT COMPANY LTD,1101914.06
Children's Services,2016-12-23,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,817229.45
Chief Executive's,2016-12-06,AURA NEWCASTLE LTD,6780.00
Children's Services,2016-12-15,AURA NEWCASTLE LTD,3556.25
Adult and Culture,2016-12-20,AUTISM CARE UK,1890.00
Adult and Culture,2016-12-20,AUTISM DIMENSIONS,110.00
Adult and Culture,2016-12-20,AUTISM DIMENSIONS,320.00
Adult and Culture,2016-12-20,AUTISM DIMENSIONS,90.00
Adult and Culture,2016-12-20,AUTISM DIMENSIONS,320.00
Adult and Culture,2016-12-20,AUTISM DIMENSIONS,1209.78
Adult and Culture,2016-12-20,AUTISM DIMENSIONS,1209.78
Adult and Culture,2016-12-20,AUTISM INITIATIVES,19147.52
Adult and Culture,2016-12-13,AUTISM INITIATIVES,6107.52
Adult and Culture,2016-12-13,AUTISM INITIATIVES,-315.20
Adult and Culture,2016-12-13,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2016-12-13,AUTISM NORTH - EASTCLIFFE,5716.92
Adult and Culture,2016-12-22,AVENUE COMMUNITY NH LTD,2285.68
Environment & Regeneration,2016-12-23,AXION ENERGY SOLUTIONS,330.00
Environment & Regeneration,2016-12-23,AXION ENERGY SOLUTIONS,330.00
Environment & Regeneration,2016-12-23,AXION ENERGY SOLUTIONS,330.00
Environment & Regeneration,2016-12-23,AXION ENERGY SOLUTIONS,330.00
Environment & Regeneration,2016-12-23,AXION ENERGY SOLUTIONS,330.00
Environment & Regeneration,2016-12-23,AXION ENERGY SOLUTIONS,330.00
Environment & Regeneration,2016-12-23,AXION ENERGY SOLUTIONS,330.00
Environment & Regeneration,2016-12-23,AXION ENERGY SOLUTIONS,330.00
Environment & Regeneration,2016-12-23,AXION ENERGY SOLUTIONS,330.00
Adult and Culture,2016-12-12,AYOUB MOHAMMEDPANAHI,263.65
Adult and Culture,2016-12-15,AYOUB MOHAMMEDPANAHI,263.65
Adult and Culture,2016-12-23,AYOUB MOHAMMEDPANAHI,263.65
Adult and Culture,2016-12-30,AYOUB MOHAMMEDPANAHI,263.65
Adult and Culture,2016-12-20,AZURE,78.00
Adult and Culture,2016-12-20,AZURE,18102.40
Adult and Culture,2016-12-20,AZURE,7791.06
Adult and Culture,2016-12-20,AZURE,436.48
Adult and Culture,2016-12-20,AZURE,61991.08
Adult and Culture,2016-12-20,AZURE,-3557.88
HRA,2016-12-21,BA ELECTRICAL CONTRACTORS NORTHERN LTD,856.07
Adult and Culture,2016-12-20,BACK CARE SOLUTIONS LTD,683.00
Environment & Regeneration,2016-12-09,BAILEYS BLINDS,2610.00
Adult and Culture,2016-12-13,BAILIFFGATE,2515.92
Adult and Culture,2016-12-13,BAILIFFGATE,-319.40
Environment & Regeneration,2016-12-12,BALLIOL PROPERTY MANAGEMENT,450.00
Adult and Culture,2016-12-22,BALMORAL COURT,55801.74
Adult and Culture,2016-12-22,BALMORAL COURT,14873.96
Adult and Culture,2016-12-22,BALMORAL COURT,1887.04
Adult and Culture,2016-12-22,BALMORAL COURT,2047.16
Adult and Culture,2016-12-22,BALMORAL COURT,1964.96
Adult and Culture,2016-12-22,BALMORAL COURT,-3726.62
Adult and Culture,2016-12-22,BALMORAL COURT,-3869.88
Environment & Regeneration,2016-12-05,BALMORAL JOINERY,960.00
Adult and Culture,2016-12-15,BANG ON PRINT & DESIGN,950.00
Adult and Culture,2016-12-19,BANKS OF THE WEAR LTD,1345.40
Adult and Culture,2016-12-23,BANNER GROUP LTD,2076.96
Chief Executive's,2016-12-12,BANNER GROUP LTD,371.58
Adult and Culture,2016-12-13,BARCHESTER HEALTHCARE,12996.24
Adult and Culture,2016-12-28,BARE TOED CO,1677.08
Children's Services,2016-12-14,BARNARDO SERVICES LTD,392.00
Children's Services,2016-12-14,BARNARDO SERVICES LTD,301.00
Children's Services,2016-12-14,BARNARDO SERVICES LTD,630.00
Adult and Culture,2016-12-21,BARNARDOS,240563.00
Children's Services,2016-12-13,BARNARDOS,5960.00
Children's Services,2016-12-13,BARNARDOS,8500.00
Adult and Culture,2016-12-15,BARNARDO'S NORTH EAST,10128.30
Adult and Culture,2016-12-19,BARNARDO'S NORTH EAST,76647.76
Adult and Culture,2016-12-23,BARNARDO'S NORTH EAST,13131.20
Children's Services,2016-12-07,BARNARDO'S NORTH EAST,308.00
Children's Services,2016-12-07,BARNARDO'S NORTH EAST,392.00
HRA,2016-12-23,BARRIER LED LTD,6400.00
Environment & Regeneration,2016-12-16,BARRIER SURVEILLANCE  SYSTEMS LTD,343.75
Children's Services,2016-12-09,BASPCAN,300.00
Environment & Regeneration,2016-12-22,BB TRADE KITCHENS & BEDROOMS LTD,550.99
Environment & Regeneration,2016-12-22,BB TRADE KITCHENS & BEDROOMS LTD,641.43
Environment & Regeneration,2016-12-22,BB TRADE KITCHENS & BEDROOMS LTD,832.36
Environment & Regeneration,2016-12-22,BB TRADE KITCHENS & BEDROOMS LTD,521.82
Environment & Regeneration,2016-12-22,BB TRADE KITCHENS & BEDROOMS LTD,654.06
Environment & Regeneration,2016-12-22,BB TRADE KITCHENS & BEDROOMS LTD,720.04
Environment & Regeneration,2016-12-22,BB TRADE KITCHENS & BEDROOMS LTD,692.83
Environment & Regeneration,2016-12-22,BB TRADE KITCHENS & BEDROOMS LTD,495.75
Environment & Regeneration,2016-12-22,BB TRADE KITCHENS & BEDROOMS LTD,779.45
Environment & Regeneration,2016-12-22,BB TRADE KITCHENS & BEDROOMS LTD,777.80
Environment & Regeneration,2016-12-21,BB TRADE KITCHENS & BEDROOMS LTD,483.86
Environment & Regeneration,2016-12-21,BB TRADE KITCHENS & BEDROOMS LTD,509.23
Environment & Regeneration,2016-12-21,BB TRADE KITCHENS & BEDROOMS LTD,671.74
Environment & Regeneration,2016-12-21,BB TRADE KITCHENS & BEDROOMS LTD,679.80
Environment & Regeneration,2016-12-21,BB TRADE KITCHENS & BEDROOMS LTD,531.08
Environment & Regeneration,2016-12-21,BB TRADE KITCHENS & BEDROOMS LTD,554.07
Environment & Regeneration,2016-12-30,BB TRADE KITCHENS & BEDROOMS LTD,550.36
Adult and Culture,2016-12-23,BEAUTY GUILD,295.00
Adult and Culture,2016-12-06,BECOMING VISIBLE,3324.70
Adult and Culture,2016-12-06,BECOMING VISIBLE,1179.20
Adult and Culture,2016-12-02,BECOMING VISIBLE,3249.60
Adult and Culture,2016-12-02,BECOMING VISIBLE,3882.00
Adult and Culture,2016-12-19,BECOMING VISIBLE,5355.00
Adult and Culture,2016-12-19,BECOMING VISIBLE,3150.00
Adult and Culture,2016-12-16,BEDEBURN,1322.60
Environment & Regeneration,2016-12-22,BELL DECORATING GROUP,13479.31
HRA,2016-12-09,BELL DECORATING GROUP,48154.76
HRA,2016-12-09,BELL DECORATING GROUP,45171.85
HRA,2016-12-09,BELL DECORATING GROUP,43683.02
HRA,2016-12-13,BELL DECORATING GROUP,80616.02
Adult and Culture,2016-12-22,BELLE VUE HOUSE,33093.46
Adult and Culture,2016-12-22,BELLE VUE HOUSE,10495.70
Adult and Culture,2016-12-22,BELLE VUE HOUSE,860.16
Adult and Culture,2016-12-22,BELLE VUE HOUSE,-2618.47
Adult and Culture,2016-12-22,BELLE VUE HOUSE,-2544.93
Environment & Regeneration,2016-12-28,BENTON AUTO ELECTRICS,350.00
Environment & Regeneration,2016-12-16,BERENDSEN,1255.84
Environment & Regeneration,2016-12-23,BERENDSEN,1006.11
Children's Services,2016-12-28,BERWICK ACADEMY,1750.00
Chief Executive's,2016-12-08,BES COMMERCIAL ELECTRICITY LTD,259.31
Chief Executive's,2016-12-08,BES COMMERCIAL ELECTRICITY LTD,862.39
Environment & Regeneration,2016-12-07,BETTABLAST BLASTING SERVICES,1350.00
Environment & Regeneration,2016-12-07,BETTABLAST BLASTING SERVICES,1600.00
Environment & Regeneration,2016-12-19,BETTABLAST BLASTING SERVICES,1600.00
Adult and Culture,2016-12-21,BETTAKLEEN LTD,463.28
Children's Services,2016-12-14,BETTAKLEEN LTD,874.28
Adult and Culture,2016-12-15,BETTER DAYS,8699.60
Chief Executive's,2016-12-23,BEVAN BRITTAN,7715.00
Environment & Regeneration,2016-12-01,BFS GROUP LTD T/A BIDVEST FOODSERVICES,604.57
Environment & Regeneration,2016-12-23,BFS GROUP LTD T/A BIDVEST FOODSERVICES,753.64
Environment & Regeneration,2016-12-30,BFS GROUP LTD T/A BIDVEST FOODSERVICES,1985.18
Adult and Culture,2016-12-12,BIBLIOTHECA LTD,406.14
Adult and Culture,2016-12-02,BIBLIOTHECA LTD,1340.00
Adult and Culture,2016-12-13,BIDDLES BOOKS,1206.00
Adult and Culture,2016-12-23,BIDDLES BOOKS,5700.00
Adult and Culture,2016-12-15,BIDDLES BOOKS,2744.00
Environment & Regeneration,2016-12-23,BIFFA WASTE SERVICES LTD,1065.00
Adult and Culture,2016-12-30,BIKERIGHT LIMITED,23400.00
Environment & Regeneration,2016-12-05,BIKERIGHT LIMITED,270.92
Environment & Regeneration,2016-12-13,BIP SOLUTIONS LTD,3500.00
Adult and Culture,2016-12-22,BIRMINGHAM CITY UNIVERSITY,495.00
Adult and Culture,2016-12-13,BISHOPSGATE LODGE CARE HOME,1828.76
Adult and Culture,2016-12-13,BISHOPSGATE LODGE CARE HOME,-519.12
Environment & Regeneration,2016-12-08,BLACHERE WONDERLAND ILLUMINATIONS UK LTD,2672.60
Children's Services,2016-12-09,BLACKBERRY PRODUCTIONS,1050.00
Adult and Culture,2016-12-22,BLACKWELL'S BOOKSHOP,397.63
Environment & Regeneration,2016-12-14,BLAKELAW JUNIORS,1975.00
Adult and Culture,2016-12-21,BLAKELAW WARD COMMUINTY PARTNERSHIP,409.58
Adult and Culture,2016-12-21,BLAKELAW WARD COMMUINTY PARTNERSHIP,409.58
Adult and Culture,2016-12-15,BLAKELAW WARD COMMUINTY PARTNERSHIP,9052.68
Adult and Culture,2016-12-19,BLAKEMORE FOODSERVICE,274.41
Children's Services,2016-12-28,BLAKEMORE FOODSERVICE,270.25
Children's Services,2016-12-30,BLAKEMORE FOODSERVICE,252.41
Children's Services,2016-12-08,BLAKEMORE FOODSERVICE,349.67
Children's Services,2016-12-23,BLIND CHILDREN UK,1837.41
Adult and Culture,2016-12-15,BLUE SKY TRUST,6942.39
Adult and Culture,2016-12-06,BLUEBIRD CARE (NEWCASTLE),749.42
Adult and Culture,2016-12-20,BLUEBIRD CARE (NEWCASTLE),1350.44
Adult and Culture,2016-12-20,BLUEBIRD CARE (NEWCASTLE),1142.68
Adult and Culture,2016-12-20,BLUEBIRD CARE (NEWCASTLE),727.16
Adult and Culture,2016-12-30,BLUEBIRD CARE (NEWCASTLE),1350.44
Adult and Culture,2016-12-30,BLUEBIRD CARE (NEWCASTLE),727.16
Adult and Culture,2016-12-22,BLYTH STAR ENTERPRISES LIMITED,8513.68
Adult and Culture,2016-12-22,BLYTH STAR ENTERPRISES LIMITED,8513.68
Adult and Culture,2016-12-23,BOB CROSBY AGENCIES LTD,298.20
Adult and Culture,2016-12-30,BOB CROSBY AGENCIES LTD,257.80
Adult and Culture,2016-12-23,BOB CROSBY AGENCIES LTD,520.63
Adult and Culture,2016-12-30,BOB CROSBY AGENCIES LTD,324.89
Adult and Culture,2016-12-09,BOB CROSBY AGENCIES LTD,346.84
Adult and Culture,2016-12-09,BOB CROSBY AGENCIES LTD,439.02
Adult and Culture,2016-12-01,BOB CROSBY AGENCIES LTD,258.60
Adult and Culture,2016-12-01,BOB CROSBY AGENCIES LTD,598.80
Adult and Culture,2016-12-16,BOB CROSBY AGENCIES LTD,767.88
Adult and Culture,2016-12-16,BOB CROSBY AGENCIES LTD,356.40
Chief Executive's,2016-12-14,BOB CROSBY AGENCIES LTD,258.00
Chief Executive's,2016-12-09,BOB CROSBY AGENCIES LTD,275.60
Chief Executive's,2016-12-30,BOB CROSBY AGENCIES LTD,275.60
Environment & Regeneration,2016-12-08,BOB CROSBY AGENCIES LTD,480.00
Environment & Regeneration,2016-12-12,BOB CROSBY AGENCIES LTD,327.36
Environment & Regeneration,2016-12-12,BOB CROSBY AGENCIES LTD,331.56
Environment & Regeneration,2016-12-08,BOB CROSBY AGENCIES LTD,1464.82
Environment & Regeneration,2016-12-08,BOB CROSBY AGENCIES LTD,606.33
Environment & Regeneration,2016-12-08,BOB CROSBY AGENCIES LTD,250.91
Environment & Regeneration,2016-12-02,BOB CROSBY AGENCIES LTD,627.96
Environment & Regeneration,2016-12-02,BOB CROSBY AGENCIES LTD,296.26
Environment & Regeneration,2016-12-02,BOB CROSBY AGENCIES LTD,510.96
Environment & Regeneration,2016-12-02,BOB CROSBY AGENCIES LTD,801.55
Environment & Regeneration,2016-12-19,BOB CROSBY AGENCIES LTD,298.00
Environment & Regeneration,2016-12-19,BOB CROSBY AGENCIES LTD,451.70
Environment & Regeneration,2016-12-19,BOB CROSBY AGENCIES LTD,280.89
Environment & Regeneration,2016-12-19,BOB CROSBY AGENCIES LTD,291.24
