Organisational Unit,Payment Date,Benificiary Name,Amount
Adult and Culture,2016-11-15,14 EIGHTH ROW,9800.00
Adult and Culture,2016-11-15,18 SEA VIEW VILLAS,1540.00
Environment & Regeneration,2016-11-15,A & C WEBER UK,4210.00
Children's Services,2016-11-15,A SIGNIFICANT OTHER LTD,14320.00
Environment & Regeneration,2016-11-21,A&J KEITH LTD,20691.10
Environment & Regeneration,2016-11-21,A&J KEITH LTD,58740.40
Environment & Regeneration,2016-11-09,A&J KEITH LTD,19337.69
Environment & Regeneration,2016-11-09,A&J KEITH LTD,90779.72
Environment & Regeneration,2016-11-09,A&J KEITH LTD,24260.85
Children's Services,2016-11-17,A&S LOCKSMITHS,358.73
Chief Executive's,2016-11-14,AA GLOBAL LANGUAGES SERVICES LTD,250.00
Chief Executive's,2016-11-14,AA GLOBAL LANGUAGES SERVICES LTD,54.00
Environment & Regeneration,2016-11-14,AAA CHEMICALS LTD,1331.00
HRA,2016-11-22,AARAN BUILDERS (NE) LTD,620.00
Adult and Culture,2016-11-24,AAT (GB) LTD,429.00
Environment & Regeneration,2016-11-24,ABACUS DESIGN & FABRICATION LTD,798.09
Adult and Culture,2016-11-01,ABBEYFIELD CASTLE FARM,4283.36
Adult and Culture,2016-11-29,ABBEYFIELD CASTLE FARM,4283.36
Adult and Culture,2016-11-01,ABBEYFIELD CASTLE FARM,-1018.60
Adult and Culture,2016-11-29,ABBEYFIELD CASTLE FARM,-1018.60
Adult and Culture,2016-11-01,ABBEYMOOR,3025.00
Adult and Culture,2016-11-01,ABBEYMOOR,1424.00
Adult and Culture,2016-11-01,ABBEYMOOR,2848.00
Adult and Culture,2016-11-01,ABBEYMOOR,6848.00
Adult and Culture,2016-11-29,ABBEYMOOR,3025.00
Adult and Culture,2016-11-29,ABBEYMOOR,11961.72
Adult and Culture,2016-11-29,ABBEYMOOR,2848.00
Adult and Culture,2016-11-29,ABBEYMOOR,12728.00
Adult and Culture,2016-11-01,ABBEYMOOR,-660.08
Adult and Culture,2016-11-01,ABBEYMOOR,-793.84
Adult and Culture,2016-11-29,ABBEYMOOR,-660.08
Adult and Culture,2016-11-29,ABBEYMOOR,-793.84
Adult and Culture,2016-11-21,ABC AWARDS,288.00
Adult and Culture,2016-11-23,ABIGAIL HOUSE,1569.68
Adult and Culture,2016-11-23,ABIGAIL HOUSE,1335.51
Adult and Culture,2016-11-23,ABIGAIL HOUSE,801.31
Adult and Culture,2016-11-23,ABIGAIL HOUSE,-212.36
Environment & Regeneration,2016-11-28,ABLE 2 OCCUPATIONAL THERAPY SERVICES LTD,893.00
Adult and Culture,2016-11-22,ABSOLUTE QUALITY CARE,26026.00
Adult and Culture,2016-11-22,ABSOLUTE QUALITY CARE,1960.44
Adult and Culture,2016-11-22,ABSOLUTE QUALITY CARE,6054.75
Adult and Culture,2016-11-22,ABSOLUTE QUALITY CARE,1729.00
Adult and Culture,2016-11-01,ACCOUNTABILITY,2782.00
Adult and Culture,2016-11-29,ACCOUNTABILITY,2782.00
Environment & Regeneration,2016-11-28,ACP,6415.17
Environment & Regeneration,2016-11-02,ACP,4185.80
Environment & Regeneration,2016-11-02,ACP,1673.70
Environment & Regeneration,2016-11-28,ACP,626.30
Environment & Regeneration,2016-11-28,ACP,3978.10
Environment & Regeneration,2016-11-28,ACP,1673.70
Environment & Regeneration,2016-11-28,ACP,432.00
Environment & Regeneration,2016-11-18,ACROL AIR CONDITIONING CO LTD,583.00
Environment & Regeneration,2016-11-10,ACROL AIR CONDITIONING CO LTD,369.25
Environment & Regeneration,2016-11-24,ACTAVO (UK) LTD,708.50
Adult and Culture,2016-11-24,ACTION FOR CHILDREN,66517.40
Children's Services,2016-11-15,ACTION FOR CHILDREN,23381.72
Children's Services,2016-11-15,ACTION FOR CHILDREN,30169.00
Children's Services,2016-11-16,ACTION FOR CHILDREN,22255.50
Children's Services,2016-11-15,ACTION FOR CHILDREN,9244.42
Adult and Culture,2016-11-15,ACTIVE HORIZONS LTD,3592.00
