Organisational Unit,Payment Date,Benificiary Name,Amount
Environment & Regeneration,2014-07-08,AKW MEDI-CARE LTD,309.66
Environment & Regeneration,2014-07-09,AKW MEDI-CARE LTD,537.20
Environment & Regeneration,2014-07-09,AKW MEDI-CARE LTD,531.03
Environment & Regeneration,2014-07-29,AKW MEDI-CARE LTD,580.75
Environment & Regeneration,2014-07-25,AKW MEDI-CARE LTD,696.80
Environment & Regeneration,2014-07-22,AKW MEDI-CARE LTD,1225.20
Environment & Regeneration,2014-07-03,AKW MEDI-CARE LTD,309.66
Environment & Regeneration,2014-07-03,AKW MEDI-CARE LTD,555.25
Environment & Regeneration,2014-07-30,AKW MEDI-CARE LTD,349.68
Environment & Regeneration,2014-07-30,AKW MEDI-CARE LTD,330.93
Environment & Regeneration,2014-07-16,AKW MEDI-CARE LTD,1225.20
Environment & Regeneration,2014-07-16,AKW MEDI-CARE LTD,696.80
Environment & Regeneration,2014-07-02,AKW MEDI-CARE LTD,330.93
Adult and Culture,2014-07-15,ALBANY HOUSE  (WHITLEY BAY),4855.80
Chief Executive's,2014-07-18,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD,470.00
Adult and Culture,2014-07-01,ALBANY OFFICE FURNITURE SOLUTIONS,455.00
Children's Services,2014-07-17,ALBANY OFFICE FURNITURE SOLUTIONS,2295.00
Environment & Regeneration,2014-07-31,ALBANY OFFICE FURNITURE SOLUTIONS,455.00
Children's Services,2014-07-25,ALBERT KENNEDY TRUST OUTPOST,626.11
Children's Services,2014-07-25,ALBERT KENNEDY TRUST OUTPOST,403.94
Children's Services,2014-07-28,ALBERT KENNEDY TRUST OUTPOST,323.15
Adult and Culture,2014-07-15,ALLAN COURT RESIDENTIAL HOME,-6798.44
Adult and Culture,2014-07-15,ALLAN COURT RESIDENTIAL HOME,-2606.36
Adult and Culture,2014-07-15,ALLAN COURT RESIDENTIAL HOME,50033.48
Adult and Culture,2014-07-15,ALLAN COURT RESIDENTIAL HOME,11816.08
Adult and Culture,2014-07-15,ALLAN COURT RESIDENTIAL HOME,1952.00
Adult and Culture,2014-07-15,ALLAN COURT RESIDENTIAL HOME,443.56
Environment & Regeneration,2014-07-08,ALLIANCE DISPOSABLES LTD,629.93
Adult and Culture,2014-07-11,ALLIED HEALTHCARE GROUP,1046.52
Adult and Culture,2014-07-08,ALLIED HEALTHCARE GROUP,60735.66
Adult and Culture,2014-07-08,ALLIED HEALTHCARE GROUP,12909.43
Adult and Culture,2014-07-08,ALLIED HEALTHCARE GROUP,2301.72
Adult and Culture,2014-07-08,ALLIED HEALTHCARE GROUP,2473.08
HRA,2014-07-14,ALLPAY.NET LIMITED,22.61
HRA,2014-07-14,ALLPAY.NET LIMITED,49.59
HRA,2014-07-14,ALLPAY.NET LIMITED,546.16
HRA,2014-07-14,ALLPAY.NET LIMITED,319.04
HRA,2014-07-14,ALLPAY.NET LIMITED,212.10
HRA,2014-07-14,ALLPAY.NET LIMITED,2272.89
Environment & Regeneration,2014-07-04,ALTONAIDS MOBILITY,294.27
Adult and Culture,2014-07-07,ALZHEIMERS SOCIETY,12301.76
Adult and Culture,2014-07-15,AMBER STUDHOLME,600.00
Environment & Regeneration,2014-07-03,AMENITY 1 LTD,300.00
Adult and Culture,2014-07-14,ANCHOR TRUST,595.29
Children's Services,2014-07-29,ANDRELL EDUCATION LTD,3850.00
Children's Services,2014-07-11,ANDRELL EDUCATION LTD,2750.00
Environment & Regeneration,2014-07-28,ANDTECH SYSTEMS,655.00
Chief Executive's,2014-07-28,ANGELSCOPE,2990.94
Children's Services,2014-07-18,ANOTO LTD,3280.00
Chief Executive's,2014-07-08,ANTALIS MCNAUGHTON LTD,728.00
Chief Executive's,2014-07-08,ANTALIS MCNAUGHTON LTD,436.80
Chief Executive's,2014-07-31,ANTALIS MCNAUGHTON LTD,553.80
Chief Executive's,2014-07-31,ANTALIS MCNAUGHTON LTD,273.00
Adult and Culture,2014-07-08,APOGEE CORPORATION,2036.47
Adult and Culture,2014-07-30,APOGEE CORPORATION,559.57
Adult and Culture,2014-07-01,APPLEBY CARE HOME,-688.32
Adult and Culture,2014-07-29,APPLEBY CARE HOME,-688.32
Adult and Culture,2014-07-01,APPLEBY CARE HOME,1722.88
Adult and Culture,2014-07-29,APPLEBY CARE HOME,1722.88
Environment & Regeneration,2014-07-11,AQUALOGIC (WC) LTD,330.00
Environment & Regeneration,2014-07-02,ARCO LTD,400.50
Environment & Regeneration,2014-07-08,ARCO LTD,311.00
Chief Executive's,2014-07-11,AREEEBA DISTRIBUTION,276.00
Environment & Regeneration,2014-07-01,ARMITAGE VENESTA,2491.38
Environment & Regeneration,2014-07-31,ARNOLD CLARK,259.29
Environment & Regeneration,2014-07-15,ARNOLD CLARK,357.00
Environment & Regeneration,2014-07-25,ARNOLD CLARK,357.00
Adult and Culture,2014-07-25,ARROW SALES TRAINING LIMITED,416.66
Adult and Culture,2014-07-31,ART HEROES,500.00
Environment & Regeneration,2014-07-30,ASA AWARD SCHEME,759.95
Chief Executive's,2014-07-15,ASDA BUSINESS AWARDS,47500.00
Chief Executive's,2014-07-14,ASDA BUSINESS AWARDS,47500.00
Adult and Culture,2014-07-29,ASDA PHARMACY,105.00
Adult and Culture,2014-07-29,ASDA PHARMACY,834.40
Adult and Culture,2014-07-25,ASDA STORES LIMITED,105.00
Adult and Culture,2014-07-25,ASDA STORES LIMITED,572.12
Adult and Culture,2014-07-25,ASDA STORES LIMITED,586.93
Adult and Culture,2014-07-15,ASHFIELD COURT,-2348.80
Adult and Culture,2014-07-15,ASHFIELD COURT,8944.00
Adult and Culture,2014-07-15,ASHFIELD COURT,11303.84
Adult and Culture,2014-07-25,ASHMOLE MINICOACHES,1970.00
Adult and Culture,2014-07-11,ASHMOLE MINICOACHES,1970.00
Environment & Regeneration,2014-07-31,ASHTEAD PLANT HIRE CO LTD,6263.20
Environment & Regeneration,2014-07-31,ASHTEAD PLANT HIRE CO LTD,748.00
Environment & Regeneration,2014-07-31,ASHTEAD PLANT HIRE CO LTD,588.00
Environment & Regeneration,2014-07-31,ASHTEAD PLANT HIRE CO LTD,297.00
Adult and Culture,2014-07-04,ASKEWS LIBRARY SERVICES LTD,254.84
Adult and Culture,2014-07-16,ASKEWS LIBRARY SERVICES LTD,475.50
Adult and Culture,2014-07-23,ASKEWS LIBRARY SERVICES LTD,307.82
Adult and Culture,2014-07-01,ASPINDEN WOOD CENTRE,-495.80
Adult and Culture,2014-07-29,ASPINDEN WOOD CENTRE,-495.80
Adult and Culture,2014-07-01,ASPINDEN WOOD CENTRE,2760.00
Adult and Culture,2014-07-29,ASPINDEN WOOD CENTRE,2760.00
Adult and Culture,2014-07-17,ASPIRATIONS CARE LTD,2501.32
Adult and Culture,2014-07-17,ASPIRATIONS CARE LTD,17672.50
Adult and Culture,2014-07-17,ASPIRATIONS CARE LTD,10781.46
Adult and Culture,2014-07-17,ASPIRATIONS CARE LTD,2501.32
Adult and Culture,2014-07-28,ASPIRATIONS CARE LTD,10781.46
Adult and Culture,2014-07-21,ASPIRATIONS CARE LTD,17672.50
Environment & Regeneration,2014-07-16,ASTRAL CONTROL SERVICES LIMITED,3878.00
Environment & Regeneration,2014-07-29,ASTROFADE LTD,2030.75
Children's Services,2014-07-03,AT COMPUTERS,334.23
Adult and Culture,2014-07-08,AT HOME IN THE COMMUNITY LTD,1821.60
Adult and Culture,2014-07-14,AT HOME IN THE COMMUNITY LTD,9648.00
Adult and Culture,2014-07-24,AT HOME IN THE COMMUNITY LTD,-997.02
Adult and Culture,2014-07-24,AT HOME IN THE COMMUNITY LTD,-10.28
Adult and Culture,2014-07-11,AT HOME IN THE COMMUNITY LTD,-997.02
Adult and Culture,2014-07-11,AT HOME IN THE COMMUNITY LTD,-10.28
Adult and Culture,2014-07-17,AT HOME IN THE COMMUNITY LTD,-997.02
Adult and Culture,2014-07-17,AT HOME IN THE COMMUNITY LTD,-10.28
Adult and Culture,2014-07-03,AT HOME IN THE COMMUNITY LTD,-997.02
Adult and Culture,2014-07-03,AT HOME IN THE COMMUNITY LTD,-10.28
Adult and Culture,2014-07-24,AT HOME IN THE COMMUNITY LTD,10010.64
Adult and Culture,2014-07-24,AT HOME IN THE COMMUNITY LTD,1910.71
Adult and Culture,2014-07-24,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2014-07-24,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2014-07-11,AT HOME IN THE COMMUNITY LTD,10010.64
Adult and Culture,2014-07-11,AT HOME IN THE COMMUNITY LTD,1910.71
Adult and Culture,2014-07-11,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2014-07-11,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2014-07-17,AT HOME IN THE COMMUNITY LTD,10010.64
Adult and Culture,2014-07-17,AT HOME IN THE COMMUNITY LTD,1910.71
Adult and Culture,2014-07-17,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2014-07-17,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2014-07-03,AT HOME IN THE COMMUNITY LTD,10010.64
Adult and Culture,2014-07-03,AT HOME IN THE COMMUNITY LTD,1910.71
Adult and Culture,2014-07-03,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2014-07-03,AT HOME IN THE COMMUNITY LTD,1514.24
Environment & Regeneration,2014-07-29,ATKINS LTD,4780.94
Environment & Regeneration,2014-07-01,AUDITEL RENTAL & SERVICE LTD,695.00
Children's Services,2014-07-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,74635.34
Children's Services,2014-07-25,AURA (NEWCASTLE) PROJECT COMPANY LTD,31167.83
Children's Services,2014-07-28,AURA (NEWCASTLE) PROJECT COMPANY LTD,1040926.62
Children's Services,2014-07-21,AURA (NEWCASTLE) PROJECT COMPANY LTD,1584.00
Children's Services,2014-07-02,AURA (NEWCASTLE) PROJECT COMPANY LTD,680.60
Children's Services,2014-07-28,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,28163.54
Children's Services,2014-07-28,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,780287.83
Adult and Culture,2014-07-08,AUTISM INITIATIVES,18077.36
Adult and Culture,2014-07-01,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2014-07-01,AUTISM NORTH - EASTCLIFFE,5716.92
Adult and Culture,2014-07-29,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2014-07-29,AUTISM NORTH - EASTCLIFFE,5716.92
Adult and Culture,2014-07-01,AUTISM NORTH SEAHAM VIEW,4742.28
Adult and Culture,2014-07-01,AUTISM NORTH SEAHAM VIEW,4742.24
Adult and Culture,2014-07-29,AUTISM NORTH SEAHAM VIEW,4742.28
Adult and Culture,2014-07-29,AUTISM NORTH SEAHAM VIEW,4742.24
Environment & Regeneration,2014-07-07,AUTOCLOCK SYSTEMS LTD,256.00
Environment & Regeneration,2014-07-30,AUTODIESEL (NEWCASTLE),424.05
Environment & Regeneration,2014-07-07,AUTOMATICA LTD,1000.00
Adult and Culture,2014-07-15,AVENUE COMMUNITY NH LTD,2071.28
Chief Executive's,2014-07-17,AWAKENINGS,540.00
Chief Executive's,2014-07-28,AWAKENINGS,540.00
Adult and Culture,2014-07-16,AXIELL LTD,13427.64
Adult and Culture,2014-07-18,AZURE,384.00
Adult and Culture,2014-07-18,AZURE,984.00
Adult and Culture,2014-07-18,AZURE,384.00
Adult and Culture,2014-07-18,AZURE,480.00
Adult and Culture,2014-07-17,AZURE,432.00
Adult and Culture,2014-07-17,AZURE,336.00
Adult and Culture,2014-07-17,AZURE,336.00
Adult and Culture,2014-07-17,AZURE,384.00
Adult and Culture,2014-07-17,AZURE,384.00
Adult and Culture,2014-07-17,AZURE,1584.00
Adult and Culture,2014-07-17,AZURE,768.00
Adult and Culture,2014-07-17,AZURE,324.00
Adult and Culture,2014-07-17,AZURE,600.00
Adult and Culture,2014-07-17,AZURE,1008.00
Adult and Culture,2014-07-17,AZURE,384.00
Adult and Culture,2014-07-17,AZURE,432.00
Adult and Culture,2014-07-17,AZURE,480.00
Adult and Culture,2014-07-17,AZURE,1392.00
Adult and Culture,2014-07-17,AZURE,918.00
Adult and Culture,2014-07-17,AZURE,480.00
Adult and Culture,2014-07-17,AZURE,1128.00
Adult and Culture,2014-07-01,AZURE,546.48
Adult and Culture,2014-07-08,AZURE,-2653.80
Adult and Culture,2014-07-08,AZURE,49082.28
Adult and Culture,2014-07-11,AZURE GARDEN CENTRE,283.50
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,23.26
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,15.34
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,182.63
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,80.41
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,57.96
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,73.15
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,48.60
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,106.07
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,327.16
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,34.38
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,80.22
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,31.86
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,17.19
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,20.94
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,19.64
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,36.08
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,31.23
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,52.88
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,103.32
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,12.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,14.22
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,14.28
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,34.38
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,101.24
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,45.84
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,122.78
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,77.37
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,80.38
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,63.52
Chief Executive's,2014-07-23,AZZURRI COMMUNICATIONS LTD,22.92
