Organisational Unit,Payment Date,Benificiary Name,Amount
Children's Services,2013-09-25,ADVANCED CHILDCARE GROUP,13200.00
Children's Services,2013-09-25,ADVANCED CHILDCARE GROUP,13200.00
Children's Services,2013-09-05,ADVANCED CHILDCARE GROUP,27200.00
Children's Services,2013-09-05,ADVANCED CHILDCARE GROUP,15800.00
Children's Services,2013-09-05,ADVANCED CHILDCARE GROUP,15000.00
Children's Services,2013-09-05,ADVANCED CHILDCARE GROUP,13200.00
Children's Services,2013-09-05,ADVANCED CHILDCARE GROUP,13200.00
Children's Services,2013-09-11,ADVANCED CHILDCARE GROUP,14614.33
Children's Services,2013-09-11,ADVANCED CHILDCARE GROUP,14614.33
Children's Services,2013-09-11,ADVANCED CHILDCARE GROUP,15500.00
Children's Services,2013-09-09,ADVANCED CHILDCARE GROUP,14614.33
Children's Services,2013-09-09,ADVANCED CHILDCARE GROUP,14614.33
Children's Services,2013-09-09,ADVANCED CHILDCARE GROUP,15500.00
Adult and Culture,2013-09-27,ADVANCED CLEANING & MAINTENANCE LTD,455.00
Adult and Culture,2013-09-27,ADVANCED CLEANING & MAINTENANCE LTD,505.00
Chief Executive's,2013-09-26,ADVANCED LEGAL LTD,900.00
Environment & Regeneration,2013-09-10,AEBI SCHMIDT UK LTD,284.92
Environment & Regeneration,2013-09-18,AEBI SCHMIDT UK LTD,257.75
Environment & Regeneration,2013-09-09,AEBI SCHMIDT UK LTD,516.77
Environment & Regeneration,2013-09-26,AEBI SCHMIDT UK LTD,720.38
Environment & Regeneration,2013-09-19,AEBI SCHMIDT UK LTD,284.92
Environment & Regeneration,2013-09-13,AEBI SCHMIDT UK LTD,701.48
Environment & Regeneration,2013-09-05,AEBI SCHMIDT UK LTD,281.10
Chief Executive's,2013-09-23,AFFINITY SUTTON GROUP LIMITED,624.75
Chief Executive's,2013-09-12,AFFINITY SUTTON GROUP LIMITED,659.60
Chief Executive's,2013-09-18,AFRICAN COMMUNITY ADVICE NORTH EAST,950.00
Environment & Regeneration,2013-09-06,AGD SYSTEMS LTD,753.00
Environment & Regeneration,2013-09-25,AGD SYSTEMS LTD,30.00
Environment & Regeneration,2013-09-25,AGD SYSTEMS LTD,7360.00
Environment & Regeneration,2013-09-25,AGD SYSTEMS LTD,135.00
Environment & Regeneration,2013-09-25,AGD SYSTEMS LTD,16740.00
Environment & Regeneration,2013-09-25,AGD SYSTEMS LTD,30.00
Environment & Regeneration,2013-09-25,AGD SYSTEMS LTD,3040.00
Adult and Culture,2013-09-23,AGE UK NEWCASTLE,6366.78
Adult and Culture,2013-09-23,AGE UK NEWCASTLE,5165.88
Adult and Culture,2013-09-09,AGE UK NEWCASTLE,1460.48
Adult and Culture,2013-09-03,AGE UK NEWCASTLE,5408.34
Adult and Culture,2013-09-06,AGE UK NEWCASTLE,1780.00
Adult and Culture,2013-09-06,AGE UK NEWCASTLE,1369.20
Adult and Culture,2013-09-06,AGE UK NEWCASTLE,1295.06
Adult and Culture,2013-09-19,AGE UK NEWCASTLE,1506.12
Adult and Culture,2013-09-19,AGE UK NEWCASTLE,593.32
Adult and Culture,2013-09-19,AGE UK NEWCASTLE,444.99
Adult and Culture,2013-09-19,AGE UK NEWCASTLE,1842.75
Adult and Culture,2013-09-19,AGE UK NEWCASTLE,1460.48
Adult and Culture,2013-09-19,AGE UK NEWCASTLE,1837.04
Adult and Culture,2013-09-19,AGE UK NEWCASTLE,507.75
Adult and Culture,2013-09-19,AGE UK NEWCASTLE,649.46
Adult and Culture,2013-09-19,AGE UK NEWCASTLE,775.88
Adult and Culture,2013-09-09,AGE UK NEWCASTLE,21454.13
Adult and Culture,2013-09-20,AGE UK NEWCASTLE,6489.21
Adult and Culture,2013-09-20,AGE UK NEWCASTLE,67641.52
Adult and Culture,2013-09-20,AGE UK NEWCASTLE,9999.99
Adult and Culture,2013-09-20,AGE UK NEWCASTLE,32657.17
Adult and Culture,2013-09-03,AGE UK NEWCASTLE,58385.98
Adult and Culture,2013-09-03,AGE UK NEWCASTLE,5431.72
Adult and Culture,2013-09-03,AGE UK NEWCASTLE,621.96
Adult and Culture,2013-09-03,AGE UK NEWCASTLE,1633.50
Adult and Culture,2013-09-03,AGE UK NEWCASTLE,1183.44
Adult and Culture,2013-09-03,AGE UK NEWCASTLE,1935.20
Adult and Culture,2013-09-03,AGE UK NEWCASTLE,11434.20
Adult and Culture,2013-09-03,AGE UK NEWCASTLE,236.00
Environment & Regeneration,2013-09-17,AIR TECHNIQUE,400.00
Environment & Regeneration,2013-09-10,AIR TECHNIQUE,645.00
Environment & Regeneration,2013-09-03,AIR TECHNIQUE,560.00
Environment & Regeneration,2013-09-04,AKW MEDI-CARE LTD,452.66
Environment & Regeneration,2013-09-26,AKW MEDI-CARE LTD,339.50
Environment & Regeneration,2013-09-06,AKW MEDI-CARE LTD,543.18
Environment & Regeneration,2013-09-06,AKW MEDI-CARE LTD,543.18
Adult and Culture,2013-09-10,ALBANY HOUSE  (WHITLEY BAY),5375.90
Adult and Culture,2013-09-04,ALBANY OFFICE FURNITURE SOLUTIONS,475.00
Chief Executive's,2013-09-30,ALBANY OFFICE FURNITURE SOLUTIONS,17700.00
Children's Services,2013-09-03,ALBANY OFFICE FURNITURE SOLUTIONS,325.00
Children's Services,2013-09-26,ALBANY OFFICE FURNITURE SOLUTIONS,259.00
Children's Services,2013-09-30,ALBANY OFFICE FURNITURE SOLUTIONS,279.00
Adult and Culture,2013-09-10,ALEXANDRA PARK,8262.96
Environment & Regeneration,2013-09-10,ALI'S TRAVEL,700.00
Adult and Culture,2013-09-10,ALLAN COURT RESIDENTIAL HOME,-5806.28
Adult and Culture,2013-09-10,ALLAN COURT RESIDENTIAL HOME,-3676.40
Adult and Culture,2013-09-10,ALLAN COURT RESIDENTIAL HOME,20944.00
Adult and Culture,2013-09-10,ALLAN COURT RESIDENTIAL HOME,15220.00
Adult and Culture,2013-09-10,ALLAN COURT RESIDENTIAL HOME,1317.48
Adult and Culture,2013-09-10,ALLAN COURT RESIDENTIAL HOME,4391.60
Adult and Culture,2013-09-10,ALLAN COURT RESIDENTIAL HOME,7173.48
Adult and Culture,2013-09-10,ALLAN COURT RESIDENTIAL HOME,878.32
Adult and Culture,2013-09-03,ALLIED HEALTHCARE GROUP,65007.05
Adult and Culture,2013-09-03,ALLIED HEALTHCARE GROUP,1492.36
Adult and Culture,2013-09-03,ALLIED HEALTHCARE GROUP,12139.19
Adult and Culture,2013-09-03,ALLIED HEALTHCARE GROUP,513.57
Adult and Culture,2013-09-03,ALLIED HEALTHCARE GROUP,2233.54
Adult and Culture,2013-09-03,ALLIED HEALTHCARE GROUP,38.76
Adult and Culture,2013-09-03,ALLIED HEALTHCARE GROUP,1901.66
Adult and Culture,2013-09-03,ALLIED HEALTHCARE GROUP,232.56
HRA,2013-09-27,ALLPAY.NET LIMITED,11.40
HRA,2013-09-27,ALLPAY.NET LIMITED,5.00
HRA,2013-09-27,ALLPAY.NET LIMITED,306.25
HRA,2013-09-27,ALLPAY.NET LIMITED,328.61
HRA,2013-09-27,ALLPAY.NET LIMITED,2271.03
Adult and Culture,2013-09-20,ALZHEIMERS SOCIETY,7749.56
Adult and Culture,2013-09-03,ALZHEIMERS SOCIETY,16665.56
Adult and Culture,2013-09-30,ALZHEIMERS SOCIETY,14795.36
Adult and Culture,2013-09-24,AMBER HOUSE RESIDENTIAL HOME,-627.52
Adult and Culture,2013-09-24,AMBER HOUSE RESIDENTIAL HOME,3444.00
Environment & Regeneration,2013-09-02,AMCO ENGINEERING,1251.00
Adult and Culture,2013-09-05,ANCHOR TRUST,1028.84
Children's Services,2013-09-10,ANDRELL EDUCATION LTD,2750.00
Environment & Regeneration,2013-09-30,ANDTECH SYSTEMS,283.00
Environment & Regeneration,2013-09-30,ANDTECH SYSTEMS,859.00
Environment & Regeneration,2013-09-11,ANIXTER LTD,399.66
Chief Executive's,2013-09-23,ANTALIS MCNAUGHTON LTD,476.70
Chief Executive's,2013-09-23,ANTALIS MCNAUGHTON LTD,513.90
Chief Executive's,2013-09-23,AON HEWITT LIMITED,2340.00
Environment & Regeneration,2013-09-17,APEX ELECTRICAL SOLUTIONS LTD,1745.90
Environment & Regeneration,2013-09-17,APEX ELECTRICAL SOLUTIONS LTD,1702.10
Environment & Regeneration,2013-09-17,APEX ELECTRICAL SOLUTIONS LTD,1000.00
Children's Services,2013-09-23,APOGEE CORPORATION,326.11
Adult and Culture,2013-09-11,APPLE TRAINING ACADEMY LTD,995.00
Adult and Culture,2013-09-17,APPLE TRAINING ACADEMY LTD,995.00
Environment & Regeneration,2013-09-18,APPOLLO GAS SERVICES,260.00
Children's Services,2013-09-04,AQUILA WAY,1568.57
Children's Services,2013-09-09,ARC ENVIRONMENTAL LTD,2922.00
Children's Services,2013-09-25,ARCO LTD,419.00
Environment & Regeneration,2013-09-23,ARCO LTD,290.00
Environment & Regeneration,2013-09-28,ARCO LTD,368.20
Environment & Regeneration,2013-09-30,ARCO LTD,1325.00
Children's Services,2013-09-30,ARCUS,1000.00
Children's Services,2013-09-06,ARCUS,1000.00
Chief Executive's,2013-09-20,AREEEBA DISTRIBUTION,360.00
Chief Executive's,2013-09-20,AREEEBA DISTRIBUTION,360.00
Adult and Culture,2013-09-30,ARK HOUSE TREATMENT CENTRE,705.72
Adult and Culture,2013-09-06,ARK HOUSE TREATMENT CENTRE,1764.30
Environment & Regeneration,2013-09-17,ARNOLD CLARK,301.00
Environment & Regeneration,2013-09-03,ARNOLD CLARK,301.00
Environment & Regeneration,2013-09-04,ARRIVA NORTH EAST,920.00
Environment & Regeneration,2013-09-24,AS AUDIO SERVICES,400.00
Environment & Regeneration,2013-09-25,ASA AWARD SCHEME,1094.40
Chief Executive's,2013-09-03,ASDA BUSINESS AWARDS,2437.50
Chief Executive's,2013-09-03,ASDA BUSINESS AWARDS,2437.50
Adult and Culture,2013-09-27,ASHCHEM CHEMISTS,225.00
Adult and Culture,2013-09-27,ASHCHEM CHEMISTS,52.80
Adult and Culture,2013-09-25,ASHCHEM CHEMISTS,200.00
Adult and Culture,2013-09-25,ASHCHEM CHEMISTS,40.00
Adult and Culture,2013-09-25,ASHCHEM CHEMISTS,39.60
Adult and Culture,2013-09-10,ASHFIELD COURT,-2073.28
Adult and Culture,2013-09-10,ASHFIELD COURT,6944.28
Environment & Regeneration,2013-09-10,ASHTEAD PLANT HIRE CO LTD,683.20
Environment & Regeneration,2013-09-10,ASHTEAD PLANT HIRE CO LTD,713.36
Environment & Regeneration,2013-09-09,ASHTEAD PLANT HIRE CO LTD,400.00
Adult and Culture,2013-09-10,ASKEWS LIBRARY SERVICES LTD,262.41
Adult and Culture,2013-09-10,ASKEWS LIBRARY SERVICES LTD,301.66
Adult and Culture,2013-09-10,ASKEWS LIBRARY SERVICES LTD,670.27
Adult and Culture,2013-09-16,ASKEWS LIBRARY SERVICES LTD,250.66
Adult and Culture,2013-09-25,ASKEWS LIBRARY SERVICES LTD,301.66
Adult and Culture,2013-09-24,ASPINDEN WOOD CENTRE,-486.00
Adult and Culture,2013-09-24,ASPINDEN WOOD CENTRE,2760.00
Adult and Culture,2013-09-23,ASPIRATIONS CARE LTD,17672.50
Adult and Culture,2013-09-23,ASPIRATIONS CARE LTD,10781.46
Adult and Culture,2013-09-23,ASPIRATIONS CARE LTD,625.33
Adult and Culture,2013-09-23,ASPIRATIONS CARE LTD,625.33
Adult and Culture,2013-09-23,ASPIRATIONS CARE LTD,625.33
Adult and Culture,2013-09-23,ASPIRATIONS CARE LTD,17672.50
Adult and Culture,2013-09-23,ASPIRATIONS CARE LTD,625.33
Adult and Culture,2013-09-23,ASPIRATIONS CARE LTD,625.33
Adult and Culture,2013-09-23,ASPIRATIONS CARE LTD,625.33
Adult and Culture,2013-09-23,ASPIRATIONS CARE LTD,625.33
Adult and Culture,2013-09-23,ASPIRATIONS CARE LTD,10781.46
Adult and Culture,2013-09-18,ASPIRATIONS CARE LTD,625.33
Environment & Regeneration,2013-09-09,ASTLEY EVENT HIRE,600.00
Chief Executive's,2013-09-17,ASTRA EVENT & CATERING EQUIPMENT HIRE,576.72
Chief Executive's,2013-09-02,ASTRA EVENT & CATERING EQUIPMENT HIRE,576.72
Environment & Regeneration,2013-09-19,ASTROFADE LTD,3500.00
Adult and Culture,2013-09-23,AT HOME IN THE COMMUNITY LTD,1947.32
Adult and Culture,2013-09-23,AT HOME IN THE COMMUNITY LTD,1851.80
Adult and Culture,2013-09-26,AT HOME IN THE COMMUNITY LTD,1821.60
Adult and Culture,2013-09-05,AT HOME IN THE COMMUNITY LTD,9648.00
Adult and Culture,2013-09-26,AT HOME IN THE COMMUNITY LTD,-651.77
Adult and Culture,2013-09-19,AT HOME IN THE COMMUNITY LTD,-651.77
Adult and Culture,2013-09-12,AT HOME IN THE COMMUNITY LTD,-651.77
Adult and Culture,2013-09-05,AT HOME IN THE COMMUNITY LTD,-651.77
Adult and Culture,2013-09-26,AT HOME IN THE COMMUNITY LTD,7734.88
Adult and Culture,2013-09-26,AT HOME IN THE COMMUNITY LTD,1448.57
Adult and Culture,2013-09-26,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2013-09-26,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2013-09-26,AT HOME IN THE COMMUNITY LTD,1648.85
Adult and Culture,2013-09-19,AT HOME IN THE COMMUNITY LTD,7734.88
Adult and Culture,2013-09-19,AT HOME IN THE COMMUNITY LTD,1448.57
Adult and Culture,2013-09-19,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2013-09-19,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2013-09-19,AT HOME IN THE COMMUNITY LTD,1621.16
Adult and Culture,2013-09-12,AT HOME IN THE COMMUNITY LTD,7734.88
Adult and Culture,2013-09-12,AT HOME IN THE COMMUNITY LTD,1448.57
Adult and Culture,2013-09-12,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2013-09-12,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2013-09-12,AT HOME IN THE COMMUNITY LTD,1607.12
Adult and Culture,2013-09-05,AT HOME IN THE COMMUNITY LTD,7734.88
Adult and Culture,2013-09-05,AT HOME IN THE COMMUNITY LTD,1448.57
Adult and Culture,2013-09-05,AT HOME IN THE COMMUNITY LTD,1108.28
Adult and Culture,2013-09-05,AT HOME IN THE COMMUNITY LTD,1514.24
Adult and Culture,2013-09-05,AT HOME IN THE COMMUNITY LTD,1607.12
Chief Executive's,2013-09-20,ATIC ALL TOGETHER IN COWGATE,1750.00
Environment & Regeneration,2013-09-19,ATKINS LTD,5395.49
Environment & Regeneration,2013-09-09,AUBREY CORNFOOT LTD,906.19
Environment & Regeneration,2013-09-03,AUBREY CORNFOOT LTD,709.33
Environment & Regeneration,2013-09-30,AUBREY CORNFOOT LTD,380.33
Children's Services,2013-09-25,AURA (NEWCASTLE) PROJECT COMPANY LTD,74635.34
Children's Services,2013-09-27,AURA (NEWCASTLE) PROJECT COMPANY LTD,705.60
Children's Services,2013-09-27,AURA (NEWCASTLE) PROJECT COMPANY LTD,5080.14
Children's Services,2013-09-27,AURA (NEWCASTLE) PROJECT COMPANY LTD,616.80
Children's Services,2013-09-27,AURA (NEWCASTLE) PROJECT COMPANY LTD,7442.03
Children's Services,2013-09-27,AURA (NEWCASTLE) PROJECT COMPANY LTD,10309.86
Children's Services,2013-09-27,AURA (NEWCASTLE) PROJECT COMPANY LTD,2008.20
Children's Services,2013-09-25,AURA (NEWCASTLE) PROJECT COMPANY LTD,1031224.38
Children's Services,2013-09-25,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,28163.54
Children's Services,2013-09-17,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,6341.00
Children's Services,2013-09-25,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,773161.03
Chief Executive's,2013-09-17,AURA NEWCASTLE LTD,283623.00
Children's Services,2013-09-17,AURA NEWCASTLE LTD,21500.00
Children's Services,2013-09-18,AURA NEWCASTLE LTD,2050.00
HRA,2013-09-26,AURA NEWCASTLE LTD,912540.85
HRA,2013-09-30,AURA NEWCASTLE LTD,713802.61
Adult and Culture,2013-09-03,AUTISM INITIATIVES,18077.36
Adult and Culture,2013-09-24,AUTISM NORTH - EASTCLIFFE,5716.92
Adult and Culture,2013-09-24,AUTISM NORTH - EASTCLIFFE,3811.28
Adult and Culture,2013-09-24,AUTISM NORTH SEAHAM VIEW,4742.24
Adult and Culture,2013-09-24,AUTISM NORTH SEAHAM VIEW,4742.28
Environment & Regeneration,2013-09-10,AUTODIESEL (NEWCASTLE),329.82
Environment & Regeneration,2013-09-30,AUTODIESEL (NEWCASTLE),300.00
Environment & Regeneration,2013-09-10,AUTOMATICA LTD,1000.00
Adult and Culture,2013-09-10,AVENUE COMMUNITY NH LTD,1926.32
Adult and Culture,2013-09-10,AVENUE COMMUNITY NH LTD,439.16
Environment & Regeneration,2013-09-17,AVOR GARAGES (NORTH EAST) LTD,264.00
Environment & Regeneration,2013-09-18,AVOR GARAGES (NORTH EAST) LTD,492.08
Environment & Regeneration,2013-09-18,AVOR GARAGES (NORTH EAST) LTD,304.80
Environment & Regeneration,2013-09-23,AVOR GARAGES (NORTH EAST) LTD,388.00
Environment & Regeneration,2013-09-24,AVOR GARAGES (NORTH EAST) LTD,508.00
Environment & Regeneration,2013-09-16,AVOR GARAGES (NORTH EAST) LTD,264.00
Environment & Regeneration,2013-09-16,AVOR GARAGES (NORTH EAST) LTD,508.00
Environment & Regeneration,2013-09-16,AVOR GARAGES (NORTH EAST) LTD,355.60
Environment & Regeneration,2013-09-16,AVOR GARAGES (NORTH EAST) LTD,384.00
Environment & Regeneration,2013-09-16,AVOR GARAGES (NORTH EAST) LTD,264.00
Environment & Regeneration,2013-09-16,AVOR GARAGES (NORTH EAST) LTD,264.00
Environment & Regeneration,2013-09-16,AVOR GARAGES (NORTH EAST) LTD,331.83
Environment & Regeneration,2013-09-16,AVOR GARAGES (NORTH EAST) LTD,264.00
Adult and Culture,2013-09-30,AZURE,4704.00
Adult and Culture,2013-09-19,AZURE,1224.00
Adult and Culture,2013-09-19,AZURE,384.00
Adult and Culture,2013-09-19,AZURE,1440.00
Adult and Culture,2013-09-19,AZURE,384.00
Adult and Culture,2013-09-19,AZURE,600.00
Adult and Culture,2013-09-19,AZURE,444.00
Adult and Culture,2013-09-19,AZURE,480.00
Adult and Culture,2013-09-19,AZURE,1128.00
Adult and Culture,2013-09-19,AZURE,984.00
Adult and Culture,2013-09-19,AZURE,252.00
Adult and Culture,2013-09-19,AZURE,384.00
Adult and Culture,2013-09-19,AZURE,384.00
Adult and Culture,2013-09-19,AZURE,336.00
Adult and Culture,2013-09-19,AZURE,264.00
Adult and Culture,2013-09-19,AZURE,336.00
Adult and Culture,2013-09-19,AZURE,396.00
Adult and Culture,2013-09-19,AZURE,1584.00
Adult and Culture,2013-09-19,AZURE,384.00
Adult and Culture,2013-09-19,AZURE,456.00
Adult and Culture,2013-09-19,AZURE,816.00
Adult and Culture,2013-09-19,AZURE,384.00
Adult and Culture,2013-09-24,AZURE,288.00
Adult and Culture,2013-09-24,AZURE,384.00
Adult and Culture,2013-09-24,AZURE,576.00
Adult and Culture,2013-09-24,AZURE,1248.00
Adult and Culture,2013-09-24,AZURE,768.00
Adult and Culture,2013-09-24,AZURE,1008.00
Adult and Culture,2013-09-05,AZURE,846.12
Adult and Culture,2013-09-03,AZURE,-2653.80
Adult and Culture,2013-09-03,AZURE,37034.28
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,23.02
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.53
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,15.34
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,167.13
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,80.34
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,23.31
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.83
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,72.91
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,48.72
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,168.10
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,222.48
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,34.38
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,45.84
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,23.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,68.76
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,34.05
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,18.20
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,21.70
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,19.71
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,34.69
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,80.53
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,22.92
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,37.97
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,6.14
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,50.90
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
Chief Executive's,2013-09-18,AZZURRI COMMUNICATIONS LTD,11.46
