Payment Date,Benificiary Name,Amount
2013-01-22,AT HOME IN THE COMMUNITY LTD,3214.24
2013-01-22,AT HOME IN THE COMMUNITY LTD,6969.27
2013-01-22,AT HOME IN THE COMMUNITY LTD,1448.57
2013-01-22,AT HOME IN THE COMMUNITY LTD,1108.28
2013-01-22,AT HOME IN THE COMMUNITY LTD,1514.24
2013-01-22,AT HOME IN THE COMMUNITY LTD,1607.12
2013-01-31,AT HOME IN THE COMMUNITY LTD,8025.27
2013-01-31,AT HOME IN THE COMMUNITY LTD,1448.57
2013-01-31,AT HOME IN THE COMMUNITY LTD,1108.28
2013-01-31,AT HOME IN THE COMMUNITY LTD,1514.24
2013-01-31,AT HOME IN THE COMMUNITY LTD,1607.12
2013-01-24,AT HOME IN THE COMMUNITY LTD,18126.27
2013-01-24,AT HOME IN THE COMMUNITY LTD,1448.57
2013-01-24,AT HOME IN THE COMMUNITY LTD,1108.28
2013-01-24,AT HOME IN THE COMMUNITY LTD,1514.24
2013-01-24,AT HOME IN THE COMMUNITY LTD,1607.12
2013-01-24,ATG ACCESS,168635.00
2013-01-13,ATG ACCESS,319.00
2013-01-11,ATKINS LTD,3210.00
2013-01-20,ATKINS LTD,1000.00
2013-01-18,ATKINS LTD,1000.00
2013-01-20,ATRIUM SOFTWARE,7064.70
2013-01-10,AUBREY CORNFOOT LTD,760.00
2013-02-01,AUBREY CORNFOOT LTD,1363.67
2013-02-01,AUBREY CORNFOOT LTD,288.00
2013-02-01,AUBREY CORNFOOT LTD,778.33
2013-02-01,AUBREY CORNFOOT LTD,620.00
2013-02-01,AUBREY CORNFOOT LTD,815.67
2013-02-01,AUBREY CORNFOOT LTD,1171.67
2013-01-06,AUBREY CORNFOOT LTD,686.67
2013-01-06,AUBREY CORNFOOT LTD,511.67
2013-01-06,AUBREY CORNFOOT LTD,1088.00
2013-01-17,AUBREY CORNFOOT LTD,1164.00
2013-01-17,AUBREY CORNFOOT LTD,1218.33
2013-01-17,AUBREY CORNFOOT LTD,511.67
2013-01-17,AUBREY CORNFOOT LTD,699.00
2013-01-17,AUBREY CORNFOOT LTD,820.00
2013-01-26,AUBREY CORNFOOT LTD,1025.33
2013-01-26,AUBREY CORNFOOT LTD,1026.00
2013-01-26,AUBREY CORNFOOT LTD,309.00
2013-01-26,AUBREY CORNFOOT LTD,2547.10
2013-01-26,AUBREY CORNFOOT LTD,269.00
2013-01-26,AUBREY CORNFOOT LTD,376.00
2013-01-26,AUBREY CORNFOOT LTD,1682.00
2013-01-18,AURA (NEWCASTLE) PROJECT COMPANY LTD,1209.50
2013-01-29,AURA (NEWCASTLE) PROJECT COMPANY LTD,62249.83
2013-01-18,AURA (NEWCASTLE) PROJECT COMPANY LTD,1223429.89
2013-01-31,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,28163.54
2013-01-30,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,762755.27
2013-01-19,AURA NEWCASTLE LTD,57639.60
2013-01-30,AURA NEWCASTLE LTD,153331.20
2013-01-06,AURA NEWCASTLE LTD,16777.01
2013-01-12,AURA NEWCASTLE LTD,199544.69
2013-01-25,AURA NEWCASTLE LTD,111374.99
2013-01-04,AUTISM CARE UK,5882.12
2013-01-15,AUTISM CARE UK,1022.62
2013-01-15,AUTISM CARE UK,1294.44
2013-01-22,AUTISM INITIATIVES,18077.36
2013-01-16,AUTISM NORTH - EASTCLIFFE,9528.20
2013-01-16,AUTISM NORTH SEAHAM VIEW,9484.52
2013-01-26,AUTO ELECTRICAL SOLUTIONS LTD,321.39
2013-01-26,AUTO ELECTRICAL SOLUTIONS LTD,285.80
2013-01-26,AUTOCLOCK SYSTEMS LTD,800.00
2013-01-10,AUTOCLOCK SYSTEMS LTD,230.00
2013-01-26,AUTOMATICA LTD,1000.00
2013-01-18,AV DEPARTMENT LTD,1294.10
2013-01-30,AVENUE COMMUNITY NH LTD,1568.00
2013-01-30,AVENUE COMMUNITY NH LTD,434.80
2013-01-08,AVM EDUCATION LTD,4794.00
2013-01-08,AVM EDUCATION LTD,795.00
2013-01-20,AVM EDUCATION LTD,407.00
2013-01-19,AVOR GARAGES (NORTH EAST) LTD,224.00
2013-01-19,AVOR GARAGES (NORTH EAST) LTD,224.00
2013-01-19,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,384.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,384.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,224.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,508.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,224.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,388.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,508.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,264.00
2013-01-20,AVOR GARAGES (NORTH EAST) LTD,596.60
2013-01-26,AVOR GARAGES (NORTH EAST) LTD,224.00
2013-01-10,AWAKENINGS,292.00
2013-01-31,AWARDING BODY CONSORTIUM,374.50
2013-01-25,AXIELL LTD,17650.22
2013-01-04,AZURE,251.13
2013-01-11,AZURE,866.16
2013-01-15,AZURE,4509.96
2013-01-02,AZURE,1670.60
2013-01-25,AZURE,10494.12
2013-01-22,AZURE,-2493.80
2013-01-22,AZURE,35100.77
2013-01-18,B & W LIFT SERVICES LTD,6145.00
2013-01-16,BAAF ADOPTION & FOSTERING,730.00
2013-01-22,BAAF ADOPTION & FOSTERING,734.05
2013-01-29,BAAF ADOPTION & FOSTERING,541.00
2013-01-07,BAAF ADOPTION & FOSTERING,541.00
2013-01-31,BAAF ADOPTION & FOSTERING,895.00
2013-01-09,BAAF ADOPTION & FOSTERING,788.00
2013-01-15,BAAF ADOPTION & FOSTERING,541.00
2013-01-24,BAAF ADOPTION & FOSTERING,895.00
2013-01-24,BAAF ADOPTION & FOSTERING,895.00
2013-01-30,BAAF ADOPTION & FOSTERING,434.00
2013-01-18,BAAF ADOPTION & FOSTERING,541.00
2013-01-08,BAB ACCOMODATION LTD,38187.71
2013-01-16,BAILIFFGATE,-311.40
2013-01-16,BAILIFFGATE,2138.72
2013-01-30,BAKARE BEDS LTD,2553.00
2013-01-30,BALMORAL COURT,3479.11
2013-01-30,BALMORAL COURT,-6923.52
2013-01-30,BALMORAL COURT,-1607.59
2013-01-30,BALMORAL COURT,38319.43
2013-01-30,BALMORAL COURT,6149.71
2013-01-30,BALMORAL COURT,1475.21
2013-01-30,BALMORAL COURT,10971.48
2013-01-30,BALMORAL COURT,2174.00
2013-01-30,BALMORAL COURT,11802.00
2013-01-25,BANKS OF THE WEAR LTD,2004.86
2013-01-16,BARCHESTER HEALTHCARE,21166.12
2013-01-16,BARCHESTER HEALTHCARE,5974.12
2013-01-31,BARE TOED CO,675.00
2013-01-14,BARNARDOS,3424.12
2013-01-14,BARNARDOS,3424.12
2013-01-14,BARNARDOS,3424.12
2013-01-14,BARNARDOS,6628.56
2013-01-18,BARNARDOS NORTH EAST,613.10
2013-01-08,BARNARDOS NORTH EAST,819.00
2013-01-08,BARNARDOS NORTH EAST,1967.00
2013-01-08,BARNARDO'S NORTH EAST,17560.91
2013-01-14,BARNARDO'S NORTH EAST,3705.78
2013-01-14,BARNARDO'S NORTH EAST,6841.44
2013-01-04,BARNARDO'S NORTH EAST,3822.41
2013-01-04,BARNARDO'S NORTH EAST,788.84
2013-01-15,BARNARDO'S NORTH EAST,1456.32
2013-01-23,BARNARDO'S NORTH EAST,8432.02
2013-01-14,BARNARDO'S NORTH EAST,7785.09
2013-01-08,BARNARDO'S NORTH EAST,9177.53
2013-01-30,BARNARDO'S NORTH EAST,10145.09
2013-01-30,BARNARDO'S NORTH EAST,4997.53
2013-01-30,BARNARDOS NURSERY,436.50
2013-01-29,BARNARDOS NURSERY,4171.02
2013-01-08,BARRATT AND DAVID WILSON HOMESNORTH EAST,1042.00
2013-01-16,BAS,5075.57
2013-01-04,BBC AUDIO BOOKS LTD,441.70
2013-01-04,BBC AUDIO BOOKS LTD,210.14
2013-01-18,BBC AUDIO BOOKS LTD,374.80
2013-01-18,BBC AUDIO BOOKS LTD,335.54
2013-01-16,BEACHVILLE CARE HOME,-565.56
2013-01-16,BEACHVILLE CARE HOME,1864.56
2013-01-16,BEACON FARM CARE CENTRE,-456.80
2013-01-16,BEACON FARM CARE CENTRE,1883.68
2013-01-16,BEACON FARM CARE CENTRE,1822.88
2013-01-02,BEACON PARTNERSHIP,385.00
2013-01-21,BEAUTY GUILD,350.00
2013-01-29,BECOMING VISIBLE,2025.98
2013-01-25,BECOMING VISIBLE,2746.54
2013-01-04,BECOMING VISIBLE,2374.10
2013-01-04,BECOMING VISIBLE,2063.98
2013-01-04,BECOMING VISIBLE,253.44
2013-01-04,BECOMING VISIBLE,1404.70
2013-01-16,BECOMING VISIBLE,307.80
2013-01-16,BEECHWOOD HOUSE CARE HOME,-1434.88
2013-01-16,BEECHWOOD HOUSE CARE HOME,3117.20
2013-01-25,BELL CONTROL SOLUTIONS LTD,595.00
2013-01-28,BELL CONTROL SOLUTIONS LTD,338.00
2013-01-06,BELL TRUCK SALES LTD,268.57
2013-01-30,BELLE VUE HOUSE,-2196.80
2013-01-30,BELLE VUE HOUSE,-2506.08
2013-01-30,BELLE VUE HOUSE,10016.00
2013-01-30,BELLE VUE HOUSE,11456.00
2013-01-30,BELLE VUE HOUSE,962.77
2013-01-30,BELLE VUE HOUSE,3207.20
2013-01-30,BELLE VUE HOUSE,3043.60
2013-01-13,BELVEDERE ENTERTAINMENT FUND,615.00
2013-01-16,BELZONA POLYMERICS LIMITED,1498.50
2013-01-24,BEN HOARE BELL SOLICITORS,4000.00
2013-01-16,BENTON AUTO ELECTRICS,237.75
2013-01-17,BENTON PARK PRIMARY SCHOOL,833.64
2013-01-17,BENTON PARK PRIMARY SCHOOL,416.82
2013-01-13,BENWELL YOUNG PEOPLES DEVELOPMENT GROUP,2500.00
2013-01-12,BENWELL YOUNG PEOPLES DEVELOPMENT GROUP,6000.00
2013-01-18,BERTRAM LIBRARY SERVICES,442.90
2013-01-11,BERTRAM LIBRARY SERVICES,351.60
2013-01-21,BERTRAM LIBRARY SERVICES,1651.26
2013-01-21,BERTRAM LIBRARY SERVICES,429.02
2013-01-12,BESAM LTD,233.00
2013-01-04,BETTAKLEEN LTD,340.30
2013-01-20,BIC PLC,1071.00
2013-01-17,BIG RIVER FILMS,750.00
2013-01-20,BIKERIGHT LIMITED,2680.00
2013-01-16,BIRCHDALE CARE HOME,-991.56
2013-01-16,BIRCHDALE CARE HOME,3464.00
2013-01-16,BISHOPSGATE LODGE CARE HOME,-507.08
2013-01-16,BISHOPSGATE LODGE CARE HOME,1721.56
2013-01-28,BIZSPACE ASHINGTON,400.00
2013-01-28,BL HAIRDRESSING TRAINING,800.00
2013-01-30,BLACK KNIGHT LTDT/A CITY AUTO CARE,354.30
2013-01-15,BLACK KNIGHT LTDT/A CITY AUTO CARE,354.30
2013-01-10,BLACKWELL'S BOOKSHOP,467.64
2013-01-30,BLAKE HOPKINSON ARCHITECTURE L.L.P.,6975.00
2013-01-30,BLAKE HOPKINSON ARCHITECTURE L.L.P.,4050.00
2013-01-04,BLP PRINTING & PACKAGING LTD,4085.66
2013-01-19,BLUE MACHINERY (SCOTLAND) LTD,3600.00
2013-01-20,BLUE MACHINERY (SCOTLAND) LTD,8750.00
2013-02-02,BOC LTD,247.96
2013-01-16,BONNER & WHITE CARPET FLOORING,1000.00
2013-01-28,BOOK TRUST,4229.42
2013-01-30,BOWLAND LODGE,-8634.64
2013-01-30,BOWLAND LODGE,-953.60
2013-01-30,BOWLAND LODGE,-1620.04
2013-01-30,BOWLAND LODGE,41847.42
2013-01-30,BOWLAND LODGE,6528.00
2013-01-30,BOWLAND LODGE,6352.00
2013-01-17,BOXER CHEMICALS LTD,357.00
2013-01-11,BOXER CHEMICALS LTD,238.00
2013-01-11,BOXER CHEMICALS LTD,476.00
2013-01-23,BOXER CHEMICALS LTD,213.80
2013-01-16,BRACKENBRAE,-349.40
2013-01-16,BRACKENBRAE,1560.28
2013-01-30,BRAMBLEDOWN LANDSCAPE SERVICES LTD,13989.19
2013-01-06,BRAMBLES FOODS LTD,517.73
2013-01-16,BRAMPTON COURT,-2512.97
2013-01-16,BRAMPTON COURT,-2022.38
2013-01-16,BRAMPTON COURT,-311.40
2013-01-16,BRAMPTON COURT,26690.10
2013-01-16,BRAMPTON COURT,10521.00
2013-01-16,BRAMPTON COURT,1816.00
2013-01-16,BRAMPTON COURT,-6216.91
2013-01-16,BRAMPTON COURT,1816.00
2013-01-16,BRAMPTON COURT,-4159.46
2013-01-16,BRAMPTON COURT,24977.81
2013-01-16,BRAMPTON COURT,1304.40
2013-01-06,BRANDON HIRE PLC,235.20
2013-01-06,BRANDON HIRE PLC,310.20
2013-01-31,BRENDA MCCUTCHEON,261.00
2013-01-18,BRENNTAG UK LTD,491.60
