Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenses type,Detailed expense code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name 
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Support Services,Legal Disbursements,411,19-Apr-2012,1204-01417,421.58,R,Carter Brown Associates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Support Services,Legal Disbursements,411,02-Apr-2012,1204-01418,583.66,R,Carter Brown Associates
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,10-Apr-2012,1204-01419,962.56,R,Cartwright Hardware
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Materials,205,04-Apr-2012,1204-01420,1534.06,R,Cartwright Hardware
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,18-Apr-2012,1204-01421,1729.68,R,Casa Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,18-Apr-2012,1204-01422,21576.79,R,Casa Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,18-Apr-2012,1204-01423,633.35,R,Casa Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,18-Apr-2012,1204-01424,1290.60,R,Casa Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West                  ,West - North West,Customer And Tenancy,Premises,General Maintenance,104,02-Apr-2012,1204-01425,4303.96,R,Casac Leeds Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Supplies and Services,Grant Related Expenditure,290,13-Apr-2012,1204-01426,833.33,R,Casac Leeds Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Supplies and Services,Grant Related Expenditure,290,13-Apr-2012,1204-01427,2083.33,R,Casac Leeds Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Supplies and Services,Grant Related Expenditure,290,26-Apr-2012,1204-01428,2910.43,R,Casac Leeds Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Supplies and Services,Grant Related Expenditure,290,05-Apr-2012,1204-01429,4000.00,R,Casac Leeds Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Asylum Seekers,Third Party Payments,Contributions To Partnerships,544,27-Apr-2012,1204-01430,1655.85,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Asylum Seekers,Third Party Payments,Contributions To Partnerships,544,17-Apr-2012,1204-01431,2203.40,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Asylum Seekers,Third Party Payments,Contributions To Partnerships,544,17-Apr-2012,1204-01432,2395.00,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Third Party Payments,Contributions To Partnerships,544,17-Apr-2012,1204-01433,2447.55,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Third Party Payments,Contributions To Partnerships,544,20-Apr-2012,1204-01434,4332.25,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Third Party Payments,Contributions To Partnerships,544,16-Apr-2012,1204-01435,47141.85,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Section 17,551,18-Apr-2012,1204-01436,618.45,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Section 17,551,02-Apr-2012,1204-01437,742.45,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rent,552,18-Apr-2012,1204-01438,802.90,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rent,552,18-Apr-2012,1204-01439,1638.35,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rent,552,18-Apr-2012,1204-01440,2667.70,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rent,552,18-Apr-2012,1204-01441,2810.15,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Rent,552,18-Apr-2012,1204-01442,5316.15,R,Cascade Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,24-Apr-2012,1204-01443,560.00,R,Castle Site Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,24-Apr-2012,1204-01444,560.00,R,Castle Site Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18-Apr-2012,1204-01445,650.00,R,Castle Site Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,18-Apr-2012,1204-01446,750.00,R,Castle Site Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,24-Apr-2012,1204-01447,750.00,R,Castle Site Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,24-Apr-2012,1204-01448,750.00,R,Castle Site Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,24-Apr-2012,1204-01449,750.00,R,Castle Site Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,23-Apr-2012,1204-01450,930.00,R,Castle Site Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,11-Apr-2012,1204-01451,32286.36,R,Castlebeck Care (Teesdale) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,11-Apr-2012,1204-01452,2012.60,R,Castleford Care Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,11-Apr-2012,1204-01453,6639.52,R,Castleford Care Homes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,03-Apr-2012,1204-01454,848.05,R,Castlerock Recruitment Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,03-Apr-2012,1204-01455,854.89,R,Castlerock Recruitment Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,20-Apr-2012,1204-01456,978.93,R,Castlerock Recruitment Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,20-Apr-2012,1204-01457,1406.44,R,Castlerock Recruitment Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,11-Apr-2012,1204-01458,8532.46,R,Castleton Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,11-Apr-2012,1204-01459,2755.84,R,Castleton Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,11-Apr-2012,1204-01460,769.32,R,Castleton Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,11-Apr-2012,1204-01461,12779.63,R,Castleton Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,11-Apr-2012,1204-01462,2331.08,R,Castleton Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Business Improvement,Premises,Other,114,04-Apr-2012,1204-01463,2000.00,R,Catch
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,11-Apr-2012,1204-01464,598.40,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Direct Payments,626,11-Apr-2012,1204-01465,546.60,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,19-Apr-2012,1204-01466,8192.86,R,Catholic Care Diocese Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,19-Apr-2012,1204-01467,8192.86,R,Catholic Care Diocese Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,19-Apr-2012,1204-01468,9742.86,R,Catholic Care Diocese Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,19-Apr-2012,1204-01469,9742.86,R,Catholic Care Diocese Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,19-Apr-2012,1204-01470,10850.00,R,Catholic Care Diocese Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,23-Apr-2012,1204-01471,3505.97,R,Catholic Care Diocese Of Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,11-Apr-2012,1204-01472,11329.00,R,Catholic Care Diocese Of Leeds,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Supplies and Services,Other Hired And Contracted Services,265,11-Apr-2012,1204-01473,525.00,R,Catlows,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Premises,Maintenance Of Buildings,101,26-Apr-2012,1204-01474,450.00,R,Cb Richard Ellis,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Rents,141,27-Apr-2012,1204-01475,543.73,R,Cb Richard Ellis,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Publication And Promotion,267,19-Apr-2012,1204-01476,1024.50,R,Cbre Ltd,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Advertising,211,19-Apr-2012,1204-01477,4000.00,R,Cbs Outdoor Limited,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Advertising,211,19-Apr-2012,1204-01478,2568.00,R,Cbs Outdoor Limited,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,05-Apr-2012,1204-01479,2000.00,R,Ccats Ltd,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Bought In Professional Services,277,25-Apr-2012,1204-01480,2000.00,R,Cch Educational Consultancy,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage  ,Supplies and Services,Stationery & External Printing,210,28-Mar-2012,1204-01481,1704.00,R,Ccs Media Ltd ,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage  ,Supplies and Services,Stationery & External Printing,210,30-Mar-2012,1204-01482,1704.00,R,Ccs Media Ltd ,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage  ,Supplies and Services,Stationery & External Printing,210,22-Mar-2012,1204-01483,2506.16,R,Ccs Media Ltd ,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage  ,Supplies and Services,Stationery & External Printing,210,19-Mar-2012,1204-01484,2985.06,R,Ccs Media Ltd ,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage  ,Supplies and Services,Stationery & External Printing,210,05-Mar-2012,1204-01485,4836.30,R,Ccs Media Ltd ,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,11-Apr-2012,1204-01486,37236.69,R,Cedars Care Home,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,11-Apr-2012,1204-01487,4113.68,R,Cedars Care Home,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,11-Apr-2012,1204-01488,9597.61,R,Cedars Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transfer Payments,Personalised Budgets,627,11-Apr-2012,1204-01489,756.00,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Premises,Maintenance Of Buildings,101,13-Apr-2012,1204-01490,1192.82,R,Cell Security Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Premises,Maintenance Of Buildings,101,27-Apr-2012,1204-01491,12600.00,R,Cell Security Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Premises,Maintenance Of Buildings,101,27-Apr-2012,1204-01492,30690.00,R,Cell Security Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,17-Apr-2012,1204-01493,500.00,R,Celsian/ Carlisle Staffing Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,05-Apr-2012,1204-01494,500.00,R,Celsian/ Carlisle Staffing Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,13-Apr-2012,1204-01495,625.00,R,Celsian/ Carlisle Staffing Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,20-Apr-2012,1204-01496,625.00,R,Celsian/ Carlisle Staffing Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,20-Apr-2012,1204-01497,625.00,R,Celsian/ Carlisle Staffing Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,008,05-Apr-2012,1204-01498,810.00,R,Celsian/ Carlisle Staffing Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,008,05-Apr-2012,1204-01499,3133.75,R,Celsian/ Carlisle Staffing Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,008,26-Apr-2012,1204-01500,3323.80,R,Celsian/ Carlisle Staffing Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,008,27-Apr-2012,1204-01501,3489.75,R,Celsian/ Carlisle Staffing Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,24-Apr-2012,1204-01502,17387.00,C,Cemex Surfacing Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,24-Apr-2012,1204-01503,2693.00,R,Cemex Surfacing Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,20-Apr-2012,1204-01504,1452.36,R,Cemex Uk Materials Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,30-Apr-2012,1204-01505,585.00,R,Central Cars
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,30-Apr-2012,1204-01506,600.00,R,Central Cars
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,30-Apr-2012,1204-01507,712.00,R,Central Cars
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,30-Apr-2012,1204-01508,880.00,R,Central Cars
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,30-Apr-2012,1204-01509,937.20,R,Central Cars
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,30-Apr-2012,1204-01510,1029.60,R,Central Cars
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds              ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Employees,General Training,079,27-Apr-2012,1204-01511,5703.00,R,Centre For Housing & Support
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Corporate Directorate,Employees,General Training,079,24-Apr-2012,1204-01512,5209.00,R,Centre For Housing & Support
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,05-Apr-2012,1204-01513,614.00,R,Centrewire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,27-Apr-2012,1204-01514,1317.00,R,Centrewire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,23-Apr-2012,1204-01515,2067.00,R,Centrewire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Catering Service,233,04-Apr-2012,1204-01516,1830.62,R,Cf Asset Finance Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Other Hired And Contracted Services,265,04-Apr-2012,1204-01517,440.83,R,Cgc Events
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Other Hired And Contracted Services,265,13-Apr-2012,1204-01518,575.00,R,Cgc Events
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Support Services,Legal Disbursements,411,12-Apr-2012,1204-01519,2500.00,R,Chadwick Lawrence Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Support Services,Legal Disbursements,411,19-Apr-2012,1204-01520,6112.80,R,Chadwick Lawrence Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Income,Admissions  Booking Fees & Ticket Sales,933,03-Apr-2012,1204-01521,3419.09,R,REDACTED COMMERCIAL CONFIDENTIALITY
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Income,Service Charges & Security Fees,938,03-Apr-2012,1204-01522,-650.00,R,REDACTED COMMERCIAL CONFIDENTIALITY
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Recurring & Major Grantss Projects,229,19-Apr-2012,1204-01523,2280.00,R,Chapel Allerton Town Street Lunch Club
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Voluntary Sector,505,16-Apr-2012,1204-01524,21844.80,R,Chapel Street Pre-School
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis,Supplies and Services,Non-Recurring Grants,227,26-Apr-2012,1204-01525,9383.75,R,Chapeltown Citizens Advice Bureau
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Supplies and Services,Non-Recurring Grants,227,17-Apr-2012,1204-01526,83515.00,R,Chapeltown Citizens Advice Bureau
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,16-Apr-2012,1204-01527,11965.80,R,Chapeltown Community Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Strategic,Supplies and Services,Non-Recurring Grants,227,02-Apr-2012,1204-01528,13952.30,R,Charities Information Bureau
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,11-Apr-2012,1204-01529,644.40,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,11-Apr-2012,1204-01530,17425.30,R,Charlton Court Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds              ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Employees,General Training,079,13-Apr-2012,1204-01531,1000.00,R,Chartered Institute Of Housing
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds              ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Employees,General Training,079,13-Apr-2012,1204-01532,2000.00,R,Chartered Institute Of Housing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Conference Meetings,253,13-Apr-2012,1204-01533,995.00,R,Chartered Institute Of Logistics
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Direct Payments,626,11-Apr-2012,1204-01534,435.96,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Voluntary Sector,505,16-Apr-2012,1204-01535,14776.32,R,Cherry Tree Montessori School
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,16-Apr-2012,1204-01536,11188.80,R,Cherubs Kindergarten,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,11-Apr-2012,1204-01537,2156.00,R,Cheverton Lodge,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,18-Apr-2012,1204-01538,2411.03,C,Chevin Housing Ltd,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,20-Apr-2012,1204-01539,5525.94,R,Chevin Housing Ltd,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,05-Apr-2012,1204-01540,12972.77,R,Chevin Housing Ltd,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Customer Services  ,Supplies and Services,Memberships,226,07-Mar-2012,1204-01541,755.49,R,Child Poverty,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,16-Apr-2012,1204-01542,19180.80,R,Childcare Strategies Ltd,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,16-Apr-2012,1204-01543,20033.28,R,Childrens Corner (Valley View),
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,16-Apr-2012,1204-01544,3185.87,R,Childrens Corner Day Nursery,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,16-Apr-2012,1204-01545,4688.64,R,Childrens Corner Day Nursery,
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,16-Apr-2012,1204-01546,6713.28,R,Childrens Corner Day Nursery (Farsley),
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,25-Apr-2012,1204-01547,823.00,R,Chiltern Invadex Limited,
