Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenses type,Detailed expense code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name 
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,13-Jul-2012,1207-00032,4500.00,R,Abbey Grange C Of E Academy Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,04-Jul-2012,1207-00033,1151.92,R,Abbey Lea Residential Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Supported Lodgings,555,13-Jul-2012,1207-00034,520.00,R,Abbey Taxis (Boston) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,04-Jul-2012,1207-00035,1147.40,R,Abbeydale Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,04-Jul-2012,1207-00036,1059.56,R,Abbeydale Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,26-Jul-2012,1207-00037,12210.00,R,Abc Daycare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Operational Furniture And Equipment,203,19-Jul-2012,1207-00038,449.25,R,Abc Inflatables Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Operational Furniture And Equipment,203,19-Jul-2012,1207-00039,1826.25,R,Abc Inflatables Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,06-Jul-2012,1207-00040,640.82,R,Abc Nursery At Lufc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,26-Jul-2012,1207-00041,3396.60,R,Abc Nursery At Lufc
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds  ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Supplies and Services,Advertising,211,24-Jul-2012,1207-00042,450.00,R,Abc Promotional Gifts Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West                    ,West - North West,Regeneration/Customer Research,Employees,Advertising Expenses,080,24-Jul-2012,1207-00043,514.80,R,Abc Promotional Gifts Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West                    ,West - North West,Regeneration/Customer Research,Supplies and Services,Stationery & External Printing,210,20-Jul-2012,1207-00044,425.40,R,Abc Promotional Gifts Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West                    ,West - North West,Regeneration/Customer Research,Supplies and Services,Stationery & External Printing,210,23-Jul-2012,1207-00045,543.70,R,Abc Promotional Gifts Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West                    ,West - North West,Regeneration/Customer Research,Supplies and Services,Stationery & External Printing,210,03-Jul-2012,1207-00046,833.00,R,Abc Promotional Gifts Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West                    ,West - North West,Regeneration/Customer Research,Supplies and Services,Stationery & External Printing,210,03-Jul-2012,1207-00047,1070.00,R,Abc Promotional Gifts Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West                    ,West - North West,Regeneration/Customer Research,Supplies and Services,Stationery & External Printing,210,23-Jul-2012,1207-00048,2032.19,R,Abc Promotional Gifts Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,04-Jul-2012,1207-00049,13606.76,R,Aberford Hall
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,04-Jul-2012,1207-00050,8204.09,R,Aberford Hall
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,04-Jul-2012,1207-00051,1144.87,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,04-Jul-2012,1207-00052,2714.33,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,09-Jul-2012,1207-00053,476.29,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,30-Jul-2012,1207-00054,939.20,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,02-Jul-2012,1207-00055,1500.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,30-Jul-2012,1207-00056,1515.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,13-Jul-2012,1207-00057,2371.91,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,02-Jul-2012,1207-00058,2890.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,09-Jul-2012,1207-00059,2890.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,30-Jul-2012,1207-00060,3090.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,09-Jul-2012,1207-00061,3235.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,30-Jul-2012,1207-00062,4121.91,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,13-Jul-2012,1207-00063,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,13-Jul-2012,1207-00064,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,02-Jul-2012,1207-00065,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,09-Jul-2012,1207-00066,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,02-Jul-2012,1207-00067,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,02-Jul-2012,1207-00068,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,02-Jul-2012,1207-00069,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,30-Jul-2012,1207-00070,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,30-Jul-2012,1207-00071,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,09-Jul-2012,1207-00072,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,30-Jul-2012,1207-00073,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,02-Jul-2012,1207-00074,4208.50,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,02-Jul-2012,1207-00075,4420.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,30-Jul-2012,1207-00076,4460.20,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,13-Jul-2012,1207-00077,5415.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,09-Jul-2012,1207-00078,8350.21,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,09-Jul-2012,1207-00079,464.63,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,26-Jul-2012,1207-00080,508.20,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,19-Jul-2012,1207-00081,508.20,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,31-Jul-2012,1207-00082,582.75,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,10-Jul-2012,1207-00083,582.75,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,23-Jul-2012,1207-00084,4986.75,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,008,04-Jul-2012,1207-00085,1670.00,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,008,04-Jul-2012,1207-00086,4451.40,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,11-Jul-2012,1207-00087,469.00,R,Ace Engineers (Morley) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Crockery  Cutlery & Utensils,221,06-Jul-2012,1207-00088,1184.00,R,Acme
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,26-Jul-2012,1207-00089,4405.72,R,Acorns Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,04-Jul-2012,1207-00090,1718.12,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,04-Jul-2012,1207-00091,3654.05,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,04-Jul-2012,1207-00092,1824.68,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,04-Jul-2012,1207-00093,1879.10,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,04-Jul-2012,1207-00094,1634.68,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,04-Jul-2012,1207-00095,1241.32,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,06-Jul-2012,1207-00096,887.26,R,Acre Wood Childrens Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,26-Jul-2012,1207-00097,4132.90,R,Acre Wood Childrens Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Educational Visits,282,26-Jul-2012,1207-00098,1152.00,R,Acrecliffe Equestrian Centre
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Payments To Voluntary Organisations,561,13-Jul-2012,1207-00099,104749.00,R,Action For Blind People
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,12-Jul-2012,1207-00100,4466.00,R,Action For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Adoptions - Allowances,560,20-Jul-2012,1207-00101,644.00,R,Action For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Adoptions - Allowances,560,06-Jul-2012,1207-00102,825.00,R,Action For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Adoptions - Allowances,560,06-Jul-2012,1207-00103,825.00,R,Action For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Adoptions - Allowances,560,09-Jul-2012,1207-00104,1194.00,R,Action For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,26-Jul-2012,1207-00105,2744.36,R,Active Kids Day Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Bought In Professional Services,277,27-Jul-2012,1207-00106,5628.45,R,Ad Golf Management Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Bought In Professional Services,277,11-Jul-2012,1207-00107,6792.86,R,Ad Golf Management Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Other Hired And Contracted Services,265,18-Jul-2012,1207-00108,633.90,R,Ad3 Envelope Printers Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Other Hired And Contracted Services,265,25-Jul-2012,1207-00109,2927.50,R,Ad3 Envelope Printers Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,04-Jul-2012,1207-00110,722.24,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,04-Jul-2012,1207-00111,718.72,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,04-Jul-2012,1207-00112,3212.08,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transfer Payments,Direct Payments,626,04-Jul-2012,1207-00113,444.40,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,04-Jul-2012,1207-00114,877.20,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Support Services,Legal Disbursements,411,11-Jul-2012,1207-00115,1562.50,R,Adam Fullwood
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Direct Payments,626,04-Jul-2012,1207-00116,942.64,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Supplies and Services,Memberships,226,13-Jul-2012,1207-00117,3135.00,R,Adcs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Other Hired And Contracted Services,265,27-Jul-2012,1207-00118,7098.00,R,Addlestone Moumouris Orme & Sixsmith
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Voluntary Sector,505,26-Jul-2012,1207-00119,4499.94,R,Adel Pre School
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Adoptions - Allowances,560,09-Jul-2012,1207-00120,750.00,R,Adoption Matters Northwest
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Adoptions - Allowances,560,11-Jul-2012,1207-00121,750.00,R,Adoption Matters Northwest
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Adoptions - Allowances,560,06-Jul-2012,1207-00122,8358.00,R,Adoption Matters Northwest
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Premises,Premises Security Services,162,02-Jul-2012,1207-00123,1167.13,R,Adt Fire And Security
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,09-Jul-2012,1207-00124,-1140.00,R,Adult Placement Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,16-Jul-2012,1207-00125,-817.00,R,Adult Placement Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,12-Jul-2012,1207-00126,437.00,R,Adult Placement Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,12-Jul-2012,1207-00127,437.00,R,Adult Placement Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,12-Jul-2012,1207-00128,513.00,R,Adult Placement Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,12-Jul-2012,1207-00129,608.00,R,Adult Placement Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East                    ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,12-Jul-2012,1207-00130,703.00,R,Adult Placement Services
