Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02196,745.92,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02197,761.01,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02198,770.59,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02199,778,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02200,790.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02201,792.33,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02202,792.41,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02203,828.77,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02204,833.28,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02205,850.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02206,862.24,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02207,862.24,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02208,862.25,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02209,932.4,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02210,959.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02211,959.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02212,959.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02213,959.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02214,959.5,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02215,959.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02216,959.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02217,959.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02218,959.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02219,959.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02220,999.11,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02221,1032.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02222,1032.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02223,1048.73,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02224,1087.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02225,1094.36,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02226,1114.76,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02227,1126.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02228,1140.08,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02229,1270.31,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02230,619.38,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02231,677.14,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02232,713.17,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02233,714.29,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02234,911,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02235,913.26,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02236,929.23,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02237,1126.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02238,1131.86,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02239,1164.19,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02240,1199.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02241,1203.58,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02242,1213.15,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02243,1245.46,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,13-Jun-13,1307-02244,1273.39,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,20-Jun-13,1307-02245,1273.39,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,27-Jun-13,1307-02246,1273.39,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis  ,Employees,Agency Staff,8,05-Jun-13,1307-02247,1283.53,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02248,504.06,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02249,505.92,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,06-Jun-13,1307-02250,506.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02251,508.07,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02252,509.54,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02253,510.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02254,510.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02255,510.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02256,515.47,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02257,519.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02258,522.36,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02259,525.09,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,06-Jun-13,1307-02260,525.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02261,526.27,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02262,527.29,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02263,527.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02264,533.69,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02265,539.12,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02266,540.36,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02267,540.9,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02268,542.57,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02269,543.25,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02270,546.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02271,548.06,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02272,554.04,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02273,555.49,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02274,558.77,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02275,562.75,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02276,565.46,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02277,572.36,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02278,572.62,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02279,580.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02280,581.04,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02281,581.04,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02282,583.7,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02283,588.21,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02284,590.77,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02285,591.44,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02286,591.44,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02287,592.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02288,594.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02289,596.39,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02290,600.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02291,600.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02292,601.82,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02293,603.25,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02294,603.3,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02295,603.3,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02296,607.91,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02297,608.76,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02298,609.39,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02299,610.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02300,610.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02301,611.62,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02302,612.61,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02303,612.62,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02304,614.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02305,615.6,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02306,618.3,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02307,619.51,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02308,624.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02309,624.85,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02310,625.89,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02311,626.27,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02312,629.89,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02313,632.46,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02314,638.21,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02315,642.14,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02316,642.24,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02317,642.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02318,642.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02319,647.71,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02320,648.92,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02321,649,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02322,663.06,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,05-Jun-13,1307-02323,665.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02324,669.6,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,20-Jun-13,1307-02325,670.68,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02326,672.38,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02327,677.81,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02328,692.69,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02329,696.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,13-Jun-13,1307-02330,697.93,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02331,699.89,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over  ,Employees,Agency Staff,8,27-Jun-13,1307-02332,699.93,R,Comensura Limited
