Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenses type,Detailed expense code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name 
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,04-Sep-2012,1209-01370,2444.96,R,Clifford Playgroup
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,26-Sep-2012,1209-01371,1211.24,R,Close House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,20-Sep-2012,1209-01372,1245.00,R,Club Cars
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,26-Sep-2012,1209-01373,1427.20,R,Clumber Court Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,06-Sep-2012,1209-01374,719.68,R,Clymac Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,26-Sep-2012,1209-01375,993.04,R,Coach House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,26-Sep-2012,1209-01376,9963.38,R,Coach House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Other Hired And Contracted Services,265,07-Sep-2012,1209-01377,583.00,R,Coach House Sports Physiotherapy Clinic
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Solid Fuel,121,07-Sep-2012,1209-01378,2192.30,R,Coal4energy Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Capital,Other Costs,7,20-Sep-2012,1209-01379,1096.50,C,Cobbetts Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Support Services,Legal Disbursements,411,07-Sep-2012,1209-01380,338879.51,R,Cobbetts Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Support Services,Legal Disbursements,411,28-Sep-2012,1209-01381,426521.81,R,Cobbetts Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Food & Drink,231,10-Sep-2012,1209-01382,-1266.32,R,Coca Cola Enterprises Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Food & Drink,231,10-Sep-2012,1209-01383,-1170.12,R,Coca Cola Enterprises Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Food & Drink,231,10-Sep-2012,1209-01384,-461.35,R,Coca Cola Enterprises Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Food & Drink,231,18-Sep-2012,1209-01385,422.34,R,Coca Cola Enterprises Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Food & Drink,231,10-Sep-2012,1209-01386,485.28,R,Coca Cola Enterprises Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Food & Drink,231,14-Sep-2012,1209-01387,531.49,R,Coca Cola Enterprises Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Food & Drink,231,20-Sep-2012,1209-01388,566.78,R,Coca Cola Enterprises Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Food & Drink,231,10-Sep-2012,1209-01389,627.74,R,Coca Cola Enterprises Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Food & Drink,231,20-Sep-2012,1209-01390,760.98,R,Coca Cola Enterprises Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Food & Drink,231,10-Sep-2012,1209-01391,1006.32,R,Coca Cola Enterprises Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Food & Drink,231,10-Sep-2012,1209-01392,1123.08,R,Coca Cola Enterprises Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation Total,Supplies and Services,Provisions,231,20-Aug-2012,1209-01393,652.44,R,Coca-Cola Enterprises
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation Total,Supplies and Services,Provisions,231,01-Aug-2012,1209-01394,798.05,R,Coca-Cola Enterprises
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Employment & Skills,Supplies and Services,Computer Software & Equipment,214,07-Sep-2012,1209-01395,3038.49,R,Cognisoft Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Capital,Construction,3,27-Sep-2012,1209-01396,65988.07,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,28-Sep-2012,1209-01397,889.45,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,19-Sep-2012,1209-01398,4905.89,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,05-Sep-2012,1209-01399,20425.00,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,17-Sep-2012,1209-01400,1134856.00,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,10-Sep-2012,1209-01401,967.27,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,25-Sep-2012,1209-01402,1447.20,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,05-Sep-2012,1209-01403,1809.00,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,25-Sep-2012,1209-01404,8706.00,R,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Bought In Professional Services,277,17-Sep-2012,1209-01405,5531.72,R,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Premises,Maintenance Of Buildings,101,12-Sep-2012,1209-01406,2503.81,R,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Primary Schools,Capital,Construction,3,13-Sep-2012,1209-01407,12432.47,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Primary Schools,Capital,Construction,3,24-Sep-2012,1209-01408,17126.23,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Primary Schools,Capital,Construction,3,25-Sep-2012,1209-01409,26647.73,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Private Finance Initiative,Capital,Construction,3,25-Sep-2012,1209-01410,29659.34,C,Colas Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Bought In Professional Services,277,07-Sep-2012,1209-01411,440.00,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities General Fund,Supplies and Services,Other Hired And Contracted Services,265,07-Sep-2012,1209-01412,600.00,R,College At The Grange
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,21-Sep-2012,1209-01413,732.02,R,Collingham Catering Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Voluntary Sector,505,04-Sep-2012,1209-01414,9531.20,R,Collingham Village Pre-School
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds          ,Aire Valley Homes Leeds,Housing,Supplies and Services,Stationery & External Printing,210,20-Sep-2012,1209-01415,2180.00,R,Colour Copy Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East  ,East - North East,Business Improvement,Supplies and Services,Publicity & Promotional Services,267,20-Sep-2012,1209-01416,690.00,R,Colour Copy Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East  ,East - North East,Business Improvement,Supplies and Services,Publicity & Promotional Services,267,14-Sep-2012,1209-01417,700.00,R,Colour Copy Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East  ,East - North East,Business Improvement,Supplies and Services,Publicity & Promotional Services,267,20-Sep-2012,1209-01418,700.00,R,Colour Copy Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East  ,East - North East,Business Improvement,Supplies and Services,Publicity & Promotional Services,267,20-Sep-2012,1209-01419,900.00,R,Colour Copy Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East  ,East - North East,Business Improvement,Supplies and Services,Publicity & Promotional Services,267,20-Sep-2012,1209-01420,1190.00,R,Colour Copy Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East  ,East - North East,Business Improvement,Supplies and Services,Publicity & Promotional Services,267,05-Sep-2012,1209-01421,1397.68,R,Colour Copy Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,26-Sep-2012,1209-01422,44222.57,R,Colton Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,26-Sep-2012,1209-01423,3234.72,R,Colton Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,26-Sep-2012,1209-01424,38782.28,R,Colton Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,26-Sep-2012,1209-01425,14953.38,R,Colton Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Revenues Total,Support Services,Legal Disbursements,411,14-Aug-2012,1209-01426,920.00,R,Combined Court
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety Total,Support Services,Legal Disbursements,411,20-Aug-2012,1209-01427,655.00,R,Combined Court
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety Total,Support Services,Legal Disbursements,411,27-Aug-2012,1209-01428,655.00,R,Combined Court
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01429,503.03,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,02-Aug-2012,1209-01430,505.18,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,02-Aug-2012,1209-01431,526.55,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01432,529.08,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01433,529.09,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,14-Aug-2012,1209-01434,531.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01435,535.61,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01436,535.61,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01437,535.61,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01438,535.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01439,535.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01440,535.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01441,535.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01442,536.54,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,02-Aug-2012,1209-01443,538.20,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01444,538.20,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01445,538.20,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01446,538.20,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01447,538.20,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01448,538.20,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01449,538.20,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01450,538.20,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01451,538.20,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01452,544.00,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01453,544.68,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01454,544.68,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01455,544.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01456,544.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01457,548.19,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01458,550.82,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,02-Aug-2012,1209-01459,551.41,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,02-Aug-2012,1209-01460,551.45,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01461,551.45,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01462,551.45,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01463,555.17,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,02-Aug-2012,1209-01464,555.66,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01465,556.36,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,02-Aug-2012,1209-01466,556.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01467,556.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01468,556.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01469,556.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01470,556.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,14-Aug-2012,1209-01471,557.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01472,557.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01473,557.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01474,557.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01475,557.52,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01476,558.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01477,558.90,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01478,558.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01479,558.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01480,558.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01481,560.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01482,564.88,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,02-Aug-2012,1209-01483,566.34,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01484,566.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01485,566.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,14-Aug-2012,1209-01486,566.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01487,566.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01488,567.00,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01489,567.00,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01490,567.00,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01491,567.00,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01492,568.40,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01493,570.09,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01494,570.09,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01495,571.47,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01496,573.20,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01497,573.65,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01498,573.65,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01499,573.80,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,14-Aug-2012,1209-01500,574.13,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,14-Aug-2012,1209-01501,574.28,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01502,574.56,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01503,576.31,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01504,576.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01505,576.72,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01506,576.74,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01507,576.77,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01508,578.93,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01509,581.26,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01510,581.26,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,02-Aug-2012,1209-01511,581.27,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,02-Aug-2012,1209-01512,581.90,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,09-Aug-2012,1209-01513,581.90,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,23-Aug-2012,1209-01514,581.90,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01515,581.90,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,30-Aug-2012,1209-01516,581.90,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,16-Aug-2012,1209-01517,582.12,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services Total,Employees,Temporary Staff,8,02-Aug-2012,1209-01518,584.97,R,Comensura Limited
