Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,23/11/2011,1112-00812,3238.80,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,23/11/2011,1112-00813,1080.60,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,23/11/2011,1112-00814,2235.32,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Nursing Home,570,23/11/2011,1112-00815,1808.20,R,Bradford Independent Health Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,23/11/2011,1112-00816,1420.08,R,Bradford Independent Health Care Owlett
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,23/11/2011,1112-00817,30598.82,R,Bradford Independent Health Care Owlett
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,23/11/2011,1112-00818,-1574.26,R,Bradford Independent Health Care Owlett
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,E. Offices,Premises,H.R.A. - Special Maintenance,106,01/11/2011,1112-00819,746.65,R,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,01/11/2011,1112-00820,1989.25,R,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,01/11/2011,1112-00821,430.55,C,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,01/11/2011,1112-00822,1515.10,R,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,09/11/2011,1112-00823,3324.50,R,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,23/11/2011,1112-00824,1264.40,R,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,23/11/2011,1112-00825,2203.45,R,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,E. Offices,Premises,H.R.A. - Special Maintenance,106,30/11/2011,1112-00826,474.15,R,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds,Aire Valley Homes Leeds,S. Offices,Premises,H.R.A. - Special Maintenance,106,30/11/2011,1112-00827,1493.30,R,Bradley Environmental Consultants
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,04/11/2011,1112-00828,819.80,R,Brain Injury Rehabilitation Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,23/11/2011,1112-00829,3782.20,R,Brain Injury Rehabilitation Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Sheltered Accommodation,569,23/11/2011,1112-00830,4930.56,R,Brain Injury Rehabilitation Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Sheltered Accommodation,569,23/11/2011,1112-00831,18676.91,R,Brain Injury Rehabilitation Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Sheltered Accommodation,569,23/11/2011,1112-00832,31222.12,R,Brain Injury Rehabilitation Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,23/11/2011,1112-00833,4642.96,R,Brain Injury Rehabilitation Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,04/11/2011,1112-00834,797.04,R,Brain Injury Rehabillitation Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,04/11/2011,1112-00835,818.49,R,Brain Injury Rehabillitation Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,23/11/2011,1112-00836,1575.11,R,Brain Injury Rehabillitation Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Food & Drink,231,02/11/2011,1112-00837,623.35,R,Brake Bros Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,10/11/2011,1112-00838,515.00,R,Brake Bros Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Planning & Sustainable Development,Supplies and Services,Non-Recurring Grants,227,22/11/2011,1112-00839,10000.00,R,Bramhope & Carlton Parish Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Contact,548,29/11/2011,1112-00840,435.69,R,Bramley Family Support Project
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Contact,548,29/11/2011,1112-00841,494.57,R,Bramley Family Support Project
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Contact,548,29/11/2011,1112-00842,494.61,R,Bramley Family Support Project
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,23/11/2011,1112-00843,39284.55,R,Brandon House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,23/11/2011,1112-00844,1178.52,R,Brandon House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,23/11/2011,1112-00845,1126.60,R,Brandon House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Fuel (Non LCC Supplies),321,02/11/2011,1112-00846,475.00,R,Brenntag Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Fuel (Non LCC Supplies),321,14/11/2011,1112-00847,475.00,R,Brenntag Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Fuel (Non LCC Supplies),321,29/11/2011,1112-00848,475.00,R,Brenntag Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Supplies and Services,Bought In Professional Services,277,23/11/2011,1112-00849,8945.06,R,Briar Associates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Supplies and Services,Bought In Professional Services,277,23/11/2011,1112-00850,23207.17,R,Briar Associates
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Books & Audio-Visual Materials,206,09/11/2011,1112-00851,496.06,R,Bright Book Supplies
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Fostering - Placement Support,550,30/11/2011,1112-00852,448.00,R,Bright Skies Day Nursery
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Publication And Promotion,267,23/11/2011,1112-00853,2778.00,R,Brintex
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Vehicle Spares,345,04/11/2011,1112-00854,643.60,R,Britannia Cooling Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Transport,Vehicle Spares,345,04/11/2011,1112-00855,643.60,R,Britannia Cooling Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,23/11/2011,1112-00856,1900.00,R,Britannia Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Professionally Linked Training,076,04/11/2011,1112-00857,572.50,R,British Agencies For Adoption & Fostering
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Fostering - Placement Support,550,11/11/2011,1112-00858,850.00,R,British Agencies For Adoption & Fostering
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Publication And Promotion,267,29/11/2011,1112-00859,3237.96,R,British Education Supplies Association
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Supplies and Services,Other Hired And Contracted Services,265,02/11/2011,1112-00860,667.00,R,British Gas Business
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Gas,123,23/11/2011,1112-00861,1036.56,R,British Gas Business
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Premises,Gas,123,30/11/2011,1112-00862,1829.58,R,British Gas Business
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Premises,Electricity,124,30/11/2011,1112-00863,677.52,R,British Gas Business
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Premises,Electricity,124,30/11/2011,1112-00864,1369.42,R,British Gas Business
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Premises,Electricity,124,30/11/2011,1112-00865,3453.22,R,British Gas Business
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,03/11/2011,1112-00866,9117.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,03/11/2011,1112-00867,5637.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,03/11/2011,1112-00868,8983.55,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,08/11/2011,1112-00869,17702.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,08/11/2011,1112-00870,5922.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,08/11/2011,1112-00871,9734.27,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,08/11/2011,1112-00872,11971.77,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,14/11/2011,1112-00873,18376.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,14/11/2011,1112-00874,7151.82,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,18/11/2011,1112-00875,2840.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,18/11/2011,1112-00876,14655.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,Construction,3,18/11/2011,1112-00877,3028.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,18/11/2011,1112-00878,6063.47,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,18/11/2011,1112-00879,18138.01,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Belle Isle,Capital,Construction,3,25/11/2011,1112-00880,3569.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,Construction,3,25/11/2011,1112-00881,23434.00,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,25/11/2011,1112-00882,8951.04,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,25/11/2011,1112-00883,10602.48,C,British Gas Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Supplies and Services,Telephones,213,08/11/2011,1112-00884,458.19,R,British Telecom
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Supplies and Services,Telephones,213,11/11/2011,1112-00885,631.55,R,British Telecom
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Construction,3,24/11/2011,1112-00886,13196.83,C,British Telecom
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Other Costs,7,25/11/2011,1112-00887,1513.55,C,British Telecom
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Business Improvement,Supplies and Services,Telephones,213,08/11/2011,1112-00888,747.50,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Telephones,213,08/11/2011,1112-00889,57469.16,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Furniture And Equipment,203,11/11/2011,1112-00890,69109.29,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Supplies and Services,Telephones,213,11/11/2011,1112-00891,22998.46,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Support Services,Supplies and Services,Telephones,213,22/11/2011,1112-00892,4039.26,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Business Improvement,Supplies and Services,Telephones,213,23/11/2011,1112-00893,6269.52,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Supplies and Services,Telephones,213,28/11/2011,1112-00894,5379.13,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Supplies and Services,Telephones,213,29/11/2011,1112-00895,17390.50,R,British Telecom Bt/Bacs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,09/11/2011,1112-00896,1215.00,R,British Telecommunications Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,23/11/2011,1112-00897,1152.12,R,Broadway Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,28/11/2011,1112-00898,695.00,R,Broag Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Provisions,231,07/10/2011,1112-00899,458.25,R,Bronte Natural Spring Water
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,23/11/2011,1112-00900,1273.60,R,Brooklands Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,23/11/2011,1112-00901,3646.60,R,Brooklands Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,23/11/2011,1112-00902,11842.24,R,Brooklands Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,03/11/2011,1112-00903,6500.00,R,Brooktherm Refrigeration
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,23/11/2011,1112-00904,2029.60,R,Brookvale
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Transport,Private Hire,360,22/11/2011,1112-00905,1440.00,R,Broomhill Cars Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Jcs For People With Learning Disabilitie,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,23/11/2011,1112-00906,1850.72,R,Brothers Of Charity
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Other External Residential Placements,508,02/11/2011,1112-00907,1087.00,R,Browning House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Other External Residential Placements,508,02/11/2011,1112-00908,5508.00,R,Browning House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Other External Residential Placements,508,07/11/2011,1112-00909,26400.00,R,Browning House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Section 17,551,07/11/2011,1112-00910,10145.00,R,Browning House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Other External Residential Placements,508,25/11/2011,1112-00911,7340.00,R,Browning House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Other External Residential Placements,508,25/11/2011,1112-00912,21600.00,R,Browning House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,04/11/2011,1112-00913,2410.00,R,Broxap Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,10/11/2011,1112-00914,1750.00,R,Broxap Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,10/11/2011,1112-00915,3500.00,R,Broxap Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,11/11/2011,1112-00916,583.00,R,Broxap Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Miscellaneous,Supplies and Services,Non-Recurring Grants,227,24/11/2011,1112-00917,1000.00,R,Bruntcliffe High School
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Premises Related Insurance,170,04/11/2011,1112-00918,1328.01,R,Bruntwood 2000 Alpha Portfolio Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Premises Related Insurance,170,04/11/2011,1112-00919,2812.26,R,Bruntwood 2000 Alpha Portfolio Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Premises Related Insurance,170,15/11/2011,1112-00920,3120.22,R,Bruntwood 2000 Alpha Portfolio Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,02/11/2011,1112-00921,462.50,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,02/11/2011,1112-00922,758.50,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,02/11/2011,1112-00923,770.20,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,04/11/2011,1112-00924,462.50,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,04/11/2011,1112-00925,462.50,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,04/11/2011,1112-00926,764.15,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,10/11/2011,1112-00927,462.50,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,10/11/2011,1112-00928,462.50,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,10/11/2011,1112-00929,714.75,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,11/11/2011,1112-00930,462.50,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Employees,Agency Staff,008,14/11/2011,1112-00931,716.73,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,23/11/2011,1112-00932,462.50,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,23/11/2011,1112-00933,462.50,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,23/11/2011,1112-00934,462.50,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,23/11/2011,1112-00935,800.75,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,23/11/2011,1112-00936,803.35,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,30/11/2011,1112-00937,462.50,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,30/11/2011,1112-00938,791.00,R,Bs Project Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,09/11/2011,1112-00939,1234.32,R,Bss Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,18/11/2011,1112-00940,1111.38,R,Bss Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,18/11/2011,1112-00941,2221.50,R,Bss Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East,East - North East,Construction Services,Supplies and Services,Other Materials,205,24/11/2011,1112-00942,777.06,R,Bss Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Telephones,213,30/11/2011,1112-00943,523.88,R,Bt Contract Rentals Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Networks Dept Orders - Expenditure,090,24/11/2011,1112-00944,-1182.57,R,Bt Global Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Networks Dept Orders - Expenditure,090,24/11/2011,1112-00945,-1013.50,R,Bt Global Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Networks Dept Orders - Expenditure,090,24/11/2011,1112-00946,-962.31,R,Bt Global Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Networks Dept Orders - Expenditure,090,24/11/2011,1112-00947,53980.88,R,Bt Global Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,09/11/2011,1112-00948,616.52,R,Bt Inet
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Capital,Furniture And Equipment,5,11/11/2011,1112-00949,12208.80,C,Bt Inet
