Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Housing Services Total,Employees,Agency Staff,8,29-Aug-13,1309-01631,757.46,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Housing Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01632,757.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Housing Services Total,Employees,Agency Staff,8,08-Aug-13,1309-01633,757.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Housing Services Total,Employees,Agency Staff,8,08-Aug-13,1309-01634,869.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Housing Services Total,Employees,Agency Staff,8,15-Aug-13,1309-01635,869.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Housing Services Total,Employees,Agency Staff,8,29-Aug-13,1309-01636,869.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Housing Services Total,Employees,Agency Staff,8,15-Aug-13,1309-01637,869.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Housing Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01638,869.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Housing Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01639,23325.65,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,29-Aug-13,1309-01640,685.64,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01641,739.3,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,08-Aug-13,1309-01642,767.92,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,08-Aug-13,1309-01643,771.49,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01644,791.28,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,08-Aug-13,1309-01645,804.53,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,29-Aug-13,1309-01646,804.53,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,29-Aug-13,1309-01647,804.53,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,15-Aug-13,1309-01648,804.53,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01649,949.54,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01650,1075.68,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,08-Aug-13,1309-01651,1132.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,15-Aug-13,1309-01652,1132.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01653,1132.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,29-Aug-13,1309-01654,1132.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,15-Aug-13,1309-01655,1151.88,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01656,1151.88,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,08-Aug-13,1309-01657,1195.2,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01658,1464.12,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,08-Aug-13,1309-01659,1484.04,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East ,East - North East,Technical Services Total,Employees,Agency Staff,8,15-Aug-13,1309-01660,1503.43,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01661,555.89,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,22-Aug-13,1309-01662,555.89,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,29-Aug-13,1309-01663,555.89,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,22-Aug-13,1309-01664,594.35,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,22-Aug-13,1309-01665,622.56,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01666,624.04,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,15-Aug-13,1309-01667,662.88,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01668,684.41,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01669,762.79,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,15-Aug-13,1309-01670,771.27,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,22-Aug-13,1309-01671,771.27,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,29-Aug-13,1309-01672,771.27,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01673,785.33,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,22-Aug-13,1309-01674,886.42,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,29-Aug-13,1309-01675,896.55,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01676,903.92,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,15-Aug-13,1309-01677,955.05,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,22-Aug-13,1309-01678,1065.71,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01679,1111.78,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,15-Aug-13,1309-01680,1111.78,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,22-Aug-13,1309-01681,1111.78,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,29-Aug-13,1309-01682,1111.78,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,22-Aug-13,1309-01683,1114.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,29-Aug-13,1309-01684,1114.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,15-Aug-13,1309-01685,1116.47,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,29-Aug-13,1309-01686,1273.39,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01687,1273.39,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,15-Aug-13,1309-01688,1273.39,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,22-Aug-13,1309-01689,1273.39,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01690,1273.4,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01691,1273.4,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,29-Aug-13,1309-01692,1273.4,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,15-Aug-13,1309-01693,1296.56,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,22-Aug-13,1309-01694,1308.94,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,15-Aug-13,1309-01695,1407.03,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,29-Aug-13,1309-01696,1436.94,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,15-Aug-13,1309-01697,1446.91,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01698,1449.75,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,22-Aug-13,1309-01699,1450.88,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,08-Aug-13,1309-01700,1450.93,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,29-Aug-13,1309-01701,1463.25,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management Total,Employees,Agency Staff,8,29-Aug-13,1309-01702,1487.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services Total,Employees,Agency Staff,8,29-Aug-13,1309-01703,581.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services Total,Employees,Agency Staff,8,15-Aug-13,1309-01704,603.3,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01705,603.3,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services Total,Employees,Agency Staff,8,15-Aug-13,1309-01706,711.09,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services Total,Employees,Agency Staff,8,08-Aug-13,1309-01707,742.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services Total,Employees,Agency Staff,8,29-Aug-13,1309-01708,785.49,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services Total,Employees,Agency Staff,8,15-Aug-13,1309-01709,804.4,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services Total,Employees,Agency Staff,8,29-Aug-13,1309-01710,971.12,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services Total,Employees,Agency Staff,8,08-Aug-13,1309-01711,517.56,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services Total,Employees,Agency Staff,8,29-Aug-13,1309-01712,576.1,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services Total,Employees,Agency Staff,8,22-Aug-13,1309-01713,587.36,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01714,517.65,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01715,520.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01716,520.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01717,520.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01718,520.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,29-Aug-13,1309-01719,520.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01720,525.09,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01721,528.12,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01722,528.12,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01723,528.12,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01724,528.58,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01725,535.68,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,29-Aug-13,1309-01726,562.29,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01727,564.84,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01728,570.45,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,29-Aug-13,1309-01729,580.32,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01730,593.44,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01731,594.04,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,29-Aug-13,1309-01732,599.49,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01733,606.93,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01734,606.93,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,29-Aug-13,1309-01735,614.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,29-Aug-13,1309-01736,624.37,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01737,625.57,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01738,629.25,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01739,635.89,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01740,654.05,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01741,658.83,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01742,659.09,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01743,673.89,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01744,685.53,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01745,692.26,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01746,718.53,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01747,720.19,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01748,722.8,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01749,732.89,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01750,734.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,29-Aug-13,1309-01751,741.38,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01752,753.95,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01753,756.85,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01754,761.42,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01755,766.08,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01756,766.08,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01757,766.08,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01758,766.08,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,29-Aug-13,1309-01759,769.02,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01760,791.57,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,29-Aug-13,1309-01761,798.63,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01762,804.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01763,804.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01764,804.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,29-Aug-13,1309-01765,804.96,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01766,826.18,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01767,862.24,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,22-Aug-13,1309-01768,862.25,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01769,862.25,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01770,922.68,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01771,934.16,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,08-Aug-13,1309-01772,959.48,R,Comensura Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Learn/Dis Total,Employees,Agency Staff,8,15-Aug-13,1309-01773,959.48,R,Comensura Limited
