Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2021-08-26,7011970,14.9,GREENE KING PLC,393089,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-08-26,7011971,312.8,POLAR KRUSH,401685,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
2021-08-26,7011971,266.4,POLAR KRUSH,401685,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
2021-08-26,7011972,179.88,TSO HOST,401173,Regeneration & Economic Development,Planning Services,110,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,SUBSCRIPTIONS & PUBLICATIONS.MEMBERSHIPS
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011973,22,NCS CITB,401170,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,EDUCATIONAL SUPPLIES.CURRICULUM
2021-08-26,7011974,384,XL DISPLAYS LIMITED,399397,Central Items,Planning Services,110,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,PUBLIC HEALTH.EQUIPMENT
2021-08-26,7011975,39,BOOK WHEN,401025,Central Items,Planning Services,110,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.SOFTWARE
2021-08-26,7011976,82.5,BUNDLEDOCS,394983,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.SOFTWARE
2021-08-26,7011977,55.61,SONAR SOURCE,400564,Resources,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
2021-08-26,7011978,7.33,BLUE LINE TAXIS,002700,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
2021-08-26,7011978,7.5,BLUE LINE TAXIS,002700,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
2021-08-26,7011978,9.67,BLUE LINE TAXIS,002700,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
2021-08-26,7011978,10.5,BLUE LINE TAXIS,002700,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
2021-08-26,7011978,32.42,BLUE LINE TAXIS,002700,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
2021-08-26,7011979,33.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,33.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,66.67,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,66.67,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,200,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,228.57,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,466.67,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,466.67,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,466.67,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,466.67,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011979,466.67,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011980,-3.32,EBAY,400312,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,ICT.ONLINE SERVICES
2021-08-26,7011980,5.77,EBAY,400312,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,ICT.ONLINE SERVICES
2021-08-26,7011981,95,ELIA INTERNATIONAL LTD,302585,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,CATERING.EQUIPMENT & UTENSILS
2021-08-26,7011981,95,ELIA INTERNATIONAL LTD,302585,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,CATERING.EQUIPMENT & UTENSILS
2021-08-26,7011981,95,ELIA INTERNATIONAL LTD,302585,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,CATERING.EQUIPMENT & UTENSILS
2021-08-26,7011982,159.14,ROOMZZZ LIMITED,399988,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011982,400,ROOMZZZ LIMITED,399988,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011982,400,ROOMZZZ LIMITED,399988,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,157.14,RAMANDA ENCORE,399987,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,318.83,RAMANDA ENCORE,399987,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,52.38,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,157.14,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,157.14,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,366.67,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011983,628.57,RAMANDA ENCORE,399987,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011984,76.19,COURTNEY GUEST HOUSE,399883,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011984,114.29,COURTNEY GUEST HOUSE,399883,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-08-26,7011985,148.33,SHARK NINJA,399491,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.EQUIPMENT & UTENSILS
2021-08-26,7011986,72,CSCS,100500,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2021-08-26,7011987,0.01,SOUTHERN STRONGHOLD LTD,399354,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,FIRE & SECURITY.EQUIPMENT
2021-08-26,7011987,10.83,SOUTHERN STRONGHOLD LTD,399354,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,FIRE & SECURITY.EQUIPMENT
2021-08-26,7011987,44.32,SOUTHERN STRONGHOLD LTD,399354,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,FIRE & SECURITY.EQUIPMENT
2021-08-26,7011988,-9.41,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,0.58,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,0.75,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,0.79,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,0.79,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,0.79,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,0.99,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1.05,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1.05,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1.21,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1.21,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1.25,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1.44,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1.44,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1.44,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
2021-08-26,7011988,1.44,TOTAL PRODUCE GATESHEAD,399244,"Environment, Housing & Leisure",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,CATERING.FOOD & BEVERAGES
