Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
2021-02-23,7010960,230.57,JACKSONS NURSERIES,401061,"Environment, Housing & Leisure",Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,SOCIAL CARE.CHILDCARE SERVICES
2021-02-23,7010961,11.49,RECHARGE,401060,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,TELECOMMUNICATIONS.MOBILE
2021-02-23,7010962,42.8,TCC,401059,Central Items,Planning Services,110,Supplies and Services,504,Equipment,5023,Revenue,VEHICLE MANAGEMENT.PARTS
2021-02-23,7010963,23.19,CHRIS AND SONS HAIR,401058,Central Items,Planning Services,110,Supplies and Services,504,Equipment,5023,Revenue,NON INFLUENCIBLE.WELFARE
2021-02-23,7010964,36.59,AGEAS,401057,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,CLOTHING.CHILDRENS & ADULTS
2021-02-23,7010965,258.35,EON CONTROL SOLUTIONS LIMITED,400441,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2021-02-23,7010966,144,ANIMOTO INC,401043,Corporate Strategy,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,ICT.ONLINE SERVICES
2021-02-23,7010967,154.17,MEGA BATHROOMS,401042,Housing Property and Construction,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2021-02-23,7010968,161.78,HEADLAM (FLOORCOVERING DISTRIBUTORS) LTD,204324,Housing Property and Construction,Housing Services,108,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
2021-02-23,7010969,31.74,HANDLES AND HINGES,401041,Housing Property and Construction,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
2021-02-23,7010970,2,NORTH TYNESIDE GENERAL HOSPITAL,274589,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Expenses,5030,Revenue,NON INFLUENCIBLE.DOCTORS/MEDICAL FEES
2021-02-23,7010971,514.85,BACK CARE SOLUTIONS LTD,355460,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.OFFICE
2021-02-23,7010972,16.65,MUST HAVE IDEAS LTD,401040,"Health, Education, Care and Safeguarding",Adult Social Care,101,Supplies and Services,504,Equipment,5023,Revenue,FURNITURE.OFFICE
2021-02-23,7010973,87,SCIE,401039,Resources,Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
2021-02-23,7010974,104.17,THE DIGITAL HUB,401037,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
2021-02-23,7010974,150,THE DIGITAL HUB,401037,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
2021-02-23,7010975,66.25,HYDROEXCEL,375902,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,DEFAULT
2021-02-23,7010976,67.88,KENDAL PAINT & COLOUR CO LTD,315790,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Premises-Related Expenditure,502,"Repairs, alterations and maintenance of buildings",5005,Revenue,REPAIRS & MAINTENANCE.PAINTERS & DECORATORS
2021-02-23,7010977,206.65,CONTROL ACCOUNTS,401026,Corporate Strategy,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,FINANCIAL SERVICES.ACCOUNTANCY
2021-02-23,7010978,39,BOOK WHEN,401025,Central Items,Planning Services,110,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.SOFTWARE
2021-02-23,7010979,83.33,CARPET CLEAN,401014,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,CLEANING & JANITORIAL.EQUIPMENT
2021-02-23,7010980,39.95,FIRST RESCUE,401005,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010981,10.95,ROYAL MAIL - PARCEL FORCE,202105,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,MAIL SERVICES.POSTAGE
2021-02-23,7010981,13.85,ROYAL MAIL - PARCEL FORCE,202105,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,MAIL SERVICES.POSTAGE
2021-02-23,7010981,13.85,ROYAL MAIL - PARCEL FORCE,202105,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,MAIL SERVICES.POSTAGE
2021-02-23,7010981,13.85,ROYAL MAIL - PARCEL FORCE,202105,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,MAIL SERVICES.POSTAGE
2021-02-23,7010981,13.85,ROYAL MAIL - PARCEL FORCE,202105,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,MAIL SERVICES.POSTAGE
2021-02-23,7010981,13.85,ROYAL MAIL - PARCEL FORCE,202105,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,MAIL SERVICES.POSTAGE
2021-02-23,7010981,19.5,ROYAL MAIL - PARCEL FORCE,202105,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Communications & Computing,5028,Revenue,MAIL SERVICES.POSTAGE
2021-02-23,7010982,22.65,KRYTERION WEB ASSESOR,400906,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Employees,501,Indirect Employee Expenses,5002,Revenue,ICT.ONLINE SERVICES
2021-02-23,7010983,-0.01,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,-0.01,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,-0.01,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,-0.01,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,42.86,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,42.86,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,42.86,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,64.29,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,64.29,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,64.29,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,128.57,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,128.57,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,128.57,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,192.86,THE SIR WILLIAM FOX HO,400739,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,-0.01,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,42.86,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,42.86,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,42.86,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,42.86,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,42.86,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,42.86,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,42.86,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,64.29,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,64.29,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,64.29,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,85.71,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,85.71,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,85.71,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,128.57,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,128.57,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,128.57,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,128.57,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,192.86,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010983,385.71,THE SIR WILLIAM FOX HO,400739,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.INDIVIDUAL
2021-02-23,7010984,55.97,TURPIN DISTRIBUTION SERVICES LTD,018011,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,NON INFLUENCIBLE.IMPRESTS
2021-02-23,7010984,54.48,TURPIN DISTRIBUTION SERVICES LTD,018011,"Environment, Housing & Leisure",Cultural & Related Services,104,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,NON INFLUENCIBLE.IMPRESTS
2021-02-23,7010985,-26.67,BUNDLEDOCS,394983,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.SOFTWARE
2021-02-23,7010985,-3.5,BUNDLEDOCS,394983,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.SOFTWARE
2021-02-23,7010985,-3.5,BUNDLEDOCS,394983,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.SOFTWARE
2021-02-23,7010985,-0.01,BUNDLEDOCS,394983,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.SOFTWARE
2021-02-23,7010985,153.7,BUNDLEDOCS,394983,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.SOFTWARE
2021-02-23,7010986,57.29,SONAR SOURCE,400564,Resources,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
2021-02-23,7010987,12,BLUE LINE TAXIS,002700,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
2021-02-23,7010987,12.5,BLUE LINE TAXIS,002700,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
2021-02-23,7010987,28.5,BLUE LINE TAXIS,002700,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
2021-02-23,7010988,20,THE VOUCHER MARKET,400324,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,PRINTING SERVICES.PRINTING
2021-02-23,7010989,30.44,CONISTON CORPERATE,400321,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,"Clothing, Uniforms and Laundry",5025,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
2021-02-23,7010990,66.67,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,66.67,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,100,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,166.67,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,466.67,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,700,THEMEL ROSEGUES,400318,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,0.01,THEMEL ROSEGUES,400318,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,33.33,THEMEL ROSEGUES,400318,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,100,THEMEL ROSEGUES,400318,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,166.67,THEMEL ROSEGUES,400318,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,233.33,THEMEL ROSEGUES,400318,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010990,700,THEMEL ROSEGUES,400318,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010991,11.58,EBAY,400312,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,ICT.ONLINE SERVICES
2021-02-23,7010991,1.99,EBAY,400312,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,ICT.ONLINE SERVICES
2021-02-23,7010991,2.49,EBAY,400312,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,ICT.ONLINE SERVICES
2021-02-23,7010991,2.49,EBAY,400312,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,ICT.ONLINE SERVICES
2021-02-23,7010991,175,EBAY,400312,"Health, Education, Care and Safeguarding",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,ICT.ONLINE SERVICES
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,114.29,ROOMZZZ LIMITED,399988,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,114.29,ROOMZZZ LIMITED,399988,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,228.57,ROOMZZZ LIMITED,399988,"Environment, Housing & Leisure",Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,0.01,ROOMZZZ LIMITED,399988,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,0.01,ROOMZZZ LIMITED,399988,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
2021-02-23,7010992,57.14,ROOMZZZ LIMITED,399988,Central Items,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.ACCOMMODATION
