Payment Date,Amount,Benificiary Name,Organisational Unit
2016-09-12,18.00,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-09-12,23.74,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-09-12,24.08,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-09-14,224.13,BERENDSEN UK LTD,Community
2016-09-07,314.50,DR CARL GRAY,Community
2016-09-07,314.50,DR CHRISTIAN LACHMANN,Community
2016-09-07,333.00,DR R SPENCER,Community
2016-09-07,980.50,DR VIVIENNE JAYNE POSKITT,Community
2016-09-14,279.15,FALON NAMEPLATES LTD,Community
2016-09-14,18.00,FALON NAMEPLATES LTD,Community
2016-09-28,260.00,G4S SECURE SOLUTIONS (UK) LIMITED,Community
2016-09-14,434.10,RIX PETROLEUM (HULL) LIMITED,Community
2016-09-14,252.00,STEPHENSONS MEMORIAL WORKS,Community
2016-09-07,1497.08,W BOWERS,Community
2016-09-21,720.85,PROFESSIONAL PAPER SUPPLIES LTD,Community
2016-09-05,1075.75,PROFESSIONAL PAPER SUPPLIES LTD,Community
2016-09-14,243.36,EDEN FARM LTD,Community
2016-09-28,322.02,EDEN FARM LTD,Community
2016-09-28,326.54,EDEN FARM LTD,Community
2016-09-07,389.26,EDEN FARM LTD,Community
2016-09-21,410.10,EDEN FARM LTD,Community
2016-09-14,522.29,EDEN FARM LTD,Community
2016-09-28,620.70,EDEN FARM LTD,Community
2016-09-21,637.73,EDEN FARM LTD,Community
2016-09-14,649.11,EDEN FARM LTD,Community
2016-09-07,664.14,EDEN FARM LTD,Community
2016-09-07,725.73,EDEN FARM LTD,Community
2016-09-21,761.90,EDEN FARM LTD,Community
2016-09-26,391.50,JOHNSTON PUBLISHING LTD,Community
2016-09-21,238.64,P P SNACK FOODS LTD,Community
2016-09-07,273.03,P P SNACK FOODS LTD,Community
2016-09-07,281.21,P P SNACK FOODS LTD,Community
2016-09-14,420.00,PAUL WHITAKER,Community
2016-09-21,1901.71,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2016-09-21,1718.82,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2016-09-21,1718.82,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2016-09-14,280.00,WHITE ROSE CONCERT BAND,Community
2016-09-14,320.00,ACORN LIGHTING SERVICES,Community
2016-09-12,49.22,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-09-12,49.22,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-09-14,1099.20,BEMROSE BOOTH PARAGON LTD,Community
2016-09-14,1099.20,BEMROSE BOOTH PARAGON LTD,Community
2016-09-14,1099.20,BEMROSE BOOTH PARAGON LTD,Community
2016-09-14,384.00,BOB COWELL,Community
2016-09-12,278.53,DESIGNA UK LTD,Community
2016-09-28,2020.00,DUCHY OF LANCASTER,Community
2016-09-07,6134.04,DUCHY OF LANCASTER,Community
2016-09-28,408.52,DUFFIELDS,Community
2016-09-28,141.50,H BEARDMORE DOBSON & SONS LTD,Community
2016-09-28,949.11,MIKE WILSON MOTORS,Community
2016-09-14,4250.00,ODEON CINEMAS LTD,Community
2016-09-21,12500.00,PARK SQUARE PROPERTY MANAGEMENT LTD,Community
2016-09-28,686.00,PARKEON LTD,Community
2016-09-12,302.19,PATROL,Community
2016-09-12,1707.30,PATROL,Community
2016-09-12,1707.30,PATROL,Community
2016-09-07,384.11,ADDISON MOTORS LIMITED,Community
2016-09-21,235.00,ANDREW PAGE LTD,Community
2016-09-28,630.00,ASHBY & ANDERSON,Community
2016-09-28,183.48,ATS EUROMASTER LTD,Community
2016-09-28,77.49,ATS EUROMASTER LTD,Community
2016-09-28,77.49,ATS EUROMASTER LTD,Community
2016-09-28,96.02,ATS EUROMASTER LTD,Community
2016-09-28,360.33,ATS EUROMASTER LTD,Community
2016-09-28,237.61,ATS EUROMASTER LTD,Community
2016-09-28,247.24,ATS EUROMASTER LTD,Community
2016-09-28,26.30,ATS EUROMASTER LTD,Community
2016-09-28,28.15,ATS EUROMASTER LTD,Community
2016-09-28,14.04,ATS EUROMASTER LTD,Community
2016-09-28,26.30,ATS EUROMASTER LTD,Community
2016-09-28,314.06,ATS EUROMASTER LTD,Community
2016-09-28,184.71,ATS EUROMASTER LTD,Community
2016-09-28,33.48,ATS EUROMASTER LTD,Community
2016-09-28,391.24,ATS EUROMASTER LTD,Community
2016-09-28,164.71,ATS EUROMASTER LTD,Community
2016-09-28,410.41,ATS EUROMASTER LTD,Community
2016-09-28,532.72,ATS EUROMASTER LTD,Community
2016-09-28,164.71,ATS EUROMASTER LTD,Community
2016-09-28,203.30,ATS EUROMASTER LTD,Community
2016-09-28,321.74,ATS EUROMASTER LTD,Community
2016-09-28,218.31,ATS EUROMASTER LTD,Community
2016-09-28,189.65,ATS EUROMASTER LTD,Community
2016-09-28,454.88,ATS EUROMASTER LTD,Community
2016-09-28,154.98,ATS EUROMASTER LTD,Community
2016-09-28,329.42,ATS EUROMASTER LTD,Community
2016-09-28,1032.63,ATS EUROMASTER LTD,Community
2016-09-28,227.24,ATS EUROMASTER LTD,Community
2016-09-28,479.12,ATS EUROMASTER LTD,Community
2016-09-28,747.34,ATS EUROMASTER LTD,Community
2016-09-28,467.74,ATS EUROMASTER LTD,Community
2016-09-28,164.71,ATS EUROMASTER LTD,Community
2016-09-28,77.49,ATS EUROMASTER LTD,Community
2016-09-28,21.62,ATS EUROMASTER LTD,Community
2016-09-28,19.31,ATS EUROMASTER LTD,Community
2016-09-28,70.11,ATS EUROMASTER LTD,Community
2016-09-28,241.55,BARRY CARTER MOTOR PRODUCTS LTD,Community
2016-09-14,553.64,BERENDSEN UK LTD,Community
2016-09-07,234.72,CAMPBELLS OF MALTON LTD,Community
2016-09-07,119.89,CAMPBELLS OF MALTON LTD,Community
2016-09-28,376.34,CHATFIELDS OF LEEDS,Community
2016-09-21,298.70,CROSSROADS TRUCK & BUS,Community
2016-09-14,304.99,CROSSROADS TRUCK & BUS,Community
2016-09-07,402.50,CROSSROADS TRUCK & BUS,Community
2016-09-14,586.66,CROSSROADS TRUCK & BUS,Community
2016-09-28,1041.00,CROSSROADS TRUCK & BUS,Community
2016-09-21,2017.06,CROSSROADS TRUCK & BUS,Community
2016-09-28,219.00,DENNIS EAGLE LTD,Community
2016-09-21,286.71,DENNIS EAGLE LTD,Community
2016-09-14,323.31,DENNIS EAGLE LTD,Community
2016-09-07,338.06,DENNIS EAGLE LTD,Community
2016-09-21,386.76,DENNIS EAGLE LTD,Community
2016-09-07,686.76,DENNIS EAGLE LTD,Community
2016-09-14,50.00,EURO MUNICIPAL LTD,Community
2016-09-14,250.00,EURO MUNICIPAL LTD,Community
2016-09-21,359.00,FG ADAMSON & SON,Community
2016-09-05,313.86,FUCHS LUBRICANTS (UK) PLC,Community
2016-09-07,1561.50,FUCHS LUBRICANTS (UK) PLC,Community
2016-09-26,16.50,GIBSONS GARDEN MACHINERY LTD,Community
2016-09-14,12.60,GIBSONS GARDEN MACHINERY LTD,Community
2016-09-14,200.97,GIBSONS GARDEN MACHINERY LTD,Community
2016-09-14,102.62,GIBSONS GARDEN MACHINERY LTD,Community
2016-09-14,125.01,GIBSONS GARDEN MACHINERY LTD,Community
2016-09-26,619.30,GIBSONS GARDEN MACHINERY LTD,Community
2016-09-07,229.88,JOHNSTON SWEEPERS LTD,Community
2016-09-21,178.46,PROBRUSH,Community
2016-09-21,178.46,PROBRUSH,Community
2016-09-21,178.46,PROBRUSH,Community
2016-09-21,178.47,PROBRUSH,Community
