Payment Date,Amount,Benificiary Name,Organisational Unit
2016-05-18,459.45,QUANTIFIED TREE RISK ASSESSMENT LTD,Community
2016-05-25,16.45,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-05-09,1332.00,DR K M COATS,Community
2016-05-18,483.25,FALON NAMEPLATES LTD,Community
2016-05-25,358.8,HURRELL & McLEAN SEEDS LTD,Community
2016-05-04,1280.00,ICCM PAYMENTS,Community
2016-05-04,1094.00,ICCM PAYMENTS,Community
2016-05-04,1094.00,ICCM PAYMENTS,Community
2016-05-18,206,NOMIX ENVIRO,Community
2016-05-18,265.67,BERENDSEN UK LTD,Community
2016-05-18,3010.25,DUFFIELDS,Community
2016-05-18,7190.41,DUFFIELDS,Community
2016-05-18,1351.37,DUFFIELDS,Community
2016-05-25,1664.96,FACULTATIEVE TECHNOLOGIES LTD,Community
2016-05-09,536.5,DR R SPENCER,Community
2016-05-25,260,G4S SECURE SOLUTIONS (UK) LIMITED,Community
2016-05-18,1300.00,G4S SECURE SOLUTIONS (UK) LIMITED,Community
2016-05-09,573.5,DR VIVIENNE JAYNE POSKITT,Community
2016-05-18,873.55,PROFESSIONAL PAPER SUPPLIES LTD,Community
2016-05-25,990.8,PROFESSIONAL PAPER SUPPLIES LTD,Community
2016-05-04,319.2,BISHOP SPORT & LEISURE,Community
2016-05-25,96,COLTON SIGNS,Community
2016-05-04,36653.28,NORTH YORKSHIRE COUNTY COUNCIL,Community
2016-05-04,37655.70,NORTH YORKSHIRE COUNTY COUNCIL,Community
2016-05-09,40110.45,NORTH YORKSHIRE COUNTY COUNCIL,Community
2016-05-25,436,UK CONTAINER MAINTENANCE LTD,Community
2016-05-25,2280.00,UK CONTAINER MAINTENANCE LTD,Community
2016-05-04,251.23,EDEN FARM LTD,Community
2016-05-25,320.61,EDEN FARM LTD,Community
2016-05-04,347.08,EDEN FARM LTD,Community
2016-05-25,409.62,EDEN FARM LTD,Community
2016-05-11,418.35,EDEN FARM LTD,Community
2016-05-11,520.53,EDEN FARM LTD,Community
2016-05-25,456,PAUL WHITAKER,Community
2016-05-11,311.5,DALEBUILD LTD,Community
2016-05-11,205,DALEBUILD LTD,Community
2016-05-25,18.62,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-05-25,55.18,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-05-25,51.32,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-05-25,55.18,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-05-25,51.32,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-05-04,866,BRITISH PARKING ASSOCIATION,Community
2016-05-18,3185.10,PATROL,Community
2016-05-04,625,NIDDERDALE AGRICULTURAL SOCIETY,Community
2016-05-18,249.4,KELTIC LTD,Community
2016-05-25,293.3,KELTIC LTD,Community
2016-05-25,309.5,KELTIC LTD,Community
2016-05-18,395,BEMROSE BOOTH PARAGON LTD,Community
2016-05-18,45,BEMROSE BOOTH PARAGON LTD,Community
2016-05-18,686,PARKEON LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,227.79,ATS EUROMASTER LTD,Community
2016-05-25,1293.28,ATS EUROMASTER LTD,Community
2016-05-25,25.5,ATS EUROMASTER LTD,Community
2016-05-25,51.44,ATS EUROMASTER LTD,Community
2016-05-25,926.52,ATS EUROMASTER LTD,Community
2016-05-25,154.98,ATS EUROMASTER LTD,Community
2016-05-25,148.9,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,1212.12,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,235.6,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,26.66,ATS EUROMASTER LTD,Community
2016-05-25,414.16,ATS EUROMASTER LTD,Community
2016-05-25,40.31,ATS EUROMASTER LTD,Community
2016-05-25,219.45,ATS EUROMASTER LTD,Community
2016-05-25,72.98,ATS EUROMASTER LTD,Community
2016-05-25,21,ATS EUROMASTER LTD,Community
2016-05-25,373.89,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,504.59,ATS EUROMASTER LTD,Community
2016-05-25,438.77,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,423.54,ATS EUROMASTER LTD,Community
2016-05-25,492.59,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,224.67,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,22.86,ATS EUROMASTER LTD,Community
2016-05-25,59.33,ATS EUROMASTER LTD,Community
2016-05-25,113.47,ATS EUROMASTER LTD,Community
2016-05-25,48.45,ATS EUROMASTER LTD,Community
2016-05-25,96.29,ATS EUROMASTER LTD,Community
2016-05-25,107.6,ATS EUROMASTER LTD,Community
2016-05-25,926.69,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,48.45,ATS EUROMASTER LTD,Community
2016-05-25,48.45,ATS EUROMASTER LTD,Community
2016-05-25,154.98,ATS EUROMASTER LTD,Community
2016-05-25,75.69,ATS EUROMASTER LTD,Community
2016-05-25,251.75,ATS EUROMASTER LTD,Community
2016-05-25,48.45,ATS EUROMASTER LTD,Community
2016-05-25,32.3,ATS EUROMASTER LTD,Community
2016-05-25,32.65,ATS EUROMASTER LTD,Community
2016-05-25,192.04,ATS EUROMASTER LTD,Community
2016-05-25,813.2,ATS EUROMASTER LTD,Community
2016-05-25,284.55,ATS EUROMASTER LTD,Community
2016-05-25,25.5,ATS EUROMASTER LTD,Community
2016-05-25,28.54,ATS EUROMASTER LTD,Community
2016-05-16,260.75,BARRY CARTER MOTOR PRODUCTS LTD,Community
2016-05-25,278.99,BARRY CARTER MOTOR PRODUCTS LTD,Community
2016-05-25,377.33,CHATFIELDS OF LEEDS,Community
2016-05-04,363.63,CROSSROADS TRUCK & BUS,Community
2016-05-25,369.29,CROSSROADS TRUCK & BUS,Community
2016-05-25,6.06,CROSSROADS TRUCK & BUS,Community
2016-05-04,397.8,CROSSROADS TRUCK & BUS,Community
2016-05-25,403.77,CROSSROADS TRUCK & BUS,Community
2016-05-04,216.91,DENNIS EAGLE LTD,Community
2016-05-11,262.48,DENNIS EAGLE LTD,Community
2016-05-11,284.07,DENNIS EAGLE LTD,Community
2016-05-11,313.42,DENNIS EAGLE LTD,Community
2016-05-25,1222.59,DENNIS EAGLE LTD,Community
2016-05-11,963,FREIGHT TRANSPORT ASSOCIATION,Community
2016-05-11,242.29,GIBSONS GARDEN MACHINERY LTD,Community
2016-05-11,242.29,GIBSONS GARDEN MACHINERY LTD,Community
2016-05-11,62.63,GIBSONS GARDEN MACHINERY LTD,Community
2016-05-25,303.19,JOHNSTON SWEEPERS LTD,Community
2016-05-11,83.37,JOHNSTON SWEEPERS LTD,Community
2016-05-11,304.91,JOHNSTON SWEEPERS LTD,Community
2016-05-11,419.34,JOHNSTON SWEEPERS LTD,Community
2016-05-25,504.84,JOHNSTON SWEEPERS LTD,Community
2016-05-25,1408.65,NORTHERN COMMERCIALS (MIRFIELD) LTD,Community
2016-05-04,178.47,PROBRUSH,Community
2016-05-04,178.47,PROBRUSH,Community
2016-05-04,178.47,PROBRUSH,Community
2016-05-04,178.45,PROBRUSH,Community
2016-05-04,145,QPS PLASTICS LTD,Community
2016-05-04,145,QPS PLASTICS LTD,Community
2016-05-18,2497.12,RUSSELLS (KIRKBYMOORSIDE) LTD,Community
2016-05-04,227.22,TERBERG MATEC UK,Community
2016-05-16,256.62,TERBERG MATEC UK,Community
2016-05-18,675.82,BERENDSEN UK LTD,Community
2016-05-11,238,S & W SERVICES (YORKSHIRE) LTD,Community
2016-05-25,328.9,S & W SERVICES (YORKSHIRE) LTD,Community
