Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2017-02-08,BARCHAM TREES PLC,4667976,984.75,various
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Miscellaneous Expenditure,2017-02-08,BARCHAM TREES PLC,4667976,3280.00,various
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2017-02-15,FALON NAMEPLATES LTD,4668609,195.40,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2017-02-15,FALON NAMEPLATES LTD,4668609,18.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Subscriptions,2017-02-22,ICCM PAYMENTS,4668892,310.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Protective Clothing,2017-02-15,BERENDSEN UK LTD,4669080,327.75,HARROGATE BC CEMETERY
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Supplies & Services,2017-02-15,FACULTATIEVE TECHNOLOGIES LTD,4668978,882.48,STONEFALL CEMETERY
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Refuse Collection/Removal,2017-02-01,WETHERBY SKIP HIRE SERVICES,4668606,200.00,various
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2017-02-06,DR R SPENCER,4669294,1036.00,Dr R Spencer January 201 7 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2017-02-06,DR VIVIENNE JAYNE POSKITT,4669295,962.00,Dr V Poskitt January 201 7 monthly payment
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2017-02-01,RIX PETROLEUM (HULL) LIMITED,4667758,475.80,Gas Oil
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2017-02-06,DR CHRISTIAN LACHMANN,4669296,1036.00,Dr C Lachmann January 201 7 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,2017-02-22,PROFESSIONAL PAPER SUPPLIES LTD,4668740,1048.05,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Waste Disposal Charges,2017-02-20,NORTH YORKSHIRE COUNTY COUNCIL,4669478,43377.34,COMMERCIAL WASTE
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,2017-02-22,UK CONTAINER MAINTENANCE LTD,4669109,1985.50,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Miscellaneous Expenditure,2017-02-22,BOB COWELL,4670155,368.00,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,2017-02-22,PELSIS LIMITED,4669114,306.04,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,2017-02-15,PELSIS LIMITED,4668885,948.87,
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2017-02-13,ALLSTAR BUSINESS SOLUTIONS LTD,4669368,109.62,Fuel
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2017-02-13,ALLSTAR BUSINESS SOLUTIONS LTD,4669368,109.62,Fuel
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Car Parking Adjudication Serv,2017-02-08,PATROL,4668994,465.37,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Car Parking Adjudication Serv,2017-02-08,PATROL,4668994,2629.20,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Car Parking Adjudication Serv,2017-02-08,PATROL,4668994,2629.20,
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,2017-02-20,JAPS ENGINEERING,4670107,260.00,
Harrogate Borough Council,Premises,R,Community,Car Parking,Pay & Display Parking Machines,2017-02-22,DESIGNA UK LTD,4669120,511.50,
Harrogate Borough Council,Premises,R,Community,Car Parking,Pay & Display Parking Machines,2017-02-22,DESIGNA UK LTD,4669121,2020.75,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2017-02-08,BEMROSE BOOTH PARAGON LTD,4667941,2223.00,credit trans 4667890
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2017-02-08,BEMROSE BOOTH PARAGON LTD,4669432,1099.20,credit trans 4669082
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2017-02-08,BEMROSE BOOTH PARAGON LTD,4667942,592.80,credit trans 4666988
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2017-02-08,BEMROSE BOOTH PARAGON LTD,4669433,274.80,credit trans 4669078
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2017-02-22,BEMROSE BOOTH PARAGON LTD,4669078,288.80,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2017-02-08,BEMROSE BOOTH PARAGON LTD,4666988,45.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2017-02-08,BEMROSE BOOTH PARAGON LTD,4666988,592.80,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2017-02-22,BEMROSE BOOTH PARAGON LTD,4669082,1099.20,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2017-02-22,BEMROSE BOOTH PARAGON LTD,4669082,45.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2017-02-08,BEMROSE BOOTH PARAGON LTD,4667890,2268.00,
Harrogate Borough Council,Income,R,Community,Car Parking,Parking Season Tickets,2017-02-20,BETTYÔS  AND TAYLORS GROUP,4670159,730.00,COST OF SEASON TICKET
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Credit Card Services,2017-02-15,PARKEON LTD,4668850,686.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,2017-02-15,ANGLESEY BOLLARD LTD,4668619,85.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,2017-02-15,ANGLESEY BOLLARD LTD,4668619,405.00,
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2017-02-13,ANDREW PAGE LTD,4669784,247.05,
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2017-02-27,ATS EUROMASTER LTD,4669505,165.75,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2017-02-27,ATS EUROMASTER LTD,4669505,331.50,GOODS AND SERVICES
