Payment Date,Amount,Benificiary Name,Organisational Unit
2016-10-26,10.24,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-19,1785.00,BARCHAM TREES PLC,Community
2016-10-12,64.96,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-17,24.06,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-26,32.98,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-19,224.13,BERENDSEN UK LTD,Community
2016-10-10,832.5,DR R SPENCER,Community
2016-10-31,260,G4S SECURE SOLUTIONS (UK) LIMITED,Community
2016-10-19,1112.04,DASH INFORMATION SYSTEMS LTD,Community
2016-10-10,610.5,DR VIVIENNE JAYNE POSKITT,Community
2016-10-10,869.5,DR CHRISTIAN LACHMANN,Community
2016-10-19,1396.75,PROFESSIONAL PAPER SUPPLIES LTD,Community
2016-10-17,45,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-26,109.15,ATS EUROMASTER LTD,Community
2016-10-05,2729.00,UK CONTAINER MAINTENANCE LTD,Community
2016-10-03,220.43,YOU CAN HIRE LTD,Community
2016-10-12,233.34,EDEN FARM LTD,Community
2016-10-05,239.34,EDEN FARM LTD,Community
2016-10-19,328.7,EDEN FARM LTD,Community
2016-10-26,408.91,EDEN FARM LTD,Community
2016-10-31,10000.00,THE HARROGATE ROUND TABLE CHARITABLE TRUST FUND,Community
2016-10-12,103.61,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-12,103.61,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-17,53.14,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-17,53.49,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-17,53.14,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-17,53.49,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-26,48.05,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-26,53.54,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-26,48.05,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-26,53.54,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-10-26,19,NORTHGATE VEHICLE HIRE LTD,Community
2016-10-12,19,NORTHGATE VEHICLE HIRE LTD,Community
2016-10-12,19,NORTHGATE VEHICLE HIRE LTD,Community
2016-10-17,84,COLTON SIGNS,Community
2016-10-17,156,COLTON SIGNS,Community
2016-10-12,128,MARLBOROUGH RADIO SERVICES,Community
2016-10-12,12.5,MARLBOROUGH RADIO SERVICES,Community
2016-10-12,118.5,MARLBOROUGH RADIO SERVICES,Community
2016-10-12,27,MARLBOROUGH RADIO SERVICES,Community
2016-10-05,580,BOB COWELL,Community
2016-10-03,444,DESIGNA UK LTD,Community
2016-10-17,850,WHARFEDALE FINANCE CO.,Community
2016-10-26,686,PARKEON LTD,Community
2016-10-05,1840.00,ANGLESEY BOLLARD LTD,Community
2016-10-05,400,ANGLESEY BOLLARD LTD,Community
2016-10-26,121.99,ATS EUROMASTER LTD,Community
2016-10-26,238.19,ATS EUROMASTER LTD,Community
2016-10-26,12.41,ATS EUROMASTER LTD,Community
2016-10-26,482.82,ATS EUROMASTER LTD,Community
2016-10-26,203.3,ATS EUROMASTER LTD,Community
2016-10-26,243.75,ATS EUROMASTER LTD,Community
2016-10-26,918.07,ATS EUROMASTER LTD,Community
2016-10-26,870.16,ATS EUROMASTER LTD,Community
2016-10-26,180.43,ATS EUROMASTER LTD,Community
2016-10-26,430.54,ATS EUROMASTER LTD,Community
2016-10-26,164.71,ATS EUROMASTER LTD,Community
2016-10-26,189.82,ATS EUROMASTER LTD,Community
2016-10-26,40.31,ATS EUROMASTER LTD,Community
2016-10-26,418.74,ATS EUROMASTER LTD,Community
2016-10-26,314.06,ATS EUROMASTER LTD,Community
2016-10-26,200.17,ATS EUROMASTER LTD,Community
2016-10-26,752.58,ATS EUROMASTER LTD,Community
2016-10-26,1659.47,ATS EUROMASTER LTD,Community
2016-10-26,25.72,ATS EUROMASTER LTD,Community
2016-10-26,21,ATS EUROMASTER LTD,Community
2016-10-26,494.49,ATS EUROMASTER LTD,Community
2016-10-26,25.72,ATS EUROMASTER LTD,Community
2016-10-26,164.71,ATS EUROMASTER LTD,Community
2016-10-26,1149.05,ATS EUROMASTER LTD,Community
2016-10-26,77.49,ATS EUROMASTER LTD,Community
2016-10-26,44.55,ATS EUROMASTER LTD,Community
2016-10-26,179.81,ATS EUROMASTER LTD,Community
2016-10-26,203.33,ATS EUROMASTER LTD,Community
2016-10-26,486.45,ATS EUROMASTER LTD,Community
2016-10-26,291.78,ATS EUROMASTER LTD,Community
2016-10-05,334.11,BARRY CARTER MOTOR PRODUCTS LTD,Community
2016-10-26,298.33,ADDISON MOTOR GROUP T/A LOOKERS FORD,Community
2016-10-19,744.96,CROSSROADS TRUCK & BUS,Community
2016-10-19,254.54,DENNIS EAGLE LTD,Community
2016-10-26,267.72,DENNIS EAGLE LTD,Community
2016-10-19,292.88,DENNIS EAGLE LTD,Community
2016-10-26,128.79,DENNIS EAGLE LTD,Community
2016-10-26,349.4,DENNIS EAGLE LTD,Community
2016-10-19,350.91,DENNIS EAGLE LTD,Community
2016-10-05,360.03,DENNIS EAGLE LTD,Community
2016-10-26,389.03,DENNIS EAGLE LTD,Community
2016-10-12,69.32,DENNIS EAGLE LTD,Community
2016-10-12,379.08,DENNIS EAGLE LTD,Community
2016-10-12,629.92,DENNIS EAGLE LTD,Community
2016-10-26,195.94,DENNIS EAGLE LTD,Community
2016-10-19,409.08,DENNIS EAGLE LTD,Community
2016-10-12,38.13,GIBSONS GARDEN MACHINERY LTD,Community
2016-10-12,210.77,GIBSONS GARDEN MACHINERY LTD,Community
2016-10-24,366.82,GIBSONS GARDEN MACHINERY LTD,Community
2016-10-26,3689.46,NORTHERN COMMERCIALS (MIRFIELD) LTD,Community
2016-10-24,238.22,RUSSELLS (KIRKBYMOORSIDE) LTD,Community
2016-10-19,336.4,RUSSELLS (KIRKBYMOORSIDE) LTD,Community
2016-10-19,16.82,RUSSELLS (KIRKBYMOORSIDE) LTD,Community
2016-10-19,472.5,SCREENPRINT LTD,Community
2016-10-05,995,SNAP ON DIAGNOSTICS,Community
2016-10-05,24.45,TERBERG MATEC UK,Community
2016-10-05,241.97,TERBERG MATEC UK,Community
2016-10-12,322.93,TERBERG MATEC UK,Community
2016-10-05,731.26,TERBERG MATEC UK,Community
2016-10-19,553.64,BERENDSEN UK LTD,Community
2016-10-12,498,NORTHERN RADIATORS LTD,Community
2016-10-05,238,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-12,238,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-19,238,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-26,238,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-26,151.5,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-12,273.95,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-12,289,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-26,289,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-19,369,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-26,478,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-19,238,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-19,335,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-26,109,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-05,499.7,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-19,589.5,S & W SERVICES (YORKSHIRE) LTD,Community
2016-10-31,299.12,AEBI SCHMIDT UK LTD,Community
2016-10-26,770,ALLIANCE ELECTRONICS LTD,Community
2016-10-26,94.8,ALLIANCE ELECTRONICS LTD,Community
2016-10-17,606.8,FUCHS LUBRICANTS (UK) PLC,Community
2016-10-17,254.42,STONEACRE YORK,Community
2016-10-19,8861.00,RIX PETROLEUM (HULL) LIMITED,Community
2016-10-05,8874.00,RIX PETROLEUM (HULL) LIMITED,Community
2016-10-12,8877.00,RIX PETROLEUM (HULL) LIMITED,Community
2016-10-26,9843.90,RIX PETROLEUM (HULL) LIMITED,Community
2016-10-03,2365.00,BAYDALE CONTROL SYSTEMS LTD,Community
2016-10-31,2365.00,BAYDALE CONTROL SYSTEMS LTD,Community
2016-10-26,330,NORTH YORKSHIRE PCC,Community
2016-10-12,283.5,EFFECTIVE SECURITY SERVICES LTD,Community
2016-10-19,283.5,EFFECTIVE SECURITY SERVICES LTD,Community
2016-10-31,283.5,EFFECTIVE SECURITY SERVICES LTD,Community
2016-10-12,290.25,EFFECTIVE SECURITY SERVICES LTD,Community
2016-10-24,635,LITE LTD,Community
2016-10-31,617000.00,NORTH YORKSHIRE COUNTY COUNCIL,Community
2016-10-26,1092.00,PARKEON LTD,Community
2016-10-19,254.24,CITY OF YORK COUNCIL,Community
2016-10-26,416,CALVERTS CARPETS,Community
2016-10-03,500,VERITY FREARSON LTD,Community
2016-10-19,350,JAMS HOLDINGS,Community
2016-10-26,875,SHERRINGTONS LETTINGS,Community
2016-10-10,825,ARGYLL GUEST HOUSE,Community
2016-10-10,1295.00,ARGYLL GUEST HOUSE,Community
2016-10-10,1400.00,ARGYLL GUEST HOUSE,Community
2016-10-05,1589.49,ECLIPSE PROPERTIES LIMITED,Community
2016-10-19,2082.78,ECLIPSE PROPERTIES LIMITED,Community
2016-10-12,600,MK & FE WILKINSON,Community
2016-10-17,575,MRS JE ABEL,Community
2016-10-10,298.04,BRITISH GAS TRADING LTD,Community
2016-10-31,270.41,BRITISH GAS TRADING LTD,Community
2016-10-31,281.08,BRITISH GAS TRADING LTD,Community
2016-10-31,935.96,BRITISH GAS TRADING LTD,Community
2016-10-12,1321.18,BRITISH GAS TRADING LTD,Community
2016-10-10,23.61,BRITISH GAS TRADING LTD,Community
2016-10-31,18.09,BRITISH GAS TRADING LTD,Community
2016-10-31,79.09,BRITISH GAS TRADING LTD,Community
2016-10-12,122.73,BRITISH GAS TRADING LTD,Community
2016-10-26,5.86,H BEARDMORE DOBSON & SONS LTD,Community
2016-10-24,615.13,YORKSHIRE WATER PLC,Community
2016-10-17,1196.38,NPOWER LTD,Community
2016-10-17,61.86,NPOWER LTD,Community
2016-10-26,293.66,FURNITURE RESOURCE CENTRE LTD,Community
2016-10-26,293.66,FURNITURE RESOURCE CENTRE LTD,Community
2016-10-12,460.18,FURNITURE RESOURCE CENTRE LTD,Community
2016-10-12,518.81,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,Community
2016-10-05,677,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,Community
2016-10-19,3313.87,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,Community
2016-10-19,1184.96,SECTOR SECURITY SERVICE LTD,Community
2016-10-19,8703.62,HELP-LINK UK LTD,Community
2016-10-12,8706.76,HELP-LINK UK LTD,Community
2016-10-12,8792.60,HELP-LINK UK LTD,Community
2016-10-12,8703.62,HELP-LINK UK LTD,Community
2016-10-12,110.59,HELP-LINK UK LTD,Community
2016-10-26,8703.62,HELP-LINK UK LTD,Community
2016-10-26,451.01,HELP-LINK UK LTD,Community
2016-10-05,1194.30,NORTON INTERIORS LTD,Community
2016-10-19,3349.00,NORTON INTERIORS LTD,Community
2016-10-19,3605.00,NORTON INTERIORS LTD,Community
2016-10-19,3668.00,NORTON INTERIORS LTD,Community
2016-10-12,3714.00,NORTON INTERIORS LTD,Community
2016-10-12,3752.00,NORTON INTERIORS LTD,Community
2016-10-12,3796.00,NORTON INTERIORS LTD,Community
2016-10-12,3827.00,NORTON INTERIORS LTD,Community
2016-10-12,3928.00,NORTON INTERIORS LTD,Community
2016-10-12,3994.65,NORTON INTERIORS LTD,Community
2016-10-19,4027.65,NORTON INTERIORS LTD,Community
2016-10-12,4333.65,NORTON INTERIORS LTD,Community
2016-10-12,4470.00,NORTON INTERIORS LTD,Community
2016-10-19,4750.00,NORTON INTERIORS LTD,Community
2016-10-19,5048.65,NORTON INTERIORS LTD,Community
2016-10-12,5170.00,NORTON INTERIORS LTD,Community
2016-10-05,5208.00,NORTON INTERIORS LTD,Community
2016-10-12,5930.65,NORTON INTERIORS LTD,Community
2016-10-05,31017.00,MORRIS VERMAPORT LIMITED,Community
2016-10-26,550.6,VENTROLLA,Community
2016-10-26,30,MATTHEW FLETCHER,Community
2016-10-26,30,MATTHEW FLETCHER,Community
2016-10-26,30,MATTHEW FLETCHER,Community
2016-10-26,30,MATTHEW FLETCHER,Community
2016-10-26,30,MATTHEW FLETCHER,Community
2016-10-26,30,MATTHEW FLETCHER,Community
2016-10-26,30,MATTHEW FLETCHER,Community
2016-10-19,590,ENVIROVENT LTD,Community
2016-10-19,590,ENVIROVENT LTD,Community
2016-10-19,764.4,TUNSTON CONSTRUCTION LTD,Community
2016-10-26,2437.50,TUNSTON CONSTRUCTION LTD,Community
2016-10-19,3794.90,TUNSTON CONSTRUCTION LTD,Community
2016-10-12,280,OCS ENVIRONMENTAL SERVICES LTD,Community
2016-10-03,180,ENVIRONTEC LIMITED,Community
2016-10-03,250,ENVIRONTEC LIMITED,Community
2016-10-05,1851.38,NEO PROPERTY SOLUTIONS LTD,Community
2016-10-12,3035.12,NEO PROPERTY SOLUTIONS LTD,Community
2016-10-12,3225.81,NEO PROPERTY SOLUTIONS LTD,Community
2016-10-19,3274.34,NEO PROPERTY SOLUTIONS LTD,Community
2016-10-12,4082.44,NEO PROPERTY SOLUTIONS LTD,Community
2016-10-12,29107.84,JOJU LTD,Community
2016-10-19,632,CONTRACT SCAFFOLDING YORKSHIRE LTD,Community
2016-10-19,382,CONTRACT SCAFFOLDING YORKSHIRE LTD,Community
2016-10-19,382,CONTRACT SCAFFOLDING YORKSHIRE LTD,Community
2016-10-26,1600.00,SUBSCAN UDS LIMITED,Community
2016-10-12,396,DISCLOSURE AND BARRING SERVICE,Community
2016-10-10,704,DISCLOSURE AND BARRING SERVICE,Community
2016-10-17,645,JAMES BUTTON & CO,Community
