Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,2020-09-23,ALLSTAR BUSINESS SOLUTIONS LTD,3615559,46.61,AS60046921
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2020-09-30,VENERABLE TREE CARE,3616131,650.00,
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2020-09-08,ALLSTAR BUSINESS SOLUTIONS LTD,3614517,32.50,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2020-09-17,BANNER GROUP LTD,3614650,2.57,CONSOLIDATED INVOICE
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-09-22,C PRESTON MASONRY,3615603,1903.98,HBC  Kirk Deighton Church Boundary Wall
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-09-04,DR CHRISTIAN LACHMANN,3614783,610.50,PQ Dr C Lachmann August 2020 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-09-04,DR R SPENCER,3614788,370.00,PQ Dr R Spencer August 2020 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-09-04,DR VIVIENNE JAYNE POSKITT,3614784,481.00,PQ Dr V Poskitt August 2020 Monthly Payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2020-09-23,FACULTATIEVE TECHNOLOGIES LTD,3615773,934.14,CARBON REAGENT FACTIVATE 20 171 3778 COVIDEXP
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2020-09-28,FACULTATIEVE TECHNOLOGIES LTD,3616041,934.14,
Harrogate Borough Council,Supplies and Services,C,Community,Bereavement Services,Equipment,2020-09-17,FACULTATIEVE TECHNOLOGIES LTD,3615478,193878.64,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2020-09-11,FALON NAMEPLATES LTD,3615186,18.50,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2020-09-11,FALON NAMEPLATES LTD,3615186,342.42,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2020-09-16,FALON NAMEPLATES LTD,3615439,804.93,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-09-11,G.E.M PRECAST LTD,3615200,270.90,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-09-25,G.E.M PRECAST LTD,3615974,60.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-09-25,G.E.M PRECAST LTD,3615974,217.80,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-09-11,HACS CIVIL ENGINEERING LLP,3615220,600.00,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Burial/Mortuary Fees,2020-09-30,ROMA PRESS (UK) LIMITED,3616133,295.00,Burial/Mortuary Fees
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2020-09-08,STEPHENSONS MEMORIAL WORKS,3614871,312.00,Plaques
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,2020-09-29,TELESHORE UK LTD,3616075,730.00,Equipment
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2020-09-09,THE PREVENTION FOUNDATION CIC,3614876,618.95,Payments to Ext Contractors
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2020-09-02,VIVEDIA LTD T/A OBITUS,3614501,1878.00,Live Webcast
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-09-03,BULLOUGHS CLEANING SERVICES LTD,3612941,361.38,Blossomgate Hostel
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-09-10,BULLOUGHS CLEANING SERVICES LTD,3615109,361.38,Blossomgate
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-09-03,BULLOUGHS CLEANING SERVICES LTD,3612940,722.76,Cavendish House
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-09-10,BULLOUGHS CLEANING SERVICES LTD,3615108,722.76,Cavendish House 23 Robert Street
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2020-09-03,BULLOUGHS CLEANING SERVICES LTD,3612944,903.45,Avondale House
