Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,2019-08-28,STEEL AND MAW TREE EXPERTS,3589119,3250.00,Payments to Ext Contractors
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2019-08-14,ALLSTAR BUSINESS SOLUTIONS LTD,3588517,38.9,AS60046921
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,2019-08-14,BROOK STREET (UK) LTD,3588745,605.62,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2019-08-07,DR CHRISTIAN LACHMANN,3588184,814,PQ July 2019 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2019-08-07,DR R SPENCER,3588187,684.5,PQ July 2019 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2019-08-07,DR VIVIENNE JAYNE POSKITT,3588188,888,PQ JULY 2019 Monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Other Consultants Fees,2019-08-28,NPS LEEDS LTD,3588118,584.5,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,2019-08-28,VIVEDIA LTD T/A OBITUS,3590057,455,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Other Services,2019-08-28,BULLOUGHS CLEANING SERVICES LTD,3589493,347.1,Blossomgate Hostel Blossomgate
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2019-08-14,CORDANT PEOPLE LIMITED,3588459,448.05,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2019-08-07,CORDANT PEOPLE LIMITED,3588110,490.83,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,2019-08-21,CORDANT PEOPLE LIMITED,3589062,534.51,Temporary Staff
Harrogate Borough Council,Transport,R,Community,Building Cleaning Operations,Hire of Vehicles/Plant,2019-08-21,NORTHGATE VEHICLE HIRE LTD,3588320,264.5,IHMT
