Payment Date,Amount,Benificiary Name,Organisational Unit
2015-11-11,1620.10,LANDMARK TRADING (STAMFORD) LTD,Community
2015-11-11,45.61,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-11-11,235.10,BERENDSEN UK LTD,Community
2015-11-16,1424.50,DR K M COATS,Community
2015-11-16,296.00,DR R SPENCER,Community
2015-11-16,573.50,DR VIVIENNE JAYNE POSKITT,Community
2015-11-25,590.00,DTMS LTD,Community
2015-11-23,258.45,FALON NAMEPLATES LTD,Community
2015-11-23,17.50,FALON NAMEPLATES LTD,Community
2015-11-25,690.00,JAPS ENGINEERING,Community
2015-11-30,172.71,WETHERBY SKIP HIRE SERVICES,Community
2015-11-04,1316.05,PROFESSIONAL PAPER SUPPLIES LTD,Community
2015-11-11,459.74,EDEN FARM LTD,Community
2015-11-18,3000.00,FERRENSBY FIREWORKS LTD,Community
2015-11-25,40213.04,NORTH YORKSHIRE COUNTY COUNCIL,Community
2015-11-09,1772.56,NORTHERN POWERGRID (NORTHEAST) LTD,Community
2015-11-04,456.00,PAUL WHITAKER,Community
2015-11-04,312.30,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2015-11-04,205.68,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2015-11-04,205.68,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2015-11-04,1900.00,UK CONTAINER MAINTENANCE LTD,Community
2015-11-04,30.00,UK CONTAINER MAINTENANCE LTD,Community
2015-11-18,2375.00,UK CONTAINER MAINTENANCE LTD,Community
2015-11-30,86.35,WETHERBY SKIP HIRE SERVICES,Community
2015-11-30,86.36,WETHERBY SKIP HIRE SERVICES,Community
2015-11-30,86.35,WETHERBY SKIP HIRE SERVICES,Community
2015-11-30,86.36,WETHERBY SKIP HIRE SERVICES,Community
2015-11-30,86.35,WETHERBY SKIP HIRE SERVICES,Community
2015-11-30,86.36,WETHERBY SKIP HIRE SERVICES,Community
2015-11-30,86.35,WETHERBY SKIP HIRE SERVICES,Community
2015-11-30,86.36,WETHERBY SKIP HIRE SERVICES,Community
2015-11-11,55.47,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-11-11,52.14,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-11-11,55.47,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-11-11,52.14,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-11-04,244.00,BEMROSE BOOTH PARAGON LTD,Community
2015-11-11,550.00,BEV ASHBY ASSOCIATES LTD,Community
2015-11-02,157.02,DESIGNA UK LTD,Community
2015-11-02,4.25,DESIGNA UK LTD,Community
2015-11-02,157.02,DESIGNA UK LTD,Community
2015-11-02,4.25,DESIGNA UK LTD,Community
2015-11-11,536.49,DESIGNA UK LTD,Community
2015-11-23,1800.00,HORIZON LIFE TRAINING,Community
2015-11-30,565.20,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS,Community
2015-11-25,287.80,NORTHGATE VEHICLE HIRE LTD,Community
2015-11-25,287.80,NORTHGATE VEHICLE HIRE LTD,Community
2015-11-11,4312.50,PATROL,Community
2015-11-11,4312.50,PATROL,Community
2015-11-11,658.69,PATROL,Community
2015-11-30,25.50,ATS EUROMASTER LTD,Community
2015-11-30,1351.40,ATS EUROMASTER LTD,Community
2015-11-30,154.98,ATS EUROMASTER LTD,Community
2015-11-30,146.09,ATS EUROMASTER LTD,Community
2015-11-30,247.24,ATS EUROMASTER LTD,Community
2015-11-30,29.15,ATS EUROMASTER LTD,Community
2015-11-30,661.69,ATS EUROMASTER LTD,Community
2015-11-30,227.24,ATS EUROMASTER LTD,Community
2015-11-30,33.48,ATS EUROMASTER LTD,Community
2015-11-30,902.94,ATS EUROMASTER LTD,Community
2015-11-30,681.72,ATS EUROMASTER LTD,Community
2015-11-30,463.28,ATS EUROMASTER LTD,Community
2015-11-30,25.50,ATS EUROMASTER LTD,Community
2015-11-30,683.38,ATS EUROMASTER LTD,Community
2015-11-30,448.46,ATS EUROMASTER LTD,Community
2015-11-30,71.58,ATS EUROMASTER LTD,Community
2015-11-30,219.56,ATS EUROMASTER LTD,Community
2015-11-30,219.56,ATS EUROMASTER LTD,Community
2015-11-11,500.60,BERENDSEN UK LTD,Community
2015-11-11,634.40,BERENDSEN UK LTD,Community
2015-11-04,218.84,DENNIS EAGLE LTD,Community
2015-11-18,219.05,DENNIS EAGLE LTD,Community
2015-11-11,650.51,DENNIS EAGLE LTD,Community
2015-11-18,845.09,DENNIS EAGLE LTD,Community
2015-11-04,397.10,DENNIS EAGLE LTD,Community
2015-11-18,325.41,GIBSONS GARDEN MACHINERY LTD,Community
2015-11-18,178.73,GIBSONS GARDEN MACHINERY LTD,Community
2015-11-18,0.01,GIBSONS GARDEN MACHINERY LTD,Community
2015-11-25,1319.98,HALL FUELS,Community
2015-11-11,3132.69,HALL FUELS,Community
2015-11-11,6674.39,HALL FUELS,Community
2015-11-02,8873.00,HALL FUELS,Community
2015-11-25,9044.70,HALL FUELS,Community
2015-11-18,9555.70,HALL FUELS,Community
2015-11-04,9640.40,HALL FUELS,Community
2015-11-11,641.56,JOHNSTON SWEEPERS LTD,Community
2015-11-04,991.83,JOHNSTON SWEEPERS LTD,Community
2015-11-11,1035.21,NORTHERN COMMERCIALS (MIRFIELD) LTD,Community
2015-11-04,238.00,S & W SERVICES (YORKSHIRE) LTD,Community
2015-11-11,238.00,S & W SERVICES (YORKSHIRE) LTD,Community
2015-11-25,239.00,S & W SERVICES (YORKSHIRE) LTD,Community
2015-11-11,284.60,S & W SERVICES (YORKSHIRE) LTD,Community
2015-11-11,289.00,S & W SERVICES (YORKSHIRE) LTD,Community
2015-11-04,389.00,S & W SERVICES (YORKSHIRE) LTD,Community
2015-11-04,238.00,S & W SERVICES (YORKSHIRE) LTD,Community
2015-11-18,323.70,S & W SERVICES (YORKSHIRE) LTD,Community
2015-11-04,700.00,S & W SERVICES (YORKSHIRE) LTD,Community
2015-11-25,367.86,SPALDINGS (UK) LTD,Community
2015-11-25,112.35,SPALDINGS (UK) LTD,Community
2015-11-25,44.15,SPALDINGS (UK) LTD,Community
2015-11-30,265.00,THE AUTOGLAZIERS,Community
2015-11-25,385.00,TIMEPLAN FUEL SOLUTIONS LTD,Community
2015-11-18,32.88,REDFERN TRAVEL LTD,Community
2015-11-18,32.88,REDFERN TRAVEL LTD,Community
2015-11-18,19.81,REDFERN TRAVEL LTD,Community
2015-11-18,210.42,BAYDALE CONTROL SYSTEMS LTD,Community
2015-11-18,324.00,EFFECTIVE SECURITY SERVICES LTD,Community
2015-11-04,337.50,EFFECTIVE SECURITY SERVICES LTD,Community
2015-11-09,337.50,EFFECTIVE SECURITY SERVICES LTD,Community
2015-11-16,337.50,EFFECTIVE SECURITY SERVICES LTD,Community
2015-11-30,337.50,EFFECTIVE SECURITY SERVICES LTD,Community
2015-11-30,300.00,OFCOM,Community
2015-11-11,1300.00,SOLON SECURITY LTD,Community
2015-11-11,220.00,SOLON SECURITY LTD,Community
2015-11-11,160.00,SOLON SECURITY LTD,Community
2015-11-04,600.00,YORKSHIRE MESMAC,Community
2015-11-11,3580.00,BOB COWELL,Community
2015-11-04,950.00,LITE LTD,Community
2015-11-11,950.00,LITE LTD,Community
2015-11-09,2800.00,LITE LTD,Community
2015-11-30,2800.00,LITE LTD,Community
2015-11-30,2000.00,MASHAM CHRISTMAS LIGHTING APPEAL,Community
2015-11-18,1850.00,THE STAGE BUS,Community
2015-11-11,8683.00,LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,Community
2015-11-11,2936.21,PATROL,Community
2015-11-18,700.00,ARGYLL GUEST HOUSE,Community
2015-11-18,770.00,ARGYLL GUEST HOUSE,Community
2015-11-02,812.00,ARGYLL GUEST HOUSE,Community
2015-11-18,900.00,ARGYLL GUEST HOUSE,Community
2015-11-11,990.00,ARGYLL GUEST HOUSE,Community
2015-11-11,1160.00,ARGYLL GUEST HOUSE,Community
2015-11-18,356.27,ECLIPSE PROPERTIES LIMITED,Community
2015-11-18,1151.01,ECLIPSE PROPERTIES LIMITED,Community
2015-11-18,1534.68,ECLIPSE PROPERTIES LIMITED,Community
2015-11-18,1808.73,ECLIPSE PROPERTIES LIMITED,Community
2015-11-18,2466.45,ECLIPSE PROPERTIES LIMITED,Community
2015-11-18,600.00,ELET,Community
2015-11-09,595.69,HOME GROUP LTD,Community
2015-11-30,600.00,HUNTERS LETTING & MANAGEMENT,Community
