Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,2016-05-11,EDEN FARM LTD,4651403,520.53,
Harrogate Borough Council,Premises,R,Community,Business Development,Cleaning & Hygiene Services,2016-05-25,PAUL WHITAKER,4652286,456,
Harrogate Borough Council,Premises,R,Community,Business Development,Bldg Mgmt Recharged Works,2016-05-11,DALEBUILD LTD,4652733,311.5,
Harrogate Borough Council,Premises,R,Community,Business Development,Bldg Mgmt Recharged Works,2016-05-11,DALEBUILD LTD,4652733,205,
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2016-05-25,ALLSTAR BUSINESS SOLUTIONS LTD,4652441,18.62,April Fuel
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2016-05-25,ALLSTAR BUSINESS SOLUTIONS LTD,4652441,55.18,April Fuel
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2016-05-25,ALLSTAR BUSINESS SOLUTIONS LTD,4652441,51.32,April Fuel
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2016-05-25,ALLSTAR BUSINESS SOLUTIONS LTD,4652441,55.18,April Fuel
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,2016-05-25,ALLSTAR BUSINESS SOLUTIONS LTD,4652441,51.32,April Fuel
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Subscriptions,2016-05-04,BRITISH PARKING ASSOCIATION,4650887,866,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Car Parking Adjudication Serv,2016-05-18,PATROL,4652050,3185.10,Estimated Penalty Charge Notices for 1 st Quarter 16 17
Harrogate Borough Council,Premises,R,Community,Car Parking,Rents & Wayleaves,2016-05-04,NIDDERDALE AGRICULTURAL SOCIETY,4650791,625,ACCR1617 Lease of Land for Car Park Bewerley Park AprSept 2016
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Uniforms,2016-05-18,KELTIC LTD,4651802,249.4,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Uniforms,2016-05-25,KELTIC LTD,4652680,293.3,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Uniforms,2016-05-25,KELTIC LTD,4652682,309.5,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2016-05-18,BEMROSE BOOTH PARAGON LTD,4651383,395,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,2016-05-18,BEMROSE BOOTH PARAGON LTD,4651383,45,
Harrogate Borough Council,Premises,R,Community,Car Parking,Pay & Display Parking Machines,2016-05-18,PARKEON LTD,4652054,686,
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,227.79,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,1293.28,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,25.5,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,51.44,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,926.52,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,154.98,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,148.9,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,1212.12,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,235.6,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,26.66,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,414.16,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,40.31,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,219.45,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,72.98,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,21,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,373.89,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,504.59,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,438.77,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,423.54,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,492.59,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,224.67,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,22.86,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,59.33,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,113.47,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,48.45,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,96.29,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,107.6,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,926.69,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,48.45,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,48.45,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,154.98,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,75.69,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,251.75,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,48.45,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.3,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,32.65,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,192.04,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,813.2,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,284.55,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,25.5,CA00935232
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,2016-05-25,ATS EUROMASTER LTD,4652482,28.54,CA00935232
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,Equipment,2016-05-16,BARRY CARTER MOTOR PRODUCTS LTD,4652771,260.75,MONTHLY ORDER
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,Equipment,2016-05-25,BARRY CARTER MOTOR PRODUCTS LTD,4652772,278.99,MONTHLY ORDER
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-25,CHATFIELDS OF LEEDS,4652521,377.33,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-04,CROSSROADS TRUCK & BUS,4651689,363.63,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-25,CROSSROADS TRUCK & BUS,4652205,369.29,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-25,CROSSROADS TRUCK & BUS,4652205,6.06,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-04,CROSSROADS TRUCK & BUS,4651058,397.8,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-25,CROSSROADS TRUCK & BUS,4653287,403.77,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-04,DENNIS EAGLE LTD,4650683,216.91,ACCR1617
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-11,DENNIS EAGLE LTD,4651353,262.48,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-11,DENNIS EAGLE LTD,4651354,284.07,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-11,DENNIS EAGLE LTD,4651954,313.42,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-25,DENNIS EAGLE LTD,4652185,1222.59,Claro Road
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,Subscriptions,2016-05-11,FREIGHT TRANSPORT ASSOCIATION,4652702,963,Local Authority Membership
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-11,GIBSONS GARDEN MACHINERY LTD,4651795,242.29,credit trans 4651268
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-11,GIBSONS GARDEN MACHINERY LTD,4651268,242.29,Claro Road
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2016-05-11,GIBSONS GARDEN MACHINERY LTD,4651268,62.63,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-25,JOHNSTON SWEEPERS LTD,4652380,303.19,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-11,JOHNSTON SWEEPERS LTD,4651364,83.37,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-11,JOHNSTON SWEEPERS LTD,4651364,304.91,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-11,JOHNSTON SWEEPERS LTD,4651365,419.34,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-25,JOHNSTON SWEEPERS LTD,4652282,504.84,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-25,NORTHERN COMMERCIALS (MIRFIELD) LTD,4652377,1408.65,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-04,PROBRUSH,4651793,178.47,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-04,PROBRUSH,4651793,178.47,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-04,PROBRUSH,4651793,178.47,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-04,PROBRUSH,4651793,178.45,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-04,QPS PLASTICS LTD,4651759,145,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-04,QPS PLASTICS LTD,4651759,145,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-18,RUSSELLS (KIRKBYMOORSIDE) LTD,4652685,2497.12,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-04,TERBERG MATEC UK,4650644,227.22,ACCR1617
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-16,TERBERG MATEC UK,4652453,256.62,Claro Road
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,Protective Clothing,2016-05-18,BERENDSEN UK LTD,4652299,675.82,HARROGATE BC COMMUNITY SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-11,S & W SERVICES (YORKSHIRE) LTD,4651358,238,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-25,S & W SERVICES (YORKSHIRE) LTD,4652604,328.9,Claro Road
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2016-05-04,S & W SERVICES (YORKSHIRE) LTD,4651605,661.2,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-04,STONEACRE YORK,4652268,269.23,Claro Road
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-16,NORTH YORKSHIRE COMMERCIALS LTD,4652830,113,MOT
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-16,NORTH YORKSHIRE COMMERCIALS LTD,4652830,30,MOT
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-16,NORTH YORKSHIRE COMMERCIALS LTD,4652830,30,MOT
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-16,NORTH YORKSHIRE COMMERCIALS LTD,4652830,18,MOT
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-16,NORTH YORKSHIRE COMMERCIALS LTD,4652830,113,MOT
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-16,NORTH YORKSHIRE COMMERCIALS LTD,4652830,30,MOT
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-16,NORTH YORKSHIRE COMMERCIALS LTD,4652830,18,MOT
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-16,NORTH YORKSHIRE COMMERCIALS LTD,4652830,91,MOT
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-16,NORTH YORKSHIRE COMMERCIALS LTD,4652830,30,MOT
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,2016-05-16,NORTH YORKSHIRE COMMERCIALS LTD,4652830,113,MOT
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2016-05-25,RIX PETROLEUM (HULL) LIMITED,4652228,7214.80,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2016-05-04,RIX PETROLEUM (HULL) LIMITED,4650888,8238.00,Diesel EN590
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2016-05-18,RIX PETROLEUM (HULL) LIMITED,4651757,8405.00,
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,2016-05-11,RIX PETROLEUM (HULL) LIMITED,4651257,8990.92,
Harrogate Borough Council,Supplies and Services,R,Community,Civil Contingencies,Grants/Contribs to Other Bodies,2016-05-04,REDACTED PERSONAL DATA,4652295,500,REISSUE TRANS 4651277
Harrogate Borough Council,Supplies and Services,R,Community,Civil Contingencies,Grants/Contribs to Other Bodies,2016-05-18,REDACTED PERSONAL DATA,4653326,500,REISSUE TRANS NO 4652295
Harrogate Borough Council,Supplies and Services,R,Community,Civil Contingencies,Grants/Contribs to Other Bodies,2016-05-11,REDACTED PERSONAL DATA,4652746,500,FLOODING PAYMENT
Harrogate Borough Council,Supplies and Services,R,Community,Civil Contingencies,Grants/Contribs to Other Bodies,2016-05-11,REDACTED PERSONAL DATA,4652748,500,FLOODING PAYMENT
Harrogate Borough Council,Supplies and Services,R,Community,Civil Contingencies,Grants/Contribs to Other Bodies,2016-05-25,REDACTED PERSONAL DATA,4653547,500,FLOODING PAYMENT
Harrogate Borough Council,Supplies and Services,R,Community,Civil Contingencies,Grants/Contribs to Other Bodies,2016-05-25,REDACTED PERSONAL DATA,4653548,500,FLOODING PAYMENT
Harrogate Borough Council,Supplies and Services,R,Community,Community Safety,Surveys & Information,2016-05-04,EFFECTIVE SECURITY SERVICES LTD,4652309,270,
Harrogate Borough Council,Supplies and Services,R,Community,Community Safety,Surveys & Information,2016-05-18,EFFECTIVE SECURITY SERVICES LTD,4653062,270,
Harrogate Borough Council,Supplies and Services,R,Community,Community Safety,Surveys & Information,2016-05-11,EFFECTIVE SECURITY SERVICES LTD,4652645,405,
Harrogate Borough Council,Supplies and Services,R,Community,Enviromental Protection,Service Maintenance Contracts,2016-05-25,CAMPBELL ASSOCIATES LTD,4652276,297.5,
Harrogate Borough Council,Supplies and Services,R,Community,Enviromental Protection,Other Services,2016-05-25,CAMPBELL ASSOCIATES LTD,4652276,25,
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Harrogate & Ripon Xmas Lights,2016-05-04,KNARESBOROUGH TOWN COUNCIL,4651997,3000.00,Knaresborough Christmas Lights 201617 Core payment
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Harrogate & Ripon Xmas Lights,2016-05-04,KNARESBOROUGH TOWN COUNCIL,4651998,8732.12,Knaresborough Christmas Lights 201516 Grant payment
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Payments to Ext Contractors,2016-05-11,NORTH YORKSHIRE COUNTY COUNCIL,4652711,5954.60,201516 MAINTENANCE OF FOOTWAY LIGHTING
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Harrogate & Ripon Xmas Lights,2016-05-04,PATELEY BRIDGE TOWN COUNCIL,4651995,1500.00,Pateley Br Christmas Lights 201617 Core payment
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Harrogate & Ripon Xmas Lights,2016-05-04,PATELEY BRIDGE TOWN COUNCIL,4651990,1755.49,PATELEY BRIDGE Christmas Lights 201516 Grant balance
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Harrogate & Ripon Xmas Lights,2016-05-04,RIPON CITY COUNCIL,4651994,3000.00,Ripon Christmas Lights 1617 Core payment
Harrogate Borough Council,Premises,R,Community,Footway Lighting,Harrogate & Ripon Xmas Lights,2016-05-04,RIPON CITY COUNCIL,4651986,9500.00,Christmas Lights 201516 Full Grant payment
Harrogate Borough Council,Supplies and Services,R,Community,Highways,Miscellaneous Expenditure,2016-05-18,NORTH YORKSHIRE COUNTY COUNCIL,4652764,690164.56,4th quarter surplus payment
Harrogate Borough Council,Transport,R,Community,Homelessness,Travel (Taxi Acct),2016-05-25,BLUELINE CARS LTD,4653327,44.4,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Fees,2016-05-04,HARROGATE HOMELESS PROJECT,4652028,12838.52,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2016-05-25,NICHOLLS TYREMAN ESTATE AGENTS,4653514,600,Bond Payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2016-05-16,MRS CAROLINE LEATHER,4652961,600,Bond Payment
