Payment Date,Amount,Benificiary Name,Organisational Unit
2016-06-08,22.2,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-06-13,95.37,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-06-08,120.19,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-06-27,91.07,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-06-15,212.53,BERENDSEN UK LTD,Community
2016-06-01,832.5,DR CHRISTIAN LACHMANN,Community
2016-06-01,629,DR R SPENCER,Community
2016-06-01,832.5,DR VIVIENNE JAYNE POSKITT,Community
2016-06-22,651.35,FALON NAMEPLATES LTD,Community
2016-06-22,18,FALON NAMEPLATES LTD,Community
2016-06-29,260,G4S SECURE SOLUTIONS (UK) LIMITED,Community
2016-06-08,498.75,HARROGATE TIMBER LTD,Community
2016-06-29,109.92,HILTON CABINET CO LTD,Community
2016-06-29,146.91,HILTON CABINET CO LTD,Community
2016-06-29,49.53,HILTON CABINET CO LTD,Community
2016-06-15,411.5,RIX PETROLEUM (HULL) LIMITED,Community
2016-06-29,1497.08,W BOWERS,Community
2016-06-29,175,WETHERBY SKIP HIRE SERVICES,Community
2016-06-29,175,WETHERBY SKIP HIRE SERVICES,Community
2016-06-22,350,WETHERBY SKIP HIRE SERVICES,Community
2016-06-15,1117.30,PROFESSIONAL PAPER SUPPLIES LTD,Community
2016-06-08,222.35,BISHOP SPORT & LEISURE,Community
2016-06-08,332.1,EDEN FARM LTD,Community
2016-06-13,383.73,EDEN FARM LTD,Community
2016-06-08,403.32,EDEN FARM LTD,Community
2016-06-29,462.27,EDEN FARM LTD,Community
2016-06-22,520,EDEN FARM LTD,Community
2016-06-01,568.5,EDEN FARM LTD,Community
2016-06-22,570.77,EDEN FARM LTD,Community
2016-06-29,456,PAUL WHITAKER,Community
2016-06-29,265.44,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2016-06-29,26.12,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2016-06-29,26.12,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2016-06-15,595.65,PELICAN ROUGE COFFEE SOLUTIONS LTD,Community
2016-06-27,250,SCOTTON PARK ELECTRICAL CONTRACTORS,Community
2016-06-27,250,SCOTTON PARK ELECTRICAL CONTRACTORS,Community
2016-06-01,2450.00,STORM ENVIRONMENTAL LIMITED,Community
2016-06-01,2832.00,STORM ENVIRONMENTAL LIMITED,Community
2016-06-01,141,STREETMASTER (SOUTH WALES) LTD,Community
