Payment Date,Amount,Benificiary Name,Organisational Unit
2015-04-08,60.52,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,57.83,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-29,216.16,ARCO LTD,Community
2015-04-22,286.66,ARCO LTD,Community
2015-04-01,512.00,BAYDALE CONTROL SYSTEMS LTD,Community
2015-04-29,1847.80,BRAMBLEDOWN LANDSCAPES,Community
2015-04-01,450.00,CBCE ADMINISTRATION OFFICE,Community
2015-04-15,1313.50,DR K M COATS,Community
2015-04-15,906.50,DR R SPENCER,Community
2015-04-15,592.00,DR VIVIENNE JAYNE POSKITT,Community
2015-04-29,1321.00,F LOWLEY & SON LTD,Community
2015-04-01,327.60,FALON NAMEPLATES LTD,Community
2015-04-29,437.20,FALON NAMEPLATES LTD,Community
2015-04-20,2326.50,GOLDERS ASSOCIATES (UK) LTD,Community
2015-04-22,375.00,ICCM PAYMENTS,Community
2015-04-22,595.00,ICCM PAYMENTS,Community
2015-04-22,502.00,ICCM PAYMENTS,Community
2015-04-22,502.00,ICCM PAYMENTS,Community
2015-04-29,445.00,ICCM PAYMENTS,Community
2015-04-01,180.00,ODLINGS LTD,Community
2015-04-01,65.00,ODLINGS LTD,Community
2015-04-01,138.00,ODLINGS LTD,Community
2015-04-29,150.00,PMC HIRE & SALES CENTRE,Community
2015-04-29,20.00,PMC HIRE & SALES CENTRE,Community
2015-04-29,300.00,PMC HIRE & SALES CENTRE,Community
2015-04-01,299.45,REDACTED - PERSONAL DATA,Community
2015-04-29,783.00,STREETMASTER (SOUTH WALES) LTD,Community
2015-04-01,596.37,TUDOR ENVIRONMENTAL,Community
2015-04-29,172.71,WETHERBY SKIP HIRE SERVICES,Community
2015-04-29,172.71,WETHERBY SKIP HIRE SERVICES,Community
2015-04-22,385.65,PROFESSIONAL PAPER SUPPLIES LTD,Community
2015-04-08,1864.05,PROFESSIONAL PAPER SUPPLIES LTD,Community
2015-04-08,186.00,TRAVIS PERKINS,Community
2015-04-08,56.13,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-08,56.13,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,59.17,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,54.93,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,59.17,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,54.93,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-20,474.00,BEMROSE BOOTH PARAGON LTD,Community
2015-04-20,495.00,BEMROSE BOOTH PARAGON LTD,Community
2015-04-22,82.00,COLTON SIGNS,Community
2015-04-22,176.00,COLTON SIGNS,Community
2015-04-22,256.00,COLTON SIGNS,Community
2015-04-22,98.00,COLTON SIGNS,Community
2015-04-22,108.00,COLTON SIGNS,Community
2015-04-22,144.00,COLTON SIGNS,Community
2015-04-22,870.00,COLTON SIGNS,Community
2015-04-27,390.00,CRAVEN COLLEGE,Community
2015-04-15,279.35,DESIGNA UK LTD,Community
2015-04-15,279.35,DESIGNA UK LTD,Community
2015-04-08,485.45,KELTIC LTD,Community
2015-04-08,8.95,KELTIC LTD,Community
2015-04-08,380.60,METRIC GROUP LTD,Community
2015-04-15,625.00,NIDDERDALE AGRICULTURAL SOCIETY,Community
2015-04-29,279.40,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-29,279.40,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-29,279.40,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-29,279.40,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-29,3152.50,PATROL,Community
2015-04-22,797.00,SAS LINING SERVICES LTD,Community
2015-04-27,376.34,YORKSHIRE WATER PLC,Community
2015-04-29,951.06,ATS EUROMASTER LTD,Community
2015-04-29,14.27,ATS EUROMASTER LTD,Community
2015-04-29,462.60,ATS EUROMASTER LTD,Community
2015-04-29,456.14,ATS EUROMASTER LTD,Community
2015-04-29,231.30,ATS EUROMASTER LTD,Community
2015-04-29,303.12,ATS EUROMASTER LTD,Community
2015-04-29,14.27,ATS EUROMASTER LTD,Community
2015-04-29,308.40,ATS EUROMASTER LTD,Community
2015-04-29,454.92,ATS EUROMASTER LTD,Community
2015-04-29,223.62,ATS EUROMASTER LTD,Community
2015-04-29,895.70,ATS EUROMASTER LTD,Community
2015-04-29,162.04,ATS EUROMASTER LTD,Community
2015-04-29,14.27,ATS EUROMASTER LTD,Community
2015-04-29,231.30,ATS EUROMASTER LTD,Community
2015-04-29,24.70,ATS EUROMASTER LTD,Community
2015-04-29,8.06,ATS EUROMASTER LTD,Community
2015-04-29,231.30,ATS EUROMASTER LTD,Community
2015-04-29,33.48,ATS EUROMASTER LTD,Community
2015-04-29,73.30,ATS EUROMASTER LTD,Community
2015-04-29,11.73,ATS EUROMASTER LTD,Community
2015-04-29,72.40,ATS EUROMASTER LTD,Community
2015-04-29,68.30,ATS EUROMASTER LTD,Community
2015-04-29,14.27,ATS EUROMASTER LTD,Community
2015-04-29,687.44,ATS EUROMASTER LTD,Community
2015-04-29,223.62,ATS EUROMASTER LTD,Community
2015-04-29,447.24,ATS EUROMASTER LTD,Community
2015-04-29,87.17,ATS EUROMASTER LTD,Community
2015-04-15,523.25,BARRY CARTER MOTOR PRODUCTS LTD,Community
2015-04-29,325.03,BENFIELD FORD,Community
2015-04-27,432.64,BERENDSEN UK LTD,Community
2015-04-08,276.88,CHATFIELDS OF LEEDS,Community
2015-04-01,659.12,CROSSROADS TRUCK & BUS,Community
2015-04-29,208.98,DENNIS EAGLE LTD,Community
2015-04-01,139.06,DENNIS EAGLE LTD,Community
2015-04-01,84.31,DENNIS EAGLE LTD,Community
2015-04-15,230.51,DENNIS EAGLE LTD,Community
2015-04-08,235.47,DENNIS EAGLE LTD,Community
2015-04-15,260.45,DENNIS EAGLE LTD,Community
2015-04-01,266.25,DENNIS EAGLE LTD,Community
2015-04-22,313.90,DENNIS EAGLE LTD,Community
2015-04-15,399.76,DENNIS EAGLE LTD,Community
2015-04-15,420.66,DENNIS EAGLE LTD,Community
2015-04-22,505.95,DENNIS EAGLE LTD,Community
2015-04-22,513.51,DENNIS EAGLE LTD,Community
2015-04-01,491.00,FUCHS LUBRICANTS (UK) PLC,Community
2015-04-22,464.96,HALL FUELS,Community
2015-04-29,471.67,HALL FUELS,Community
2015-04-15,474.70,HALL FUELS,Community
2015-04-01,484.30,HALL FUELS,Community
2015-04-08,484.60,HALL FUELS,Community
2015-04-15,8811.20,HALL FUELS,Community
2015-04-08,8938.08,HALL FUELS,Community
2015-04-29,9254.96,HALL FUELS,Community
2015-04-22,223.75,MEND A HOSE HYDRAULICS LTD,Community
2015-04-08,464.74,MEND A HOSE HYDRAULICS LTD,Community
2015-04-13,91.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,30.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,30.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,91.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,91.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,30.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,30.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,91.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,113.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,30.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,30.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,91.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,18.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,113.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-13,30.00,NORTH YORKSHIRE COMMERCIALS LTD,Community
2015-04-22,259.47,NORTHERN COMMERCIALS (MIRFIELD) LTD,Community
2015-04-22,860.20,NORTHERN COMMERCIALS (MIRFIELD) LTD,Community
2015-04-01,35.60,S & W SERVICES (YORKSHIRE) LTD,Community
2015-04-15,258.00,S & W SERVICES (YORKSHIRE) LTD,Community
2015-04-15,289.00,S & W SERVICES (YORKSHIRE) LTD,Community
2015-04-29,289.00,S & W SERVICES (YORKSHIRE) LTD,Community
2015-04-29,249.85,S & W SERVICES (YORKSHIRE) LTD,Community
2015-04-22,323.70,S & W SERVICES (YORKSHIRE) LTD,Community
2015-04-29,684.60,S & W SERVICES (YORKSHIRE) LTD,Community
2015-04-01,834.50,S & W SERVICES (YORKSHIRE) LTD,Community
2015-04-01,8.23,SPALDINGS (UK) LTD,Community
2015-04-01,228.75,SPALDINGS (UK) LTD,Community
2015-04-01,65.91,SPALDINGS (UK) LTD,Community
2015-04-08,252.46,TERBERG MATEC UK,Community
2015-04-13,265.00,THE AUTOGLAZIERS,Community
2015-04-15,351.71,TRUST FIRST PARTS,Community
2015-04-15,952.50,TRUST FIRST PARTS,Community
2015-04-08,607.66,AST CONNECTIONS LTD,Community
2015-04-08,731.84,AST CONNECTIONS LTD,Community
2015-04-08,835.00,SERCO LTD,Community
2015-04-22,112.43,REDFERN TRAVEL LTD,Community
2015-04-29,12258.86,BRITISH TELECOMMUNICATIONS PLC,Community
2015-04-13,337.50,EFFECTIVE SECURITY SERVICES LTD,Community
2015-04-27,337.50,EFFECTIVE SECURITY SERVICES LTD,Community
2015-04-27,924.00,FAIRFAX COMMUNITY CENTRE MANAGEMENT COMMITTEE,Community
2015-04-01,285.00,NATIONAL COMMUNITY SAFETY,Community
2015-04-15,850.00,SAFE AND SOUND DERBY LTD,Community
2015-04-22,450.00,SOLON SECURITY LTD,Community
2015-04-22,450.00,SOLON SECURITY LTD,Community
2015-04-22,1000.00,SOLON SECURITY LTD,Community
2015-04-20,270.00,SYCAL UMBRELLAS PRINT & PROMOTIONS LTD,Community
2015-04-20,18.00,SYCAL UMBRELLAS PRINT & PROMOTIONS LTD,Community
2015-04-20,10.50,SYCAL UMBRELLAS PRINT & PROMOTIONS LTD,Community
2015-04-15,7910.00,CAMPBELL ASSOCIATES LTD,Community
2015-04-29,1100.00,HOLMES ENVIRONMENTAL HEALTH LTD,Community
2015-04-22,1730.17,NORTHUMBRIAN WATER LIMITED (NWL),Community
2015-04-15,1650.00,RICARDO-AEA LIMITED,Community
2015-04-22,229.81,ACORN LIGHTING SERVICES,Community
2015-04-22,263.98,ACORN LIGHTING SERVICES,Community
2015-04-01,1782.44,ACORN LIGHTING SERVICES,Community
2015-04-15,573.00,BOB COWELL,Community
2015-04-22,1050.00,BOB COWELL,Community
2015-04-08,436.25,NORTHERN POWERGRID (NORTHEAST) LTD,Community
2015-04-15,371.02,NORTHERN POWERGRID (YORKSHIRE) PLC,Community
2015-04-15,1484.08,NORTHERN POWERGRID (YORKSHIRE) PLC,Community
2015-04-15,742.04,NORTHERN POWERGRID (YORKSHIRE) PLC,Community
2015-04-08,14.03,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-08,14.03,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-08,14.04,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-08,14.03,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,14.79,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,13.73,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,14.79,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,13.75,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,14.79,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,14.79,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,13.73,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-27,13.73,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-04-29,69.85,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-29,69.85,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-29,69.85,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-29,69.85,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-29,69.85,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-29,69.85,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-29,69.85,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-29,69.85,NORTHGATE VEHICLE HIRE LTD,Community
2015-04-01,524.00,AFK ESTATES,Community
2015-04-22,1520.00,ARGYLL GUEST HOUSE,Community
2015-04-15,2613.68,HARROGATE HOMELESS PROJECT,Community
2015-04-08,30000.00,HARROGATE HOMELESS PROJECT,Community
2015-04-08,600.00,HUNTERS LETTING & MANAGEMENT,Community
2015-04-01,600.00,LINLEY & SIMPSON LTD CLIENT A/C,Community
2015-04-01,600.00,MR K Z PATEL,Community
2015-04-20,600.00,NICHOLLS TYREMAN ESTATE AGENTS,Community
2015-04-01,300.00,P J KELLETT PROPERTY ACCOUNT,Community
2015-04-27,600.00,REDACTED - PERSONAL DATA,Community
2015-04-13,288.68,BRITISH GAS,Community
2015-04-20,3635.46,BRITISH GAS BUSINESS,Community
2015-04-20,139.81,BRITISH GAS BUSINESS,Community
2015-04-13,1492.18,BRITISH GAS TRADING LTD,Community
2015-04-13,1455.59,BRITISH GAS TRADING LTD,Community
2015-04-13,1127.33,BRITISH GAS TRADING LTD,Community
2015-04-13,535.27,BRITISH GAS TRADING LTD,Community
2015-04-13,325.38,BRITISH GAS TRADING LTD,Community
2015-04-13,256.43,BRITISH GAS TRADING LTD,Community
2015-04-13,333.18,BRITISH GAS TRADING LTD,Community
2015-04-01,449.12,BRITISH GAS TRADING LTD,Community
2015-04-13,492.07,BRITISH GAS TRADING LTD,Community
2015-04-01,539.24,BRITISH GAS TRADING LTD,Community
2015-04-13,599.46,BRITISH GAS TRADING LTD,Community
2015-04-13,600.22,BRITISH GAS TRADING LTD,Community
2015-04-01,713.66,BRITISH GAS TRADING LTD,Community
2015-04-13,794.87,BRITISH GAS TRADING LTD,Community
2015-04-29,295.00,BULLOUGHS CLEANING SERVICES LTD,Community
2015-04-29,316.65,CALVERTS CARPETS,Community
2015-04-27,416.67,CALVERTS CARPETS,Community
2015-04-01,216.66,DSG RETAIL LTD,Community
2015-04-29,2073.04,G-SEC LTD,Community
2015-04-29,237.16,NPOWER LTD,Community
2015-04-29,264.50,NPOWER LTD,Community
2015-04-29,504.09,NPOWER LTD,Community
2015-04-29,765.60,NPOWER LTD,Community
2015-04-29,401.73,NPOWER LTD,Community
2015-04-27,180.53,YORKSHIRE WATER PLC,Community
2015-04-08,1160.00,CRAIG HAMBLING LTD,Community
2015-04-08,1618.00,CRAIG HAMBLING LTD,Community
2015-04-08,1700.00,CRAIG HAMBLING LTD,Community
2015-04-08,1736.00,CRAIG HAMBLING LTD,Community
2015-04-08,2396.00,CRAIG HAMBLING LTD,Community
2015-04-08,2494.73,CRAIG HAMBLING LTD,Community
2015-04-08,3243.44,CRAIG HAMBLING LTD,Community
2015-04-22,295.00,ENVIROVENT LTD,Community
2015-04-01,590.00,ENVIROVENT LTD,Community
2015-04-15,590.00,ENVIROVENT LTD,Community
2015-04-15,590.00,ENVIROVENT LTD,Community
2015-04-22,590.00,ENVIROVENT LTD,Community
2015-04-22,590.00,ENVIROVENT LTD,Community
2015-04-22,2395.07,HELP-LINK UK LTD,Community
2015-04-08,3063.74,HELP-LINK UK LTD,Community
2015-04-22,3195.91,HELP-LINK UK LTD,Community
