Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,06/01/2016,BARCHAM TREES PLC,4643462,"5,929.00",
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,06/01/2016,BARCHAM TREES PLC,4643462,830.00,
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,06/01/2016,BARCHAM TREES PLC,4643462,-296.00,
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,06/01/2016,BARCHAM TREES PLC,4643462,296.00,
Harrogate Borough Council,Premises,R,Community,Arboriculture,Footpath Repairs,06/01/2016,DUFFIELDS,4643683,"24,773.47",Pinewoods Surfacing Works
Harrogate Borough Council,Premises,R,Community,Arboriculture,Payments to Ext Contractors,20/01/2016,LANDMARK TRADING (STAMFORD) LTD,4644840,627.55,
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,11/01/2016,ALLSTAR BUSINESS SOLUTIONS LTD,4644139,120.54,Fuel Dec
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,27/01/2016,ALLSTAR BUSINESS SOLUTIONS LTD,4644865,15.00,Dec Fuel
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,06/01/2016,DR K M COATS,4644796,"1,202.50",December 2015 payment Medical Referee
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,13/01/2016,FALON NAMEPLATES LTD,4644253,258.45,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,13/01/2016,FALON NAMEPLATES LTD,4644253,17.50,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,13/01/2016,HILTON CABINET CO LTD,4644481,253.46,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,27/01/2016,WETHERBY SKIP HIRE SERVICES,4645693,172.71,various
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,06/01/2016,DR R SPENCER,4644790,703.00,Dr R Spencer December 2015 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,06/01/2016,DR VIVIENNE JAYNE POSKITT,4644791,555.00,Dr V Poskitt December 201 5 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,13/01/2016,PROFESSIONAL PAPER SUPPLIES LTD,4643979,956.00,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Cleaning Materials,20/01/2016,PROFESSIONAL PAPER SUPPLIES LTD,4644418,318.00,
Harrogate Borough Council,Premises,R,Community,Business Development,Refuse Collection/Removal,27/01/2016,WETHERBY SKIP HIRE SERVICES,4645693,86.35,various
