Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Arboriculture,Fuel/Oil,07/08/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4680401,68.64,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,14/08/2017,ALLANSOUND COMMUNICATIONS,4680828,249,
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,07/08/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4680401,70.85,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Protective Clothing,16/08/2017,BERENDSEN UK LTD,4680466,300.85,HARROGATE BC CEMETERY
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Protective Clothing,16/08/2017,BERENDSEN UK LTD,4680464,966.35,HARROGATE BC COMMUNITY SERVICES
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,16/08/2017,BROOK STREET (UK) LTD,4680830,352.8,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,09/08/2017,BROOK STREET (UK) LTD,4680640,446.88,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,02/08/2017,BROOK STREET (UK) LTD,4680076,533.12,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,30/08/2017,BROOK STREET (UK) LTD,4681678,533.12,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Bereavement Services,Temporary Staff,23/08/2017,BROOK STREET (UK) LTD,4681244,588,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Miscellaneous Expenditure,09/08/2017,DASH INFORMATION SYSTEMS LTD,4679367,"1,120.00",
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,02/08/2017,DR CHRISTIAN LACHMANN,4680305,943.5,Dr C Lachmann July 2017 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,02/08/2017,DR R SPENCER,4680306,296,Dr R Spencer July 201 7 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,02/08/2017,DR VIVIENNE JAYNE POSKITT,4680307,814,Dr V Poskitt July 201 7 monthly payment
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,14/08/2017,FALON NAMEPLATES LTD,4679900,18,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,14/08/2017,FALON NAMEPLATES LTD,4679900,390.8,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Burial/Mortuary Fees,30/08/2017,NEIL & SONYA MILSTED,4681665,"2,152.00",REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Burial/Mortuary Fees,30/08/2017,NEIL & SONYA MILSTED,4681666,"2,191.00",REDACTED - PERSONAL DATA
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,23/08/2017,PEACOCK BROTHERS,4680432,"4,100.00",
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Hort Materials - Direct Purchase,30/08/2017,PEACOCK BROTHERS,4680914,777.6,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,14/08/2017,REDACTED - PERSONAL DATA,4680907,755,REIMBURSEMENT GRAVE
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,21/08/2017,REDACTED - PERSONAL DATA,4681230,755,Reissue trans 4680907
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Equipment,23/08/2017,RUSSELLS (KIRKBYMOORSIDE) LTD,4681359,547,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,30/08/2017,WETHERBY SKIP HIRE SERVICES,4681059,150,various
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Refuse Collection/Removal,30/08/2017,WETHERBY SKIP HIRE SERVICES,4681059,200,various
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,02/08/2017,CORDANT PEOPLE LIMITED,4679579,-219.42,CREDIT INVOICE 464463
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,16/08/2017,CORDANT PEOPLE LIMITED,4680680,243.8,
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,30/08/2017,CORDANT PEOPLE LIMITED,4681720,557.55,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Building Cleaning Operations,Temporary Staff,16/08/2017,CORDANT PEOPLE LIMITED,4680833,560.74,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Miscellaneous Expenditure,02/08/2017,BOB COWELL,4680056,280,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,30/08/2017,EDEN FARM LTD,4681716,273.22,Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,09/08/2017,EDEN FARM LTD,4679377,366.5,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,02/08/2017,EDEN FARM LTD,4679370,378.4,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,02/08/2017,EDEN FARM LTD,4679371,411.52,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,23/08/2017,EDEN FARM LTD,4680253,417.92,Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,09/08/2017,EDEN FARM LTD,4679373,540.38,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,30/08/2017,EDEN FARM LTD,4680819,681.62,Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,16/08/2017,EDEN FARM LTD,4680252,693.13,Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,23/08/2017,KILLGERM CHEMICALS LTD,4680011,248.94,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,09/08/2017,P P SNACK FOODS LTD,4679739,222.03,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,09/08/2017,P P SNACK FOODS LTD,4679739,-23.96,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,09/08/2017,P P SNACK FOODS LTD,4679739,23.96,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,02/08/2017,P P SNACK FOODS LTD,4679273,228.47,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,23/08/2017,P P SNACK FOODS LTD,4680433,-23.96,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,23/08/2017,P P SNACK FOODS LTD,4680433,23.96,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,23/08/2017,P P SNACK FOODS LTD,4680433,236.75,
Harrogate Borough Council,Premises,R,Community,Business Development,Cleaning & Hygiene Services,02/08/2017,PAUL WHITAKER,4679778,570,Killinghall Moor Changing Rooms  Cleaning
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,23/08/2017,PELICAN ROUGE COFFEE SOLUTIONS LTD,4680157,225,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,23/08/2017,PELICAN ROUGE COFFEE SOLUTIONS LTD,4680157,"1,032.75",
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Equipment,30/08/2017,PELICAN ROUGE COFFEE SOLUTIONS LTD,4681177,"1,257.75",
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,07/08/2017,PELICAN ROUGE COFFEE SOLUTIONS LTD,4680154,685.48,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,07/08/2017,PELICAN ROUGE COFFEE SOLUTIONS LTD,4680154,-579.26,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,07/08/2017,PELICAN ROUGE COFFEE SOLUTIONS LTD,4680154,579.26,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Bulk Containers,02/08/2017,STORM ENVIRONMENTAL LIMITED,4679504,"2,940.00",
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Bulk Containers,23/08/2017,UK CONTAINER MAINTENANCE LTD,4681379,"2,053.18",Container Refurbished
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,16/08/2017,ABLE-TO-ENABLE,4680657,479.5,General service
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,07/08/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4680401,-56.91,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,07/08/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4680401,51.28,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,07/08/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4680401,56.91,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,07/08/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4680401,-51.28,AS60046921
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - Bldgs,30/08/2017,BAYDALE CONTROL SYSTEMS LTD,4680993,"8,916.52",
