Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Community,Arboriculture,Miscellaneous Expenditure,2020-04-24,KIRKLEES METROPOLITAN COUNCIL,3607917,1000.00,
Harrogate Borough Council,Employees,R,Community,Arboriculture,Temporary Staff,2020-04-01,TRAVAIL EMPLOYMENT GROUP LTD,3606422,457.64,Redacted - Personal Data
Harrogate Borough Council,Transport,R,Community,Bereavement Services,Fuel/Oil,2020-04-09,ALLSTAR BUSINESS SOLUTIONS LTD,3606736,16.67,ACCR 1920  AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Testing Fees,2020-04-15,DAVIES & CO (ENVIRONMENTAL) LTD,3607173,2495.00,Testing Fees
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-04-01,DR CHRISTIAN LACHMANN,3606650,888.00,ACCR1920 PQ Dr C Lachmann March 2020
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-04-01,DR R SPENCER,3606649,795.50,ACCR1920 PQ Dr R Spencer March 2020
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-04-01,DR SOPHIE ELIZABETH LORD,3606647,277.50,ACCR1920 PQ Dr S E Lord March 2020
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Medical Referees Fees,2020-04-01,DR VIVIENNE JAYNE POSKITT,3606646,906.50,ACCR1920 PQ Dr V Poskitt March 2020
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Payments to Ext Contractors,2020-04-03,DTMS LTD,3606377,4000.00,
Harrogate Borough Council,Premises,R,Community,Bereavement Services,Bldg Mgmt Recharged Works,2020-04-01,G H BROOKS & CO LTD,3606131,238.20,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2020-04-03,HILTON CABINET CO LTD,3605892,190.89,
Harrogate Borough Council,Supplies and Services,R,Community,Bereavement Services,Plaques,2020-04-03,HILTON CABINET CO LTD,3605892,56.40,
