Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,A,Community,Arboriculture,Payments to Ext Contractors,08/08/2016,ARBORICULTURAL ASSCOCIATION,4658477,295.00,
Harrogate Borough Council,Supplies and Services,A,Community,Arboriculture,Software Purchases Wiring etc,31/08/2016,ARBORTRACK SYSTEMS LTD,4659527,"15,000.00",
Harrogate Borough Council,Premises,A,Community,Arboriculture,Payments to Ext Contractors,31/08/2016,TREEWISE SOLUTIONS LTD,4659802,400.00,
Harrogate Borough Council,Transport,A,Community,Bereavement Services,Fuel/Oil,24/08/2016,ALLSTAR BUSINESS SOLUTIONS LTD,4658493,16.31,July fuel
Harrogate Borough Council,Transport,A,Community,Bereavement Services,Fuel/Oil,10/08/2016,ALLSTAR BUSINESS SOLUTIONS LTD,4657643,103.93,July Fuel
Harrogate Borough Council,Supplies and Services,A,Community,Bereavement Services,Protective Clothing,17/08/2016,BERENDSEN UK LTD,4658605,280.17,Hbccementery28th August 2016 to 01st October 2016
Harrogate Borough Council,Supplies and Services,A,Community,Bereavement Services,Medical Referees Fees,17/08/2016,DR CHRISTIAN LACHMANN,4659135,536.50,July 2016 monthly payment
Harrogate Borough Council,Supplies and Services,A,Community,Bereavement Services,Medical Referees Fees,17/08/2016,DR R SPENCER,4659137,518.00,July 2016 monthly payment
Harrogate Borough Council,Supplies and Services,A,Community,Bereavement Services,Medical Referees Fees,17/08/2016,DR VIVIENNE JAYNE POSKITT,4659138,"1,036.00",July 2016 monthly payment
Harrogate Borough Council,Premises,A,Community,Bereavement Services,Footpath Repairs,10/08/2016,DUFFIELDS,4657917,"8,828.17",
Harrogate Borough Council,Supplies and Services,A,Community,Bereavement Services,Plaques,03/08/2016,FALON NAMEPLATES LTD,4657118,18.00,
Harrogate Borough Council,Supplies and Services,A,Community,Bereavement Services,Plaques,03/08/2016,FALON NAMEPLATES LTD,4657118,279.15,
Harrogate Borough Council,Premises,A,Community,Bereavement Services,Bldg Mgmt Recharged Works,10/08/2016,G.E.M PRECAST,4658625,337.20,
Harrogate Borough Council,Premises,A,Community,Bereavement Services,External Security,31/08/2016,G4S SECURE SOLUTIONS (UK) LIMITED,4659269,260.00,Contract Number 9249
Harrogate Borough Council,Employees,A,Community,Bereavement Services,Non Qualification Training,03/08/2016,ICCM PAYMENTS,4657481,595.00,
Harrogate Borough Council,Employees,A,Community,Bereavement Services,Non Qualification Training,03/08/2016,ICCM PAYMENTS,4657481,-502.00,
Harrogate Borough Council,Employees,A,Community,Bereavement Services,Non Qualification Training,03/08/2016,ICCM PAYMENTS,4657481,502.00,
Harrogate Borough Council,Premises,A,Community,Bereavement Services,Other Premises Related Costs,08/08/2016,MOOR & VALLEY LTD,4658418,"2,950.00",
Harrogate Borough Council,Premises,A,Community,Bereavement Services,Bldg Mgmt Recharged Works,24/08/2016,STEPHENSONS MEMORIAL WORKS,4659276,360.00,
Harrogate Borough Council,Supplies and Services,A,Community,Bereavement Services,Plaques,15/08/2016,VIEWTOUCH LIMITED,4658715,235.51,Jan  Mar BOR Vols filmed December 2015
Harrogate Borough Council,Supplies and Services,A,Community,Bereavement Services,Plaques,15/08/2016,VIEWTOUCH LIMITED,4658732,319.42,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,Equipment,24/08/2016,PROFESSIONAL PAPER SUPPLIES LTD,4658406,325.00,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Purchase of Bulk Containers,31/08/2016,A & C WEBER UK LTD,4658936,888.00,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Equipment,17/08/2016,BEYOND DIGITAL,4658621,142.00,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,31/08/2016,EDEN FARM LTD,4658965,350.42,Val ley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,31/08/2016,EDEN FARM LTD,4659048,388.60,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,31/08/2016,EDEN FARM LTD,4658964,412.05,Valley Gardens Gaines Hut
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,17/08/2016,EDEN FARM LTD,4657985,416.08,Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,10/08/2016,EDEN FARM LTD,4657803,615.96,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,24/08/2016,EDEN FARM LTD,4658991,690.58,Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,17/08/2016,EDEN FARM LTD,4657800,727.68,Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,17/08/2016,EDEN FARM LTD,4657982,"1,039.12",Valley Gardens Games Hut
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,24/08/2016,EDEN FARM LTD,4657988,"1,086.49",
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Equipment,24/08/2016,H BEARDMORE DOBSON & SONS LTD,4658460,226.50,
Harrogate Borough Council,Premises,A,Community,Business Development,Bldg Mgmt Recharged Works,01/08/2016,JAPS ENGINEERING,4658035,680.00,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Waste Disposal Charges,22/08/2016,NORTH YORKSHIRE COUNTY COUNCIL,4659253,"38,276.24",COMMERCIAL WASTE
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,31/08/2016,P P SNACK FOODS LTD,4659597,232.87,VALLEY GDN GAMES
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,17/08/2016,P P SNACK FOODS LTD,4657923,237.39,THE VALLEY GDN GAMES
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,24/08/2016,P P SNACK FOODS LTD,4658077,239.55,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,15/08/2016,PELICAN ROUGE COFFEE SOLUTIONS LTD,4658852,295.00,repairs to coffee machine
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,31/08/2016,PELICAN ROUGE COFFEE SOLUTIONS LTD,4659818,392.72,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,31/08/2016,PELICAN ROUGE COFFEE SOLUTIONS LTD,4659818,-286.10,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,31/08/2016,PELICAN ROUGE COFFEE SOLUTIONS LTD,4659818,286.10,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,03/08/2016,PELICAN ROUGE COFFEE SOLUTIONS LTD,4657196,454.82,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,03/08/2016,PELICAN ROUGE COFFEE SOLUTIONS LTD,4657196,-348.20,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,03/08/2016,PELICAN ROUGE COFFEE SOLUTIONS LTD,4657196,348.20,
Harrogate Borough Council,Supplies and Services,A,Community,Business Development,Catering - Vending Purchases,17/08/2016,PELICAN ROUGE COFFEE SOLUTIONS LTD,4657884,942.12,
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,24/08/2016,ALLSTAR BUSINESS SOLUTIONS LTD,4658493,57.03,July fuel
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,24/08/2016,ALLSTAR BUSINESS SOLUTIONS LTD,4658493,54.39,July fuel
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,24/08/2016,ALLSTAR BUSINESS SOLUTIONS LTD,4658493,-57.03,July fuel
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,24/08/2016,ALLSTAR BUSINESS SOLUTIONS LTD,4658493,-54.39,July fuel
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,10/08/2016,ALLSTAR BUSINESS SOLUTIONS LTD,4657643,-103.18,July Fuel
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,10/08/2016,ALLSTAR BUSINESS SOLUTIONS LTD,4657643,103.18,July Fuel
Harrogate Borough Council,Premises,A,Community,Car Parking,Reactive Repairs & Maint - F&F,17/08/2016,BOB COWELL,4657824,284.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,17/08/2016,ESE DIRECT LTD,4657804,"2,283.30",
Harrogate Borough Council,Supplies and Services,A,Community,Car Parking,Court Fees,31/08/2016,HER MAJESTY?S COURTS SERVICE,4659668,885.00,To register debts at the TEC
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Court Fees,31/08/2016,HER MAJESTY?S COURTS SERVICE,4659668,"5,000.00",To register debts at the TEC
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Court Fees,31/08/2016,HER MAJESTY?S COURTS SERVICE,4659668,"-5,000.00",To register debts at the TEC
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,31/08/2016,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS,4658769,10.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Equipment,31/08/2016,IMPERIAL CIVIL ENFORCEMENT SOLUTIONS,4658769,200.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Uniforms,17/08/2016,KELTIC LTD,4657959,247.40,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Uniforms,31/08/2016,KELTIC LTD,4658650,360.25,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Uniforms,31/08/2016,KELTIC LTD,4658650,8.95,
Harrogate Borough Council,Premises,A,Community,Car Parking,Rents & Wayleaves,15/08/2016,NIDDERDALE AGRICULTURAL SOCIETY,4658598,"5,100.87",Additional rent Nidderdale Showground
Harrogate Borough Council,Transport,R,Community,Car Parking,Hire of Vehicles/Plant,24/08/2016,NORTHGATE VEHICLE HIRE LTD,4658512,-19.00,Vehicle Monitoring
Harrogate Borough Council,Transport,R,Community,Car Parking,Hire of Vehicles/Plant,24/08/2016,NORTHGATE VEHICLE HIRE LTD,4658512,19.00,Vehicle Monitoring
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Licence Fees,31/08/2016,OFCOM,4658256,75.00,Licences  HIC  and  Vic Car Park
Harrogate Borough Council,Supplies and Services,A,Community,Car Parking,Credit Card Services,17/08/2016,PARKEON LTD,4658759,270.00,45 machines
Harrogate Borough Council,Supplies and Services,A,Community,Car Parking,Credit Card Services,17/08/2016,PARKEON LTD,4658759,360.00,45 machines
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Subsistence,08/08/2016,REDFERN TRAVEL LTD,4657406,118.72,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Subsistence,08/08/2016,REDFERN TRAVEL LTD,4657406,118.72,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Community,Car Parking,Travel,10/08/2016,REDFERN TRAVEL LTD,4654278,53.14,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Community,Car Parking,Travel,10/08/2016,REDFERN TRAVEL LTD,4654278,53.13,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,A,Community,Car Parking,Equipment,24/08/2016,WESTON COMMUNICATIONS LIMITED,4658357,389.00,
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,24/08/2016,AIR-WEIGH EUROPE LIMITED,4658495,295.00,CLARO ROAD
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/08/2016,ATS EUROMASTER LTD,4658479,77.49,July Repairs
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/08/2016,ATS EUROMASTER LTD,4658479,77.40,July Repairs
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/08/2016,ATS EUROMASTER LTD,4658479,863.03,July Repairs
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/08/2016,ATS EUROMASTER LTD,4658479,24.58,July Repairs
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/08/2016,ATS EUROMASTER LTD,4658479,35.04,July Repairs
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/08/2016,ATS EUROMASTER LTD,4658479,86.88,July Repairs
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/08/2016,ATS EUROMASTER LTD,4658479,141.82,July Repairs
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/08/2016,ATS EUROMASTER LTD,4658479,35.04,July Repairs
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/08/2016,ATS EUROMASTER LTD,4658479,124.43,July Repairs
