Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,03/05/2017,PELICAN ROUGE COFFEE SOLUTIONS LTD,4674132,-166.50,CLARO ROAD DEPOT
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,03/05/2017,PELICAN ROUGE COFFEE SOLUTIONS LTD,4674132,166.50,CLARO ROAD DEPOT
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,17/05/2017,PELICAN ROUGE COFFEE SOLUTIONS LTD,4674911,-560.34,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,17/05/2017,PELICAN ROUGE COFFEE SOLUTIONS LTD,4674911,560.34,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Catering - Vending Purchases,17/05/2017,PELICAN ROUGE COFFEE SOLUTIONS LTD,4674911,666.96,
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Bulk Containers,24/05/2017,STORM ENVIRONMENTAL LIMITED,4674822,"3,056.40",
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Other Supplies & Services,15/05/2017,SUPAMOLE LTD,4673615,517.50,Installing 45mm electric duct in Valley Gardens Bandstand
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Performing Rights Fees,31/05/2017,THE PERFORMING RIGHT SOCIETY LTD,4675399,672.96,40s Day
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,Purchase of Bulk Containers,31/05/2017,UK CONTAINER MAINTENANCE LTD,4674469,"1,396.98",
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,10/05/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4674538,-53.04,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,10/05/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4674538,53.04,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,24/05/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4675391,51.57,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,24/05/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4675391,-51.57,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,03/05/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4674093,-56.61,AS60046921
Harrogate Borough Council,Transport,R,Community,Car Parking,Fuel/Oil,03/05/2017,ALLSTAR BUSINESS SOLUTIONS LTD,4674093,56.61,AS60046921
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,24/05/2017,BEMROSE BOOTH PARAGON LTD,4673945,"-2,223.00",credit re inv 432930
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,24/05/2017,BEMROSE BOOTH PARAGON LTD,4673944,"-1,099.20",credit re inv 433434
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,24/05/2017,BEMROSE BOOTH PARAGON LTD,4673328,592.80,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,24/05/2017,BEMROSE BOOTH PARAGON LTD,4673328,45.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,24/05/2017,BEMROSE BOOTH PARAGON LTD,4673943,"1,099.20",
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,24/05/2017,BEMROSE BOOTH PARAGON LTD,4673943,45.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,External Printing/Typesetting,24/05/2017,BEMROSE BOOTH PARAGON LTD,4673329,"2,268.00",VICTORIA CAR PARK LEVEL 10 EAST PARADE
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Subscriptions,03/05/2017,BRITISH PARKING ASSOCIATION,4673062,875.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Court Fees,22/05/2017,HER MAJESTYÔS COURTS SERVICE,4675388,"5,000.00",To register debts at TEC
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Court Fees,22/05/2017,HER MAJESTYÔS COURTS SERVICE,4675388,"-5,000.00",To register debts at TEC
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Court Fees,22/05/2017,HER MAJESTYÔS COURTS SERVICE,4675388,885.00,To register debts at TEC
Harrogate Borough Council,Premises,R,Community,Car Parking,Reactive Repairs & Maint - F&F,31/05/2017,JAPS ENGINEERING,4675281,260.00,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Uniforms,24/05/2017,KELTIC LTD,4674029,272.60,
Harrogate Borough Council,Transport,R,Community,Car Parking,Hire of Vehicles/Plant,24/05/2017,NORTHGATE VEHICLE HIRE LTD,4675709,-19.00,Vehicle Monitoring
Harrogate Borough Council,Transport,R,Community,Car Parking,Hire of Vehicles/Plant,24/05/2017,NORTHGATE VEHICLE HIRE LTD,4675709,19.00,Vehicle Monitoring
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Car Parking Adjudication Serv,17/05/2017,PATROL,4673905,465.37,PCN Charge for 1 st Quarter 201 71 8
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Car Parking Adjudication Serv,17/05/2017,PATROL,4673905,"2,629.20",PCN Charge for 1 st Quarter 201 71 8
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,Car Parking Adjudication Serv,17/05/2017,PATROL,4673905,"-2,629.20",PCN Charge for 1 st Quarter 201 71 8
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,25/05/2017,AEBI SCHMIDT UK LTD,4675744,269.75,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,22/05/2017,AEBI SCHMIDT UK LTD,4675486,378.41,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,03/05/2017,AEBI SCHMIDT UK LTD,4674398,"1,315.98",Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,207.03,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,26.01,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,52.31,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,234.70,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,136.09,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,165.75,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,26.30,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,40.31,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,17.55,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,9.92,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,582.31,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,786.03,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,250.82,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,230.97,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,662.98,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,203.30,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,165.75,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,317.56,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,331.49,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,331.49,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,570.14,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,406.60,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,238.65,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,388.80,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,58.02,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,250.67,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,80.81,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,228.45,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,167.54,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,331.49,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,228.45,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,155.16,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,83.77,GOODS AND SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Tyres/Tubes,24/05/2017,ATS EUROMASTER LTD,4674616,402.42,GOODS AND SERVICES
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,Protective Clothing,17/05/2017,BERENDSEN UK LTD,4674302,758.10,HARROGATE BC COMMUNITY SERVICES
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,03/05/2017,CROSSROADS TRUCK & BUS,4673145,272.80,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,10/05/2017,CROSSROADS TRUCK & BUS,4673702,367.82,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,17/05/2017,CROSSROADS TRUCK & BUS,4673703,470.27,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,24/05/2017,CROSSROADS TRUCK & BUS,4674711,593.00,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,03/05/2017,DENNIS EAGLE LTD,4673163,275.60,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,25/05/2017,DENNIS EAGLE LTD,4675603,282.12,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,03/05/2017,DENNIS EAGLE LTD,4673162,469.20,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,10/05/2017,DENNIS EAGLE LTD,4673663,18.33,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,10/05/2017,DENNIS EAGLE LTD,4673663,581.05,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,03/05/2017,DENNIS EAGLE LTD,4672878,678.33,ACCR1718  Claro Rd
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,03/05/2017,DENNIS EAGLE LTD,4672877,212.72,ACCR1718  Claro Rd
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,24/05/2017,DENNIS EAGLE LTD,4674108,212.72,Claro Rd
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,10/05/2017,EVANS HALSHAW DAF LEEDS,4674160,261.00,Claro Rd
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,22/05/2017,FUCHS LUBRICANTS (UK) PLC,4675302,619.21,Claro Rd
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,24/05/2017,FUCHS LUBRICANTS (UK) PLC,4675295,"1,873.08",Claro Rd
Harrogate Borough Council,Supplies and Services,R,Community,Central Transport,Equipment,03/05/2017,GEMCO SERVICES,4673269,"2,352.52",
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,17/05/2017,GIBSONS GARDEN MACHINERY LTD,4673714,73.65,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,17/05/2017,GIBSONS GARDEN MACHINERY LTD,4673714,73.65,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,17/05/2017,GIBSONS GARDEN MACHINERY LTD,4673714,138.90,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,10/05/2017,J D MACADAM & SON LIMITED,4673349,275.00,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,24/05/2017,JOHNSTON SWEEPERS LTD,4674384,770.68,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,31/05/2017,MEND A HOSE HYDRAULICS LTD,4675850,363.34,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,10/05/2017,MITCHELL DIESEL LTD,4673876,696.30,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,24/05/2017,MITCHELL DIESEL LTD,4674626,958.88,Claro Rd
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,17/05/2017,RIX PETROLEUM (HULL) LIMITED,4673828,516.51,Gas Oil
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,31/05/2017,RIX PETROLEUM (HULL) LIMITED,4674683,"9,230.00",
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,24/05/2017,RIX PETROLEUM (HULL) LIMITED,4674149,"9,363.00",Diesel EN590
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,10/05/2017,RIX PETROLEUM (HULL) LIMITED,4673320,"9,461.00",Diesel EN590
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,17/05/2017,RIX PETROLEUM (HULL) LIMITED,4673829,"9,558.82",Diesel EN590
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,03/05/2017,RIX PETROLEUM (HULL) LIMITED,4672987,"10,278.40",Diesel EN590
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,31/05/2017,S & W SERVICES (YORKSHIRE) LTD,4675374,298.00,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,24/05/2017,S & W SERVICES (YORKSHIRE) LTD,4674354,382.45,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,03/05/2017,S & W SERVICES (YORKSHIRE) LTD,4674135,595.85,Claro Rd
Harrogate Borough Council,GF Balance Movements/Other,R,Community,Central Transport,Stock Purchases,24/05/2017,S & W SERVICES (YORKSHIRE) LTD,4674920,215.00,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,03/05/2017,TERBERG MATEC UK,4673045,233.65,ACCR1617  Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,24/05/2017,TERBERG MATEC UK,4674624,390.40,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,24/05/2017,TERBERG MATEC UK,4674685,457.39,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,10/05/2017,TERBERG MATEC UK,4673595,655.37,Claro Rd
Harrogate Borough Council,Transport,R,Community,Central Transport,Spares/Consumables Direct Purchase,03/05/2017,THE AUTOGLAZIERS,4673940,265.00,Claro Rd
Harrogate Borough Council,Premises,R,Community,Community Safety,Payments to Ext Contractors,03/05/2017,BAYDALE CONTROL SYSTEMS LTD,4674098,"2,365.00",Monthly CCTV Upgrade Maintenance for the period of April 2017
Harrogate Borough Council,Premises,R,Community,Community Safety,Payments to Ext Contractors,31/05/2017,BAYDALE CONTROL SYSTEMS LTD,4674651,"2,365.00",
Harrogate Borough Council,Premises,R,Community,Community Safety,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,08/05/2017,BRITISH TELECOMMUNICATIONS PLC,4673818,"28,873.38",CCTV 5326
Harrogate Borough Council,Supplies and Services,R,Community,Community Safety,Surveys & Information,17/05/2017,COMMUNITY LINKS (NORTHERN) LTD,4674266,300.00,
Harrogate Borough Council,Employees,R,Community,Enviromental Protection,Non Qualification Training,15/05/2017,CITY OF YORK COUNCIL,4674978,600.00,
Harrogate Borough Council,Supplies and Services,R,Community,Enviromental Protection,Laboratory Services,31/05/2017,NORTHUMBRIAN WATER LIMITED (NWL),4675267,"2,986.99",
Harrogate Borough Council,Supplies and Services,R,Community,Enviromental Protection,Other Supplies & Services,03/05/2017,WEST YORKSHIRE ANALYTICAL SERVICES,4673676,"2,284.80",
Harrogate Borough Council,Supplies and Services,R,Community,Highways,Equipment,03/05/2017,ESE DIRECT LTD,4673339,"2,410.16",
Harrogate Borough Council,Supplies and Services,R,Community,Highways,Court Fees,22/05/2017,HER MAJESTYÔS COURTS SERVICE,4675388,"3,464.00",To register debts at TEC
Harrogate Borough Council,Supplies and Services,R,Community,Highways,Miscellaneous Expenditure,08/05/2017,NORTH YORKSHIRE COUNTY COUNCIL,4674133,"800,623.56",4th qtr Surplus payment 201617
Harrogate Borough Council,Supplies and Services,R,Community,Highways,Car Parking Adjudication Serv,17/05/2017,PATROL,4673905,"1,821.51",PCN Charge for 1 st Quarter 201 71 8
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,17/05/2017,ARGYLL GUEST HOUSE,4674698,280.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,31/05/2017,ARGYLL GUEST HOUSE,4675700,420.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,22/05/2017,ARGYLL GUEST HOUSE,4675602,525.00,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,08/05/2017,ARGYLL GUEST HOUSE,4674699,"1,500.00",REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,24/05/2017,ARGYLL GUEST HOUSE,4675705,"1,560.00",REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,24/05/2017,ARGYLL GUEST HOUSE,4675701,"2,255.00",REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,08/05/2017,ARGYLL GUEST HOUSE,4674702,"2,365.00",REDACTED - PERSONAL DATA
Harrogate Borough Council,Transfer Payments,R,Community,Homelessness,Preventing Repossession Fund,24/05/2017,BELVOIR,4675858,"1,290.00",REDACTED - PERSONAL DATA
Harrogate Borough Council,Premises,R,Community,Homelessness,Rents & Wayleaves,15/05/2017,ECLIPSE PROPERTIES LIMITED,4674985,712.53,REDACTED - PERSONAL DATA
Harrogate Borough Council,Premises,R,Community,Homelessness,Rents & Wayleaves,15/05/2017,ECLIPSE PROPERTIES LIMITED,4674984,"1,370.25",REDACTED - PERSONAL DATA
Harrogate Borough Council,Premises,R,Community,Homelessness,Rents & Wayleaves,15/05/2017,ECLIPSE PROPERTIES LIMITED,4674986,"1,699.11",REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,25/05/2017,ELET,4675929,600.00,Rent in advance payment  
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,31/05/2017,ELET,4676086,600.00,Rent in advance payment  
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Fees,03/05/2017,HARROGATE HOMELESS PROJECT,4673954,904.24,Provision of cold weather shelter
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,15/05/2017,HARROGATE LANDLORD SERVICES,4674912,435.00,Rent in Advance 
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,24/05/2017,MOHAMMED MAQSOOD YAQUB,4675769,504.00,Rent in Advance 
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,24/05/2017,NEIL AND MARY ANSLOW,4675685,400.00,Rent in advance
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,17/05/2017,SHERRINGTONS LETTINGS,4675115,575.00,Rent in Advance Payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,31/05/2017,SHERRINGTONS LETTINGS,4676087,"1,200.00",Rent in advance and cash deposit payment
