Payment Date,Amount,Benificiary Name,Organisational Unit
2015-08-26,41.63,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-08-24,44.63,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-08-24,233.6,BERENDSEN UK LTD,Community
2015-08-12,1096.50,DASH INFORMATION SYSTEMS LTD,Community
2015-08-05,1591.00,DR K M COATS,Community
2015-08-05,518,DR VIVIENNE JAYNE POSKITT,Community
2015-08-05,1689.96,FACULTATIEVE TECHNOLOGIES LTD,Community
2015-08-26,344.6,FALON NAMEPLATES LTD,Community
2015-08-26,17.5,FALON NAMEPLATES LTD,Community
2015-08-19,413.14,HALL FUELS,Community
2015-08-26,310,PMC HIRE & SALES CENTRE,Community
2015-08-26,50,PMC HIRE & SALES CENTRE,Community
2015-08-10,40,PMC HIRE & SALES CENTRE,Community
2015-08-19,1616.37,W BOWERS,Community
2015-08-26,160,WETHERBY SKIP HIRE SERVICES,Community
2015-08-26,172.71,WETHERBY SKIP HIRE SERVICES,Community
2015-08-26,56.98,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-08-26,53.77,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-08-26,56.98,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-08-26,53.77,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-08-24,55.38,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-08-24,55.38,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2015-08-12,12345.75,CAPITA,Community
2015-08-12,5288.12,CAPITA,Community
2015-08-26,172,COLTON SIGNS,Community
2015-08-26,688,COLTON SIGNS,Community
2015-08-26,126,COLTON SIGNS,Community
2015-08-26,86,COLTON SIGNS,Community
2015-08-26,208,COLTON SIGNS,Community
2015-08-26,204,COLTON SIGNS,Community
2015-08-26,104,COLTON SIGNS,Community
2015-08-26,89,COLTON SIGNS,Community
2015-08-26,172,COLTON SIGNS,Community
2015-08-26,74,COLTON SIGNS,Community
2015-08-26,74,COLTON SIGNS,Community
2015-08-26,280,COLTON SIGNS,Community
2015-08-12,264,HARROGATE IN BLOOM,Community
2015-08-26,215.8,KELTIC LTD,Community
2015-08-12,377.7,KELTIC LTD,Community
2015-08-26,300.89,NORTHGATE VEHICLE HIRE LTD,Community
2015-08-26,300.89,NORTHGATE VEHICLE HIRE LTD,Community
2015-08-26,19,NORTHGATE VEHICLE HIRE LTD,Community
2015-08-26,19,NORTHGATE VEHICLE HIRE LTD,Community
2015-08-10,4525.34,ODEON CINEMAS LTD,Community
2015-08-05,668.93,PATROL,Community
2015-08-05,4379.55,PATROL,Community
2015-08-05,4379.55,PATROL,Community
2015-08-05,402.8,ZURICH INSURANCE PLC,Community
2015-08-26,67.62,ATS EUROMASTER LTD,Community
2015-08-26,65.66,ATS EUROMASTER LTD,Community
2015-08-26,162.36,ATS EUROMASTER LTD,Community
2015-08-26,75.46,ATS EUROMASTER LTD,Community
2015-08-26,687.92,ATS EUROMASTER LTD,Community
2015-08-26,434.45,ATS EUROMASTER LTD,Community
2015-08-26,219.56,ATS EUROMASTER LTD,Community
2015-08-26,456.14,ATS EUROMASTER LTD,Community
2015-08-26,219.56,ATS EUROMASTER LTD,Community
2015-08-26,14.27,ATS EUROMASTER LTD,Community
2015-08-26,219.56,ATS EUROMASTER LTD,Community
2015-08-26,227.38,ATS EUROMASTER LTD,Community
2015-08-26,102.3,ATS EUROMASTER LTD,Community
2015-08-26,1139.50,ATS EUROMASTER LTD,Community
2015-08-26,227.24,ATS EUROMASTER LTD,Community
2015-08-26,354.03,ATS EUROMASTER LTD,Community
2015-08-26,215.25,ATS EUROMASTER LTD,Community
2015-08-26,1122.50,ATS EUROMASTER LTD,Community
2015-08-26,14.27,ATS EUROMASTER LTD,Community
2015-08-26,22,ATS EUROMASTER LTD,Community
2015-08-26,1342.06,ATS EUROMASTER LTD,Community
2015-08-26,454.48,ATS EUROMASTER LTD,Community
2015-08-26,439.12,ATS EUROMASTER LTD,Community
2015-08-26,22,ATS EUROMASTER LTD,Community
2015-08-26,69.34,ATS EUROMASTER LTD,Community
2015-08-26,902.94,ATS EUROMASTER LTD,Community
2015-08-26,439.12,ATS EUROMASTER LTD,Community
2015-08-26,71.77,ATS EUROMASTER LTD,Community
2015-08-26,48.44,ATS EUROMASTER LTD,Community
2015-08-26,219.56,ATS EUROMASTER LTD,Community
2015-08-12,211.1,BARRY CARTER MOTOR PRODUCTS LTD,Community
2015-08-24,625.75,BERENDSEN UK LTD,Community
2015-08-24,363.63,CROSSROADS TRUCK & BUS,Community
2015-08-26,226.27,DENNIS EAGLE LTD,Community
2015-08-12,312.38,DENNIS EAGLE LTD,Community
2015-08-12,33.49,DENNIS EAGLE LTD,Community
2015-08-12,292.98,DENNIS EAGLE LTD,Community
2015-08-26,398.03,DENNIS EAGLE LTD,Community
2015-08-12,490.38,DENNIS EAGLE LTD,Community
2015-08-05,265,DUNNING & FAIRBANK LTD,Community
2015-08-19,366.67,GIBSONS GARDEN MACHINERY LTD,Community
2015-08-26,315.41,GIBSONS GARDEN MACHINERY LTD,Community
2015-08-26,35.22,GIBSONS GARDEN MACHINERY LTD,Community
2015-08-26,30.5,GIBSONS GARDEN MACHINERY LTD,Community
2015-08-12,9118.23,HALL FUELS,Community
2015-08-05,9226.64,HALL FUELS,Community
2015-08-26,9485.94,HALL FUELS,Community
2015-08-19,10827.00,HALL FUELS,Community
2015-08-10,749.06,JC PAYNE SPECIALIST SERVICES LTD,Community
2015-08-05,332.74,JOHNSTON SWEEPERS LTD,Community
2015-08-26,242.3,MITCHELL DIESEL LTD,Community
2015-08-10,459.95,PROBRUSH,Community
2015-08-10,459.95,PROBRUSH,Community
2015-08-10,178.45,PROBRUSH,Community
2015-08-10,178.53,PROBRUSH,Community
2015-08-17,970.01,RUSSELLS (KIRKBYMOORSIDE) LTD,Community
2015-08-17,48.5,RUSSELLS (KIRKBYMOORSIDE) LTD,Community
2015-08-26,238,S & W SERVICES (YORKSHIRE) LTD,Community
2015-08-12,289,S & W SERVICES (YORKSHIRE) LTD,Community
2015-08-12,159.8,S & W SERVICES (YORKSHIRE) LTD,Community
2015-08-12,238,S & W SERVICES (YORKSHIRE) LTD,Community
2015-08-26,650,S & W SERVICES (YORKSHIRE) LTD,Community
2015-08-12,196,S & W SERVICES (YORKSHIRE) LTD,Community
2015-08-12,323.7,S & W SERVICES (YORKSHIRE) LTD,Community
2015-08-12,1120.40,S & W SERVICES (YORKSHIRE) LTD,Community
2015-08-26,995,SNAP ON DIAGNOSTICS,Community
2015-08-26,2062.12,T C HARRISON JCB,Community
2015-08-17,2365.00,BAYDALE CONTROL SYSTEMS LTD,Community
2015-08-26,2365.00,BAYDALE CONTROL SYSTEMS LTD,Community
2015-08-12,12181.44,BAYDALE CONTROL SYSTEMS LTD,Community
2015-08-03,67,BEYOND DIGITAL,Community
