Payment Date,Amount,Benificiary Name,Organisational Unit
2016-02-17,350.00,QUANTIFIED TREE RISK ASSESSMENT LTD,Community
2016-02-03,794.00,TKF TRAINING,Community
2016-02-24,43.59,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-02-10,57.39,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-02-17,265.67,BERENDSEN UK LTD,Community
2016-02-24,2094.60,BRAMBLEDOWN LANDSCAPES,Community
2016-02-10,2850.00,CLEAR SKIES SOFTWARE LTD,Community
2016-02-29,1493.46,DISHFORTH PARISH COUNCIL,Community
2016-02-08,1646.50,DR K M COATS,Community
2016-02-08,407.00,DR R SPENCER,Community
2016-02-08,814.00,DR VIVIENNE JAYNE POSKITT,Community
2016-02-10,498.60,FACULTATIEVE TECHNOLOGIES LTD,Community
2016-02-10,960.00,ICCM PAYMENTS,Community
2016-02-29,310.00,ICCM PAYMENTS,Community
2016-02-08,1500.00,McBRIDE & SONS FUNERAL DIRECTORS,Community
2016-02-01,324.98,ST CUTHBERTS CHURCH,Community
2016-02-01,1452.37,W BOWERS,Community
2016-02-17,1113.00,PROFESSIONAL PAPER SUPPLIES LTD,Community
2016-02-01,42613.48,NORTH YORKSHIRE COUNTY COUNCIL,Community
2016-02-24,1655.00,WALTER HARTLEY LTD,Community
2016-02-29,172.71,WETHERBY SKIP HIRE SERVICES,Community
2016-02-29,172.71,WETHERBY SKIP HIRE SERVICES,Community
2016-02-29,86.35,WETHERBY SKIP HIRE SERVICES,Community
2016-02-29,86.36,WETHERBY SKIP HIRE SERVICES,Community
2016-02-24,49.49,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-02-24,46.81,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-02-24,49.49,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-02-24,46.81,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-02-10,51.18,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-02-10,46.77,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-02-10,51.18,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-02-10,46.77,ALLSTAR BUSINESS SOLUTIONS LTD,Community
2016-02-03,250.00,ANDY JOHNSTON CONSULTING,Community
2016-02-17,1185.60,BEMROSE BOOTH PARAGON LTD,Community
2016-02-24,566.40,BEMROSE BOOTH PARAGON LTD,Community
2016-02-24,22.50,BEMROSE BOOTH PARAGON LTD,Community
2016-02-24,566.40,BEMROSE BOOTH PARAGON LTD,Community
2016-02-24,22.50,BEMROSE BOOTH PARAGON LTD,Community
2016-02-17,1230.60,BEMROSE BOOTH PARAGON LTD,Community
2016-02-29,264.00,HARROGATE IN BLOOM,Community
2016-02-10,351.50,KELTIC LTD,Community
2016-02-24,12.50,MARLBOROUGH RADIO SERVICES,Community
2016-02-24,96.00,MARLBOROUGH RADIO SERVICES,Community
2016-02-24,39.50,MARLBOROUGH RADIO SERVICES,Community
2016-02-24,23.75,MARLBOROUGH RADIO SERVICES,Community
2016-02-24,96.00,MARLBOROUGH RADIO SERVICES,Community
2016-02-24,593.50,MARLBOROUGH RADIO SERVICES,Community
2016-02-17,215.75,PARKEON LTD,Community
2016-02-17,630.00,PARKEON LTD,Community
2016-02-10,2831.20,PATROL,Community
2016-02-10,2831.20,PATROL,Community
2016-02-10,432.44,PATROL,Community
2016-02-29,267.00,ATS EUROMASTER LTD,Community
2016-02-29,14.27,ATS EUROMASTER LTD,Community
2016-02-29,14.27,ATS EUROMASTER LTD,Community
2016-02-29,891.58,ATS EUROMASTER LTD,Community
2016-02-29,1398.19,ATS EUROMASTER LTD,Community
2016-02-29,259.47,ATS EUROMASTER LTD,Community
2016-02-29,114.76,ATS EUROMASTER LTD,Community
2016-02-29,460.76,ATS EUROMASTER LTD,Community
2016-02-29,77.49,ATS EUROMASTER LTD,Community
2016-02-29,1285.02,ATS EUROMASTER LTD,Community
2016-02-29,268.87,ATS EUROMASTER LTD,Community
2016-02-29,227.24,ATS EUROMASTER LTD,Community
2016-02-29,14.27,ATS EUROMASTER LTD,Community
2016-02-29,227.24,ATS EUROMASTER LTD,Community
2016-02-29,505.55,ATS EUROMASTER LTD,Community
2016-02-29,942.70,ATS EUROMASTER LTD,Community
2016-02-29,227.24,ATS EUROMASTER LTD,Community
2016-02-29,537.74,ATS EUROMASTER LTD,Community
2016-02-29,456.14,ATS EUROMASTER LTD,Community
2016-02-29,460.76,ATS EUROMASTER LTD,Community
2016-02-29,77.49,ATS EUROMASTER LTD,Community
2016-02-29,33.48,ATS EUROMASTER LTD,Community
2016-02-29,384.11,ATS EUROMASTER LTD,Community
2016-02-29,725.01,ATS EUROMASTER LTD,Community
2016-02-29,88.86,ATS EUROMASTER LTD,Community
2016-02-29,21.65,ATS EUROMASTER LTD,Community
2016-02-29,94.09,ATS EUROMASTER LTD,Community
2016-02-29,941.31,ATS EUROMASTER LTD,Community
2016-02-29,267.00,ATS EUROMASTER LTD,Community
2016-02-17,675.82,BERENDSEN UK LTD,Community
2016-02-24,360.03,CHATFIELDS OF LEEDS,Community
2016-02-24,369.29,CROSSROADS TRUCK & BUS,Community
2016-02-29,369.29,CROSSROADS TRUCK & BUS,Community
2016-02-24,390.84,CROSSROADS TRUCK & BUS,Community
2016-02-10,397.80,CROSSROADS TRUCK & BUS,Community
2016-02-17,225.42,DENNIS EAGLE LTD,Community
2016-02-24,260.49,DENNIS EAGLE LTD,Community
2016-02-17,266.40,DENNIS EAGLE LTD,Community
2016-02-10,270.77,DENNIS EAGLE LTD,Community
2016-02-10,288.63,DENNIS EAGLE LTD,Community
2016-02-24,55.18,DENNIS EAGLE LTD,Community
2016-02-24,325.19,DENNIS EAGLE LTD,Community
2016-02-17,449.02,DENNIS EAGLE LTD,Community
2016-02-10,673.81,DENNIS EAGLE LTD,Community
2016-02-10,3938.52,DENNIS EAGLE LTD,Community
2016-02-24,4338.16,DENNIS EAGLE LTD,Community
2016-02-10,131.39,FG ADAMSON & SON,Community
2016-02-10,134.09,FG ADAMSON & SON,Community
2016-02-03,303.40,FUCHS LUBRICANTS (UK) PLC,Community
2016-02-01,325.95,FUCHS LUBRICANTS (UK) PLC,Community
2016-02-03,1100.00,FUCHS LUBRICANTS (UK) PLC,Community
2016-02-17,412.50,J D MACADAM & SON LIMITED,Community
2016-02-17,275.54,JOHNSTON SWEEPERS LTD,Community
2016-02-03,1200.05,JOHNSTON SWEEPERS LTD,Community
2016-02-15,483.75,MELMERBY TRAINING SERVICES,Community
2016-02-15,78.75,MELMERBY TRAINING SERVICES,Community
2016-02-15,78.75,MELMERBY TRAINING SERVICES,Community
2016-02-03,263.90,MEND A HOSE HYDRAULICS LTD,Community
2016-02-24,970.90,MITCHELL DIESEL LTD,Community
2016-02-17,430.34,NORTHERN COMMERCIALS (MIRFIELD) LTD,Community
2016-02-03,498.00,NORTHERN RADIATORS LTD,Community
2016-02-24,691.85,NTT SUPPLIES,Community
2016-02-24,305.95,PROBRUSH,Community
2016-02-24,306.00,PROBRUSH,Community
2016-02-24,433.45,PROBRUSH,Community
2016-02-24,305.95,PROBRUSH,Community
2016-02-10,352.00,QPS PLASTICS LTD,Community
2016-02-10,8029.00,RIX PETROLEUM (HULL) LIMITED,Community
2016-02-24,8536.00,RIX PETROLEUM (HULL) LIMITED,Community
2016-02-03,8886.90,RIX PETROLEUM (HULL) LIMITED,Community
2016-02-17,8641.20,RIX PETROLEUM (HULL) LIMITED,Community
2016-02-17,780.00,RIX PETROLEUM (HULL) LIMITED,Community
2016-02-24,146.50,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-24,87.60,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-03,238.00,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-10,238.00,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-17,238.00,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-17,238.00,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-24,238.00,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-10,159.80,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-03,146.50,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-03,146.50,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-17,369.00,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-03,476.00,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-03,650.00,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-10,89.50,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-17,323.70,S & W SERVICES (YORKSHIRE) LTD,Community
2016-02-24,225.79,TERBERG MATEC UK,Community
2016-02-10,260.90,TERBERG MATEC UK,Community
2016-02-10,265.00,THE AUTOGLAZIERS,Community
2016-02-29,500.00,REDACTED - PERSONAL DATA,Community
2016-02-08,500.00,REDACTED - PERSONAL DATA,Community
2016-02-08,500.00,REDACTED - PERSONAL DATA,Community
2016-02-08,500.00,REDACTED - PERSONAL DATA,Community
2016-02-08,500.00,REDACTED - PERSONAL DATA,Community
2016-02-08,500.00,REDACTED - PERSONAL DATA,Community
2016-02-08,500.00,REDACTED - PERSONAL DATA,Community
2016-02-08,500.00,REDACTED - PERSONAL DATA,Community
2016-02-08,500.00,REDACTED - PERSONAL DATA,Community
2016-02-17,500.00,REDACTED - PERSONAL DATA,Community
2016-02-08,500.00,REDACTED - PERSONAL DATA,Community
2016-02-10,500.00,REDACTED - PERSONAL DATA,Community
2016-02-10,500.00,REDACTED - PERSONAL DATA,Community
