Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6546,202202,O2 (UK) LTD,3.28,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6548,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6551,202202,O2 (UK) LTD,18.76,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6552,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6555,202202,O2 (UK) LTD,0.30,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6556,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6562,202202,O2 (UK) LTD,2.95,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6563,202202,O2 (UK) LTD,1.13,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6565,202202,O2 (UK) LTD,0.59,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6566,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6571,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6572,202202,O2 (UK) LTD,12.66,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6575,202202,O2 (UK) LTD,1.55,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6576,202202,O2 (UK) LTD,1.21,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6579,202202,O2 (UK) LTD,0.26,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6580,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6585,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6588,202202,O2 (UK) LTD,0.82,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6591,202202,O2 (UK) LTD,0.42,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6595,202202,O2 (UK) LTD,0.89,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6599,202202,O2 (UK) LTD,0.14,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6600,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6605,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6606,202202,O2 (UK) LTD,0.41,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6611,202202,O2 (UK) LTD,0.99,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6612,202202,O2 (UK) LTD,1.96,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6615,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6616,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6619,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6620,202202,O2 (UK) LTD,0.29,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6621,202202,O2 (UK) LTD,0.53,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6624,202202,O2 (UK) LTD,0.28,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6626,202202,O2 (UK) LTD,0.43,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6627,202202,O2 (UK) LTD,0.17,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6630,202202,O2 (UK) LTD,10.20,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6631,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6634,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6639,202202,O2 (UK) LTD,1.65,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6643,202202,O2 (UK) LTD,0.23,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6646,202202,O2 (UK) LTD,4.01,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6647,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6648,202202,O2 (UK) LTD,0.31,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6650,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6651,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6654,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6656,202202,O2 (UK) LTD,1.79,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6657,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6660,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6661,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6664,202202,O2 (UK) LTD,0.24,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6665,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6669,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6670,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6673,202202,O2 (UK) LTD,1.11,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6674,202202,O2 (UK) LTD,1.44,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6677,202202,O2 (UK) LTD,1.26,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6681,202202,O2 (UK) LTD,0.79,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6689,202202,O2 (UK) LTD,1.84,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6694,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6698,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6699,202202,O2 (UK) LTD,0.53,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6702,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6703,202202,O2 (UK) LTD,0.31,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6706,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6707,202202,O2 (UK) LTD,0.73,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6710,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6711,202202,O2 (UK) LTD,1.82,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6714,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6715,202202,O2 (UK) LTD,0.23,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6717,202202,O2 (UK) LTD,0.29,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6718,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6720,202202,O2 (UK) LTD,24.13,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6723,202202,O2 (UK) LTD,2.80,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6724,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6732,202202,O2 (UK) LTD,1.97,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6733,202202,O2 (UK) LTD,3.76,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6736,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6737,202202,O2 (UK) LTD,2.15,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6741,202202,O2 (UK) LTD,8.78,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6746,202202,O2 (UK) LTD,2.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6747,202202,O2 (UK) LTD,4.23,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6750,202202,O2 (UK) LTD,4.65,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6751,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6754,202202,O2 (UK) LTD,7.43,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6757,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6760,202202,O2 (UK) LTD,0.68,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6766,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6767,202202,O2 (UK) LTD,3.11,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6770,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6771,202202,O2 (UK) LTD,0.55,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6773,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6774,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6777,202202,O2 (UK) LTD,2.02,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6780,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6781,202202,O2 (UK) LTD,3.02,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6785,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6786,202202,O2 (UK) LTD,24.59,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6788,202202,O2 (UK) LTD,0.35,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6791,202202,O2 (UK) LTD,0.21,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6792,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6795,202202,O2 (UK) LTD,1.89,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6796,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6798,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6801,202202,O2 (UK) LTD,1.60,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6802,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6805,202202,O2 (UK) LTD,0.92,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6806,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6807,202202,O2 (UK) LTD,0.87,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6811,202202,O2 (UK) LTD,5.45,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6812,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6815,202202,O2 (UK) LTD,0.60,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6817,202202,O2 (UK) LTD,1.80,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6820,202202,O2 (UK) LTD,0.32,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6821,202202,O2 (UK) LTD,0.58,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6823,202202,O2 (UK) LTD,3.27,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6826,202202,O2 (UK) LTD,2.30,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6827,202202,O2 (UK) LTD,1.02,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6829,202202,O2 (UK) LTD,1.10,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6830,202202,O2 (UK) LTD,0.66,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6833,202202,O2 (UK) LTD,4.84,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6834,202202,O2 (UK) LTD,0.19,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6836,202202,O2 (UK) LTD,4.43,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6837,202202,O2 (UK) LTD,1.27,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6842,202202,O2 (UK) LTD,0.77,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6843,202202,O2 (UK) LTD,8.80,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6848,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6851,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6852,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6855,202202,O2 (UK) LTD,0.70,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6856,202202,O2 (UK) LTD,0.28,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6861,202202,O2 (UK) LTD,5.88,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6867,202202,O2 (UK) LTD,0.22,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6871,202202,O2 (UK) LTD,0.66,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6872,202202,O2 (UK) LTD,0.97,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6873,202202,O2 (UK) LTD,0.42,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6876,202202,O2 (UK) LTD,0.17,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6879,202202,O2 (UK) LTD,5.12,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6883,202202,O2 (UK) LTD,0.17,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6885,202202,O2 (UK) LTD,11.10,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6886,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6889,202202,O2 (UK) LTD,2.31,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6890,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6893,202202,O2 (UK) LTD,0.39,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6894,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6898,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6902,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6903,202202,O2 (UK) LTD,1.79,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6906,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6907,202202,O2 (UK) LTD,0.40,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6914,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6915,202202,O2 (UK) LTD,1.26,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6916,202202,O2 (UK) LTD,1.54,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6920,202202,O2 (UK) LTD,1.51,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6921,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6924,202202,O2 (UK) LTD,2.18,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6925,202202,O2 (UK) LTD,5.60,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6930,202202,O2 (UK) LTD,0.02,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6931,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6932,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6934,202202,O2 (UK) LTD,0.23,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6935,202202,O2 (UK) LTD,1.82,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6938,202202,O2 (UK) LTD,2.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6939,202202,O2 (UK) LTD,0.63,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6941,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6942,202202,O2 (UK) LTD,0.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6945,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6948,202202,O2 (UK) LTD,0.87,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6949,202202,O2 (UK) LTD,0.41,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6952,202202,O2 (UK) LTD,0.05,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6955,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6956,202202,O2 (UK) LTD,0.36,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6958,202202,O2 (UK) LTD,2.21,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6959,202202,O2 (UK) LTD,0.90,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6962,202202,O2 (UK) LTD,1.64,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6963,202202,O2 (UK) LTD,9.31,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6965,202202,O2 (UK) LTD,1.96,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6966,202202,O2 (UK) LTD,0.38,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6969,202202,O2 (UK) LTD,2.19,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6972,202202,O2 (UK) LTD,0.82,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6973,202202,O2 (UK) LTD,0.89,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6976,202202,O2 (UK) LTD,0.98,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6977,202202,O2 (UK) LTD,2.31,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6980,202202,O2 (UK) LTD,0.44,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6981,202202,O2 (UK) LTD,3.14,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6984,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6988,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6993,202202,O2 (UK) LTD,0.87,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6994,202202,O2 (UK) LTD,2.55,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6997,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7001,202202,O2 (UK) LTD,0.13,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7004,202202,O2 (UK) LTD,2.25,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7005,202202,O2 (UK) LTD,3.57,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7011,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7012,202202,O2 (UK) LTD,0.53,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7015,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7018,202202,O2 (UK) LTD,1.85,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7019,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7022,202202,O2 (UK) LTD,0.74,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7023,202202,O2 (UK) LTD,2.20,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7026,202202,O2 (UK) LTD,0.22,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7027,202202,O2 (UK) LTD,0.24,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7028,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7031,202202,O2 (UK) LTD,0.71,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7032,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7034,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7035,202202,O2 (UK) LTD,0.40,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7038,202202,O2 (UK) LTD,0.35,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7039,202202,O2 (UK) LTD,0.99,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7042,202202,O2 (UK) LTD,2.20,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7043,202202,O2 (UK) LTD,0.27,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7048,202202,O2 (UK) LTD,0.63,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7051,202202,O2 (UK) LTD,2.60,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7055,202202,O2 (UK) LTD,1.93,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7058,202202,O2 (UK) LTD,23.18,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7059,202202,O2 (UK) LTD,1.05,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7062,202202,O2 (UK) LTD,0.79,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7063,202202,O2 (UK) LTD,2.11,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7064,202202,O2 (UK) LTD,2.04,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7067,202202,O2 (UK) LTD,0.55,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7068,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7071,202202,O2 (UK) LTD,0.86,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7077,202202,O2 (UK) LTD,0.75,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7078,202202,O2 (UK) LTD,1.58,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7081,202202,O2 (UK) LTD,10.31,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7082,202202,O2 (UK) LTD,0.31,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7085,202202,O2 (UK) LTD,13.86,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7086,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7087,202202,O2 (UK) LTD,2.80,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7091,202202,O2 (UK) LTD,1.19,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7092,202202,O2 (UK) LTD,0.28,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7095,202202,O2 (UK) LTD,16.51,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7096,202202,O2 (UK) LTD,1.37,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7101,202202,O2 (UK) LTD,0.35,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7102,202202,O2 (UK) LTD,57.78,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7104,202202,O2 (UK) LTD,0.70,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7108,202202,O2 (UK) LTD,0.26,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7109,202202,O2 (UK) LTD,14.00,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7113,202202,O2 (UK) LTD,3.22,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7119,202202,O2 (UK) LTD,0.26,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7123,202202,O2 (UK) LTD,1.62,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7129,202202,O2 (UK) LTD,0.04,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7132,202202,O2 (UK) LTD,1.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7135,202202,O2 (UK) LTD,9.99,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7139,202202,O2 (UK) LTD,1.70,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7143,202202,O2 (UK) LTD,2.00,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7145,202202,O2 (UK) LTD,0.15,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7146,202202,O2 (UK) LTD,1.02,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7149,202202,O2 (UK) LTD,2.18,2022-05-11
