Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Employees,Agency Staff,60091261,46,201712,DE POEL MANAGED SERVICES LIMITED,1367.14,2018-03-15
"Care, Wellbeing & Learning",Employees,Agency Staff,60091261,61,201712,DE POEL MANAGED SERVICES LIMITED,1495.17,2018-03-15
"Care, Wellbeing & Learning",Employees,Agency Staff,60091261,64,201712,DE POEL MANAGED SERVICES LIMITED,1061.35,2018-03-15
"Care, Wellbeing & Learning",Employees,Agency Staff,60091261,71,201712,DE POEL MANAGED SERVICES LIMITED,1268.36,2018-03-15
"Care, Wellbeing & Learning",Employees,Agency Staff,60091261,78,201712,DE POEL MANAGED SERVICES LIMITED,1373.94,2018-03-15
"Care, Wellbeing & Learning",Employees,Agency Staff,60091261,86,201712,DE POEL MANAGED SERVICES LIMITED,1165.52,2018-03-15
"Care, Wellbeing & Learning",Employees,Agency Staff,60091262,25,201712,DE POEL MANAGED SERVICES LIMITED,1163.38,2018-03-21
"Care, Wellbeing & Learning",Employees,Agency Staff,60091262,26,201712,DE POEL MANAGED SERVICES LIMITED,1028.4,2018-03-21
"Care, Wellbeing & Learning",Employees,Agency Staff,60091262,28,201712,DE POEL MANAGED SERVICES LIMITED,1212.3,2018-03-21
"Care, Wellbeing & Learning",Employees,Agency Staff,60091263,2,201712,DE POEL MANAGED SERVICES LIMITED,1495.17,2018-03-27
"Care, Wellbeing & Learning",Employees,Agency Staff,60091263,9,201712,DE POEL MANAGED SERVICES LIMITED,1165.52,2018-03-27
"Care, Wellbeing & Learning",Employees,Agency Staff,60091263,21,201712,DE POEL MANAGED SERVICES LIMITED,694.6,2018-03-27
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1572,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1720,201712,O2 (UK) LTD,16.25,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1847,201712,O2 (UK) LTD,16.25,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1851,201712,O2 (UK) LTD,16.25,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1861,201712,O2 (UK) LTD,16.25,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1863,201712,O2 (UK) LTD,16.25,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1868,201712,O2 (UK) LTD,16.25,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1873,201712,O2 (UK) LTD,16.25,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1877,201712,O2 (UK) LTD,16.25,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,2053,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1490,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1686,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,2017,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,2033,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,2037,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,2065,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,2085,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,2092,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,2099,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,2100,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Employees,Agency Staff,60091260,8,201712,DE POEL MANAGED SERVICES LIMITED,1210.69,2018-03-08
"Care, Wellbeing & Learning",Employees,Agency Staff,60091261,7,201712,DE POEL MANAGED SERVICES LIMITED,1343.84,2018-03-15
"Care, Wellbeing & Learning",Employees,Agency Staff,60091261,29,201712,DE POEL MANAGED SERVICES LIMITED,1210.69,2018-03-15
"Care, Wellbeing & Learning",Employees,Agency Staff,60091261,57,201712,DE POEL MANAGED SERVICES LIMITED,1216.72,2018-03-15
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027011,2,201712,CLICK TRAVEL LTD,58.9,2018-03-08
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027015,5,201712,CLICK TRAVEL LTD,25,2018-03-08
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000419,46,201712,CLICK TRAVEL LTD,100.73,2018-03-01
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000419,48,201712,CLICK TRAVEL LTD,46.73,2018-03-01
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000419,51,201712,CLICK TRAVEL LTD,48.38,2018-03-01
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000432,14,201712,CLICK TRAVEL LTD,16.87,2018-03-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,35,201712,CLICK TRAVEL LTD,31.3,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,36,201712,CLICK TRAVEL LTD,30,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,48,201712,CLICK TRAVEL LTD,101,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,51,201712,CLICK TRAVEL LTD,7.27,2018-03-29
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,626,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,627,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,630,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,631,201712,O2 (UK) LTD,1.06,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,634,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,672,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,674,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,676,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,682,201712,O2 (UK) LTD,2.19,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,924,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1110,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1195,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,2095,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,2108,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,187,201712,O2 (UK) LTD,0.12,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,206,201712,O2 (UK) LTD,0.03,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,220,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,221,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,222,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,223,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,224,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,243,201712,O2 (UK) LTD,5.16,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,629,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,807,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1176,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1289,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1297,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1969,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,593,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,695,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,699,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,789,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1215,201712,O2 (UK) LTD,2.13,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1516,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1021,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1070,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1072,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1083,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1542,201712,O2 (UK) LTD,1.11,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1758,201712,O2 (UK) LTD,0.11,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1964,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,34,201712,CLICK TRAVEL LTD,233.82,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,64,201712,CLICK TRAVEL LTD,6.97,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,65,201712,CLICK TRAVEL LTD,233.82,2018-03-29
"Care, Wellbeing & Learning",Employees,Agency Staff,41219926,1,201712,AMEO PROFESSIONAL SERVICES LTD,16600,2018-03-07
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,358,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,581,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1029,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,1957,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",147039847,1,201712,REDACTED - Personal Information,2000,2018-03-14
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,843,201712,O2 (UK) LTD,0.43,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1511,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,83,201712,O2 (UK) LTD,0.11,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600014,836,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220337,1,201712,ACTIVEARK,20615,2018-03-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220343,1,201712,ANDERIDA ADOLESCENT CARE LTD,22284.12,2018-03-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220347,1,201712,CAMBIAN CHILDCARE LTD,14835.67,2018-03-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220354,1,201712,HESLEY GROUP,36172.57,2018-03-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220355,1,201712,INTERACTIVE DEVELOPMENT LTD,17200,2018-03-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220356,1,201712,PARK BLUE HOMES,11928.86,2018-03-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220357,1,201712,PARK BLUE HOMES,10836,2018-03-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220358,1,201712,TALBOT HOUSE,11972,2018-03-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220676,1,201712,ARTEMIS SUPPORT LTD,12600,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220677,1,201712,ARTEMIS SUPPORT LTD,12600,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220678,1,201712,NORTH LAKES CHILDRENS SERVICES LTD,14013.55,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220679,1,201712,NORTH LAKES CHILDRENS SERVICES LTD,12657.4,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220681,1,201712,NORTH LAKES CHILDRENS SERVICES LTD,14013.55,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220682,1,201712,NORTH LAKES CHILDRENS SERVICES LTD,14013.55,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220683,1,201712,NORTH LAKES CHILDRENS SERVICES LTD,12657.4,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220684,1,201712,ST CUTHBERTS CARE,11980,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220685,1,201712,ST CUTHBERTS CARE,8800,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220692,1,201712,ARTEMIS SUPPORT LTD,11600,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220693,1,201712,"UNDERLEY GARDEN, ACORN CARE & EDUCATION LTD",77678.67,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220694,1,201712,"UNDERLEY GARDEN, ACORN CARE & EDUCATION LTD",66442.33,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221054,1,201712,NEWLIFE CARE SERVICES,11862.5,2018-03-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221189,1,201712,ANDERIDA ADOLESCENT CARE LTD,27188.67,2018-03-22
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221190,1,201712,ARTEMIS SUPPORT LTD,7042.86,2018-03-22
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221191,1,201712,ARTEMIS SUPPORT LTD,11600,2018-03-22
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221193,1,201712,PERCY HEDLEY CENTRE,69966.24,2018-03-22
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221194,1,201712,TALBOT HOUSE,13254.71,2018-03-22
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221785,1,201712,ACTION FOR CHILDREN,45038.7,2018-03-28
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221786,1,201712,ACTIVEARK,20615,2018-03-28
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221787,1,201712,NORTH LAKES CHILDRENS SERVICES LTD,14013.55,2018-03-28
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221788,1,201712,ST CUTHBERTS CARE,13263.57,2018-03-28
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221789,1,201712,ST CUTHBERTS CARE,9742.86,2018-03-28
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221790,1,201712,ST CUTHBERTS CARE,9742.86,2018-03-28
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221791,1,201712,WILDERNESS WAY LTD,17758.57,2018-03-28
"Care, Wellbeing & Learning",Transfer Payments,Transfer Payments,41221388,1,201712,S & S BARGAIN CENTRE,599,2018-03-23
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41221192,1,201712,DURHAM COUNTY COUNCIL,31339.66,2018-03-22
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220686,1,201712,CORE ASSETS FOSTERING LIMITED,728.55,2018-03-16
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41220688,1,201712,CORE ASSETS FOSTERING LIMITED,1505.67,2018-03-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148026983,2,201712,WARDLEY COACHES,198.22,2018-03-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148026990,4,201712,REDACTED - Personal Information,420,2018-03-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027005,43,201712,STREETCARS,870,2018-03-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027043,2,201712,GO CARS,1610,2018-03-12
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027043,4,201712,GO CARS,174,2018-03-12
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027043,8,201712,GO CARS,76,2018-03-12
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027044,10,201712,REDACTED - Personal Information,1120,2018-03-13
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027044,13,201712,REDACTED - Personal Information,40,2018-03-13
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027044,14,201712,REDACTED - Personal Information,120,2018-03-13
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027082,2,201712,ADMIRE TAXIS,430,2018-03-20
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027153,10,201712,DEAN TAXIS LTD,837,2018-03-23
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027173,4,201712,REDACTED - Personal Information,570,2018-03-26
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027174,1,201712,ADMIRE TAXIS,495,2018-03-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027188,3,201712,WARDLEY COACHES,38,2018-03-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027189,10,201712,REDACTED - Personal Information,1520,2018-03-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027189,13,201712,REDACTED - Personal Information,80,2018-03-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027199,2,201712,GO CARS,1330,2018-03-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027199,7,201712,GO CARS,71,2018-03-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027199,15,201712,GO CARS,29,2018-03-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027200,35,201712,STREETCARS,1140,2018-03-27
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027207,35,201712,CENTRAL TAXIS GATESHEAD LIMITED,30,2018-03-28
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027241,11,201712,DEAN TAXIS LTD,1178,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027241,12,201712,DEAN TAXIS LTD,37.5,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027241,22,201712,DEAN TAXIS LTD,60,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027241,24,201712,DEAN TAXIS LTD,65,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,148027015,4,201712,CLICK TRAVEL LTD,25,2018-03-08
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000432,19,201712,CLICK TRAVEL LTD,19.7,2018-03-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000432,20,201712,CLICK TRAVEL LTD,89.18,2018-03-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000432,22,201712,CLICK TRAVEL LTD,18.18,2018-03-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000432,23,201712,CLICK TRAVEL LTD,53.93,2018-03-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000432,25,201712,CLICK TRAVEL LTD,19.8,2018-03-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000442,10,201712,CLICK TRAVEL LTD,59.54,2018-03-13
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000442,36,201712,CLICK TRAVEL LTD,49.04,2018-03-13
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000449,4,201712,CLICK TRAVEL LTD,6.67,2018-03-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000449,7,201712,CLICK TRAVEL LTD,78.28,2018-03-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000449,10,201712,CLICK TRAVEL LTD,78.28,2018-03-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000449,70,201712,CLICK TRAVEL LTD,116.66,2018-03-16
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,25,201712,CLICK TRAVEL LTD,6.5,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,30,201712,CLICK TRAVEL LTD,10.76,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,32,201712,CLICK TRAVEL LTD,108.15,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,40,201712,CLICK TRAVEL LTD,108.15,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,41,201712,CLICK TRAVEL LTD,181.35,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,42,201712,CLICK TRAVEL LTD,112,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000463,56,201712,CLICK TRAVEL LTD,40.2,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000465,13,201712,CLICK TRAVEL LTD,98.65,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000466,1,201712,CLICK TRAVEL LTD,5,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000466,3,201712,CLICK TRAVEL LTD,19.99,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000466,7,201712,CLICK TRAVEL LTD,7.5,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000466,8,201712,CLICK TRAVEL LTD,123.99,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000466,10,201712,CLICK TRAVEL LTD,1.87,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000466,39,201712,CLICK TRAVEL LTD,34.58,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000466,51,201712,CLICK TRAVEL LTD,108.15,2018-03-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300000466,54,201712,CLICK TRAVEL LTD,108.15,2018-03-29
"Care, Wellbeing & Learning",Transport,Car Allowances,41219830,2,201712,ENHANCED HOME CARE SERVICES LIMITED,3.6,2018-03-06
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,215,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,515,201712,O2 (UK) LTD,4.94,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,560,201712,O2 (UK) LTD,6.57,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,592,201712,O2 (UK) LTD,6.57,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,639,201712,O2 (UK) LTD,2.71,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,809,201712,O2 (UK) LTD,4.67,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,914,201712,O2 (UK) LTD,2.86,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,926,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1263,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1276,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1312,201712,O2 (UK) LTD,4.5,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1425,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1429,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1513,201712,O2 (UK) LTD,10,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1721,201712,O2 (UK) LTD,0.58,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1845,201712,O2 (UK) LTD,18.55,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1849,201712,O2 (UK) LTD,18.55,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1854,201712,O2 (UK) LTD,18.55,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1856,201712,O2 (UK) LTD,18.55,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1867,201712,O2 (UK) LTD,18.55,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1875,201712,O2 (UK) LTD,18.55,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1878,201712,O2 (UK) LTD,18.55,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1880,201712,O2 (UK) LTD,18.55,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1882,201712,O2 (UK) LTD,18.55,2018-03-16
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600013,1883,201712,O2 (UK) LTD,18.55,2018-03-16
