Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200046045,1,202011,Barclaycard - Global Commercial Payments,1.33,2021-02-10
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200047141,1,202011,Barclaycard - Global Commercial Payments,2.33,2021-02-10
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200047851,1,202011,Barclaycard - Global Commercial Payments,71.24,2021-02-10
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200048125,1,202011,Barclaycard - Global Commercial Payments,1.33,2021-02-10
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200048126,1,202011,Barclaycard - Global Commercial Payments,1.33,2021-02-10
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200048264,1,202011,Barclaycard - Global Commercial Payments,1.33,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200044986,1,202011,Barclaycard - Global Commercial Payments,7.57,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048368,1,202011,Barclaycard - Global Commercial Payments,19.99,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045852,1,202011,Barclaycard - Global Commercial Payments,7.00,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046089,1,202011,Barclaycard - Global Commercial Payments,9.95,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046926,1,202011,Barclaycard - Global Commercial Payments,32.20,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047253,1,202011,Barclaycard - Global Commercial Payments,46.92,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047411,1,202011,Barclaycard - Global Commercial Payments,125.00,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047572,1,202011,Barclaycard - Global Commercial Payments,13.98,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047935,1,202011,Barclaycard - Global Commercial Payments,40.20,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047974,1,202011,Barclaycard - Global Commercial Payments,30.00,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048102,1,202011,Barclaycard - Global Commercial Payments,32.00,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048135,1,202011,Barclaycard - Global Commercial Payments,25.98,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048282,1,202011,Barclaycard - Global Commercial Payments,31.02,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200049142,1,202011,Barclaycard - Global Commercial Payments,6.08,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200049144,1,202011,Barclaycard - Global Commercial Payments,4.00,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200044904,1,202011,Barclaycard - Global Commercial Payments,4.00,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045206,1,202011,Barclaycard - Global Commercial Payments,200.96,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045401,1,202011,Barclaycard - Global Commercial Payments,214.00,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045402,1,202011,Barclaycard - Global Commercial Payments,447.00,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039907,1,202011,Barclaycard - Global Commercial Payments,47.92,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039910,1,202011,Barclaycard - Global Commercial Payments,124.58,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039911,1,202011,Barclaycard - Global Commercial Payments,28.99,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039912,1,202011,Barclaycard - Global Commercial Payments,28.99,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039913,1,202011,Barclaycard - Global Commercial Payments,28.99,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039914,1,202011,Barclaycard - Global Commercial Payments,28.99,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039915,1,202011,Barclaycard - Global Commercial Payments,28.99,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039916,1,202011,Barclaycard - Global Commercial Payments,124.92,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039918,1,202011,Barclaycard - Global Commercial Payments,115.00,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039919,1,202011,Barclaycard - Global Commercial Payments,107.33,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039985,1,202011,Barclaycard - Global Commercial Payments,58.32,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039986,1,202011,Barclaycard - Global Commercial Payments,29.16,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040010,1,202011,Barclaycard - Global Commercial Payments,16.65,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040011,1,202011,Barclaycard - Global Commercial Payments,9.16,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048355,1,202011,Barclaycard - Global Commercial Payments,9.16,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048339,1,202011,Barclaycard - Global Commercial Payments,76.99,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048340,1,202011,Barclaycard - Global Commercial Payments,84.16,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048393,1,202011,Barclaycard - Global Commercial Payments,5.92,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048413,1,202011,Barclaycard - Global Commercial Payments,416.67,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048498,1,202011,Barclaycard - Global Commercial Payments,108.33,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048818,1,202011,Barclaycard - Global Commercial Payments,2.96,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048820,1,202011,Barclaycard - Global Commercial Payments,1.15,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200049116,1,202011,Barclaycard - Global Commercial Payments,11.67,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200049117,1,202011,Barclaycard - Global Commercial Payments,5.00,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200049119,1,202011,Barclaycard - Global Commercial Payments,23.73,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200049319,1,202011,Barclaycard - Global Commercial Payments,19.16,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046726,1,202011,Barclaycard - Global Commercial Payments,2.58,2021-02-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045814,1,202011,Barclaycard - Global Commercial Payments,60.10,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040643,1,202011,Barclaycard - Global Commercial Payments,7.25,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040644,1,202011,Barclaycard - Global Commercial Payments,5.57,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042055,1,202011,Barclaycard - Global Commercial Payments,25.37,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042350,1,202011,Barclaycard - Global Commercial Payments,19.00,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046036,1,202011,Barclaycard - Global Commercial Payments,271.48,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045351,1,202011,Barclaycard - Global Commercial Payments,22.49,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046148,1,202011,Barclaycard - Global Commercial Payments,198.33,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200044843,1,202011,Barclaycard - Global Commercial Payments,37.07,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045353,1,202011,Barclaycard - Global Commercial Payments,165.00,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045868,1,202011,Barclaycard - Global Commercial Payments,12.08,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045869,1,202011,Barclaycard - Global Commercial Payments,18.73,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047966,1,202011,Barclaycard - Global Commercial Payments,26.65,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048616,1,202011,Barclaycard - Global Commercial Payments,10.39,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048531,1,202011,Barclaycard - Global Commercial Payments,16.23,2021-02-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200026596,1,202011,Barclaycard - Global Commercial Payments,92.58,2021-02-24
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200048483,1,202011,Barclaycard - Global Commercial Payments,450.00,2021-02-24
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200048529,1,202011,Barclaycard - Global Commercial Payments,298.00,2021-02-24
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200047540,1,202011,Barclaycard - Global Commercial Payments,58.29,2021-02-24
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200049274,1,202011,Barclaycard - Global Commercial Payments,20.99,2021-02-24
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200048553,1,202011,Barclaycard - Global Commercial Payments,24.35,2021-02-10
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200047265,1,202011,Barclaycard - Global Commercial Payments,39.42,2021-02-24
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200047703,1,202011,Barclaycard - Global Commercial Payments,71.65,2021-02-24
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200048572,1,202011,Barclaycard - Global Commercial Payments,25.78,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048360,1,202011,Barclaycard - Global Commercial Payments,66.66,2021-02-10
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200029058,1,202011,Barclaycard - Global Commercial Payments,81.90,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039415,1,202011,Barclaycard - Global Commercial Payments,60.81,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044881,1,202011,Barclaycard - Global Commercial Payments,11.67,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200045130,1,202011,Barclaycard - Global Commercial Payments,22.17,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200045131,1,202011,Barclaycard - Global Commercial Payments,8.22,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200045589,1,202011,Barclaycard - Global Commercial Payments,11.46,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200046031,1,202011,Barclaycard - Global Commercial Payments,99.00,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200046422,1,202011,Barclaycard - Global Commercial Payments,5.41,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200047268,1,202011,Barclaycard - Global Commercial Payments,16.66,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200047727,1,202011,Barclaycard - Global Commercial Payments,11.21,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200047728,1,202011,Barclaycard - Global Commercial Payments,13.28,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200047744,1,202011,Barclaycard - Global Commercial Payments,3.89,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200047826,1,202011,Barclaycard - Global Commercial Payments,407.66,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200047913,1,202011,Barclaycard - Global Commercial Payments,11.65,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048058,1,202011,Barclaycard - Global Commercial Payments,70.00,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048493,1,202011,Barclaycard - Global Commercial Payments,3.33,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048791,1,202011,Barclaycard - Global Commercial Payments,4.71,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048792,1,202011,Barclaycard - Global Commercial Payments,68.28,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048837,1,202011,Barclaycard - Global Commercial Payments,387.39,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048917,1,202011,Barclaycard - Global Commercial Payments,4.41,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200049010,1,202011,Barclaycard - Global Commercial Payments,59.95,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044950,1,202011,Barclaycard - Global Commercial Payments,135.00,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044951,1,202011,Barclaycard - Global Commercial Payments,9.41,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048838,1,202011,Barclaycard - Global Commercial Payments,33.18,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048847,1,202011,Barclaycard - Global Commercial Payments,19.14,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200049311,1,202011,Barclaycard - Global Commercial Payments,127.13,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200038361,1,202011,Barclaycard - Global Commercial Payments,9.78,2021-02-08
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039652,1,202011,Barclaycard - Global Commercial Payments,99.84,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039738,1,202011,Barclaycard - Global Commercial Payments,12.46,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039740,1,202011,Barclaycard - Global Commercial Payments,17.42,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200040176,1,202011,Barclaycard - Global Commercial Payments,52.25,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200041216,1,202011,Barclaycard - Global Commercial Payments,7.41,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200041510,1,202011,Barclaycard - Global Commercial Payments,130.28,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200043224,1,202011,Barclaycard - Global Commercial Payments,7.15,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200043226,1,202011,Barclaycard - Global Commercial Payments,32.48,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200043498,1,202011,Barclaycard - Global Commercial Payments,5.83,2021-02-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044803,1,202011,Barclaycard - Global Commercial Payments,35.95,2021-02-10
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044804,1,202011,Barclaycard - Global Commercial Payments,115.96,2021-02-10
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200044892,1,202011,Barclaycard - Global Commercial Payments,18.66,2021-02-24
