Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059035,1,202107,Barclaycard - Global Commercial Payments,8.97,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059114,1,202107,Barclaycard - Global Commercial Payments,13.18,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059157,1,202107,Barclaycard - Global Commercial Payments,14.44,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059186,1,202107,Barclaycard - Global Commercial Payments,61.94,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059356,1,202107,Barclaycard - Global Commercial Payments,148.97,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059405,1,202107,Barclaycard - Global Commercial Payments,36.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059429,1,202107,Barclaycard - Global Commercial Payments,39.99,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059430,1,202107,Barclaycard - Global Commercial Payments,300.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059496,1,202107,Barclaycard - Global Commercial Payments,89.36,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059497,1,202107,Barclaycard - Global Commercial Payments,38.31,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058615,1,202107,Barclaycard - Global Commercial Payments,57.33,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058678,1,202107,Barclaycard - Global Commercial Payments,8.65,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058681,1,202107,Barclaycard - Global Commercial Payments,15.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059201,1,202107,Barclaycard - Global Commercial Payments,7.90,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059259,1,202107,Barclaycard - Global Commercial Payments,6.68,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058702,1,202107,Barclaycard - Global Commercial Payments,4.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058613,1,202107,Barclaycard - Global Commercial Payments,65.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058614,1,202107,Barclaycard - Global Commercial Payments,27.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047686,1,202107,Barclaycard - Global Commercial Payments,40.26,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047860,1,202107,Barclaycard - Global Commercial Payments,3.99,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047900,1,202107,Barclaycard - Global Commercial Payments,10.98,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200047902,1,202107,Barclaycard - Global Commercial Payments,10.24,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048040,1,202107,Barclaycard - Global Commercial Payments,18.99,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048041,1,202107,Barclaycard - Global Commercial Payments,25.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048151,1,202107,Barclaycard - Global Commercial Payments,22.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048165,1,202107,Barclaycard - Global Commercial Payments,32.95,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048168,1,202107,Barclaycard - Global Commercial Payments,7.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048347,1,202107,Barclaycard - Global Commercial Payments,7.10,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048348,1,202107,Barclaycard - Global Commercial Payments,2.28,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048422,1,202107,Barclaycard - Global Commercial Payments,9.49,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048637,1,202107,Barclaycard - Global Commercial Payments,17.34,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048641,1,202107,Barclaycard - Global Commercial Payments,26.93,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048642,1,202107,Barclaycard - Global Commercial Payments,8.99,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048906,1,202107,Barclaycard - Global Commercial Payments,4.40,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200048907,1,202107,Barclaycard - Global Commercial Payments,3.99,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200050995,1,202107,Barclaycard - Global Commercial Payments,3.99,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052382,1,202107,Barclaycard - Global Commercial Payments,20.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056778,1,202107,Barclaycard - Global Commercial Payments,3.98,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056991,1,202107,Barclaycard - Global Commercial Payments,7.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058452,1,202107,Barclaycard - Global Commercial Payments,2.30,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058924,1,202107,Barclaycard - Global Commercial Payments,29.50,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058935,1,202107,Barclaycard - Global Commercial Payments,2.28,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059396,1,202107,Barclaycard - Global Commercial Payments,8.99,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056555,1,202107,Barclaycard - Global Commercial Payments,23.94,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056810,1,202107,Barclaycard - Global Commercial Payments,92.47,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056811,1,202107,Barclaycard - Global Commercial Payments,234.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056813,1,202107,Barclaycard - Global Commercial Payments,67.98,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057186,1,202107,Barclaycard - Global Commercial Payments,12.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057252,1,202107,Barclaycard - Global Commercial Payments,10.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057853,1,202107,Barclaycard - Global Commercial Payments,9.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058765,1,202107,Barclaycard - Global Commercial Payments,48.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058995,1,202107,Barclaycard - Global Commercial Payments,7.99,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059036,1,202107,Barclaycard - Global Commercial Payments,20.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059179,1,202107,Barclaycard - Global Commercial Payments,95.94,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059227,1,202107,Barclaycard - Global Commercial Payments,10.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059302,1,202107,Barclaycard - Global Commercial Payments,320.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059446,1,202107,Barclaycard - Global Commercial Payments,9.89,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059447,1,202107,Barclaycard - Global Commercial Payments,42.91,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200055819,1,202107,Barclaycard - Global Commercial Payments,4110.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200056995,1,202107,Barclaycard - Global Commercial Payments,7.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057616,1,202107,Barclaycard - Global Commercial Payments,8.27,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057617,1,202107,Barclaycard - Global Commercial Payments,29.75,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057717,1,202107,Barclaycard - Global Commercial Payments,150.13,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058262,1,202107,Barclaycard - Global Commercial Payments,32.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058332,1,202107,Barclaycard - Global Commercial Payments,6.95,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058358,1,202107,Barclaycard - Global Commercial Payments,10.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058409,1,202107,Barclaycard - Global Commercial Payments,28.10,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058609,1,202107,Barclaycard - Global Commercial Payments,34.27,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058756,1,202107,Barclaycard - Global Commercial Payments,59.40,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059124,1,202107,Barclaycard - Global Commercial Payments,10.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059169,1,202107,Barclaycard - Global Commercial Payments,10.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059171,1,202107,Barclaycard - Global Commercial Payments,30.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059212,1,202107,Barclaycard - Global Commercial Payments,52.80,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059276,1,202107,Barclaycard - Global Commercial Payments,20.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059351,1,202107,Barclaycard - Global Commercial Payments,10.50,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059353,1,202107,Barclaycard - Global Commercial Payments,11.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059427,1,202107,Barclaycard - Global Commercial Payments,6.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057963,1,202107,Barclaycard - Global Commercial Payments,24.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057367,1,202107,Barclaycard - Global Commercial Payments,208.33,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057441,1,202107,Barclaycard - Global Commercial Payments,23.98,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200057442,1,202107,Barclaycard - Global Commercial Payments,127.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200058715,1,202107,Barclaycard - Global Commercial Payments,19.98,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200054087,1,202107,Barclaycard - Global Commercial Payments,1314.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200054329,1,202107,Barclaycard - Global Commercial Payments,190.80,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200054804,1,202107,Barclaycard - Global Commercial Payments,285.00,2021-10-20
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059215,1,202107,Barclaycard - Global Commercial Payments,75.52,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200057864,1,202107,Barclaycard - Global Commercial Payments,-35.31,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200052672,1,202107,Barclaycard - Global Commercial Payments,559.84,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048437,1,202107,Barclaycard - Global Commercial Payments,86.00,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048949,1,202107,Barclaycard - Global Commercial Payments,43.24,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200059104,1,202107,Barclaycard - Global Commercial Payments,349.17,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200055798,1,202107,Barclaycard - Global Commercial Payments,17.48,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200055939,1,202107,Barclaycard - Global Commercial Payments,19.26,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200056278,1,202107,Barclaycard - Global Commercial Payments,86.20,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200056509,1,202107,Barclaycard - Global Commercial Payments,14.15,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200057297,1,202107,Barclaycard - Global Commercial Payments,42.46,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200058436,1,202107,Barclaycard - Global Commercial Payments,31.85,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200058718,1,202107,Barclaycard - Global Commercial Payments,9.65,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200058778,1,202107,Barclaycard - Global Commercial Payments,294.58,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200058823,1,202107,Barclaycard - Global Commercial Payments,10.95,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200059002,1,202107,Barclaycard - Global Commercial Payments,61.40,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200059003,1,202107,Barclaycard - Global Commercial Payments,12.63,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200059370,1,202107,Barclaycard - Global Commercial Payments,13.00,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200059337,1,202107,Barclaycard - Global Commercial Payments,3.00,2021-10-20
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200059438,1,202107,Barclaycard - Global Commercial Payments,3.32,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200037990,1,202107,Barclaycard - Global Commercial Payments,26.65,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200039592,1,202107,Barclaycard - Global Commercial Payments,14.85,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200042174,1,202107,Barclaycard - Global Commercial Payments,49.99,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200059451,1,202107,Barclaycard - Global Commercial Payments,53.78,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200057654,1,202107,Barclaycard - Global Commercial Payments,119.00,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200057812,1,202107,Barclaycard - Global Commercial Payments,201.60,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200057813,1,202107,Barclaycard - Global Commercial Payments,46.34,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200058016,1,202107,Barclaycard - Global Commercial Payments,144.98,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200058969,1,202107,Barclaycard - Global Commercial Payments,1067.46,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200054630,1,202107,Barclaycard - Global Commercial Payments,39.90,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200057716,1,202107,Barclaycard - Global Commercial Payments,23.99,2021-10-20
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200058958,1,202107,Barclaycard - Global Commercial Payments,25.98,2021-10-20
