Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Schools,Employees,Indirect Employee Expenses,200059729,1,202108,Barclaycard - Global Commercial Payments,50.00,2021-11-23
Schools,Employees,Indirect Employee Expenses,200059730,1,202108,Barclaycard - Global Commercial Payments,50.00,2021-11-04
Schools,Employees,Indirect Employee Expenses,200059731,1,202108,Barclaycard - Global Commercial Payments,50.00,2021-11-04
Schools,Employees,Indirect Employee Expenses,200061600,1,202108,Barclaycard - Global Commercial Payments,-50.00,2021-11-23
Schools,Employees,Indirect Employee Expenses,200061915,1,202108,Barclaycard - Global Commercial Payments,201.00,2021-11-11
Schools,Employees,Indirect Employee Expenses,200061040,1,202108,Barclaycard - Global Commercial Payments,295.00,2021-11-11
Schools,Employees,Indirect Employee Expenses,200061121,1,202108,Barclaycard - Global Commercial Payments,102.50,2021-11-23
"Children, Adults and Families",Employees,Indirect Employee Expenses,200053863,1,202108,Barclaycard - Global Commercial Payments,500.00,2021-11-04
"Children, Adults and Families",Employees,Indirect Employee Expenses,200057620,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
"Children, Adults and Families",Employees,Indirect Employee Expenses,200053469,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
"Children, Adults and Families",Employees,Indirect Employee Expenses,200053594,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
"Children, Adults and Families",Employees,Indirect Employee Expenses,200053426,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-23
"Children, Adults and Families",Employees,Indirect Employee Expenses,200053500,1,202108,Barclaycard - Global Commercial Payments,500.00,2021-11-23
"Children, Adults and Families",Employees,Indirect Employee Expenses,200053501,1,202108,Barclaycard - Global Commercial Payments,500.00,2021-11-04
"Children, Adults and Families",Employees,Indirect Employee Expenses,200059130,1,202108,Barclaycard - Global Commercial Payments,500.00,2021-11-23
"Children, Adults and Families",Employees,Indirect Employee Expenses,200062725,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-23
"Children, Adults and Families",Employees,Indirect Employee Expenses,200053860,1,202108,Barclaycard - Global Commercial Payments,500.00,2021-11-04
"Children, Adults and Families",Employees,Indirect Employee Expenses,200062721,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-23
"Children, Adults and Families",Employees,Indirect Employee Expenses,200053468,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
"Children, Adults and Families",Employees,Indirect Employee Expenses,200053862,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
Corporate Services & Governance,Employees,Indirect Employee Expenses,200057619,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-11
Corporate Services & Governance,Employees,Indirect Employee Expenses,200056607,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-11
Corporate Services & Governance,Employees,Indirect Employee Expenses,200057621,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
"Economy, Innovation and Growth",Employees,Indirect Employee Expenses,200056606,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200053423,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-23
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200055089,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200056605,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200053424,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200053812,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-11
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200053425,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200053861,1,202108,Barclaycard - Global Commercial Payments,500.00,2021-11-04
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200053422,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
Office of the Chief Executive,Employees,Indirect Employee Expenses,200057622,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
Public Health and Wellbeing,Employees,Indirect Employee Expenses,200062719,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-23
Public Health and Wellbeing,Employees,Indirect Employee Expenses,200062724,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-23
Public Health and Wellbeing,Employees,Indirect Employee Expenses,200062716,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-11
Public Health and Wellbeing,Employees,Indirect Employee Expenses,200062375,1,202108,Barclaycard - Global Commercial Payments,230.00,2021-11-11
Public Health and Wellbeing,Employees,Indirect Employee Expenses,200062720,1,202108,Barclaycard - Global Commercial Payments,20.00,2021-11-11
Resources and Digital,Employees,Indirect Employee Expenses,200053461,1,202108,Barclaycard - Global Commercial Payments,500.00,2021-11-04
Resources and Digital,Employees,Indirect Employee Expenses,200062718,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-23
Resources and Digital,Employees,Indirect Employee Expenses,200062715,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-23
Schools,Employees,Indirect Employee Expenses,200056898,1,202108,Barclaycard - Global Commercial Payments,500.00,2021-11-23
Schools,Employees,Indirect Employee Expenses,200057625,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
Schools,Employees,Indirect Employee Expenses,200062723,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-11
Schools,Employees,Indirect Employee Expenses,200062722,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-23
Schools,Employees,Indirect Employee Expenses,200057624,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-11
Schools,Employees,Indirect Employee Expenses,200057626,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
Schools,Employees,Indirect Employee Expenses,200057623,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
Schools,Employees,Indirect Employee Expenses,200057627,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
Schools,Employees,Indirect Employee Expenses,200057628,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-04
Schools,Employees,Indirect Employee Expenses,200062726,1,202108,Barclaycard - Global Commercial Payments,250.00,2021-11-23
Schools,Premises,Rep & Maint,200060496,1,202108,Barclaycard - Global Commercial Payments,13.23,2021-11-11
Schools,Premises,Rep & Maint,200062116,1,202108,Barclaycard - Global Commercial Payments,10.40,2021-11-23
"Children, Adults and Families",Premises,Rep & Maint,200059803,1,202108,Barclaycard - Global Commercial Payments,18.57,2021-11-04
Public Health and Wellbeing,Premises,Rep & Maint,200061483,1,202108,Barclaycard - Global Commercial Payments,140.00,2021-11-11
Public Health and Wellbeing,Premises,Rep & Maint,200060232,1,202108,Barclaycard - Global Commercial Payments,13.33,2021-11-11
Public Health and Wellbeing,Premises,Rep & Maint,200062164,1,202108,Barclaycard - Global Commercial Payments,53.27,2021-11-11
Public Health and Wellbeing,Premises,Rep & Maint,200060422,1,202108,Barclaycard - Global Commercial Payments,219.67,2021-11-04
Public Health and Wellbeing,Premises,Rep & Maint,200060349,1,202108,Barclaycard - Global Commercial Payments,168.00,2021-11-23
Schools,Premises,Rep & Maint,200060561,1,202108,Barclaycard - Global Commercial Payments,8.33,2021-11-11
Schools,Premises,Rep & Maint,200059817,1,202108,Barclaycard - Global Commercial Payments,18.33,2021-11-11
Schools,Premises,Rep & Maint,200059818,1,202108,Barclaycard - Global Commercial Payments,35.64,2021-11-11
Schools,Premises,Rep & Maint,200059896,1,202108,Barclaycard - Global Commercial Payments,19.98,2021-11-11
Schools,Premises,Rep & Maint,200060010,1,202108,Barclaycard - Global Commercial Payments,73.33,2021-11-11
Schools,Premises,Rep & Maint,200060189,1,202108,Barclaycard - Global Commercial Payments,21.24,2021-11-11
Schools,Premises,Rep & Maint,200062445,1,202108,Barclaycard - Global Commercial Payments,29.97,2021-11-11
Schools,Premises,Rep & Maint,200062524,1,202108,Barclaycard - Global Commercial Payments,-12.49,2021-11-11
Schools,Premises,Rep & Maint,200059969,1,202108,Barclaycard - Global Commercial Payments,81.21,2021-11-04
Schools,Premises,Rep & Maint,200057491,1,202108,Barclaycard - Global Commercial Payments,42.37,2021-11-04
Schools,Premises,Rep & Maint,200057707,1,202108,Barclaycard - Global Commercial Payments,54.17,2021-11-04
Schools,Premises,Rep & Maint,200057708,1,202108,Barclaycard - Global Commercial Payments,33.80,2021-11-04
Schools,Premises,Rep & Maint,200057917,1,202108,Barclaycard - Global Commercial Payments,26.64,2021-11-04
Schools,Premises,Rep & Maint,200058006,1,202108,Barclaycard - Global Commercial Payments,34.02,2021-11-04
Schools,Premises,Rep & Maint,200058007,1,202108,Barclaycard - Global Commercial Payments,21.30,2021-11-04
Schools,Premises,Rep & Maint,200058161,1,202108,Barclaycard - Global Commercial Payments,10.75,2021-11-04
Schools,Premises,Rep & Maint,200058343,1,202108,Barclaycard - Global Commercial Payments,3.36,2021-11-04
Schools,Premises,Rep & Maint,200058344,1,202108,Barclaycard - Global Commercial Payments,-3.36,2021-11-04
Schools,Premises,Rep & Maint,200061123,1,202108,Barclaycard - Global Commercial Payments,6.78,2021-11-11
Schools,Premises,Rep & Maint,200061260,1,202108,Barclaycard - Global Commercial Payments,21.65,2021-11-11
Schools,Premises,Rep & Maint,200061441,1,202108,Barclaycard - Global Commercial Payments,47.00,2021-11-11
Schools,Premises,Rep & Maint,200061842,1,202108,Barclaycard - Global Commercial Payments,94.46,2021-11-11
Schools,Premises,Rep & Maint,200061929,1,202108,Barclaycard - Global Commercial Payments,29.31,2021-11-11
Schools,Premises,Rep & Maint,200061510,1,202108,Barclaycard - Global Commercial Payments,700.00,2021-11-11
Schools,Premises,Rep & Maint,200060921,1,202108,Barclaycard - Global Commercial Payments,81.00,2021-11-11
Schools,Premises,Rep & Maint,200060210,1,202108,Barclaycard - Global Commercial Payments,51.03,2021-11-11
Schools,Premises,Rep & Maint,200060153,1,202108,Barclaycard - Global Commercial Payments,453.00,2021-11-11
Schools,Premises,Rep & Maint,200061139,1,202108,Barclaycard - Global Commercial Payments,290.00,2021-11-11
Schools,Premises,Rep & Maint,200061217,1,202108,Barclaycard - Global Commercial Payments,123.73,2021-11-11
Schools,Premises,Rep & Maint,200060678,1,202108,Barclaycard - Global Commercial Payments,41.00,2021-11-23
Schools,Premises,Rep & Maint,200061184,1,202108,Barclaycard - Global Commercial Payments,204.00,2021-11-11
Schools,Premises,Rep & Maint,200061356,1,202108,Barclaycard - Global Commercial Payments,39.98,2021-11-11
Schools,Premises,Rep & Maint,200060072,1,202108,Barclaycard - Global Commercial Payments,20.57,2021-11-23
Schools,Premises,Rep & Maint,200061133,1,202108,Barclaycard - Global Commercial Payments,89.95,2021-11-23
Schools,Premises,Rep & Maint,200060395,1,202108,Barclaycard - Global Commercial Payments,78.32,2021-11-11
Schools,Premises,Rep & Maint,200061258,1,202108,Barclaycard - Global Commercial Payments,20.83,2021-11-11
Schools,Premises,Rep & Maint,200059987,1,202108,Barclaycard - Global Commercial Payments,7.83,2021-11-04
Schools,Premises,Rep & Maint,200060852,1,202108,Barclaycard - Global Commercial Payments,16.04,2021-11-23
Schools,Premises,Rep & Maint,200061171,1,202108,Barclaycard - Global Commercial Payments,21.67,2021-11-23
Schools,Premises,Rep & Maint,200061257,1,202108,Barclaycard - Global Commercial Payments,39.38,2021-11-23
Schools,Premises,Rep & Maint,200059757,1,202108,Barclaycard - Global Commercial Payments,39.42,2021-11-04
Schools,Premises,Rep & Maint,200059758,1,202108,Barclaycard - Global Commercial Payments,17.48,2021-11-04
Schools,Premises,Rep & Maint,200059840,1,202108,Barclaycard - Global Commercial Payments,140.30,2021-11-04
Schools,Premises,Rep & Maint,200059842,1,202108,Barclaycard - Global Commercial Payments,16.43,2021-11-04
Schools,Premises,Rep & Maint,200060032,1,202108,Barclaycard - Global Commercial Payments,37.50,2021-11-04
Schools,Premises,Rep & Maint,200060128,1,202108,Barclaycard - Global Commercial Payments,220.10,2021-11-04
Schools,Premises,Rep & Maint,200061277,1,202108,Barclaycard - Global Commercial Payments,7.49,2021-11-11
Schools,Premises,Rep & Maint,200061631,1,202108,Barclaycard - Global Commercial Payments,24.25,2021-11-11
Schools,Premises,Rep & Maint,200060865,1,202108,Barclaycard - Global Commercial Payments,14.17,2021-11-11
Schools,Premises,Rep & Maint,200061788,1,202108,Barclaycard - Global Commercial Payments,29.75,2021-11-11
Schools,Premises,Ground Maint,200061071,1,202108,Barclaycard - Global Commercial Payments,41.00,2021-11-04
Schools,Premises,Ground Maint,200061738,1,202108,Barclaycard - Global Commercial Payments,81.60,2021-11-11
Schools,Premises,Ground Maint,200061739,1,202108,Barclaycard - Global Commercial Payments,89.90,2021-11-11
Schools,Premises,Ground Maint,200061851,1,202108,Barclaycard - Global Commercial Payments,52.50,2021-11-11
"Children, Adults and Families",Premises,Cleaning,200062600,1,202108,Barclaycard - Global Commercial Payments,144.00,2021-11-23
Schools,Premises,Cleaning,200062324,1,202108,Barclaycard - Global Commercial Payments,-44.75,2021-11-11
Schools,Premises,Cleaning,200062325,1,202108,Barclaycard - Global Commercial Payments,-134.25,2021-11-11
Schools,Premises,Cleaning,200062326,1,202108,Barclaycard - Global Commercial Payments,-32.50,2021-11-11
"Children, Adults and Families",Premises,Fixtures & Fittings,200060954,1,202108,Barclaycard - Global Commercial Payments,50.00,2021-11-11
"Children, Adults and Families",Premises,Fixtures & Fittings,200059547,1,202108,Barclaycard - Global Commercial Payments,39.99,2021-11-04
"Children, Adults and Families",Premises,Fixtures & Fittings,200039727,1,202108,Barclaycard - Global Commercial Payments,16.95,2021-11-04
Schools,Premises,Fixtures & Fittings,200059779,1,202108,Barclaycard - Global Commercial Payments,33.00,2021-11-04
Schools,Premises,Fixtures & Fittings,200059920,1,202108,Barclaycard - Global Commercial Payments,30.53,2021-11-23
Schools,Premises,Fixtures & Fittings,200060130,1,202108,Barclaycard - Global Commercial Payments,92.88,2021-11-23
Schools,Premises,Fixtures & Fittings,200060212,1,202108,Barclaycard - Global Commercial Payments,11.66,2021-11-23
Schools,Premises,Fixtures & Fittings,200061043,1,202108,Barclaycard - Global Commercial Payments,48.76,2021-11-23
Schools,Premises,Fixtures & Fittings,200062188,1,202108,Barclaycard - Global Commercial Payments,44.85,2021-11-23
Schools,Premises,Fixtures & Fittings,200061334,1,202108,Barclaycard - Global Commercial Payments,190.83,2021-11-11
Schools,Premises,Fixtures & Fittings,200062400,1,202108,Barclaycard - Global Commercial Payments,98.99,2021-11-23
Schools,Premises,Fixtures & Fittings,200060730,1,202108,Barclaycard - Global Commercial Payments,170.83,2021-11-11
Schools,Premises,Fixtures & Fittings,200061656,1,202108,Barclaycard - Global Commercial Payments,39.95,2021-11-23
Schools,Premises,Fixtures & Fittings,200060379,1,202108,Barclaycard - Global Commercial Payments,36.28,2021-11-23
Schools,Premises,Fixtures & Fittings,200061370,1,202108,Barclaycard - Global Commercial Payments,22.53,2021-11-23
Resources and Digital,Premises,Security & Insurance,200062236,1,202108,Barclaycard - Global Commercial Payments,258.30,2021-11-11
Schools,Transport,Vehicles and Plant,200060294,1,202108,Barclaycard - Global Commercial Payments,104.98,2021-11-23
Schools,Transport,Vehicles and Plant,200056575,1,202108,Barclaycard - Global Commercial Payments,60.96,2021-11-04
Schools,Transport,Vehicles and Plant,200060261,1,202108,Barclaycard - Global Commercial Payments,75.03,2021-11-11
Schools,Transport,Vehicles and Plant,200060262,1,202108,Barclaycard - Global Commercial Payments,68.78,2021-11-11
Schools,Transport,Vehicles and Plant,200060050,1,202108,Barclaycard - Global Commercial Payments,79.17,2021-11-04
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062633,1,202108,Barclaycard - Global Commercial Payments,172.50,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200060462,1,202108,Barclaycard - Global Commercial Payments,167.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200060463,1,202108,Barclaycard - Global Commercial Payments,167.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200060464,1,202108,Barclaycard - Global Commercial Payments,317.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200060465,1,202108,Barclaycard - Global Commercial Payments,142.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200060466,1,202108,Barclaycard - Global Commercial Payments,167.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200060467,1,202108,Barclaycard - Global Commercial Payments,172.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200060468,1,202108,Barclaycard - Global Commercial Payments,97.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200060469,1,202108,Barclaycard - Global Commercial Payments,167.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200060470,1,202108,Barclaycard - Global Commercial Payments,25.00,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062199,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062200,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062201,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062202,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062203,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062204,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062205,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062206,1,202108,Barclaycard - Global Commercial Payments,167.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062207,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062342,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062343,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062344,1,202108,Barclaycard - Global Commercial Payments,202.50,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062497,1,202108,Barclaycard - Global Commercial Payments,317.50,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062629,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062630,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062631,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062632,1,202108,Barclaycard - Global Commercial Payments,277.50,2021-11-23
Schools,Transport,Contract Hire,200061416,1,202108,Barclaycard - Global Commercial Payments,75.00,2021-11-23
Schools,Transport,Contract Hire,200061575,1,202108,Barclaycard - Global Commercial Payments,75.00,2021-11-23
Schools,Transport,Contract Hire,200061576,1,202108,Barclaycard - Global Commercial Payments,-75.00,2021-11-23
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200059619,1,202108,Barclaycard - Global Commercial Payments,2.80,2021-11-04
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200060318,1,202108,Barclaycard - Global Commercial Payments,7.50,2021-11-04
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200058892,1,202108,Barclaycard - Global Commercial Payments,26.51,2021-11-11
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200059546,1,202108,Barclaycard - Global Commercial Payments,80.00,2021-11-23
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200060453,1,202108,Barclaycard - Global Commercial Payments,3.20,2021-11-04
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200062574,1,202108,Barclaycard - Global Commercial Payments,2.40,2021-11-11
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200062330,1,202108,Barclaycard - Global Commercial Payments,66.67,2021-11-11
Schools,Transport,Public Transport and Taxi Fares,200062494,1,202108,Barclaycard - Global Commercial Payments,20.00,2021-11-11
Schools,Transport,Public Transport and Taxi Fares,200059670,1,202108,Barclaycard - Global Commercial Payments,75.00,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200059922,1,202108,Barclaycard - Global Commercial Payments,2.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200059923,1,202108,Barclaycard - Global Commercial Payments,2.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200059924,1,202108,Barclaycard - Global Commercial Payments,1.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200060054,1,202108,Barclaycard - Global Commercial Payments,1.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200060221,1,202108,Barclaycard - Global Commercial Payments,1.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200060311,1,202108,Barclaycard - Global Commercial Payments,3.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200060407,1,202108,Barclaycard - Global Commercial Payments,1.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200060408,1,202108,Barclaycard - Global Commercial Payments,1.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200060538,1,202108,Barclaycard - Global Commercial Payments,1.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200060790,1,202108,Barclaycard - Global Commercial Payments,2.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200061122,1,202108,Barclaycard - Global Commercial Payments,4.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200061401,1,202108,Barclaycard - Global Commercial Payments,2.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200061402,1,202108,Barclaycard - Global Commercial Payments,1.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200062258,1,202108,Barclaycard - Global Commercial Payments,1.33,2021-11-23
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200062556,1,202108,Barclaycard - Global Commercial Payments,2.33,2021-11-23
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200059765,1,202108,Barclaycard - Global Commercial Payments,42.48,2021-11-04
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200060231,1,202108,Barclaycard - Global Commercial Payments,40.16,2021-11-04
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200060613,1,202108,Barclaycard - Global Commercial Payments,1173.42,2021-11-04
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200060982,1,202108,Barclaycard - Global Commercial Payments,14.40,2021-11-04
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200060983,1,202108,Barclaycard - Global Commercial Payments,1794.00,2021-11-04
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200061059,1,202108,Barclaycard - Global Commercial Payments,386.91,2021-11-04
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200061060,1,202108,Barclaycard - Global Commercial Payments,32.98,2021-11-04
