Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Schools,Premises,Rep & Maint,200043428,1,202008,Barclaycard - Global Commercial Payments,17.50,2020-11-10
Schools,Premises,Rep & Maint,200043384,1,202008,Barclaycard - Global Commercial Payments,12.00,2020-11-19
Schools,Premises,Rep & Maint,200043385,1,202008,Barclaycard - Global Commercial Payments,21.00,2020-11-19
Schools,Premises,Rep & Maint,200042607,1,202008,Barclaycard - Global Commercial Payments,795.57,2020-11-03
Schools,Premises,Ground Maint,200043140,1,202008,Barclaycard - Global Commercial Payments,19.04,2020-11-03
"Children, Adults and Families",Premises,Cleaning,200039886,1,202008,Barclaycard - Global Commercial Payments,2.50,2020-11-03
"Children, Adults and Families",Premises,Fixtures & Fittings,200042202,1,202008,Barclaycard - Global Commercial Payments,12.49,2020-11-03
Schools,Premises,Fixtures & Fittings,200043340,1,202008,Barclaycard - Global Commercial Payments,95.82,2020-11-10
Schools,Premises,Fixtures & Fittings,200042213,1,202008,Barclaycard - Global Commercial Payments,599.95,2020-11-10
Schools,Premises,Fixtures & Fittings,200042925,1,202008,Barclaycard - Global Commercial Payments,77.95,2020-11-19
Schools,Premises,Fixtures & Fittings,200042951,1,202008,Barclaycard - Global Commercial Payments,454.00,2020-11-10
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200043487,1,202008,Barclaycard - Global Commercial Payments,167.50,2020-11-10
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200043081,1,202008,Barclaycard - Global Commercial Payments,267.50,2020-11-03
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200043082,1,202008,Barclaycard - Global Commercial Payments,267.50,2020-11-03
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200043083,1,202008,Barclaycard - Global Commercial Payments,267.50,2020-11-03
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200043084,1,202008,Barclaycard - Global Commercial Payments,267.50,2020-11-03
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200043436,1,202008,Barclaycard - Global Commercial Payments,267.50,2020-11-10
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200043437,1,202008,Barclaycard - Global Commercial Payments,267.50,2020-11-10
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200027392,1,202008,Barclaycard - Global Commercial Payments,9.95,2020-11-19
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200027393,1,202008,Barclaycard - Global Commercial Payments,18.70,2020-11-19
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200027394,1,202008,Barclaycard - Global Commercial Payments,175.50,2020-11-19
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200007811,1,202008,Barclaycard - Global Commercial Payments,39.20,2020-11-19
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200043095,1,202008,Barclaycard - Global Commercial Payments,10.00,2020-11-10
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200029894,1,202008,Barclaycard - Global Commercial Payments,2.33,2020-11-03
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200041138,1,202008,Barclaycard - Global Commercial Payments,1.33,2020-11-10
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200041201,1,202008,Barclaycard - Global Commercial Payments,1.33,2020-11-10
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200041735,1,202008,Barclaycard - Global Commercial Payments,1.33,2020-11-10
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200041736,1,202008,Barclaycard - Global Commercial Payments,1.33,2020-11-10
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200042496,1,202008,Barclaycard - Global Commercial Payments,2.33,2020-11-10
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200042985,1,202008,Barclaycard - Global Commercial Payments,1.33,2020-11-10
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200040762,1,202008,Barclaycard - Global Commercial Payments,48.33,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042932,1,202008,Barclaycard - Global Commercial Payments,14.98,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042933,1,202008,Barclaycard - Global Commercial Payments,3.00,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041059,1,202008,Barclaycard - Global Commercial Payments,17.59,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041060,1,202008,Barclaycard - Global Commercial Payments,15.93,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041061,1,202008,Barclaycard - Global Commercial Payments,13.78,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041308,1,202008,Barclaycard - Global Commercial Payments,16.00,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041505,1,202008,Barclaycard - Global Commercial Payments,40.00,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041667,1,202008,Barclaycard - Global Commercial Payments,7.20,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041947,1,202008,Barclaycard - Global Commercial Payments,64.98,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041948,1,202008,Barclaycard - Global Commercial Payments,18.75,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042340,1,202008,Barclaycard - Global Commercial Payments,9.00,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042423,1,202008,Barclaycard - Global Commercial Payments,16.05,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042844,1,202008,Barclaycard - Global Commercial Payments,87.58,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042934,1,202008,Barclaycard - Global Commercial Payments,48.67,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042935,1,202008,Barclaycard - Global Commercial Payments,11.50,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042936,1,202008,Barclaycard - Global Commercial Payments,8.00,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043052,1,202008,Barclaycard - Global Commercial Payments,9.23,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043237,1,202008,Barclaycard - Global Commercial Payments,10.58,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043336,1,202008,Barclaycard - Global Commercial Payments,39.00,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042511,1,202008,Barclaycard - Global Commercial Payments,163.08,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042512,1,202008,Barclaycard - Global Commercial Payments,19.90,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042513,1,202008,Barclaycard - Global Commercial Payments,15.49,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042847,1,202008,Barclaycard - Global Commercial Payments,298.00,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042848,1,202008,Barclaycard - Global Commercial Payments,302.50,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039757,1,202008,Barclaycard - Global Commercial Payments,78.28,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039758,1,202008,Barclaycard - Global Commercial Payments,-30.78,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039760,1,202008,Barclaycard - Global Commercial Payments,39.65,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039820,1,202008,Barclaycard - Global Commercial Payments,39.92,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039821,1,202008,Barclaycard - Global Commercial Payments,9.99,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039880,1,202008,Barclaycard - Global Commercial Payments,91.67,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039881,1,202008,Barclaycard - Global Commercial Payments,128.33,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039906,1,202008,Barclaycard - Global Commercial Payments,22.72,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039908,1,202008,Barclaycard - Global Commercial Payments,22.72,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039909,1,202008,Barclaycard - Global Commercial Payments,69.98,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040205,1,202008,Barclaycard - Global Commercial Payments,16.63,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040206,1,202008,Barclaycard - Global Commercial Payments,14.95,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040207,1,202008,Barclaycard - Global Commercial Payments,95.23,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040208,1,202008,Barclaycard - Global Commercial Payments,53.75,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040239,1,202008,Barclaycard - Global Commercial Payments,107.25,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040258,1,202008,Barclaycard - Global Commercial Payments,29.16,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040259,1,202008,Barclaycard - Global Commercial Payments,7.31,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040260,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040261,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040262,1,202008,Barclaycard - Global Commercial Payments,15.36,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040263,1,202008,Barclaycard - Global Commercial Payments,15.36,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040264,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040265,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040266,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040267,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040268,1,202008,Barclaycard - Global Commercial Payments,15.36,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040269,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040270,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040271,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040272,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040273,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040274,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040275,1,202008,Barclaycard - Global Commercial Payments,15.36,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040276,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040277,1,202008,Barclaycard - Global Commercial Payments,15.36,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040278,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040279,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040280,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040281,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040282,1,202008,Barclaycard - Global Commercial Payments,15.35,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040283,1,202008,Barclaycard - Global Commercial Payments,15.36,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040284,1,202008,Barclaycard - Global Commercial Payments,93.97,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040285,1,202008,Barclaycard - Global Commercial Payments,187.50,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040286,1,202008,Barclaycard - Global Commercial Payments,177.41,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040287,1,202008,Barclaycard - Global Commercial Payments,23.33,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040343,1,202008,Barclaycard - Global Commercial Payments,33.55,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040344,1,202008,Barclaycard - Global Commercial Payments,10.82,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040345,1,202008,Barclaycard - Global Commercial Payments,44.58,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040346,1,202008,Barclaycard - Global Commercial Payments,90.63,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040347,1,202008,Barclaycard - Global Commercial Payments,18.96,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040348,1,202008,Barclaycard - Global Commercial Payments,8.33,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040400,1,202008,Barclaycard - Global Commercial Payments,65.44,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040401,1,202008,Barclaycard - Global Commercial Payments,25.18,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040402,1,202008,Barclaycard - Global Commercial Payments,4.16,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040403,1,202008,Barclaycard - Global Commercial Payments,190.00,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040404,1,202008,Barclaycard - Global Commercial Payments,23.12,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040405,1,202008,Barclaycard - Global Commercial Payments,9.97,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040406,1,202008,Barclaycard - Global Commercial Payments,48.54,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040407,1,202008,Barclaycard - Global Commercial Payments,154.49,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040408,1,202008,Barclaycard - Global Commercial Payments,22.42,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040409,1,202008,Barclaycard - Global Commercial Payments,58.33,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040410,1,202008,Barclaycard - Global Commercial Payments,29.13,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040416,1,202008,Barclaycard - Global Commercial Payments,23.32,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040417,1,202008,Barclaycard - Global Commercial Payments,20.83,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040418,1,202008,Barclaycard - Global Commercial Payments,56.67,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040419,1,202008,Barclaycard - Global Commercial Payments,28.33,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040430,1,202008,Barclaycard - Global Commercial Payments,14.12,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040431,1,202008,Barclaycard - Global Commercial Payments,7.06,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040544,1,202008,Barclaycard - Global Commercial Payments,43.33,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040545,1,202008,Barclaycard - Global Commercial Payments,43.33,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040751,1,202008,Barclaycard - Global Commercial Payments,183.25,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042743,1,202008,Barclaycard - Global Commercial Payments,8.80,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042509,1,202008,Barclaycard - Global Commercial Payments,21.75,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042551,1,202008,Barclaycard - Global Commercial Payments,416.67,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042674,1,202008,Barclaycard - Global Commercial Payments,0.83,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042675,1,202008,Barclaycard - Global Commercial Payments,4.13,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042676,1,202008,Barclaycard - Global Commercial Payments,1.31,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042677,1,202008,Barclaycard - Global Commercial Payments,2.41,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042890,1,202008,Barclaycard - Global Commercial Payments,10.00,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200042892,1,202008,Barclaycard - Global Commercial Payments,11.58,2020-11-03
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043430,1,202008,Barclaycard - Global Commercial Payments,0.83,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041292,1,202008,Barclaycard - Global Commercial Payments,64.25,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043392,1,202008,Barclaycard - Global Commercial Payments,140.46,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043331,1,202008,Barclaycard - Global Commercial Payments,19.26,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043332,1,202008,Barclaycard - Global Commercial Payments,7.00,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043333,1,202008,Barclaycard - Global Commercial Payments,22.16,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043373,1,202008,Barclaycard - Global Commercial Payments,21.11,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043414,1,202008,Barclaycard - Global Commercial Payments,9.35,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043311,1,202008,Barclaycard - Global Commercial Payments,7.50,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043451,1,202008,Barclaycard - Global Commercial Payments,13.03,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200043493,1,202008,Barclaycard - Global Commercial Payments,7.14,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036390,1,202008,Barclaycard - Global Commercial Payments,10.87,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036675,1,202008,Barclaycard - Global Commercial Payments,65.85,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036676,1,202008,Barclaycard - Global Commercial Payments,72.45,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036677,1,202008,Barclaycard - Global Commercial Payments,58.99,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036878,1,202008,Barclaycard - Global Commercial Payments,87.00,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037317,1,202008,Barclaycard - Global Commercial Payments,146.42,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037318,1,202008,Barclaycard - Global Commercial Payments,11.06,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037382,1,202008,Barclaycard - Global Commercial Payments,333.92,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037731,1,202008,Barclaycard - Global Commercial Payments,100.39,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037940,1,202008,Barclaycard - Global Commercial Payments,161.79,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200038833,1,202008,Barclaycard - Global Commercial Payments,20.00,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039802,1,202008,Barclaycard - Global Commercial Payments,14.40,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039804,1,202008,Barclaycard - Global Commercial Payments,9.16,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039805,1,202008,Barclaycard - Global Commercial Payments,30.10,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039843,1,202008,Barclaycard - Global Commercial Payments,16.00,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039844,1,202008,Barclaycard - Global Commercial Payments,20.00,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040078,1,202008,Barclaycard - Global Commercial Payments,28.25,2020-11-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040298,1,202008,Barclaycard - Global Commercial Payments,6.75,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040482,1,202008,Barclaycard - Global Commercial Payments,29.98,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041295,1,202008,Barclaycard - Global Commercial Payments,20.00,2020-11-24
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041499,1,202008,Barclaycard - Global Commercial Payments,20.00,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041586,1,202008,Barclaycard - Global Commercial Payments,42.75,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041587,1,202008,Barclaycard - Global Commercial Payments,63.39,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041588,1,202008,Barclaycard - Global Commercial Payments,32.81,2020-11-19
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041589,1,202008,Barclaycard - Global Commercial Payments,16.63,2020-11-19
