Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Schools,Premises,Fixtures & Fittings,200066818,1,202111,Barclaycard - Global Commercial Payments,552.00,2022-02-07
Schools,Premises,Fixtures & Fittings,200065280,1,202111,Barclaycard - Global Commercial Payments,547.25,2022-02-07
Schools,Premises,Fixtures & Fittings,200064040,1,202111,Barclaycard - Global Commercial Payments,29.00,2022-02-18
Schools,Premises,Fixtures & Fittings,200065720,1,202111,Barclaycard - Global Commercial Payments,71.20,2022-02-18
Schools,Premises,Fixtures & Fittings,200065736,1,202111,Barclaycard - Global Commercial Payments,-12.49,2022-02-18
Schools,Premises,Fixtures & Fittings,200066418,1,202111,Barclaycard - Global Commercial Payments,7.49,2022-02-18
Schools,Premises,Fixtures & Fittings,200066902,1,202111,Barclaycard - Global Commercial Payments,21.65,2022-02-18
Schools,Premises,Fixtures & Fittings,200067340,1,202111,Barclaycard - Global Commercial Payments,14.98,2022-02-18
Schools,Transport,Vehicles and Plant,200067293,1,202111,Barclaycard - Global Commercial Payments,80.48,2022-02-18
Schools,Transport,Vehicles and Plant,200069004,1,202111,Barclaycard - Global Commercial Payments,100.00,2022-02-28
Schools,Transport,Vehicles and Plant,200069104,1,202111,Barclaycard - Global Commercial Payments,167.50,2022-02-28
Schools,Transport,Vehicles and Plant,200069105,1,202111,Barclaycard - Global Commercial Payments,167.50,2022-02-28
Schools,Transport,Vehicles and Plant,200062227,1,202111,Barclaycard - Global Commercial Payments,39.18,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067258,1,202111,Barclaycard - Global Commercial Payments,277.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067259,1,202111,Barclaycard - Global Commercial Payments,97.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067260,1,202111,Barclaycard - Global Commercial Payments,277.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067261,1,202111,Barclaycard - Global Commercial Payments,277.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067262,1,202111,Barclaycard - Global Commercial Payments,277.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067263,1,202111,Barclaycard - Global Commercial Payments,167.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067328,1,202111,Barclaycard - Global Commercial Payments,277.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067329,1,202111,Barclaycard - Global Commercial Payments,277.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067330,1,202111,Barclaycard - Global Commercial Payments,277.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067331,1,202111,Barclaycard - Global Commercial Payments,167.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067332,1,202111,Barclaycard - Global Commercial Payments,277.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067333,1,202111,Barclaycard - Global Commercial Payments,167.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067334,1,202111,Barclaycard - Global Commercial Payments,167.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067335,1,202111,Barclaycard - Global Commercial Payments,167.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200067336,1,202111,Barclaycard - Global Commercial Payments,167.50,2022-02-18
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200068786,1,202111,Barclaycard - Global Commercial Payments,277.50,2022-02-28
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200068787,1,202111,Barclaycard - Global Commercial Payments,277.50,2022-02-28
Schools,Transport,Contract Hire,200063505,1,202111,Barclaycard - Global Commercial Payments,75.00,2022-02-07
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200065389,1,202111,Barclaycard - Global Commercial Payments,4.00,2022-02-07
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200068363,1,202111,Barclaycard - Global Commercial Payments,5.00,2022-02-18
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200058955,1,202111,Barclaycard - Global Commercial Payments,1.67,2022-02-18
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200058456,1,202111,Barclaycard - Global Commercial Payments,10.20,2022-02-18
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200059618,1,202111,Barclaycard - Global Commercial Payments,6.67,2022-02-18
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200059764,1,202111,Barclaycard - Global Commercial Payments,7.92,2022-02-18
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200060315,1,202111,Barclaycard - Global Commercial Payments,6.40,2022-02-28
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200068754,1,202111,Barclaycard - Global Commercial Payments,2.33,2022-02-28
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200069011,1,202111,Barclaycard - Global Commercial Payments,2.33,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200059352,1,202111,Barclaycard - Global Commercial Payments,4.25,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200061947,1,202111,Barclaycard - Global Commercial Payments,161.99,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200062984,1,202111,Barclaycard - Global Commercial Payments,28.97,2022-02-07
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200066956,1,202111,Barclaycard - Global Commercial Payments,149.00,2022-02-18
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200066958,1,202111,Barclaycard - Global Commercial Payments,49.99,2022-02-18
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200067140,1,202111,Barclaycard - Global Commercial Payments,54.00,2022-02-18
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200067243,1,202111,Barclaycard - Global Commercial Payments,1120.66,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051305,1,202111,Barclaycard - Global Commercial Payments,-2.99,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200063568,1,202111,Barclaycard - Global Commercial Payments,34.00,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068209,1,202111,Barclaycard - Global Commercial Payments,3.00,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200069118,1,202111,Barclaycard - Global Commercial Payments,2.50,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200069300,1,202111,Barclaycard - Global Commercial Payments,39.99,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200069301,1,202111,Barclaycard - Global Commercial Payments,129.99,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067225,1,202111,Barclaycard - Global Commercial Payments,22.50,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200064998,1,202111,Barclaycard - Global Commercial Payments,20.99,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200065372,1,202111,Barclaycard - Global Commercial Payments,1.15,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200065467,1,202111,Barclaycard - Global Commercial Payments,3.18,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200065618,1,202111,Barclaycard - Global Commercial Payments,16.18,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200066102,1,202111,Barclaycard - Global Commercial Payments,1.98,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200066150,1,202111,Barclaycard - Global Commercial Payments,0.99,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200066152,1,202111,Barclaycard - Global Commercial Payments,3.50,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200066153,1,202111,Barclaycard - Global Commercial Payments,4.20,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200066214,1,202111,Barclaycard - Global Commercial Payments,4.00,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067291,1,202111,Barclaycard - Global Commercial Payments,20.10,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067725,1,202111,Barclaycard - Global Commercial Payments,1.40,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200060998,1,202111,Barclaycard - Global Commercial Payments,5.99,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200061085,1,202111,Barclaycard - Global Commercial Payments,21.00,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200061298,1,202111,Barclaycard - Global Commercial Payments,5.00,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200061499,1,202111,Barclaycard - Global Commercial Payments,10.00,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200061978,1,202111,Barclaycard - Global Commercial Payments,17.00,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200062081,1,202111,Barclaycard - Global Commercial Payments,5.99,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200062195,1,202111,Barclaycard - Global Commercial Payments,6.00,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200062900,1,202111,Barclaycard - Global Commercial Payments,30.00,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200062948,1,202111,Barclaycard - Global Commercial Payments,7.50,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200064489,1,202111,Barclaycard - Global Commercial Payments,10.77,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200065787,1,202111,Barclaycard - Global Commercial Payments,3.97,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200066289,1,202111,Barclaycard - Global Commercial Payments,20.00,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200060717,1,202111,Barclaycard - Global Commercial Payments,30.00,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200061895,1,202111,Barclaycard - Global Commercial Payments,40.00,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200063022,1,202111,Barclaycard - Global Commercial Payments,77.50,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200063100,1,202111,Barclaycard - Global Commercial Payments,21.00,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200063681,1,202111,Barclaycard - Global Commercial Payments,19.50,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067396,1,202111,Barclaycard - Global Commercial Payments,34.99,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067397,1,202111,Barclaycard - Global Commercial Payments,27.00,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068253,1,202111,Barclaycard - Global Commercial Payments,77.00,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200063861,1,202111,Barclaycard - Global Commercial Payments,316.66,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200066904,1,202111,Barclaycard - Global Commercial Payments,5.83,2022-02-07
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200066955,1,202111,Barclaycard - Global Commercial Payments,90.83,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067003,1,202111,Barclaycard - Global Commercial Payments,-5.83,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067391,1,202111,Barclaycard - Global Commercial Payments,4.63,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067428,1,202111,Barclaycard - Global Commercial Payments,19.44,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067429,1,202111,Barclaycard - Global Commercial Payments,37.50,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067510,1,202111,Barclaycard - Global Commercial Payments,5.83,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067770,1,202111,Barclaycard - Global Commercial Payments,-5.83,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067792,1,202111,Barclaycard - Global Commercial Payments,7.50,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067875,1,202111,Barclaycard - Global Commercial Payments,13.75,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067877,1,202111,Barclaycard - Global Commercial Payments,5.83,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067895,1,202111,Barclaycard - Global Commercial Payments,154.17,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067896,1,202111,Barclaycard - Global Commercial Payments,21.79,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067937,1,202111,Barclaycard - Global Commercial Payments,-379.99,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200067979,1,202111,Barclaycard - Global Commercial Payments,19.50,2022-02-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068026,1,202111,Barclaycard - Global Commercial Payments,-5.83,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068063,1,202111,Barclaycard - Global Commercial Payments,76.67,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068075,1,202111,Barclaycard - Global Commercial Payments,16.66,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068076,1,202111,Barclaycard - Global Commercial Payments,9.99,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068109,1,202111,Barclaycard - Global Commercial Payments,10.83,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068110,1,202111,Barclaycard - Global Commercial Payments,23.15,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068111,1,202111,Barclaycard - Global Commercial Payments,17.40,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068135,1,202111,Barclaycard - Global Commercial Payments,10.33,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068149,1,202111,Barclaycard - Global Commercial Payments,10.41,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068205,1,202111,Barclaycard - Global Commercial Payments,14.99,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068288,1,202111,Barclaycard - Global Commercial Payments,7.50,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068371,1,202111,Barclaycard - Global Commercial Payments,258.75,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068410,1,202111,Barclaycard - Global Commercial Payments,191.65,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068448,1,202111,Barclaycard - Global Commercial Payments,1.58,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068518,1,202111,Barclaycard - Global Commercial Payments,7.50,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068556,1,202111,Barclaycard - Global Commercial Payments,5.83,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068577,1,202111,Barclaycard - Global Commercial Payments,8.70,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068578,1,202111,Barclaycard - Global Commercial Payments,17.82,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068633,1,202111,Barclaycard - Global Commercial Payments,18.33,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068696,1,202111,Barclaycard - Global Commercial Payments,61.61,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068697,1,202111,Barclaycard - Global Commercial Payments,38.30,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068800,1,202111,Barclaycard - Global Commercial Payments,20.00,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068801,1,202111,Barclaycard - Global Commercial Payments,78.74,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200068929,1,202111,Barclaycard - Global Commercial Payments,13.20,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200069024,1,202111,Barclaycard - Global Commercial Payments,8.33,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200069063,1,202111,Barclaycard - Global Commercial Payments,29.84,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200069161,1,202111,Barclaycard - Global Commercial Payments,28.81,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200069248,1,202111,Barclaycard - Global Commercial Payments,9.08,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200069257,1,202111,Barclaycard - Global Commercial Payments,3.71,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200069258,1,202111,Barclaycard - Global Commercial Payments,3.33,2022-02-28
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200069288,1,202111,Barclaycard - Global Commercial Payments,1.90,2022-02-28
