Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Schools,Premises,Rep & Maint,200063016,1,202110,Barclaycard - Global Commercial Payments,11.91,2022-01-11
Schools,Premises,Rep & Maint,200063017,1,202110,Barclaycard - Global Commercial Payments,10.38,2022-01-11
Schools,Premises,Rep & Maint,200063672,1,202110,Barclaycard - Global Commercial Payments,5.42,2022-01-11
Schools,Premises,Rep & Maint,200063987,1,202110,Barclaycard - Global Commercial Payments,17.91,2022-01-11
Schools,Premises,Rep & Maint,200064337,1,202110,Barclaycard - Global Commercial Payments,49.17,2022-01-11
Schools,Premises,Rep & Maint,200062786,1,202110,Barclaycard - Global Commercial Payments,12.41,2022-01-11
Schools,Premises,Rep & Maint,200062865,1,202110,Barclaycard - Global Commercial Payments,8.97,2022-01-11
Schools,Premises,Rep & Maint,200063145,1,202110,Barclaycard - Global Commercial Payments,19.98,2022-01-11
Schools,Premises,Rep & Maint,200063146,1,202110,Barclaycard - Global Commercial Payments,11.80,2022-01-11
Schools,Premises,Rep & Maint,200065591,1,202110,Barclaycard - Global Commercial Payments,3.99,2022-01-11
Schools,Premises,Rep & Maint,200065593,1,202110,Barclaycard - Global Commercial Payments,9.98,2022-01-11
Schools,Premises,Rep & Maint,200065711,1,202110,Barclaycard - Global Commercial Payments,13.49,2022-01-11
Schools,Premises,Rep & Maint,200066235,1,202110,Barclaycard - Global Commercial Payments,45.00,2022-01-11
Schools,Premises,Rep & Maint,200059522,1,202110,Barclaycard - Global Commercial Payments,2.63,2022-01-11
Schools,Premises,Rep & Maint,200065335,1,202110,Barclaycard - Global Commercial Payments,29.77,2022-01-20
Schools,Premises,Rep & Maint,200065677,1,202110,Barclaycard - Global Commercial Payments,14.01,2022-01-20
Schools,Premises,Rep & Maint,200060037,1,202110,Barclaycard - Global Commercial Payments,6.66,2022-01-11
Schools,Premises,Rep & Maint,200064457,1,202110,Barclaycard - Global Commercial Payments,5.39,2022-01-11
Schools,Premises,Rep & Maint,200061909,1,202110,Barclaycard - Global Commercial Payments,47.67,2022-01-11
Schools,Premises,Rep & Maint,200061910,1,202110,Barclaycard - Global Commercial Payments,26.23,2022-01-11
Schools,Premises,Rep & Maint,200062944,1,202110,Barclaycard - Global Commercial Payments,14.97,2022-01-11
Schools,Premises,Rep & Maint,200063900,1,202110,Barclaycard - Global Commercial Payments,12.47,2022-01-11
Schools,Premises,Rep & Maint,200063563,1,202110,Barclaycard - Global Commercial Payments,16.66,2022-01-11
Schools,Premises,Rep & Maint,200065202,1,202110,Barclaycard - Global Commercial Payments,65.00,2022-01-20
Schools,Premises,Rep & Maint,200063503,1,202110,Barclaycard - Global Commercial Payments,18.11,2022-01-11
Schools,Premises,Rep & Maint,200064036,1,202110,Barclaycard - Global Commercial Payments,27.92,2022-01-11
Schools,Premises,Rep & Maint,200056540,1,202110,Barclaycard - Global Commercial Payments,13.78,2022-01-11
Schools,Premises,Rep & Maint,200061775,1,202110,Barclaycard - Global Commercial Payments,5.58,2022-01-11
Schools,Premises,Rep & Maint,200063754,1,202110,Barclaycard - Global Commercial Payments,43.25,2022-01-20
Schools,Premises,Rep & Maint,200061113,1,202110,Barclaycard - Global Commercial Payments,54.99,2022-01-11
Schools,Premises,Rep & Maint,200061270,1,202110,Barclaycard - Global Commercial Payments,20.79,2022-01-11
Schools,Premises,Rep & Maint,200061629,1,202110,Barclaycard - Global Commercial Payments,7.07,2022-01-11
Schools,Premises,Rep & Maint,200061630,1,202110,Barclaycard - Global Commercial Payments,6.66,2022-01-11
Schools,Premises,Rep & Maint,200061951,1,202110,Barclaycard - Global Commercial Payments,4.50,2022-01-11
Schools,Premises,Rep & Maint,200061350,1,202110,Barclaycard - Global Commercial Payments,119.99,2022-01-11
Schools,Premises,Rep & Maint,200063539,1,202110,Barclaycard - Global Commercial Payments,24.98,2022-01-11
Schools,Premises,Rep & Maint,200064292,1,202110,Barclaycard - Global Commercial Payments,24.98,2022-01-11
Schools,Premises,Rep & Maint,200064293,1,202110,Barclaycard - Global Commercial Payments,306.95,2022-01-11
Schools,Premises,Rep & Maint,200064294,1,202110,Barclaycard - Global Commercial Payments,11.66,2022-01-11
Schools,Premises,Rep & Maint,200062795,1,202110,Barclaycard - Global Commercial Payments,7.49,2022-01-11
Schools,Premises,Rep & Maint,200062998,1,202110,Barclaycard - Global Commercial Payments,7.49,2022-01-11
Schools,Premises,Rep & Maint,200062899,1,202110,Barclaycard - Global Commercial Payments,19.16,2022-01-11
Schools,Premises,Rep & Maint,200063394,1,202110,Barclaycard - Global Commercial Payments,8.81,2022-01-11
"Children, Adults and Families",Premises,Rep & Maint,200054558,1,202110,Barclaycard - Global Commercial Payments,49.25,2022-01-11
Schools,Premises,Ground Maint,200065481,1,202110,Barclaycard - Global Commercial Payments,214.00,2022-01-11
Schools,Premises,Ground Maint,200061952,1,202110,Barclaycard - Global Commercial Payments,23.33,2022-01-11
Schools,Premises,Ground Maint,200062040,1,202110,Barclaycard - Global Commercial Payments,23.33,2022-01-11
Schools,Premises,Ground Maint,200063830,1,202110,Barclaycard - Global Commercial Payments,166.66,2022-01-11
"Housing, Environment and Healthy Communities",Premises,Energy,200057460,1,202110,Barclaycard - Global Commercial Payments,60.00,2022-01-11
"Housing, Environment and Healthy Communities",Premises,Energy,200057461,1,202110,Barclaycard - Global Commercial Payments,30.00,2022-01-11
"Housing, Environment and Healthy Communities",Premises,Energy,200057217,1,202110,Barclaycard - Global Commercial Payments,40.00,2022-01-11
"Housing, Environment and Healthy Communities",Premises,Energy,200057462,1,202110,Barclaycard - Global Commercial Payments,25.00,2022-01-11
Schools,Premises,Cleaning,200062749,1,202110,Barclaycard - Global Commercial Payments,115.83,2022-01-11
"Children, Adults and Families",Premises,Fixtures & Fittings,200062768,1,202110,Barclaycard - Global Commercial Payments,20.52,2022-01-11
"Children, Adults and Families",Premises,Fixtures & Fittings,200062858,1,202110,Barclaycard - Global Commercial Payments,42.47,2022-01-11
"Children, Adults and Families",Premises,Fixtures & Fittings,200062954,1,202110,Barclaycard - Global Commercial Payments,21.00,2022-01-11
"Children, Adults and Families",Premises,Fixtures & Fittings,200063926,1,202110,Barclaycard - Global Commercial Payments,17.47,2022-01-11
"Children, Adults and Families",Premises,Fixtures & Fittings,200064704,1,202110,Barclaycard - Global Commercial Payments,74.98,2022-01-11
"Children, Adults and Families",Premises,Fixtures & Fittings,200065441,1,202110,Barclaycard - Global Commercial Payments,46.20,2022-01-11
"Children, Adults and Families",Premises,Fixtures & Fittings,200065681,1,202110,Barclaycard - Global Commercial Payments,12.96,2022-01-11
Schools,Premises,Fixtures & Fittings,200064175,1,202110,Barclaycard - Global Commercial Payments,200.75,2022-01-11
Schools,Premises,Fixtures & Fittings,200065903,1,202110,Barclaycard - Global Commercial Payments,215.83,2022-01-20
Schools,Premises,Fixtures & Fittings,200062801,1,202110,Barclaycard - Global Commercial Payments,101.53,2022-01-11
Schools,Premises,Fixtures & Fittings,200062897,1,202110,Barclaycard - Global Commercial Payments,228.92,2022-01-11
Schools,Premises,Fixtures & Fittings,200063005,1,202110,Barclaycard - Global Commercial Payments,16.86,2022-01-11
Schools,Premises,Fixtures & Fittings,200064331,1,202110,Barclaycard - Global Commercial Payments,4.86,2022-01-11
Schools,Premises,Fixtures & Fittings,200060250,1,202110,Barclaycard - Global Commercial Payments,23.09,2022-01-11
Schools,Premises,Fixtures & Fittings,200063720,1,202110,Barclaycard - Global Commercial Payments,274.99,2022-01-11
Schools,Premises,Fixtures & Fittings,200059915,1,202110,Barclaycard - Global Commercial Payments,170.83,2022-01-11
Schools,Premises,Fixtures & Fittings,200060302,1,202110,Barclaycard - Global Commercial Payments,42.78,2022-01-11
Schools,Premises,Fixtures & Fittings,200060597,1,202110,Barclaycard - Global Commercial Payments,104.98,2022-01-11
Schools,Premises,Fixtures & Fittings,200060693,1,202110,Barclaycard - Global Commercial Payments,37.50,2022-01-11
Schools,Premises,Fixtures & Fittings,200060695,1,202110,Barclaycard - Global Commercial Payments,-51.00,2022-01-11
Schools,Premises,Fixtures & Fittings,200063752,1,202110,Barclaycard - Global Commercial Payments,99.17,2022-01-20
Schools,Premises,Fixtures & Fittings,200061774,1,202110,Barclaycard - Global Commercial Payments,119.00,2022-01-11
Schools,Premises,Fixtures & Fittings,200064605,1,202110,Barclaycard - Global Commercial Payments,332.50,2022-01-11
Schools,Premises,Fixtures & Fittings,200062535,1,202110,Barclaycard - Global Commercial Payments,75.43,2022-01-11
Schools,Premises,Fixtures & Fittings,200062989,1,202110,Barclaycard - Global Commercial Payments,10.48,2022-01-11
Schools,Premises,Fixtures & Fittings,200063080,1,202110,Barclaycard - Global Commercial Payments,32.91,2022-01-11
Schools,Premises,Fixtures & Fittings,200062988,1,202110,Barclaycard - Global Commercial Payments,45.79,2022-01-11
Schools,Premises,Fixtures & Fittings,200063577,1,202110,Barclaycard - Global Commercial Payments,29.15,2022-01-11
Schools,Premises,Fixtures & Fittings,200063578,1,202110,Barclaycard - Global Commercial Payments,45.79,2022-01-11
Schools,Premises,Fixtures & Fittings,200065938,1,202110,Barclaycard - Global Commercial Payments,28.88,2022-01-11
Schools,Premises,Fixtures & Fittings,200063089,1,202110,Barclaycard - Global Commercial Payments,159.98,2022-01-11
Schools,Premises,Fixtures & Fittings,200062552,1,202110,Barclaycard - Global Commercial Payments,12.49,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200063707,1,202110,Barclaycard - Global Commercial Payments,410.00,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062767,1,202110,Barclaycard - Global Commercial Payments,250.00,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200062951,1,202110,Barclaycard - Global Commercial Payments,10.00,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200063435,1,202110,Barclaycard - Global Commercial Payments,250.00,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200063915,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
Schools,Transport,Vehicles and Plant,200065525,1,202110,Barclaycard - Global Commercial Payments,77.71,2022-01-20
Schools,Transport,Vehicles and Plant,200063049,1,202110,Barclaycard - Global Commercial Payments,74.68,2022-01-11
Schools,Transport,Vehicles and Plant,200063050,1,202110,Barclaycard - Global Commercial Payments,74.66,2022-01-11
Schools,Transport,Vehicles and Plant,200063703,1,202110,Barclaycard - Global Commercial Payments,35.00,2022-01-11
Schools,Transport,Vehicles and Plant,200064490,1,202110,Barclaycard - Global Commercial Payments,94.66,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200063911,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200063912,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200063913,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200063914,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200063916,1,202110,Barclaycard - Global Commercial Payments,302.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200063917,1,202110,Barclaycard - Global Commercial Payments,302.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200063918,1,202110,Barclaycard - Global Commercial Payments,342.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200063919,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065352,1,202110,Barclaycard - Global Commercial Payments,212.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065790,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065791,1,202110,Barclaycard - Global Commercial Payments,282.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065792,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065793,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065794,1,202110,Barclaycard - Global Commercial Payments,202.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065795,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065796,1,202110,Barclaycard - Global Commercial Payments,202.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065797,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065798,1,202110,Barclaycard - Global Commercial Payments,282.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065799,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065800,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065801,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065802,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065803,1,202110,Barclaycard - Global Commercial Payments,202.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065804,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065805,1,202110,Barclaycard - Global Commercial Payments,282.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200065806,1,202110,Barclaycard - Global Commercial Payments,277.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066191,1,202110,Barclaycard - Global Commercial Payments,302.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066192,1,202110,Barclaycard - Global Commercial Payments,302.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066193,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066194,1,202110,Barclaycard - Global Commercial Payments,302.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066195,1,202110,Barclaycard - Global Commercial Payments,302.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066196,1,202110,Barclaycard - Global Commercial Payments,202.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066197,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066198,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066199,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066200,1,202110,Barclaycard - Global Commercial Payments,282.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066201,1,202110,Barclaycard - Global Commercial Payments,202.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066202,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066203,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066204,1,202110,Barclaycard - Global Commercial Payments,202.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066205,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066206,1,202110,Barclaycard - Global Commercial Payments,302.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066207,1,202110,Barclaycard - Global Commercial Payments,282.50,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200066208,1,202110,Barclaycard - Global Commercial Payments,167.50,2022-01-11
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200065318,1,202110,Barclaycard - Global Commercial Payments,3.10,2022-01-20
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200065319,1,202110,Barclaycard - Global Commercial Payments,3.10,2022-01-20
"Children, Adults and Families",Transport,Public Transport and Taxi Fares,200063079,1,202110,Barclaycard - Global Commercial Payments,6.60,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200060791,1,202110,Barclaycard - Global Commercial Payments,1.33,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200062379,1,202110,Barclaycard - Global Commercial Payments,2.17,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200062545,1,202110,Barclaycard - Global Commercial Payments,1.17,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200063197,1,202110,Barclaycard - Global Commercial Payments,2.33,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200063984,1,202110,Barclaycard - Global Commercial Payments,1.33,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200064237,1,202110,Barclaycard - Global Commercial Payments,1.33,2022-01-11
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200064672,1,202110,Barclaycard - Global Commercial Payments,1.75,2022-01-11
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200063995,1,202110,Barclaycard - Global Commercial Payments,133.70,2022-01-11
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200064379,1,202110,Barclaycard - Global Commercial Payments,1029.18,2022-01-11
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200057311,1,202110,Barclaycard - Global Commercial Payments,45.00,2022-01-11
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200063387,1,202110,Barclaycard - Global Commercial Payments,207.50,2022-01-11
Schools,Supplies and Services,"Furn, Equip & Mats",200063724,1,202110,Barclaycard - Global Commercial Payments,63.74,2022-01-11
