Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040723,1,202006,Barclaycard - Global Commercial Payments,26.43,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040724,1,202006,Barclaycard - Global Commercial Payments,22.43,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040797,1,202006,Barclaycard - Global Commercial Payments,15.40,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040919,1,202006,Barclaycard - Global Commercial Payments,7.00,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039357,1,202006,Barclaycard - Global Commercial Payments,308.00,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039702,1,202006,Barclaycard - Global Commercial Payments,269.06,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039737,1,202006,Barclaycard - Global Commercial Payments,306.25,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039756,1,202006,Barclaycard - Global Commercial Payments,25.83,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039759,1,202006,Barclaycard - Global Commercial Payments,61.33,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039779,1,202006,Barclaycard - Global Commercial Payments,120.73,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039780,1,202006,Barclaycard - Global Commercial Payments,37.08,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039781,1,202006,Barclaycard - Global Commercial Payments,119.68,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039782,1,202006,Barclaycard - Global Commercial Payments,13.33,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039783,1,202006,Barclaycard - Global Commercial Payments,28.33,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039784,1,202006,Barclaycard - Global Commercial Payments,39.17,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036712,1,202006,Barclaycard - Global Commercial Payments,-6.00,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039763,1,202006,Barclaycard - Global Commercial Payments,4.17,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039827,1,202006,Barclaycard - Global Commercial Payments,4.15,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039936,1,202006,Barclaycard - Global Commercial Payments,73.33,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039937,1,202006,Barclaycard - Global Commercial Payments,58.33,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039938,1,202006,Barclaycard - Global Commercial Payments,53.33,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040163,1,202006,Barclaycard - Global Commercial Payments,107.49,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040164,1,202006,Barclaycard - Global Commercial Payments,12.45,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040184,1,202006,Barclaycard - Global Commercial Payments,4.98,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040225,1,202006,Barclaycard - Global Commercial Payments,1.24,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040228,1,202006,Barclaycard - Global Commercial Payments,1.00,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040387,1,202006,Barclaycard - Global Commercial Payments,42.91,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040469,1,202006,Barclaycard - Global Commercial Payments,100.00,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037878,1,202006,Barclaycard - Global Commercial Payments,23.17,2020-09-01
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039598,1,202006,Barclaycard - Global Commercial Payments,279.92,2020-09-01
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039890,1,202006,Barclaycard - Global Commercial Payments,30.54,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039960,1,202006,Barclaycard - Global Commercial Payments,122.50,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039963,1,202006,Barclaycard - Global Commercial Payments,-23.17,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040099,1,202006,Barclaycard - Global Commercial Payments,3.99,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040100,1,202006,Barclaycard - Global Commercial Payments,20.95,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040101,1,202006,Barclaycard - Global Commercial Payments,34.62,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040213,1,202006,Barclaycard - Global Commercial Payments,147.68,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040785,1,202006,Barclaycard - Global Commercial Payments,6.99,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040786,1,202006,Barclaycard - Global Commercial Payments,11.99,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039154,1,202006,Barclaycard - Global Commercial Payments,224.96,2020-09-01
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039342,1,202006,Barclaycard - Global Commercial Payments,16.00,2020-09-01
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039418,1,202006,Barclaycard - Global Commercial Payments,28.00,2020-09-01
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039799,1,202006,Barclaycard - Global Commercial Payments,21.38,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039842,1,202006,Barclaycard - Global Commercial Payments,10.50,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039962,1,202006,Barclaycard - Global Commercial Payments,32.50,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040414,1,202006,Barclaycard - Global Commercial Payments,8.00,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039140,1,202006,Barclaycard - Global Commercial Payments,9.67,2020-09-01
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039223,1,202006,Barclaycard - Global Commercial Payments,10.04,2020-09-01
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039274,1,202006,Barclaycard - Global Commercial Payments,6.09,2020-09-01
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039313,1,202006,Barclaycard - Global Commercial Payments,2.99,2020-09-01
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039453,1,202006,Barclaycard - Global Commercial Payments,6.48,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039775,1,202006,Barclaycard - Global Commercial Payments,10.04,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039836,1,202006,Barclaycard - Global Commercial Payments,1.80,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040129,1,202006,Barclaycard - Global Commercial Payments,6.00,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040130,1,202006,Barclaycard - Global Commercial Payments,7.25,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040170,1,202006,Barclaycard - Global Commercial Payments,6.48,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036310,1,202006,Barclaycard - Global Commercial Payments,-71.23,2020-09-01
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200038500,1,202006,Barclaycard - Global Commercial Payments,-179.19,2020-09-08
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200038830,1,202006,Barclaycard - Global Commercial Payments,128.04,2020-09-08
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200036496,1,202006,Barclaycard - Global Commercial Payments,56.96,2020-09-08
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039685,1,202006,Barclaycard - Global Commercial Payments,8.54,2020-09-08
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039861,1,202006,Barclaycard - Global Commercial Payments,85.56,2020-09-08
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040131,1,202006,Barclaycard - Global Commercial Payments,58.99,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040377,1,202006,Barclaycard - Global Commercial Payments,10.00,2020-09-08
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040201,1,202006,Barclaycard - Global Commercial Payments,229.90,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039788,1,202006,Barclaycard - Global Commercial Payments,14.99,2020-09-16
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040684,1,202006,Barclaycard - Global Commercial Payments,87.38,2020-09-22
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200040250,1,202006,Barclaycard - Global Commercial Payments,9.99,2020-09-08
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200036879,1,202006,Barclaycard - Global Commercial Payments,30.77,2020-09-16
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200038069,1,202006,Barclaycard - Global Commercial Payments,101.57,2020-09-16
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200040943,1,202006,Barclaycard - Global Commercial Payments,14.57,2020-09-22
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200039375,1,202006,Barclaycard - Global Commercial Payments,70.00,2020-09-08
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035330,1,202006,Barclaycard - Global Commercial Payments,23.33,2020-09-30
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035781,1,202006,Barclaycard - Global Commercial Payments,31.61,2020-09-30
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035882,1,202006,Barclaycard - Global Commercial Payments,-26.66,2020-09-30
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039610,1,202006,Barclaycard - Global Commercial Payments,84.00,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200029668,1,202006,Barclaycard - Global Commercial Payments,3.59,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200038612,1,202006,Barclaycard - Global Commercial Payments,5.00,2020-09-16
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200038946,1,202006,Barclaycard - Global Commercial Payments,44.16,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200038947,1,202006,Barclaycard - Global Commercial Payments,44.16,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039121,1,202006,Barclaycard - Global Commercial Payments,-44.16,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039197,1,202006,Barclaycard - Global Commercial Payments,24.96,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039238,1,202006,Barclaycard - Global Commercial Payments,6.67,2020-09-16
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039239,1,202006,Barclaycard - Global Commercial Payments,24.29,2020-09-16
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039458,1,202006,Barclaycard - Global Commercial Payments,9.00,2020-09-16
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039597,1,202006,Barclaycard - Global Commercial Payments,10.82,2020-09-16
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039723,1,202006,Barclaycard - Global Commercial Payments,182.16,2020-09-16
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034837,1,202006,Barclaycard - Global Commercial Payments,41.65,2020-09-24
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039349,1,202006,Barclaycard - Global Commercial Payments,18.71,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039473,1,202006,Barclaycard - Global Commercial Payments,52.58,2020-09-22
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039508,1,202006,Barclaycard - Global Commercial Payments,38.25,2020-09-22
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039585,1,202006,Barclaycard - Global Commercial Payments,67.09,2020-09-22
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039627,1,202006,Barclaycard - Global Commercial Payments,37.06,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039628,1,202006,Barclaycard - Global Commercial Payments,8.48,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039660,1,202006,Barclaycard - Global Commercial Payments,24.62,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039661,1,202006,Barclaycard - Global Commercial Payments,40.63,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039699,1,202006,Barclaycard - Global Commercial Payments,15.79,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039731,1,202006,Barclaycard - Global Commercial Payments,91.26,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039732,1,202006,Barclaycard - Global Commercial Payments,16.87,2020-09-01
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039746,1,202006,Barclaycard - Global Commercial Payments,1.65,2020-09-22
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039747,1,202006,Barclaycard - Global Commercial Payments,0.91,2020-09-22
