Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Schools,Premises,Rep & Maint,200075564,1,202204,Barclaycard - Global Commercial Payments,7.32,2022-07-13
Schools,Premises,Rep & Maint,200075565,1,202204,Barclaycard - Global Commercial Payments,38.80,2022-07-13
Schools,Premises,Rep & Maint,200074251,1,202204,Barclaycard - Global Commercial Payments,37.82,2022-07-13
Schools,Premises,Rep & Maint,200074252,1,202204,Barclaycard - Global Commercial Payments,45.79,2022-07-13
Schools,Premises,Rep & Maint,200075928,1,202204,Barclaycard - Global Commercial Payments,10.41,2022-07-13
Schools,Premises,Rep & Maint,200075929,1,202204,Barclaycard - Global Commercial Payments,11.04,2022-07-13
Schools,Premises,Rep & Maint,200075907,1,202204,Barclaycard - Global Commercial Payments,19.94,2022-07-13
Schools,Premises,Rep & Maint,200077210,1,202204,Barclaycard - Global Commercial Payments,12.17,2022-07-13
Schools,Premises,Rep & Maint,200077297,1,202204,Barclaycard - Global Commercial Payments,22.54,2022-07-13
Schools,Premises,Rep & Maint,200076528,1,202204,Barclaycard - Global Commercial Payments,9.89,2022-07-20
Schools,Premises,Rep & Maint,200071079,1,202204,Barclaycard - Global Commercial Payments,21.23,2022-07-13
Schools,Premises,Rep & Maint,200075612,1,202204,Barclaycard - Global Commercial Payments,11.30,2022-07-13
Schools,Premises,Rep & Maint,200075613,1,202204,Barclaycard - Global Commercial Payments,-12.49,2022-07-13
Schools,Premises,Rep & Maint,200077171,1,202204,Barclaycard - Global Commercial Payments,29.50,2022-07-20
Schools,Premises,Rep & Maint,200075816,1,202204,Barclaycard - Global Commercial Payments,14.98,2022-07-04
Schools,Premises,Rep & Maint,200076933,1,202204,Barclaycard - Global Commercial Payments,12.41,2022-07-20
Schools,Premises,Rep & Maint,200073210,1,202204,Barclaycard - Global Commercial Payments,141.66,2022-07-04
Schools,Premises,Rep & Maint,200077090,1,202204,Barclaycard - Global Commercial Payments,26.00,2022-07-20
Schools,Premises,Rep & Maint,200077284,1,202204,Barclaycard - Global Commercial Payments,29.00,2022-07-20
Schools,Premises,Rep & Maint,200077404,1,202204,Barclaycard - Global Commercial Payments,30.39,2022-07-20
Schools,Premises,Rep & Maint,200073580,1,202204,Barclaycard - Global Commercial Payments,22.50,2022-07-04
Schools,Premises,Rep & Maint,200073914,1,202204,Barclaycard - Global Commercial Payments,36.65,2022-07-04
Schools,Premises,Rep & Maint,200075464,1,202204,Barclaycard - Global Commercial Payments,260.24,2022-07-04
Schools,Premises,Rep & Maint,200075509,1,202204,Barclaycard - Global Commercial Payments,61.13,2022-07-04
Schools,Premises,Rep & Maint,200075510,1,202204,Barclaycard - Global Commercial Payments,-58.23,2022-07-04
Schools,Premises,Ground Maint,200075981,1,202204,Barclaycard - Global Commercial Payments,166.61,2022-07-13
"Housing, Environment and Healthy Communities",Premises,Energy,200071113,1,202204,Barclaycard - Global Commercial Payments,30.00,2022-07-20
Schools,Premises,Water,200076676,1,202204,Barclaycard - Global Commercial Payments,67.62,2022-07-04
Schools,Premises,Cleaning,200073138,1,202204,Barclaycard - Global Commercial Payments,112.00,2022-07-13
Schools,Premises,Cleaning,200075701,1,202204,Barclaycard - Global Commercial Payments,132.00,2022-07-04
Integrated Adults & Social Care Services,Premises,Fixtures & Fittings,200077473,1,202204,Barclaycard - Global Commercial Payments,70.48,2022-07-13
Integrated Adults & Social Care Services,Premises,Fixtures & Fittings,200077551,1,202204,Barclaycard - Global Commercial Payments,89.34,2022-07-13
Integrated Adults & Social Care Services,Premises,Fixtures & Fittings,200077552,1,202204,Barclaycard - Global Commercial Payments,4.74,2022-07-20
Integrated Adults & Social Care Services,Premises,Fixtures & Fittings,200077553,1,202204,Barclaycard - Global Commercial Payments,20.17,2022-07-13
Integrated Adults & Social Care Services,Premises,Fixtures & Fittings,200077554,1,202204,Barclaycard - Global Commercial Payments,62.96,2022-07-13
Schools,Premises,Fixtures & Fittings,200075868,1,202204,Barclaycard - Global Commercial Payments,415.00,2022-07-13
Schools,Transport,Vehicles and Plant,200075060,1,202204,Barclaycard - Global Commercial Payments,80.00,2022-07-04
Schools,Transport,Vehicles and Plant,200076233,1,202204,Barclaycard - Global Commercial Payments,89.17,2022-07-13
Schools,Transport,Vehicles and Plant,200076869,1,202204,Barclaycard - Global Commercial Payments,100.00,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200076824,1,202204,Barclaycard - Global Commercial Payments,292.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200076825,1,202204,Barclaycard - Global Commercial Payments,167.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200076826,1,202204,Barclaycard - Global Commercial Payments,292.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200076827,1,202204,Barclaycard - Global Commercial Payments,292.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200076828,1,202204,Barclaycard - Global Commercial Payments,292.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077287,1,202204,Barclaycard - Global Commercial Payments,292.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077406,1,202204,Barclaycard - Global Commercial Payments,297.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077407,1,202204,Barclaycard - Global Commercial Payments,167.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077408,1,202204,Barclaycard - Global Commercial Payments,292.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077409,1,202204,Barclaycard - Global Commercial Payments,292.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077410,1,202204,Barclaycard - Global Commercial Payments,302.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077411,1,202204,Barclaycard - Global Commercial Payments,302.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077412,1,202204,Barclaycard - Global Commercial Payments,292.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077413,1,202204,Barclaycard - Global Commercial Payments,167.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077414,1,202204,Barclaycard - Global Commercial Payments,292.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077415,1,202204,Barclaycard - Global Commercial Payments,167.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077416,1,202204,Barclaycard - Global Commercial Payments,292.50,2022-07-20
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200077417,1,202204,Barclaycard - Global Commercial Payments,182.50,2022-07-20
Schools,Transport,Contract Hire,200076834,1,202204,Barclaycard - Global Commercial Payments,31.40,2022-07-13
Schools,Transport,Contract Hire,200076835,1,202204,Barclaycard - Global Commercial Payments,30.70,2022-07-13
Schools,Transport,Contract Hire,200076944,1,202204,Barclaycard - Global Commercial Payments,6.00,2022-07-20
Children's Social Care & Lifelong Learning,Transport,Public Transport and Taxi Fares,200075699,1,202204,Barclaycard - Global Commercial Payments,120.63,2022-07-04
Integrated Adults & Social Care Services,Transport,Public Transport and Taxi Fares,200075672,1,202204,Barclaycard - Global Commercial Payments,4.10,2022-07-04
Integrated Adults & Social Care Services,Transport,Public Transport and Taxi Fares,200073650,1,202204,Barclaycard - Global Commercial Payments,8.80,2022-07-13
Integrated Adults & Social Care Services,Transport,Public Transport and Taxi Fares,200074797,1,202204,Barclaycard - Global Commercial Payments,12.60,2022-07-20
Integrated Adults & Social Care Services,Transport,Public Transport and Taxi Fares,200074798,1,202204,Barclaycard - Global Commercial Payments,19.00,2022-07-20
Integrated Adults & Social Care Services,Transport,Public Transport and Taxi Fares,200074800,1,202204,Barclaycard - Global Commercial Payments,19.00,2022-07-13
Integrated Adults & Social Care Services,Transport,Public Transport and Taxi Fares,200075854,1,202204,Barclaycard - Global Commercial Payments,5.00,2022-07-13
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200076068,1,202204,Barclaycard - Global Commercial Payments,22.85,2022-07-04
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200076792,1,202204,Barclaycard - Global Commercial Payments,19.42,2022-07-20
Schools,Transport,Public Transport and Taxi Fares,200074051,1,202204,Barclaycard - Global Commercial Payments,100.32,2022-07-20
Schools,Transport,Public Transport and Taxi Fares,200074944,1,202204,Barclaycard - Global Commercial Payments,28.00,2022-07-04
Schools,Transport,Public Transport and Taxi Fares,200075059,1,202204,Barclaycard - Global Commercial Payments,70.00,2022-07-04
Schools,Transport,Public Transport and Taxi Fares,200076732,1,202204,Barclaycard - Global Commercial Payments,50.00,2022-07-04
Schools,Transport,Public Transport and Taxi Fares,200074071,1,202204,Barclaycard - Global Commercial Payments,10.00,2022-07-20
Schools,Transport,Public Transport and Taxi Fares,200076616,1,202204,Barclaycard - Global Commercial Payments,19.00,2022-07-13
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200076801,1,202204,Barclaycard - Global Commercial Payments,120.00,2022-07-13
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200077573,1,202204,Barclaycard - Global Commercial Payments,-55.00,2022-07-13
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200071115,1,202204,Barclaycard - Global Commercial Payments,378.00,2022-07-20
Schools,Supplies and Services,"Furn, Equip & Mats",200071901,1,202204,Barclaycard - Global Commercial Payments,127.79,2022-07-13
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200077686,1,202204,Barclaycard - Global Commercial Payments,6.99,2022-07-13
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073526,1,202204,Barclaycard - Global Commercial Payments,9.10,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073566,1,202204,Barclaycard - Global Commercial Payments,21.06,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073567,1,202204,Barclaycard - Global Commercial Payments,32.99,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073602,1,202204,Barclaycard - Global Commercial Payments,90.00,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073604,1,202204,Barclaycard - Global Commercial Payments,4.99,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073605,1,202204,Barclaycard - Global Commercial Payments,16.72,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073606,1,202204,Barclaycard - Global Commercial Payments,11.50,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073644,1,202204,Barclaycard - Global Commercial Payments,24.00,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073645,1,202204,Barclaycard - Global Commercial Payments,5.00,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073646,1,202204,Barclaycard - Global Commercial Payments,13.23,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073664,1,202204,Barclaycard - Global Commercial Payments,39.99,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073700,1,202204,Barclaycard - Global Commercial Payments,16.00,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073803,1,202204,Barclaycard - Global Commercial Payments,51.45,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073954,1,202204,Barclaycard - Global Commercial Payments,201.56,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074181,1,202204,Barclaycard - Global Commercial Payments,143.36,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074182,1,202204,Barclaycard - Global Commercial Payments,481.98,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074258,1,202204,Barclaycard - Global Commercial Payments,202.28,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074259,1,202204,Barclaycard - Global Commercial Payments,22.17,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074270,1,202204,Barclaycard - Global Commercial Payments,36.66,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074415,1,202204,Barclaycard - Global Commercial Payments,86.00,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074476,1,202204,Barclaycard - Global Commercial Payments,32.95,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074602,1,202204,Barclaycard - Global Commercial Payments,176.92,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074693,1,202204,Barclaycard - Global Commercial Payments,111.66,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074694,1,202204,Barclaycard - Global Commercial Payments,120.63,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074789,1,202204,Barclaycard - Global Commercial Payments,24.65,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074818,1,202204,Barclaycard - Global Commercial Payments,48.96,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074908,1,202204,Barclaycard - Global Commercial Payments,6.20,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074947,1,202204,Barclaycard - Global Commercial Payments,3.98,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075014,1,202204,Barclaycard - Global Commercial Payments,16.97,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075015,1,202204,Barclaycard - Global Commercial Payments,16.89,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075071,1,202204,Barclaycard - Global Commercial Payments,21.90,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075143,1,202204,Barclaycard - Global Commercial Payments,13.00,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075161,1,202204,Barclaycard - Global Commercial Payments,66.32,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075369,1,202204,Barclaycard - Global Commercial Payments,10.20,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075453,1,202204,Barclaycard - Global Commercial Payments,8.00,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075459,1,202204,Barclaycard - Global Commercial Payments,-16.72,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075516,1,202204,Barclaycard - Global Commercial Payments,30.50,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075559,1,202204,Barclaycard - Global Commercial Payments,3.29,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200076496,1,202204,Barclaycard - Global Commercial Payments,31.99,2022-07-13
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200076907,1,202204,Barclaycard - Global Commercial Payments,79.68,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200076935,1,202204,Barclaycard - Global Commercial Payments,32.00,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200076993,1,202204,Barclaycard - Global Commercial Payments,102.91,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200076994,1,202204,Barclaycard - Global Commercial Payments,23.50,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200076995,1,202204,Barclaycard - Global Commercial Payments,169.51,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200077032,1,202204,Barclaycard - Global Commercial Payments,44.98,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200077064,1,202204,Barclaycard - Global Commercial Payments,37.80,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200077141,1,202204,Barclaycard - Global Commercial Payments,30.96,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200077228,1,202204,Barclaycard - Global Commercial Payments,265.40,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200077262,1,202204,Barclaycard - Global Commercial Payments,6.78,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200077510,1,202204,Barclaycard - Global Commercial Payments,18.76,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200077606,1,202204,Barclaycard - Global Commercial Payments,38.09,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073701,1,202204,Barclaycard - Global Commercial Payments,22.20,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073839,1,202204,Barclaycard - Global Commercial Payments,19.20,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200076949,1,202204,Barclaycard - Global Commercial Payments,42.23,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073497,1,202204,Barclaycard - Global Commercial Payments,8.45,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073498,1,202204,Barclaycard - Global Commercial Payments,1.15,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073677,1,202204,Barclaycard - Global Commercial Payments,4.50,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073809,1,202204,Barclaycard - Global Commercial Payments,12.00,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074049,1,202204,Barclaycard - Global Commercial Payments,9.15,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200076851,1,202204,Barclaycard - Global Commercial Payments,5.50,2022-07-13
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200070933,1,202204,Barclaycard - Global Commercial Payments,10.50,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071793,1,202204,Barclaycard - Global Commercial Payments,30.00,2022-07-04
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073458,1,202204,Barclaycard - Global Commercial Payments,45.04,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073746,1,202204,Barclaycard - Global Commercial Payments,10.00,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074221,1,202204,Barclaycard - Global Commercial Payments,38.27,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074417,1,202204,Barclaycard - Global Commercial Payments,14.50,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074649,1,202204,Barclaycard - Global Commercial Payments,43.07,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075290,1,202204,Barclaycard - Global Commercial Payments,57.00,2022-07-20
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075292,1,202204,Barclaycard - Global Commercial Payments,112.36,2022-07-20
