Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,36,201903,LARS CARS LTD T/A STREET CARS,510.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,44,201903,LARS CARS LTD T/A STREET CARS,160.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,47,201903,LARS CARS LTD T/A STREET CARS,1224.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,1,201903,DEAN TAXIS LTD,175.50,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,2,201903,DEAN TAXIS LTD,1061.75,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,10,201903,DEAN TAXIS LTD,1003.00,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,21,201903,DEAN TAXIS LTD,1003.20,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,23,201903,DEAN TAXIS LTD,156.25,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,28,201903,DEAN TAXIS LTD,480.00,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,30,201903,DEAN TAXIS LTD,714.00,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,33,201903,DEAN TAXIS LTD,1507.20,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,19,201903,CENTRAL TAXIS GATESHEAD LIMITED,612.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031577,1,201903,REDACTED - Personal Information,935.00,2019-06-03
"Care, Wellbeing & Learning",Transport,Contract Hire,148031581,1,201903,REDACTED - Personal Information,1288.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031588,4,201903,REDACTED - Personal Information,1598.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031588,5,201903,REDACTED - Personal Information,980.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031588,6,201903,REDACTED - Personal Information,840.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031590,1,201903,REDACTED - Personal Information,896.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031591,2,201903,REDACTED - Personal Information,1445.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031591,3,201903,REDACTED - Personal Information,420.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031591,5,201903,REDACTED - Personal Information,790.50,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031591,9,201903,REDACTED - Personal Information,234.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031592,1,201903,REDACTED - Personal Information,1008.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031592,2,201903,REDACTED - Personal Information,1530.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031592,3,201903,REDACTED - Personal Information,1394.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031592,7,201903,REDACTED - Personal Information,1632.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031592,8,201903,REDACTED - Personal Information,1554.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031593,1,201903,SCHOOL CONTRACTS AGENCY,1547.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,1,201903,L&B TRAVEL LTD,1004.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,2,201903,L&B TRAVEL LTD,1776.60,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,3,201903,L&B TRAVEL LTD,1316.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,5,201903,L&B TRAVEL LTD,1319.20,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,7,201903,L&B TRAVEL LTD,1949.33,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,8,201903,L&B TRAVEL LTD,1700.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,10,201903,L&B TRAVEL LTD,1496.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,11,201903,L&B TRAVEL LTD,1156.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,12,201903,L&B TRAVEL LTD,1785.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,13,201903,L&B TRAVEL LTD,2044.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,14,201903,L&B TRAVEL LTD,2492.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,15,201903,L&B TRAVEL LTD,980.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,16,201903,L&B TRAVEL LTD,2652.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031594,17,201903,L&B TRAVEL LTD,926.50,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031595,1,201903,NORTH EAST ACCESSIBLE TRANSPORT,816.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031595,3,201903,NORTH EAST ACCESSIBLE TRANSPORT,1296.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031595,4,201903,NORTH EAST ACCESSIBLE TRANSPORT,2016.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031595,6,201903,NORTH EAST ACCESSIBLE TRANSPORT,1389.12,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031595,8,201903,NORTH EAST ACCESSIBLE TRANSPORT,1840.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031595,9,201903,NORTH EAST ACCESSIBLE TRANSPORT,1659.43,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031595,11,201903,NORTH EAST ACCESSIBLE TRANSPORT,552.00,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031595,13,201903,NORTH EAST ACCESSIBLE TRANSPORT,1004.80,2019-06-05
"Care, Wellbeing & Learning",Transport,Contract Hire,148031600,2,201903,BEELINE MINIBUSES,1305.07,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031603,2,201903,WARDLEY COACHES,1700.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031603,4,201903,WARDLEY COACHES,1350.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031603,6,201903,WARDLEY COACHES,1050.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,1,201903,LARS CARS LTD T/A STREET CARS,1478.40,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,2,201903,LARS CARS LTD T/A STREET CARS,2049.18,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,3,201903,LARS CARS LTD T/A STREET CARS,1196.80,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,4,201903,LARS CARS LTD T/A STREET CARS,1196.80,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,5,201903,LARS CARS LTD T/A STREET CARS,1533.40,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,6,201903,LARS CARS LTD T/A STREET CARS,2040.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,7,201903,LARS CARS LTD T/A STREET CARS,1309.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,8,201903,LARS CARS LTD T/A STREET CARS,1224.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,13,201903,LARS CARS LTD T/A STREET CARS,1496.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,14,201903,LARS CARS LTD T/A STREET CARS,2618.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,15,201903,LARS CARS LTD T/A STREET CARS,2057.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,16,201903,LARS CARS LTD T/A STREET CARS,132.60,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,18,201903,LARS CARS LTD T/A STREET CARS,1427.73,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,20,201903,LARS CARS LTD T/A STREET CARS,1400.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,22,201903,LARS CARS LTD T/A STREET CARS,810.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,24,201903,LARS CARS LTD T/A STREET CARS,1540.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,26,201903,LARS CARS LTD T/A STREET CARS,1680.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,27,201903,LARS CARS LTD T/A STREET CARS,1786.40,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,28,201903,LARS CARS LTD T/A STREET CARS,1904.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,29,201903,LARS CARS LTD T/A STREET CARS,1120.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,30,201903,LARS CARS LTD T/A STREET CARS,1190.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,37,201903,LARS CARS LTD T/A STREET CARS,1020.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,41,201903,LARS CARS LTD T/A STREET CARS,1020.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,42,201903,LARS CARS LTD T/A STREET CARS,952.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031612,43,201903,LARS CARS LTD T/A STREET CARS,952.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031631,2,201903,MS TRAVEL,1240.00,2019-06-06
"Care, Wellbeing & Learning",Transport,Contract Hire,148031632,1,201903,CRAIGS OF WHICKHAM,1088.00,2019-06-07
"Care, Wellbeing & Learning",Transport,Contract Hire,148031768,11,201903,DEAN TAXIS LTD,616.00,2019-06-19
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,3,201903,DEAN TAXIS LTD,1592.85,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,4,201903,DEAN TAXIS LTD,977.50,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,5,201903,DEAN TAXIS LTD,1249.08,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,6,201903,DEAN TAXIS LTD,1204.00,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,7,201903,DEAN TAXIS LTD,1164.50,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,8,201903,DEAN TAXIS LTD,835.00,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,12,201903,DEAN TAXIS LTD,260.00,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,14,201903,DEAN TAXIS LTD,727.50,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,19,201903,DEAN TAXIS LTD,435.00,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,20,201903,DEAN TAXIS LTD,1028.50,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,22,201903,DEAN TAXIS LTD,833.75,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,24,201903,DEAN TAXIS LTD,1204.00,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,25,201903,DEAN TAXIS LTD,1204.00,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,26,201903,DEAN TAXIS LTD,1598.00,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,27,201903,DEAN TAXIS LTD,1156.00,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031770,32,201903,DEAN TAXIS LTD,747.50,2019-06-20
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,2,201903,CENTRAL TAXIS GATESHEAD LIMITED,1960.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,3,201903,CENTRAL TAXIS GATESHEAD LIMITED,1476.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,4,201903,CENTRAL TAXIS GATESHEAD LIMITED,1856.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,5,201903,CENTRAL TAXIS GATESHEAD LIMITED,1564.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,6,201903,CENTRAL TAXIS GATESHEAD LIMITED,1768.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,7,201903,CENTRAL TAXIS GATESHEAD LIMITED,1292.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,8,201903,CENTRAL TAXIS GATESHEAD LIMITED,680.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,9,201903,CENTRAL TAXIS GATESHEAD LIMITED,1564.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,11,201903,CENTRAL TAXIS GATESHEAD LIMITED,1462.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,15,201903,CENTRAL TAXIS GATESHEAD LIMITED,1232.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,16,201903,CENTRAL TAXIS GATESHEAD LIMITED,1176.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,17,201903,CENTRAL TAXIS GATESHEAD LIMITED,1542.86,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,20,201903,CENTRAL TAXIS GATESHEAD LIMITED,884.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,21,201903,CENTRAL TAXIS GATESHEAD LIMITED,1020.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,23,201903,CENTRAL TAXIS GATESHEAD LIMITED,2261.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,24,201903,CENTRAL TAXIS GATESHEAD LIMITED,1608.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,27,201903,CENTRAL TAXIS GATESHEAD LIMITED,544.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,148031788,29,201903,CENTRAL TAXIS GATESHEAD LIMITED,2108.00,2019-06-21
"Care, Wellbeing & Learning",Transport,Contract Hire,300001126,8,201903,REDACTED - Personal Information,768.00,2019-06-07
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001152,24,201903,CLICK TRAVEL LTD,50.42,2019-06-25
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,31,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,84,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,100,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,101,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,103,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,153,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,155,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,157,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,159,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,162,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1545,201903,O2 (UK) LTD,5.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1828,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1829,201903,O2 (UK) LTD,0.69,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,2224,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Employees,Agency Staff,44040688,0,201903,PK EDUCATION,531.11,2019-06-13
"Care, Wellbeing & Learning",Employees,Agency Staff,44041617,0,201903,PK EDUCATION,554.20,2019-06-21
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,752,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,759,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,760,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,766,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,768,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,769,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,772,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,787,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,859,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,883,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,992,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,994,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1040,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1057,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1063,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1064,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1071,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1073,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1205,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1229,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1314,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1316,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1500,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1526,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1552,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1830,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1849,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,2376,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039567,0,201903,R.Y.A.N EDUCATION ACADEMY,2380.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039578,0,201903,HOWARD HOUSE CARE,3600.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039580,0,201903,HOWARD HOUSE CARE,3600.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039582,0,201903,HOWARD HOUSE CARE,3600.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039584,0,201903,HOWARD HOUSE CARE,2250.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039589,0,201903,HOWARD HOUSE CARE,3600.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44042314,0,201903,R.Y.A.N EDUCATION ACADEMY,2800.00,2019-06-28
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147044525,1,201903,DUNSTON RIVERSIDE ACADEMY,7992.82,2019-06-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147044781,1,201903,THE CEDARS ACADEMY TRUST,129002.77,2019-06-26
"Care, Wellbeing & Learning",Supplies and Services,"Grants, Contribs & Subs",44039574,0,201903,GATESHEAD JEWISH BOARDING SCHOOL,6168.50,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039279,0,201903,NORTHUMBERLAND COUNTY COUNCIL,6750.00,2019-06-03
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039572,0,201903,NORTHUMBERLAND COUNTY COUNCIL,3046.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039593,0,201903,SOUTH TYNESIDE MBC,1199.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039162,0,201903,GET U STARTED TRAINING,1500.00,2019-06-03
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039568,0,201903,PROSPER LEARNING TRUST,5460.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039586,0,201903,CUMBRIC CHANGING MINDS,1520.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039591,0,201903,TLG - THE EDUCATION CHARITY,7380.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44040362,0,201903,GET U STARTED TRAINING,1500.00,2019-06-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44042301,0,201903,EPINAY BUSINESS & ENTERPRISE SCHOOL,1002.00,2019-06-28
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44042307,0,201903,GET U STARTED TRAINING,2000.00,2019-06-28
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44042308,0,201903,HEBBURN COMPREHENSIVE,2719.00,2019-06-28
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41253695,1,201903,GATESHEAD COLLEGE,132000.00,2019-06-26
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44042312,0,201903,NEWCASTLE COLLEGE,5150.10,2019-06-28
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147044781,2,201903,THE CEDARS ACADEMY TRUST,17227.94,2019-06-26
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039570,0,201903,PERCY HEDLEY FOUNDATION,32207.55,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039587,0,201903,CAMBIAN WHINFELL SCHOOL LTD,10333.33,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039592,0,201903,CAMBIAN WHINFELL SCHOOL LTD,10333.33,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039594,0,201903,CAMBIAN WHINFELL SCHOOL LTD,10333.33,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039595,0,201903,CAMBIAN WHINFELL SCHOOL LTD,6500.00,2019-06-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039728,0,201903,KIP MCGRATH EDUCATION CENTRES (GATESHEAD EAST),5840.00,2019-06-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039729,0,201903,KIP MCGRATH EDUCATION CENTRES (GATESHEAD EAST),5320.00,2019-06-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039731,0,201903,CUMBRIC CHANGING MINDS,6230.00,2019-06-06
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039927,0,201903,VISION FOR EDUCATION,1536.00,2019-06-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039929,0,201903,VISION FOR EDUCATION,1824.00,2019-06-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44039967,0,201903,EDUCATION WORLD LTD,3648.00,2019-06-07
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44040643,0,201903,EDUCATION WORLD LTD,3872.00,2019-06-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44040665,0,201903,NEW LEAF ASP,1750.00,2019-06-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44040748,0,201903,VISION FOR EDUCATION,1824.00,2019-06-14
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44040980,0,201903,KIP MCGRATH EDUCATION CENTRES (GATESHEAD EAST),4131.00,2019-06-17
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,44041634,0,201903,VISION FOR EDUCATION,1760.00,2019-06-24
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147044754,1,201903,RIVER TEES MULTI ACADEMY TRUST,124610.71,2019-06-24
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147044754,2,201903,RIVER TEES MULTI ACADEMY TRUST,2008.90,2019-06-24
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001141,2,201903,CLICK TRAVEL LTD,56.50,2019-06-17
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001141,12,201903,CLICK TRAVEL LTD,38.00,2019-06-17
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001152,7,201903,CLICK TRAVEL LTD,70.00,2019-06-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001152,17,201903,CLICK TRAVEL LTD,48.50,2019-06-25
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,112,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,121,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,600,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,603,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,605,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,606,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,607,201903,O2 (UK) LTD,10.00,2019-06-20
