Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Services & Governance,Employees,Indirect Employee Expenses,200072630,1,202203,Barclaycard - Global Commercial Payments,-156.00,2022-06-06
Corporate Services & Governance,Employees,Indirect Employee Expenses,200072631,1,202203,Barclaycard - Global Commercial Payments,-156.00,2022-06-06
Corporate Services & Governance,Employees,Indirect Employee Expenses,200072671,1,202203,Barclaycard - Global Commercial Payments,-138.00,2022-06-06
Corporate Services & Governance,Employees,Indirect Employee Expenses,200072672,1,202203,Barclaycard - Global Commercial Payments,-156.00,2022-06-06
Corporate Services & Governance,Employees,Indirect Employee Expenses,200072673,1,202203,Barclaycard - Global Commercial Payments,-130.00,2022-06-06
Corporate Services & Governance,Employees,Indirect Employee Expenses,200072674,1,202203,Barclaycard - Global Commercial Payments,-156.00,2022-06-06
Corporate Services & Governance,Employees,Indirect Employee Expenses,200074236,1,202203,Barclaycard - Global Commercial Payments,410.00,2022-06-16
Corporate Services & Governance,Employees,Indirect Employee Expenses,200074237,1,202203,Barclaycard - Global Commercial Payments,492.00,2022-06-16
Corporate Services & Governance,Employees,Indirect Employee Expenses,200075756,1,202203,Barclaycard - Global Commercial Payments,399.00,2022-06-16
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200062039,1,202203,Barclaycard - Global Commercial Payments,144.00,2022-06-16
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200071387,1,202203,Barclaycard - Global Commercial Payments,90.28,2022-06-16
Schools,Employees,Indirect Employee Expenses,200074407,1,202203,Barclaycard - Global Commercial Payments,60.00,2022-06-16
Schools,Employees,Indirect Employee Expenses,200071413,1,202203,Barclaycard - Global Commercial Payments,50.00,2022-06-06
Schools,Employees,Indirect Employee Expenses,200074015,1,202203,Barclaycard - Global Commercial Payments,189.21,2022-06-16
"Economy, Innovation and Growth",Employees,Indirect Employee Expenses,200074577,1,202203,Barclaycard - Global Commercial Payments,250.00,2022-06-16
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200074368,1,202203,Barclaycard - Global Commercial Payments,250.00,2022-06-16
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200074369,1,202203,Barclaycard - Global Commercial Payments,250.00,2022-06-16
"Housing, Environment and Healthy Communities",Employees,Indirect Employee Expenses,200074367,1,202203,Barclaycard - Global Commercial Payments,250.00,2022-06-16
Integrated Adults & Social Care Services,Employees,Indirect Employee Expenses,200073266,1,202203,Barclaycard - Global Commercial Payments,250.00,2022-06-16
Public Health and Wellbeing,Employees,Indirect Employee Expenses,200074576,1,202203,Barclaycard - Global Commercial Payments,250.00,2022-06-16
Public Health and Wellbeing,Employees,Indirect Employee Expenses,200073220,1,202203,Barclaycard - Global Commercial Payments,250.00,2022-06-16
Schools,Employees,Indirect Employee Expenses,200074575,1,202203,Barclaycard - Global Commercial Payments,250.00,2022-06-16
Schools,Employees,Indirect Employee Expenses,200074366,1,202203,Barclaycard - Global Commercial Payments,250.00,2022-06-16
Schools,Premises,Rep & Maint,200073924,1,202203,Barclaycard - Global Commercial Payments,199.17,2022-06-06
Schools,Premises,Rep & Maint,200073194,1,202203,Barclaycard - Global Commercial Payments,5.23,2022-06-06
Schools,Premises,Rep & Maint,200072182,1,202203,Barclaycard - Global Commercial Payments,69.27,2022-06-06
Schools,Premises,Rep & Maint,200073163,1,202203,Barclaycard - Global Commercial Payments,8.99,2022-06-06
Schools,Premises,Rep & Maint,200073868,1,202203,Barclaycard - Global Commercial Payments,76.00,2022-06-16
Schools,Premises,Rep & Maint,200074135,1,202203,Barclaycard - Global Commercial Payments,113.80,2022-06-16
Schools,Premises,Rep & Maint,200074825,1,202203,Barclaycard - Global Commercial Payments,114.00,2022-06-16
Schools,Premises,Rep & Maint,200075048,1,202203,Barclaycard - Global Commercial Payments,12.15,2022-06-16
Schools,Premises,Rep & Maint,200075600,1,202203,Barclaycard - Global Commercial Payments,124.63,2022-06-16
Schools,Premises,Rep & Maint,200073545,1,202203,Barclaycard - Global Commercial Payments,66.27,2022-06-16
Public Health and Wellbeing,Premises,Rep & Maint,200073849,1,202203,Barclaycard - Global Commercial Payments,117.98,2022-06-16
Schools,Premises,Rep & Maint,200071846,1,202203,Barclaycard - Global Commercial Payments,5.53,2022-06-16
Schools,Premises,Rep & Maint,200073667,1,202203,Barclaycard - Global Commercial Payments,16.66,2022-06-06
Schools,Premises,Rep & Maint,200073669,1,202203,Barclaycard - Global Commercial Payments,28.08,2022-06-06
Schools,Premises,Rep & Maint,200073925,1,202203,Barclaycard - Global Commercial Payments,49.41,2022-06-06
Schools,Premises,Rep & Maint,200073926,1,202203,Barclaycard - Global Commercial Payments,-18.33,2022-06-06
Schools,Premises,Rep & Maint,200074448,1,202203,Barclaycard - Global Commercial Payments,13.33,2022-06-06
Schools,Premises,Rep & Maint,200074324,1,202203,Barclaycard - Global Commercial Payments,31.99,2022-06-06
Schools,Premises,Rep & Maint,200074228,1,202203,Barclaycard - Global Commercial Payments,40.50,2022-06-06
Schools,Premises,Rep & Maint,200074230,1,202203,Barclaycard - Global Commercial Payments,5.38,2022-06-06
Schools,Premises,Rep & Maint,200074422,1,202203,Barclaycard - Global Commercial Payments,9.63,2022-06-06
Schools,Premises,Rep & Maint,200074541,1,202203,Barclaycard - Global Commercial Payments,19.67,2022-06-06
Schools,Premises,Rep & Maint,200075076,1,202203,Barclaycard - Global Commercial Payments,20.25,2022-06-16
Schools,Premises,Rep & Maint,200075077,1,202203,Barclaycard - Global Commercial Payments,13.98,2022-06-16
Schools,Premises,Rep & Maint,200074089,1,202203,Barclaycard - Global Commercial Payments,36.71,2022-06-16
Schools,Premises,Rep & Maint,200071810,1,202203,Barclaycard - Global Commercial Payments,35.13,2022-06-06
Schools,Premises,Rep & Maint,200074090,1,202203,Barclaycard - Global Commercial Payments,52.48,2022-06-16
Schools,Premises,Rep & Maint,200074091,1,202203,Barclaycard - Global Commercial Payments,41.63,2022-06-16
Schools,Premises,Rep & Maint,200074604,1,202203,Barclaycard - Global Commercial Payments,18.55,2022-06-16
Schools,Premises,Rep & Maint,200074857,1,202203,Barclaycard - Global Commercial Payments,9.97,2022-06-16
Schools,Premises,Rep & Maint,200074141,1,202203,Barclaycard - Global Commercial Payments,2.98,2022-06-16
Schools,Premises,Rep & Maint,200074238,1,202203,Barclaycard - Global Commercial Payments,22.49,2022-06-16
Schools,Premises,Rep & Maint,200075316,1,202203,Barclaycard - Global Commercial Payments,17.23,2022-06-16
Schools,Premises,Rep & Maint,200075317,1,202203,Barclaycard - Global Commercial Payments,8.21,2022-06-16
Schools,Premises,Rep & Maint,200075437,1,202203,Barclaycard - Global Commercial Payments,12.83,2022-06-16
Schools,Premises,Rep & Maint,200073099,1,202203,Barclaycard - Global Commercial Payments,54.56,2022-06-06
Schools,Premises,Rep & Maint,200073208,1,202203,Barclaycard - Global Commercial Payments,45.94,2022-06-16
Schools,Premises,Rep & Maint,200073313,1,202203,Barclaycard - Global Commercial Payments,167.76,2022-06-16
Schools,Premises,Rep & Maint,200073447,1,202203,Barclaycard - Global Commercial Payments,90.00,2022-06-16
Schools,Premises,Rep & Maint,200075601,1,202203,Barclaycard - Global Commercial Payments,24.32,2022-06-16
Integrated Adults & Social Care Services,Premises,Rep & Maint,200074650,1,202203,Barclaycard - Global Commercial Payments,7.58,2022-06-16
"Housing, Environment and Healthy Communities",Premises,Energy,200072863,1,202203,Barclaycard - Global Commercial Payments,16.67,2022-06-06
Schools,Premises,Fixtures & Fittings,200072093,1,202203,Barclaycard - Global Commercial Payments,248.32,2022-06-06
Schools,Premises,Fixtures & Fittings,200072095,1,202203,Barclaycard - Global Commercial Payments,248.32,2022-06-06
Schools,Premises,Fixtures & Fittings,200072373,1,202203,Barclaycard - Global Commercial Payments,128.29,2022-06-06
Schools,Premises,Fixtures & Fittings,200072928,1,202203,Barclaycard - Global Commercial Payments,248.32,2022-06-06
Schools,Premises,Fixtures & Fittings,200073038,1,202203,Barclaycard - Global Commercial Payments,248.32,2022-06-06
Schools,Premises,Fixtures & Fittings,200072184,1,202203,Barclaycard - Global Commercial Payments,54.65,2022-06-06
Schools,Premises,Fixtures & Fittings,200073798,1,202203,Barclaycard - Global Commercial Payments,27.08,2022-06-16
Schools,Transport,Vehicles and Plant,200074827,1,202203,Barclaycard - Global Commercial Payments,79.99,2022-06-16
Schools,Transport,Vehicles and Plant,200074828,1,202203,Barclaycard - Global Commercial Payments,80.84,2022-06-16
Schools,Transport,Vehicles and Plant,200073741,1,202203,Barclaycard - Global Commercial Payments,90.00,2022-06-16
Schools,Transport,Vehicles and Plant,200074791,1,202203,Barclaycard - Global Commercial Payments,112.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073885,1,202203,Barclaycard - Global Commercial Payments,302.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073886,1,202203,Barclaycard - Global Commercial Payments,167.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073887,1,202203,Barclaycard - Global Commercial Payments,167.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073888,1,202203,Barclaycard - Global Commercial Payments,167.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073889,1,202203,Barclaycard - Global Commercial Payments,167.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073890,1,202203,Barclaycard - Global Commercial Payments,302.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073891,1,202203,Barclaycard - Global Commercial Payments,302.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073892,1,202203,Barclaycard - Global Commercial Payments,167.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073893,1,202203,Barclaycard - Global Commercial Payments,167.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073894,1,202203,Barclaycard - Global Commercial Payments,167.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073895,1,202203,Barclaycard - Global Commercial Payments,297.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073896,1,202203,Barclaycard - Global Commercial Payments,167.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073897,1,202203,Barclaycard - Global Commercial Payments,167.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073898,1,202203,Barclaycard - Global Commercial Payments,362.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200073899,1,202203,Barclaycard - Global Commercial Payments,167.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200074841,1,202203,Barclaycard - Global Commercial Payments,302.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200075064,1,202203,Barclaycard - Global Commercial Payments,302.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200075065,1,202203,Barclaycard - Global Commercial Payments,292.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200075066,1,202203,Barclaycard - Global Commercial Payments,292.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200075067,1,202203,Barclaycard - Global Commercial Payments,292.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200075068,1,202203,Barclaycard - Global Commercial Payments,292.50,2022-06-16
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200075288,1,202203,Barclaycard - Global Commercial Payments,302.50,2022-06-16
Schools,Transport,Contract Hire,200075301,1,202203,Barclaycard - Global Commercial Payments,24.50,2022-06-16
Schools,Transport,Contract Hire,200075302,1,202203,Barclaycard - Global Commercial Payments,25.70,2022-06-16
Integrated Adults & Social Care Services,Transport,Public Transport and Taxi Fares,200074929,1,202203,Barclaycard - Global Commercial Payments,5.50,2022-06-16
Integrated Adults & Social Care Services,Transport,Public Transport and Taxi Fares,200075254,1,202203,Barclaycard - Global Commercial Payments,5.50,2022-06-16
Integrated Adults & Social Care Services,Transport,Public Transport and Taxi Fares,200075367,1,202203,Barclaycard - Global Commercial Payments,5.50,2022-06-16
Integrated Adults & Social Care Services,Transport,Public Transport and Taxi Fares,200075475,1,202203,Barclaycard - Global Commercial Payments,5.50,2022-06-16
Integrated Adults & Social Care Services,Transport,Public Transport and Taxi Fares,200075361,1,202203,Barclaycard - Global Commercial Payments,16.68,2022-06-16
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200073433,1,202203,Barclaycard - Global Commercial Payments,41.22,2022-06-16
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200073432,1,202203,Barclaycard - Global Commercial Payments,8.06,2022-06-16
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200075042,1,202203,Barclaycard - Global Commercial Payments,14.56,2022-06-16
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200075043,1,202203,Barclaycard - Global Commercial Payments,13.44,2022-06-16
Public Health and Wellbeing,Transport,Public Transport and Taxi Fares,200074614,1,202203,Barclaycard - Global Commercial Payments,19.04,2022-06-16
Schools,Transport,Public Transport and Taxi Fares,200056163,1,202203,Barclaycard - Global Commercial Payments,16.67,2022-06-16
Schools,Transport,Public Transport and Taxi Fares,200073641,1,202203,Barclaycard - Global Commercial Payments,20.00,2022-06-16
Schools,Transport,Public Transport and Taxi Fares,200073739,1,202203,Barclaycard - Global Commercial Payments,70.00,2022-06-16
Schools,Transport,Public Transport and Taxi Fares,200074216,1,202203,Barclaycard - Global Commercial Payments,22.60,2022-06-16
Schools,Transport,Public Transport and Taxi Fares,200074410,1,202203,Barclaycard - Global Commercial Payments,14.00,2022-06-16
Schools,Transport,Public Transport and Taxi Fares,200074533,1,202203,Barclaycard - Global Commercial Payments,20.00,2022-06-16
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071841,1,202203,Barclaycard - Global Commercial Payments,12.07,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071000,1,202203,Barclaycard - Global Commercial Payments,30.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071982,1,202203,Barclaycard - Global Commercial Payments,78.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072144,1,202203,Barclaycard - Global Commercial Payments,101.95,2022-06-06
Integrated Adults & Social Care Services,Supplies and Services,"Furn, Equip & Mats",200074226,1,202203,Barclaycard - Global Commercial Payments,51.71,2022-06-16
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071857,1,202203,Barclaycard - Global Commercial Payments,50.83,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071858,1,202203,Barclaycard - Global Commercial Payments,12.80,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071892,1,202203,Barclaycard - Global Commercial Payments,11.53,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071998,1,202203,Barclaycard - Global Commercial Payments,70.91,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072078,1,202203,Barclaycard - Global Commercial Payments,48.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072079,1,202203,Barclaycard - Global Commercial Payments,15.87,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072156,1,202203,Barclaycard - Global Commercial Payments,2.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072157,1,202203,Barclaycard - Global Commercial Payments,8.20,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072172,1,202203,Barclaycard - Global Commercial Payments,246.26,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072173,1,202203,Barclaycard - Global Commercial Payments,58.15,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072174,1,202203,Barclaycard - Global Commercial Payments,79.96,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072186,1,202203,Barclaycard - Global Commercial Payments,26.70,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072187,1,202203,Barclaycard - Global Commercial Payments,8.20,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072384,1,202203,Barclaycard - Global Commercial Payments,13.45,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072471,1,202203,Barclaycard - Global Commercial Payments,1.72,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072653,1,202203,Barclaycard - Global Commercial Payments,16.45,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072696,1,202203,Barclaycard - Global Commercial Payments,5.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072831,1,202203,Barclaycard - Global Commercial Payments,1.84,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072853,1,202203,Barclaycard - Global Commercial Payments,436.50,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073020,1,202203,Barclaycard - Global Commercial Payments,409.50,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073134,1,202203,Barclaycard - Global Commercial Payments,37.84,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073253,1,202203,Barclaycard - Global Commercial Payments,200.68,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073267,1,202203,Barclaycard - Global Commercial Payments,5.10,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073291,1,202203,Barclaycard - Global Commercial Payments,21.50,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072239,1,202203,Barclaycard - Global Commercial Payments,33.05,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072337,1,202203,Barclaycard - Global Commercial Payments,4.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072338,1,202203,Barclaycard - Global Commercial Payments,60.12,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072397,1,202203,Barclaycard - Global Commercial Payments,9.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072812,1,202203,Barclaycard - Global Commercial Payments,23.80,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072813,1,202203,Barclaycard - Global Commercial Payments,20.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073327,1,202203,Barclaycard - Global Commercial Payments,3.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071838,1,202203,Barclaycard - Global Commercial Payments,75.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072598,1,202203,Barclaycard - Global Commercial Payments,259.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200070998,1,202203,Barclaycard - Global Commercial Payments,13.62,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071117,1,202203,Barclaycard - Global Commercial Payments,64.65,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071119,1,202203,Barclaycard - Global Commercial Payments,7.99,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071791,1,202203,Barclaycard - Global Commercial Payments,4.98,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200071792,1,202203,Barclaycard - Global Commercial Payments,16.98,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072063,1,202203,Barclaycard - Global Commercial Payments,114.95,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072064,1,202203,Barclaycard - Global Commercial Payments,11.46,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072143,1,202203,Barclaycard - Global Commercial Payments,75.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072247,1,202203,Barclaycard - Global Commercial Payments,10.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072249,1,202203,Barclaycard - Global Commercial Payments,22.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072252,1,202203,Barclaycard - Global Commercial Payments,10.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072468,1,202203,Barclaycard - Global Commercial Payments,35.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072511,1,202203,Barclaycard - Global Commercial Payments,20.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200072512,1,202203,Barclaycard - Global Commercial Payments,159.00,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074136,1,202203,Barclaycard - Global Commercial Payments,35.82,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074303,1,202203,Barclaycard - Global Commercial Payments,29.99,2022-06-16
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074637,1,202203,Barclaycard - Global Commercial Payments,9.57,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074703,1,202203,Barclaycard - Global Commercial Payments,1.50,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073044,1,202203,Barclaycard - Global Commercial Payments,119.96,2022-06-06
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075195,1,202203,Barclaycard - Global Commercial Payments,10.97,2022-06-16
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075429,1,202203,Barclaycard - Global Commercial Payments,203.99,2022-06-16
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200075196,1,202203,Barclaycard - Global Commercial Payments,16.44,2022-06-16
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200073832,1,202203,Barclaycard - Global Commercial Payments,-146.79,2022-06-16
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200074101,1,202203,Barclaycard - Global Commercial Payments,10.95,2022-06-16
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200072714,1,202203,Barclaycard - Global Commercial Payments,45.44,2022-06-06
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200073262,1,202203,Barclaycard - Global Commercial Payments,418.80,2022-06-06
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200073932,1,202203,Barclaycard - Global Commercial Payments,14.98,2022-06-16
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200071108,1,202203,Barclaycard - Global Commercial Payments,261.60,2022-06-06
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200066772,1,202203,Barclaycard - Global Commercial Payments,21.74,2022-06-16
