Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Schools,Premises,Ground Maint,200052376,1,202101,Barclaycard - Global Commercial Payments,259.75,2021-04-21
Schools,Premises,Ground Maint,200052323,1,202101,Barclaycard - Global Commercial Payments,19.38,2021-04-21
Schools,Premises,Ground Maint,200050423,1,202101,Barclaycard - Global Commercial Payments,24.99,2021-04-21
"Children, Adults and Families",Premises,Energy,200050462,1,202101,Barclaycard - Global Commercial Payments,20.00,2021-04-21
"Children, Adults and Families",Premises,Energy,200050461,1,202101,Barclaycard - Global Commercial Payments,20.00,2021-04-21
Schools,Premises,Fixtures & Fittings,200051182,1,202101,Barclaycard - Global Commercial Payments,46.00,2021-04-21
Schools,Premises,Fixtures & Fittings,200051385,1,202101,Barclaycard - Global Commercial Payments,222.00,2021-04-21
Schools,Premises,Fixtures & Fittings,200051498,1,202101,Barclaycard - Global Commercial Payments,118.80,2021-04-21
Schools,Premises,Fixtures & Fittings,200051757,1,202101,Barclaycard - Global Commercial Payments,310.80,2021-04-21
Schools,Premises,Fixtures & Fittings,200051758,1,202101,Barclaycard - Global Commercial Payments,2036.00,2021-04-21
Schools,Transport,Vehicles and Plant,200051944,1,202101,Barclaycard - Global Commercial Payments,88.27,2021-04-21
Schools,Transport,Vehicles and Plant,200051945,1,202101,Barclaycard - Global Commercial Payments,67.76,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051319,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051320,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051321,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051322,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051323,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051591,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051592,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051593,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051594,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051595,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051596,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051597,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051598,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051599,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051600,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051601,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051602,1,202101,Barclaycard - Global Commercial Payments,332.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051603,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051604,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051605,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051606,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051607,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051694,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051695,1,202101,Barclaycard - Global Commercial Payments,302.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051696,1,202101,Barclaycard - Global Commercial Payments,302.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051697,1,202101,Barclaycard - Global Commercial Payments,302.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051698,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051699,1,202101,Barclaycard - Global Commercial Payments,302.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051700,1,202101,Barclaycard - Global Commercial Payments,302.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051701,1,202101,Barclaycard - Global Commercial Payments,302.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051702,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051703,1,202101,Barclaycard - Global Commercial Payments,267.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051704,1,202101,Barclaycard - Global Commercial Payments,302.50,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Vehicles and Plant,200051705,1,202101,Barclaycard - Global Commercial Payments,167.50,2021-04-21
Schools,Transport,Vehicles and Plant,200049547,1,202101,Barclaycard - Global Commercial Payments,305.49,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200048785,1,202101,Barclaycard - Global Commercial Payments,5.17,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200051166,1,202101,Barclaycard - Global Commercial Payments,1.33,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200051290,1,202101,Barclaycard - Global Commercial Payments,2.33,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200051400,1,202101,Barclaycard - Global Commercial Payments,1.33,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200051401,1,202101,Barclaycard - Global Commercial Payments,1.33,2021-04-21
"Housing, Environment and Healthy Communities",Transport,Car Allowances,200051402,1,202101,Barclaycard - Global Commercial Payments,2.33,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052185,1,202101,Barclaycard - Global Commercial Payments,478.46,2021-04-21
Schools,Supplies and Services,"Furn, Equip & Mats",200052005,1,202101,Barclaycard - Global Commercial Payments,569.50,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051946,1,202101,Barclaycard - Global Commercial Payments,360.00,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052014,1,202101,Barclaycard - Global Commercial Payments,199.99,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051611,1,202101,Barclaycard - Global Commercial Payments,18.47,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051886,1,202101,Barclaycard - Global Commercial Payments,8.26,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052425,1,202101,Barclaycard - Global Commercial Payments,5.00,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052045,1,202101,Barclaycard - Global Commercial Payments,26.40,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051259,1,202101,Barclaycard - Global Commercial Payments,239.76,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051988,1,202101,Barclaycard - Global Commercial Payments,14.90,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200050856,1,202101,Barclaycard - Global Commercial Payments,7.95,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051898,1,202101,Barclaycard - Global Commercial Payments,15.00,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051966,1,202101,Barclaycard - Global Commercial Payments,13.55,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200044865,1,202101,Barclaycard - Global Commercial Payments,7.56,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200044866,1,202101,Barclaycard - Global Commercial Payments,32.60,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200044867,1,202101,Barclaycard - Global Commercial Payments,26.83,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200044868,1,202101,Barclaycard - Global Commercial Payments,9.99,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045151,1,202101,Barclaycard - Global Commercial Payments,2.50,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045153,1,202101,Barclaycard - Global Commercial Payments,149.99,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045243,1,202101,Barclaycard - Global Commercial Payments,14.00,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045244,1,202101,Barclaycard - Global Commercial Payments,13.28,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045380,1,202101,Barclaycard - Global Commercial Payments,35.67,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045933,1,202101,Barclaycard - Global Commercial Payments,34.98,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045935,1,202101,Barclaycard - Global Commercial Payments,16.27,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045936,1,202101,Barclaycard - Global Commercial Payments,43.96,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200045978,1,202101,Barclaycard - Global Commercial Payments,43.00,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200046285,1,202101,Barclaycard - Global Commercial Payments,10.00,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039803,1,202101,Barclaycard - Global Commercial Payments,18.50,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200041296,1,202101,Barclaycard - Global Commercial Payments,25.20,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051421,1,202101,Barclaycard - Global Commercial Payments,88.89,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051764,1,202101,Barclaycard - Global Commercial Payments,17.95,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051841,1,202101,Barclaycard - Global Commercial Payments,27.99,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051867,1,202101,Barclaycard - Global Commercial Payments,59.99,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051868,1,202101,Barclaycard - Global Commercial Payments,-88.89,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052018,1,202101,Barclaycard - Global Commercial Payments,20.00,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052146,1,202101,Barclaycard - Global Commercial Payments,203.74,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052191,1,202101,Barclaycard - Global Commercial Payments,17.98,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200052413,1,202101,Barclaycard - Global Commercial Payments,4.18,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051206,1,202101,Barclaycard - Global Commercial Payments,39.59,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051276,1,202101,Barclaycard - Global Commercial Payments,20.00,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051494,1,202101,Barclaycard - Global Commercial Payments,29.94,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051549,1,202101,Barclaycard - Global Commercial Payments,14.95,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051551,1,202101,Barclaycard - Global Commercial Payments,21.98,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051854,1,202101,Barclaycard - Global Commercial Payments,28.98,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051394,1,202101,Barclaycard - Global Commercial Payments,16.59,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051395,1,202101,Barclaycard - Global Commercial Payments,8.00,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051524,1,202101,Barclaycard - Global Commercial Payments,23.98,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051691,1,202101,Barclaycard - Global Commercial Payments,54.17,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051918,1,202101,Barclaycard - Global Commercial Payments,6.60,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200050855,1,202101,Barclaycard - Global Commercial Payments,34.00,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051536,1,202101,Barclaycard - Global Commercial Payments,147.90,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051537,1,202101,Barclaycard - Global Commercial Payments,24.99,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051712,1,202101,Barclaycard - Global Commercial Payments,-24.99,2021-04-21
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200051714,1,202101,Barclaycard - Global Commercial Payments,25.41,2021-04-21
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200049708,1,202101,Barclaycard - Global Commercial Payments,89.98,2021-04-21
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200050824,1,202101,Barclaycard - Global Commercial Payments,137.46,2021-04-21
"Economy, Innovation and Growth",Supplies and Services,"Furn, Equip & Mats",200050336,1,202101,Barclaycard - Global Commercial Payments,26.40,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051557,1,202101,Barclaycard - Global Commercial Payments,175.41,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051558,1,202101,Barclaycard - Global Commercial Payments,30.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051559,1,202101,Barclaycard - Global Commercial Payments,426.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051641,1,202101,Barclaycard - Global Commercial Payments,250.59,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051983,1,202101,Barclaycard - Global Commercial Payments,-30.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051984,1,202101,Barclaycard - Global Commercial Payments,-20.05,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200052038,1,202101,Barclaycard - Global Commercial Payments,-5.01,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200049600,1,202101,Barclaycard - Global Commercial Payments,338.74,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050250,1,202101,Barclaycard - Global Commercial Payments,410.46,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051126,1,202101,Barclaycard - Global Commercial Payments,16.27,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051213,1,202101,Barclaycard - Global Commercial Payments,13.04,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051380,1,202101,Barclaycard - Global Commercial Payments,3.08,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051856,1,202101,Barclaycard - Global Commercial Payments,8.50,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200052324,1,202101,Barclaycard - Global Commercial Payments,89.24,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050765,1,202101,Barclaycard - Global Commercial Payments,52.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050766,1,202101,Barclaycard - Global Commercial Payments,10.36,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050767,1,202101,Barclaycard - Global Commercial Payments,18.73,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050768,1,202101,Barclaycard - Global Commercial Payments,9.20,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050769,1,202101,Barclaycard - Global Commercial Payments,55.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050851,1,202101,Barclaycard - Global Commercial Payments,80.93,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050852,1,202101,Barclaycard - Global Commercial Payments,61.35,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050853,1,202101,Barclaycard - Global Commercial Payments,51.29,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050861,1,202101,Barclaycard - Global Commercial Payments,59.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050963,1,202101,Barclaycard - Global Commercial Payments,511.25,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051066,1,202101,Barclaycard - Global Commercial Payments,20.45,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051067,1,202101,Barclaycard - Global Commercial Payments,2.50,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051068,1,202101,Barclaycard - Global Commercial Payments,43.57,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051069,1,202101,Barclaycard - Global Commercial Payments,20.50,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051081,1,202101,Barclaycard - Global Commercial Payments,10.81,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051117,1,202101,Barclaycard - Global Commercial Payments,73.82,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051186,1,202101,Barclaycard - Global Commercial Payments,41.60,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051187,1,202101,Barclaycard - Global Commercial Payments,55.20,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051189,1,202101,Barclaycard - Global Commercial Payments,67.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051200,1,202101,Barclaycard - Global Commercial Payments,17.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051201,1,202101,Barclaycard - Global Commercial Payments,8.53,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051268,1,202101,Barclaycard - Global Commercial Payments,3.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051316,1,202101,Barclaycard - Global Commercial Payments,55.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051350,1,202101,Barclaycard - Global Commercial Payments,96.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051351,1,202101,Barclaycard - Global Commercial Payments,40.75,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051451,1,202101,Barclaycard - Global Commercial Payments,114.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051495,1,202101,Barclaycard - Global Commercial Payments,151.60,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051526,1,202101,Barclaycard - Global Commercial Payments,132.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051527,1,202101,Barclaycard - Global Commercial Payments,17.60,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051528,1,202101,Barclaycard - Global Commercial Payments,67.80,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051529,1,202101,Barclaycard - Global Commercial Payments,62.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051530,1,202101,Barclaycard - Global Commercial Payments,39.23,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051540,1,202101,Barclaycard - Global Commercial Payments,46.80,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051541,1,202101,Barclaycard - Global Commercial Payments,46.05,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051542,1,202101,Barclaycard - Global Commercial Payments,11.30,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051552,1,202101,Barclaycard - Global Commercial Payments,365.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051587,1,202101,Barclaycard - Global Commercial Payments,42.98,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051590,1,202101,Barclaycard - Global Commercial Payments,31.85,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200051635,1,202101,Barclaycard - Global Commercial Payments,30.48,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200045267,1,202101,Barclaycard - Global Commercial Payments,339.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200048774,1,202101,Barclaycard - Global Commercial Payments,124.75,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200049213,1,202101,Barclaycard - Global Commercial Payments,203.82,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200049245,1,202101,Barclaycard - Global Commercial Payments,24.25,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200049338,1,202101,Barclaycard - Global Commercial Payments,131.02,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200049575,1,202101,Barclaycard - Global Commercial Payments,107.00,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200049577,1,202101,Barclaycard - Global Commercial Payments,27.84,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200049926,1,202101,Barclaycard - Global Commercial Payments,221.63,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200049969,1,202101,Barclaycard - Global Commercial Payments,19.11,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050070,1,202101,Barclaycard - Global Commercial Payments,4.76,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050090,1,202101,Barclaycard - Global Commercial Payments,95.27,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050229,1,202101,Barclaycard - Global Commercial Payments,25.78,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050362,1,202101,Barclaycard - Global Commercial Payments,95.03,2021-04-21
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200050555,1,202101,Barclaycard - Global Commercial Payments,156.08,2021-04-21
