Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2017-07-03,630.00,Manchester Leisure,Ncc Services Limited,,
2017-07-03,8781.20,Manchester Leisure,IHS (Global) Ltd,,
2017-07-03,805.98,Manchester Leisure,Littlehampton Book Services Ltd,,
2017-07-03,1600.00,Adult Social Care,Brentwood Lettings,,
2017-07-03,564.00,Adult Social Care,Sidhil Ltd,,
2017-07-03,8600.00,Adult Social Care,Policy Partners Project Ltd,,
2017-07-03,4521.27,Adult Social Care,Booktrust,,
2017-07-03,13175.00,Adult Social Care,Manchester People First,,
2017-07-03,832.75,Adult Social Care,Manchester People First,,
2017-07-03,832.75,Adult Social Care,Manchester People First,,
2017-07-03,832.75,Adult Social Care,Manchester People First,,
2017-07-03,832.75,Adult Social Care,Manchester People First,,
2017-07-03,2789.00,Adult Social Care,Poynton High School,,
2017-07-03,13093.20,Adult Social Care,The Shaw Centre,,
2017-07-03,1500.00,Adult Social Care,Afro Carribean Care Group,,
2017-07-03,578.06,Adult Social Care,Southway Housing Trust,,
2017-07-03,243812.75,Adult Social Care,Standwalk Ltd,,
2017-07-03,34743.00,Adult Social Care,Creative Support Ltd,,
2017-07-03,8369.18,Adult Social Care,Future Directions CIC,,
2017-07-03,10714.29,Adult Social Care,Promising Futures Limited,,
2017-07-03,1551.50,Adult Social Care,Moss Side (Alexandra Park) Nursery,,
2017-07-03,7549.36,Chief Executives,Proactive Personnel Ltd,,
2017-07-03,1750.00,Chief Executives,Allied Publicity Serv.(Manchester),,
2017-07-03,3000.00,Chief Executives,AECOM Limited,,
2017-07-03,3500.00,Chief Executives,ROCP Limited,,
2017-07-03,4743.50,Regeneration Finance,Platt and Fishwick Solicitors,,
2017-07-03,9250.00,Regeneration Finance,Platt and Fishwick Solicitors,,
2017-07-03,633.75,Regeneration Finance,Workman LLP,,
2017-07-04,648.00,Manchester Leisure,Manchester Cathedral Visitor Centre,,
2017-07-04,5832.00,Manchester Leisure,Event Security Services Ltd,,
2017-07-04,1780.00,Manchester Leisure,Rigby Taylor Ltd,,
2017-07-04,1890.00,Manchester Leisure,A P Broome Landscapes Ltd,,
2017-07-04,581.30,Manchester Leisure,Banner Group Limited,,
2017-07-04,1125.00,Manchester Leisure,Redacted Personal Information,,
2017-07-04,519.93,Manchester Leisure,Grantham Book Services Ltd,,
2017-07-04,697.80,Manchester Leisure,Redacted Personal Information,,
2017-07-04,70891.28,Hospitality + Trading Services,Winners Contract Hire Ltd,,
2017-07-04,6001.60,Hospitality + Trading Services,Specialist Vehicle rental,,
2017-07-04,877.24,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2017-07-04,741.44,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2017-07-04,719.49,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2017-07-04,669.10,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2017-07-04,624.84,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2017-07-04,602.21,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2017-07-04,533.62,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2017-07-04,528.64,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2017-07-04,526.24,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2017-07-04,519.47,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2017-07-04,576.76,Hospitality + Trading Services,Chicken Joes Limited,,
2017-07-04,560.42,Hospitality + Trading Services,Ralph Livesey Ltd,,
