Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2014-06-02,600.00,Environment and Operations,Tranter Cleere & Co,,
2014-06-02,1068.54,Hospitality + Trading Services,Mouchel Limited,,
2014-06-02,1607.00,Hospitality + Trading Services,Marshalls Mono Ltd,,
2014-06-02,44635.18,Chief Executives,T-Mobile (UK) Ltd,,
2014-06-02,1300.00,Manchester Leisure,Clearview Event Services Limited,,
2014-06-02,1300.00,Manchester Leisure,Clearview Event Services Limited,,
2014-06-02,3607.91,Hospitality + Trading Services,Kenny Bros (Civil Eng) Ltd,,
2014-06-02,2515.32,Hospitality + Trading Services,Kenny Bros (Civil Eng) Ltd,,
2014-06-02,2600.00,Childrens Services,Barnardos Manchester Leaving Care S,,
2014-06-02,2356.20,Childrens Services,Barnardos Manchester Leaving Care S,,
2014-06-02,1294.95,Childrens Services,Barnardos Manchester Leaving Care S,,
2014-06-02,1221.00,Childrens Services,Ocr,,
2014-06-02,2816.00,Hospitality + Trading Services,Asd Metal Services,,
2014-06-02,158672.00,Adult Social Care,The Pennine Acute Hospital Nhs Trus,,
2014-06-02,593.98,Corporate Services,Transport for Greater Manchester,,
2014-06-02,16427.50,Corporate Services,Addleshaw Goddard Solicitors,,
2014-06-02,721.85,Adult Social Care,University Of Manchester,,
2014-06-02,1919.00,Childrens Services,Ofsted,,
2014-06-02,1050.00,Environment and Operations,Hillis,,
2014-06-02,8490.00,Environment and Operations,Department For Work & Pensions,,
2014-06-02,627.00,Environment and Operations,Department For Work & Pensions,,
2014-06-02,566.00,Environment and Operations,Department For Work & Pensions,,
2014-06-02,585.00,Childrens Services,Department For Work & Pensions,,
2014-06-02,100000.00,Regeneration Finance,Cityco,,
2014-06-02,7390.00,Adult Social Care,Redacted Personal Information,,
2014-06-02,15750.00,Adult Social Care,Manchester Safeguarding,,
2014-06-02,1835.00,Manchester Leisure,Manchester Sports & Leisure Trust,,
2014-06-02,22831.71,Adult Social Care,Accommodation Links Ltd,,
2014-06-02,22000.00,Childrens Services,Thompsons Solicitors,,
2014-06-02,21094.48,Corporate Services,NPS North West Ltd,,
2014-06-02,843.58,Childrens Services,Kids Around the Clock @ WHP,,
2014-06-02,808.00,Hospitality + Trading Services,Ecomix Concrete Ltd,,
2014-06-02,745.00,Hospitality + Trading Services,Ecomix Concrete Ltd,,
2014-06-02,1360.00,Chief Executives,Mecanoo,,
2014-06-02,1360.00,Chief Executives,Mecanoo,,
2014-06-02,2394.58,Adult Social Care,Stockport NHS,,
2014-06-02,3500.00,Corporate Services,Landmark Chambers,,
2014-06-02,7800.00,Investment Core Strategy,Helen France Associates Limited,,
2014-06-02,1880.00,Childrens Services,Youbus Ltd,,
2014-06-02,5442.50,Adult Social Care,Virgin Care Blackpool LLP,,
2014-06-02,7870.00,Hospitality + Trading Services,King Tanktechnic Ltd,,
2014-06-02,17480.61,Environment and Operations,Simpson Millar LLP,,
2014-06-02,7979.33,Environment and Operations,Pryers Solicitors,,
2014-06-03,5124.00,Adult Social Care,Wythenshawe Community Initiative,,
2014-06-03,2058.00,Hospitality + Trading Services,Instarmac Group Ltd,,
2014-06-03,1200.00,Corporate Services,Mott Macdonald Uk Limited,,
2014-06-03,654.00,Childrens Services,Adoption Matters Northwest,,
2014-06-03,545.00,Manchester Leisure,Mahood Bros Ltd,,
2014-06-03,1540.00,Manchester Leisure,William G.Search Ltd,,
2014-06-03,815.00,Manchester Leisure,William G.Search Ltd,,
2014-06-03,3702.90,Chief Executives,T-Mobile (UK) Ltd,,
2014-06-03,585.98,Childrens Services,Initial Washroom Solutions,,
2014-06-03,776.71,Corporate Services,Initial Washroom Solutions,,
2014-06-03,11821.23,Adult Social Care,Depaul Trust (Rent Receivables),,
2014-06-03,11120.46,Adult Social Care,Depaul Trust (Rent Receivables),,
2014-06-03,5815.30,Environment and Operations,Yotta Ltd,,
2014-06-03,859.42,Adult Social Care,Irish Community Care,,
2014-06-03,859.41,Adult Social Care,Irish Community Care,,
2014-06-03,877.12,Hospitality + Trading Services,P.F. Cusack (Tools Supplies) Ltd,,
2014-06-03,987.72,Adult Social Care,Bs Project Services Ltd T/A,,
2014-06-03,504.56,Chief Executives,Bs Project Services Ltd T/A,,
2014-06-03,519.40,Regeneration Finance,Bs Project Services Ltd T/A,,
2014-06-03,52472.00,Corporate Services,Garside and  Laycock Ltd,,
2014-06-03,607.00,Childrens Services,Manchester Metropolitan University,,
2014-06-03,12572.67,Childrens Services,Henshaws Society For Blind People,,
2014-06-03,3175.00,Environment and Operations,Rigby Taylor Ltd,,
2014-06-03,3203.14,Environment and Operations,Redacted Personal Information,,
2014-06-03,1830.00,Hospitality + Trading Services,Deaf Alerter Plc,,
2014-06-03,524.62,Adult Social Care,Happy Homes Uk Ltd,,
2014-06-03,2968.00,Childrens Services,Tiddlywinks Day Nursery,,
2014-06-03,6059.90,Manchester Leisure,Zion Arts Centre Ltd,,
2014-06-03,15751.39,Adult Social Care,Creative Support Limited,,
2014-06-03,1727.45,Environment and Operations,Amey Highways Lighting (Manchester),,
2014-06-03,66115.00,General Fund,Bolton Mbc,,
2014-06-03,4304.94,Adult Social Care,Places for People Homes Limited,,
2014-06-03,28470.78,Housing Revenue Account,Northwards Housing Limited,,
2014-06-03,1552.80,Housing Revenue Account,Northwards Housing Limited,,
2014-06-03,678.25,AGMA New Economy,Salford City Council,,
2014-06-03,73500.00,AGMA New Economy,Salford City Council,,
2014-06-03,1689.16,Adult Social Care,4CT Limited,,
2014-06-03,3126.00,Childrens Services,4CT Limited,,
2014-06-03,11727.46,Childrens Services,Lancashire County Council,,
2014-06-03,3625.00,Childrens Services,Lancashire County Council,,
2014-06-03,182833.33,Childrens Services,Better Choices Ltd,,
2014-06-03,182833.33,Childrens Services,Better Choices Ltd,,
2014-06-03,996.60,Childrens Services,Metro Taxis,,
2014-06-03,1350.00,Childrens Services,Toto Nurseries Ltd,,
2014-06-03,650.00,Childrens Services,Contact Theatre Company,,
2014-06-03,500.00,Manchester Leisure,Broughton Park Football Club,,
2014-06-03,176694.25,Childrens Services,Manchester Diocesan Board Of,,
2014-06-03,75402.43,Childrens Services,Manchester Diocesan Board Of,,
2014-06-03,994.50,Corporate Services,Department For Work & Pensions,,
2014-06-03,600.00,Corporate Services,Department For Work & Pensions,,
2014-06-03,4893.00,Hospitality + Trading Services,HMCS Traffic EC,,
2014-06-03,1597.00,Hospitality + Trading Services,Network Rail Property,,
2014-06-03,2702.43,Housing Revenue Account,Pts Plumbing Trade Supplies,,
2014-06-03,1297.10,Housing Revenue Account,Pts Plumbing Trade Supplies,,
2014-06-03,1093.05,Housing Revenue Account,Pts Plumbing Trade Supplies,,
2014-06-03,859.98,Housing Revenue Account,Pts Plumbing Trade Supplies,,
2014-06-03,743.94,Housing Revenue Account,Pts Plumbing Trade Supplies,,
2014-06-03,650.00,Chief Executives,T.I.S. Limited,,
2014-06-03,509.77,Adult Social Care,AKW Medicare,,
2014-06-03,151660.16,Housing Revenue Account,Manchester Working Ltd,,
2014-06-03,57178.51,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,19603.52,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,18195.61,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,15715.59,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,14794.49,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,11198.19,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,10883.65,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,6830.34,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,5491.58,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,4623.88,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,3969.03,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,2508.21,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,1763.13,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,1143.31,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,703.87,Childrens Services,Capita IT Services (BSF) Limited,,
2014-06-03,3233.63,Hospitality + Trading Services,Pro-Kill Environmental Services,,
2014-06-03,8435.00,Childrens Services,HMCTS (Manchester County Court),,
2014-06-03,4110.00,Childrens Services,HMCTS (Manchester County Court),,
2014-06-03,2510.00,Childrens Services,HMCTS (Manchester County Court),,
2014-06-03,2055.00,Childrens Services,HMCTS (Manchester County Court),,
2014-06-03,2055.00,Childrens Services,HMCTS (Manchester County Court),,
2014-06-03,2560.00,Chief Executives,HMCTS (Manchester County Court),,
2014-06-03,2270.00,Chief Executives,HMCTS (Manchester County Court),,
2014-06-03,1330.00,Childrens Services,NT&AS,,
2014-06-03,6500.00,Environment and Operations,Fentons Solicitors Part of,,
2014-06-03,84081.42,Environment and Operations,Enterprise Manchester DOMESTIC,,
2014-06-03,2720.00,Environment and Operations,Enterprise Manchester DOMESTIC,,
2014-06-03,2149.00,Adult Social Care,Priory Healthcare Limited,,
2014-06-03,735.70,Childrens Services,Redacted Personal Information,,
2014-06-03,1250.00,Hospitality + Trading Services,GG Compactors Ltd,,
2014-06-03,1060.34,Manchester Leisure,Tim Garbutt Events Ltd,,
2014-06-03,7891.50,Corporate Services,Due North Ltd,,
2014-06-03,599.25,Hospitality + Trading Services,John F Hunt Power Services,,
2014-06-03,540.00,Manchester Leisure,FC United of Manchester,,
2014-06-03,2160.00,Chief Executives,Pakflatt (UK) Ltd,,
2014-06-03,9446.67,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,8070.25,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,7953.29,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,7711.98,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,7264.32,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,7257.73,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,6255.89,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,5588.66,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,5461.44,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,1278.87,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,1208.35,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,896.26,Corporate Services,Wilde Consultants Ltd,,
2014-06-03,546.87,Hospitality + Trading Services,G.G. Rentals Ltd,,
2014-06-03,1196.28,Hospitality + Trading Services,Advanced Vehicle Technicians Ltd,,
2014-06-03,806.56,Hospitality + Trading Services,Advanced Vehicle Technicians Ltd,,
2014-06-03,808.00,Hospitality + Trading Services,Ecomix Concrete Ltd,,
2014-06-03,1093.42,Childrens Services,Morrison Facilities Services Ltd,,
2014-06-03,8721.36,Corporate Services,Electricity NW Construction & Maint,,
2014-06-03,960000.00,Childrens Services,One Education Ltd,,
2014-06-03,323885.00,Childrens Services,One Education Ltd,,
2014-06-03,19978.00,Childrens Services,One Education Ltd,,
2014-06-03,5470.18,Housing Revenue Account,SIG Roofing Supplies,,
2014-06-03,673.16,Housing Revenue Account,SIG Roofing Supplies,,
2014-06-03,295540.00,Adult Social Care,Crime Reduction Initiatives,,
2014-06-03,1500.00,Chief Executives,Atruva Limited,,
2014-06-03,532.00,Regeneration Finance,Cardentity Ltd,,
2014-06-03,8709.50,Childrens Services,MCR Blackcab Ltd,,
2014-06-03,3936.05,Childrens Services,MCR Blackcab Ltd,,
2014-06-03,1399.90,Childrens Services,MCR Blackcab Ltd,,
2014-06-03,1122.00,Childrens Services,MCR Blackcab Ltd,,
2014-06-03,7817.07,Housing Revenue Account,Vista Panels Ltd,,
2014-06-03,2125.79,Housing Revenue Account,Vista Panels Ltd,,
2014-06-03,1234.22,Housing Revenue Account,Vista Panels Ltd,,
2014-06-03,1000.00,Regeneration Finance,Fresh Generation UK Ltd t/a Digital,,
2014-06-03,950.00,Manchester Leisure,D-Tech International Ltd,,
2014-06-03,1582.72,Manchester Leisure,Resources for Change Ltd,,
2014-06-03,528.00,Manchester Leisure,Redacted Personal Information,,
2014-06-03,9448.00,Environment and Operations,Redacted Personal Information,,
2014-06-03,6500.00,Environment and Operations,Excel Law Solicitors,,
2014-06-03,3160.73,Environment and Operations,Redacted Personal Information,,
2014-06-03,550.00,Environment and Operations,Redacted Personal Information,,
2014-06-03,2674.42,Adult Social Care,Santander,,
2014-06-03,3600.00,Childrens Services,Allthetime Ltd,,
2014-06-03,1096.27,Childrens Services,Redacted Personal Information,,
2014-06-03,650.00,Childrens Services,Redacted Personal Information,,
2014-06-03,9500.00,Corporate Services,Costs Advocates,,
2014-06-03,7750.00,Corporate Services,Asons Solicitors Ltd,,
2014-06-03,656.85,Chief Executives,Expert Psychology Consultancy Ltd,,
2014-06-04,848.00,Hospitality + Trading Services,Edmundson Electrical Ltd,,
2014-06-04,1014.45,Adult Social Care,The Furnishing Service Ltd,,
