Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2012-05-01,594,Regeneration Finance,Aisha Childcare Ltd,,
2012-05-01,744.57,Hospitality + Trading Services,Amtoll Ltd,,
2012-05-01,10222.00,Chief Executives,Barlow Moor Community Association,,
2012-05-01,581.72,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2012-05-01,575.37,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2012-05-01,4743.00,Childrens Services,Building Blocks Nursery,,
2012-05-01,753.75,Housing Revenue Account,Cable & Wireless UK,,
2012-05-01,649.68,Housing Revenue Account,Camps Solicitors,,
2012-05-01,547,Housing Revenue Account,Department For Work & Pensions,,
2012-05-01,14000.00,Insurance Fund,Fentons Solicitors LLP,,
2012-05-01,9000.00,Housing Revenue Account,Glaisyers Solicitors,,
2012-05-01,1414.00,Environment and Operations,H.M. Land Registry,,
2012-05-01,3988.00,Corporate Services,H.M. Land Registry,,
2012-05-01,572,Corporate Services,H.M. Land Registry,,
2012-05-01,3335.00,Chief Executives,H.M. Land Registry,,
2012-05-01,547.87,Manchester Leisure,Hartley & Marks Publishers Ltd,,
2012-05-01,4701.96,Childrens Services,Manchester United Foundation,,
2012-05-01,1021.66,Childrens Services,National Car Parks Ltd Season Ticke,,
2012-05-01,1213.52,Housing Revenue Account,Nicholls Solicitors,,
2012-05-01,4000.00,Chief Executives,Oldham Borough Council,,
2012-05-01,5492.00,Adult Social Care,Partners Of Prisoners & Families,,
2012-05-01,5250.00,Insurance Fund,Redacted Personal Information,,
2012-05-01,615.18,Manchester Leisure,Select Cards UK Ltd,,
2012-05-01,1985.73,Insurance Fund,Sph Costing Services Ltd,,
2012-05-01,959.54,Manchester Leisure,Swift Fire & Security Group Plc,,
2012-05-02,1885.00,Housing Revenue Account,A & K Building Services Ltd,,
2012-05-02,920.87,Childrens Services,Adt Fire & Security Plc,,
2012-05-02,2006.10,Childrens Services,Assessment & Qualifications Allianc,,
2012-05-02,1391.60,Childrens Services,Assessment & Qualifications Allianc,,
2012-05-02,520,Childrens Services,Assessment & Qualifications Allianc,,
2012-05-02,768.21,Manchester Leisure,Atelier Sur Exposes,,
2012-05-02,538.66,Chief Executives,Banner Business Services Ltd,,
2012-05-02,824.09,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2012-05-02,674.85,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2012-05-02,634.07,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2012-05-02,527.13,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2012-05-02,524.14,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2012-05-02,506.02,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2012-05-02,5199.90,Childrens Services,Davis Langdon,,
2012-05-02,3636.80,Childrens Services,Davis Langdon,,
2012-05-02,3126.20,Childrens Services,Davis Langdon,,
2012-05-02,2913.05,Childrens Services,Davis Langdon,,
2012-05-02,13674.00,Housing Revenue Account,Eastlands Homes Partnership Ltd,,
2012-05-02,71515.00,Manchester Leisure,FC United of Manchester,,
2012-05-02,15802.00,Manchester Leisure,FC United of Manchester,,
2012-05-02,15802.00,Manchester Leisure,FC United of Manchester,,
2012-05-02,55713.00,Manchester Leisure,FC United of Manchester,,
2012-05-02,600,Childrens Services,First step Accomadation Ltd,,
2012-05-02,318010.33,Childrens Services,GB Building Solutions Ltd,,
2012-05-02,18881.36,Childrens Services,GB Building Solutions Ltd,,
2012-05-02,336891.69,Childrens Services,GB Building Solutions Ltd,,
2012-05-02,500,Adult Social Care,Great Places Housing Association,,
2012-05-02,9656.00,Childrens Services,Harry Fairclough Limited,,
