Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2014-01-02,13477.60,Housing Revenue Account,Edmundson Electrical Ltd,,
2014-01-02,2284.03,Chief Executives,Royal Mail Group Plc,,
2014-01-02,1774.09,Chief Executives,Royal Mail Group Plc,,
2014-01-02,4142.40,Hospitality + Trading Services,Instarmac Group Ltd,,
2014-01-02,1347.76,Hospitality + Trading Services,Aggregate Industries T/A Kennedy As,,
2014-01-02,1106.80,Hospitality + Trading Services,Aggregate Industries T/A Kennedy As,,
2014-01-02,1090.32,Hospitality + Trading Services,Aggregate Industries T/A Kennedy As,,
2014-01-02,934.00,Hospitality + Trading Services,Aggregate Industries T/A Kennedy As,,
2014-01-02,871.60,Hospitality + Trading Services,Aggregate Industries T/A Kennedy As,,
2014-01-02,522.72,Hospitality + Trading Services,Aggregate Industries T/A Kennedy As,,
2014-01-02,5927.64,Adult Social Care,Making Space,,
2014-01-02,3887.13,Adult Social Care,Making Space,,
2014-01-02,1257.26,Adult Social Care,Making Space,,
2014-01-02,599.48,Hospitality + Trading Services,G4S Cash Services (Uk) Ltd,,
2014-01-02,1378.26,Hospitality + Trading Services,Tarmac Central Ltd,,
2014-01-02,1892.00,Adult Social Care,Jenx Ltd,,
2014-01-02,1500.00,Housing Revenue Account,Linder Myers Solicitors,,
2014-01-02,1865.40,Manchester Leisure,Fairway Landscapes Ltd,,
2014-01-02,1515.90,Regeneration Finance,University Of Manchester,,
2014-01-02,6600.00,Childrens Services,Abney Garsden Mcdonald,,
2014-01-02,2000.00,Childrens Services,Abney Garsden Mcdonald,,
2014-01-02,19250.00,Childrens Services,Abney Garsden Mcdonald,,
2014-01-02,14000.00,Childrens Services,Abney Garsden Mcdonald,,
2014-01-02,11500.00,Childrens Services,Abney Garsden Mcdonald,,
2014-01-02,7870.50,Childrens Services,Back On Track,,
2014-01-02,9782.00,Regeneration Finance,Back On Track,,
2014-01-02,615.00,Housing Revenue Account,Department For Work & Pensions,,
2014-01-02,566.00,Housing Revenue Account,Department For Work & Pensions,,
2014-01-02,7388.00,Childrens Services,T/A TC Travel Svs Ltd,,
2014-01-02,8457.77,Hospitality + Trading Services,Stapletons Tyre Services,,
2014-01-02,3122.50,Childrens Services,Redacted Personal Information,,
2014-01-02,712.50,Housing Revenue Account,Southway Housing Trust,,
2014-01-02,1081.42,Regeneration Finance,Data Space Limited,,
2014-01-02,3458.00,Childrens Services,Redacted Personal Information,,
2014-01-02,810.00,Childrens Services,Redacted Personal Information,,
2014-01-02,720.00,Childrens Services,Redacted Personal Information,,
2014-01-02,667.00,Childrens Services,Redacted Personal Information,,
2014-01-02,507.60,Manchester Leisure,Art Angels Publishing Ltd,,
