Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2011-01-04,1671.32,Chief Executives,Bennett Staff Bureau,,
2011-01-04,1984.67,Chief Executives,Bennett Staff Bureau,,
2011-01-04,1383.9,Chief Executives,Progressive Recruitment Ltd,,
2011-01-04,1383.9,Chief Executives,Progressive Recruitment Ltd,,
2011-01-04,9540,Chief Executives,Real Staffing Group Ltd,,
2011-01-04,1732.5,Chief Executives,Sacco Mann Ltd,,
2011-01-04,661.06,Libraries and Theatres,Ulverscroft Large Print Books Ltd,,
2011-01-04,1080.8,Libraries and Theatres,Coutts Information Services Ltd,,
2011-01-04,2120.43,Libraries and Theatres,W.F.Howes Ltd,,
2011-01-04,2860,Hospitality + Trading Services,Conditioned Air Technology Ltd,,
2011-01-04,1024,Housing General Fund,Lift Able Ltd,,
2011-01-04,1210,Housing General Fund,Lift Able Ltd,,
2011-01-04,2687,Housing General Fund,Lift Able Ltd,,
2011-01-04,3660,Housing General Fund,Lift Able Ltd,,
2011-01-04,4971,Housing General Fund,Lift Able Ltd,,
2011-01-04,1150,Housing General Fund,Manchester Working Ltd,,
2011-01-04,1377.85,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3650,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3650,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3650,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3650,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3650,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3750,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3750,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3750,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3750,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3750,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3750,Housing General Fund,Manchester Working Ltd,,
2011-01-04,3921.25,Housing General Fund,Manchester Working Ltd,,
2011-01-04,4335.9,Housing General Fund,Manchester Working Ltd,,
2011-01-04,2175,Housing General Fund,McGrath Building Contractors,,
2011-01-04,5730,Housing General Fund,McGrath Building Contractors,,
2011-01-04,8330,Housing General Fund,McGrath Building Contractors,,
2011-01-04,10014.75,Housing General Fund,McGrath Building Contractors,,
2011-01-04,500,Hospitality + Trading Services,Business Performance Ltd,,
2011-01-04,1125.77,Adult Social Care,Npower,,
2011-01-04,1086.4,Regeneration Finance,Redman Heenan Properties Limited,,
2011-01-04,4970.2,Regeneration Finance,Salford Electronics Consultants Ltd,,
2011-01-04,1050,Chief Executives,Burnage Community Association.,,
2011-01-04,1000,Chief Executives,Chorlton Good Neighbours,,
2011-01-04,6534.77,Chief Executives,CSTAR,,
2011-01-04,1428.12,Chief Executives,Debdale Eco Centre,,
2011-01-04,1428.13,Chief Executives,Debdale Eco Centre,,
2011-01-04,4000,Chief Executives,Didsbury Community Association,,
2011-01-04,992.99,Chief Executives,Friends of Chorlton Meadows,,
2011-01-04,530,Chief Executives,Friends of Chorlton Meadows,,
2011-01-04,4000,Chief Executives,Gorton Events Committee,,
2011-01-04,4000,Chief Executives,Gorton Events Committee,,
2011-01-04,1000,Chief Executives,Green Chorlton,,
2011-01-04,3400.3,Chief Executives,Higher Openshaw,,
2011-01-04,1000,Chief Executives,Ivygreen Allotments,,
2011-01-04,7738.62,Chief Executives,Justlife Community Interest Company,,
2011-01-04,1000,Chief Executives,Manchester Volunteer Centre,,
2011-01-04,1771.99,Chief Executives,NEPHRA residents Association,,
2011-01-04,3375,Chief Executives,The Pankhurst Centre,,
2011-01-04,1000,Chief Executives,Waters Edge Arts,,
2011-01-04,1636.44,Chief Executives,Waters Edge Arts,,
2011-01-04,6468.1,Chief Executives,West Didsbury Residents Association,,
2011-01-04,958.93,Childrens Services,Caritas Diocese of Salford,,
