Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2012-08-01,1365.58,Childrens Services,PHS Group,,
2012-08-01,1833.33,Adult Social Care,Barlow Moor Community Association,,
2012-08-01,2166.67,Adult Social Care,People First Housing Association,,
2012-08-01,855.40,Childrens Services,Essential Papers Ltd,,
2012-08-01,647.61,Childrens Services,Essential Papers Ltd,,
2012-08-01,1185.87,Adult Social Care,Indian Senior Citizens Centre,,
2012-08-01,585.58,Adult Social Care,Indian Senior Citizens Centre,,
2012-08-01,1028.00,Chief Executives,Royal Mail Group Plc,,
2012-08-01,1005.55,Chief Executives,Royal Mail Group Plc,,
2012-08-01,1902.67,Hospitality + Trading Services,Royal Mail Group Ltd,,
2012-08-01,1050.00,Chief Executives,North West Employers Ltd,,
2012-08-01,2235.33,Adult Social Care,Willow Park Housing Trust,,
2012-08-01,1500.00,Childrens Services,Edmond Shipway,,
2012-08-01,1600.00,Hospitality + Trading Services,Marshalls Mono Ltd,,
2012-08-01,1540.00,Chief Executives,AllAboutAudiences,,
2012-08-01,1229.00,Adult Social Care,AllAboutAudiences,,
2012-08-01,3760.00,Hospitality + Trading Services,Hobart U.K.,,
2012-08-01,1135.94,Hospitality + Trading Services,Digital ID Ltd,,
2012-08-01,24146.00,Hospitality + Trading Services,Cb Richard Ellis Ltd,,
2012-08-01,24146.00,Hospitality + Trading Services,Cb Richard Ellis Ltd,,
2012-08-01,4077.50,Adult Social Care,Gaddum Centre,,
2012-08-01,4077.50,Adult Social Care,Gaddum Centre,,
2012-08-01,1660.88,Adult Social Care,Gaddum Centre,,
2012-08-01,839.52,Childrens Services,Apex Self Storage Ltd,,
2012-08-01,6701.66,Adult Social Care,Age Concern Manchester,,
2012-08-01,1937.50,Adult Social Care,Age Concern Manchester,,
2012-08-01,1334.39,Housing Revenue Account,ENER-G Switch 2 Ltd,,
2012-08-01,682.04,Housing Revenue Account,ENER-G Switch 2 Ltd,,
2012-08-01,1306.83,Adult Social Care,Irish Community Care,,
2012-08-01,1900.00,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-08-01,900.00,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-08-01,500.00,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-08-01,1181.80,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-08-01,1280.00,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-08-01,892.50,Childrens Services,Barnardos Manchester Leaving Care S,,
2012-08-01,530.58,Adult Social Care,Manchester Jewish Community Care,,
2012-08-01,5452.00,Hospitality + Trading Services,John Martin Devine Ltd,,
2012-08-01,8772.25,Manchester Leisure,Moss Side Millennium Powerhouse Ltd,,
2012-08-01,750.00,Adult Social Care,The Lesbian & Gay Foundation,,
2012-08-01,1300.00,Regeneration Finance,Ocr,,
2012-08-01,801.50,Childrens Services,Redacted Personal Information,,
2012-08-01,588.93,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2012-08-01,1081.95,Manchester Leisure,Littlehampton Book Services Ltd,,
2012-08-01,650.00,Childrens Services,Randstad Education,,
2012-08-01,645.50,Adult Social Care,Afro Carribean Care Group,,
2012-08-01,5833.33,Adult Social Care,Wai Yin Chinese Women Society,,
2012-08-01,1728.83,Adult Social Care,Wai Yin Chinese Women Society,,
2012-08-01,586.92,Manchester Leisure,Ferguson Cleaning Services LLP,,
2012-08-01,2435.98,Childrens Services,Green Corns,,
2012-08-01,11899.16,Childrens Services,NU3PS,,
2012-08-01,48564.06,Childrens Services,NU3PS,,
2012-08-01,35095.38,Childrens Services,NU3PS,,
2012-08-01,30450.00,Childrens Services,NU3PS,,
2012-08-01,17161.10,Childrens Services,NU3PS,,
2012-08-01,1829.08,Adult Social Care,Ashiana,,
2012-08-01,8885.00,Adult Social Care,Manchester Care & Repair Ltd,,
2012-08-01,3267.25,Chief Executives,The Mechanics Centre Ltd,,
2012-08-01,16675.82,Chief Executives,MEN Media Ltd,,
2012-08-01,9400.06,Chief Executives,MEN Media Ltd,,
2012-08-01,2759.92,Chief Executives,MEN Media Ltd,,
2012-08-01,1023.67,Chief Executives,MEN Media Ltd,,
2012-08-01,1500.00,Adult Social Care,Talbot House Support Centre,,
2012-08-01,3386.00,Manchester Leisure,Marketing Manchester,,
2012-08-01,2166.67,Adult Social Care,Trinity House Community Resource,,
2012-08-01,503.45,Childrens Services,Bedspace Resource Ltd,,
2012-08-01,750.00,Adult Social Care,Venture Arts Ltd,,
2012-08-01,12300.00,Childrens Services,Abney Garsden Mcdonald,,
2012-08-01,8250.00,Childrens Services,Abney Garsden Mcdonald,,
2012-08-01,1200.00,Chief Executives,Bury Metro,,
2012-08-01,1275.00,Adult Social Care,Broad African Representative Counci,,
2012-08-01,2270.20,Corporate Services,Department For Work & Pensions,,
2012-08-01,63053.64,Housing General Fund,Glaisyers SolicitorsLP,,
2012-08-01,800.00,Adult Social Care,Powell Hardware Ltd,,
2012-08-01,570.15,Adult Social Care,P&H Farrell,,
2012-08-01,803.25,Chief Executives,TSL Education Ltd,,
2012-08-01,2732.17,Adult Social Care,Redacted Personal Information,,
2012-08-01,2525.00,Adult Social Care,Prentke Romich International (Pri),,
2012-08-01,7000.00,Adult Social Care,Illy Computer Systems Ltd,,
2012-08-01,12782.77,Hospitality + Trading Services,Enterprise Manchester Partnership,,
2012-08-01,580.00,Childrens Services,Anglia DNA Services Ltd,,
2012-08-01,1280.21,Childrens Services,Redacted Personal Information,,
2012-08-01,18203.78,Chief Executives,Manchester Central,,
2012-08-01,1666.67,Adult Social Care,Somali Adult Social Care Agency,,
2012-08-01,591.36,Hospitality + Trading Services,Ocean Contract Cleaning Ltd,,
2012-08-01,945.00,Adult Social Care,United Property Management Ltd,,
2012-08-01,600.00,Childrens Services,First step Accomadation Ltd,,
2012-08-01,600.00,Childrens Services,First step Accomadation Ltd,,
2012-08-01,2115.13,Manchester Leisure,The East Manchester Academy,,
2012-08-01,4787.53,Hospitality + Trading Services,Danish UK Property Management Ltd,,
2012-08-01,4967.56,Hospitality + Trading Services,Danish UK Property Management Ltd,,
2012-08-01,19741.25,Corporate Services,Trainline.com Limited,,
2012-08-01,550.00,Manchester Leisure,Talurit (UK) Ltd,,
2012-08-01,2520.00,Chief Executives,MediaCo Outdoor Limited,,
2012-08-01,800.73,Chief Executives,Fish4 Trading Ltd,,
2012-08-01,11319.40,Adult Social Care,Percy Westhead & Company,,
2012-08-01,1000.00,Adult Social Care,Redacted Personal Information,,
2012-08-01,62837.00,Housing General Fund,Redacted Personal Information,,
2012-08-01,10000.00,Chief Executives,Proddow Mackay Solicitors,,
2012-08-01,4000.00,Corporate Services,Redacted Personal Information,,
2012-08-02,15000.00,Environment and Operations,Oldham Borough Council,,
2012-08-02,2330.35,Hospitality + Trading Services,Langtree Group Plc,,
2012-08-02,2330.35,Hospitality + Trading Services,Langtree Group Plc,,
2012-08-02,2330.35,Hospitality + Trading Services,Langtree Group Plc,,
2012-08-02,1725.51,Insurance Fund,Aon Ltd,,
2012-08-02,3416.67,Adult Social Care,Assist,,
2012-08-02,4041.67,Adult Social Care,Chorlton Good Neighbours,,
2012-08-02,4454.50,Manchester Leisure,Showmed,,
2012-08-02,1431.00,Adult Social Care,Indian Senior Citizens Centre,,
2012-08-02,10240.79,Chief Executives,Royal Mail Group Plc,,
2012-08-02,5575.70,Corporate Services,Royal Mail Group Plc,,
2012-08-02,2263.11,Corporate Services,Royal Mail Group Plc,,
2012-08-02,1654.91,Adult Social Care,Prism UK Medical Ltd t/a Carefree,,
2012-08-02,908.21,Adult Social Care,Prism UK Medical Ltd t/a Carefree,,
2012-08-02,3000.00,Adult Social Care,Manchester Deaf Centre Ltd,,
2012-08-02,3000.00,Adult Social Care,Manchester Deaf Centre Ltd,,
2012-08-02,3000.00,Adult Social Care,Manchester Deaf Centre Ltd,,
2012-08-02,986.13,Libraries and Theatres,Siemens Plc,,
2012-08-02,4421.25,Corporate Services,Edmond Shipway,,
