Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2011-04-01,567.16,Chief Executives,Aptus Personnel Ltd t/a Jark,,
2011-04-01,600.00,Environment and Operations,Arboricultural Services Treework,,
2011-04-01,767.60,Chief Executives,Beth Johnson Foundation,,
2011-04-01,709.00,Childrens Services,Bev Amison Consultancy Ltd,,
2011-04-01,503.60,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2011-04-01,20000.00,Corporate Services,Cable & Wireless UK,,
2011-04-01,764.10,Manchester Leisure,Cheshire Nurseries,,
2011-04-01,944.15,Manchester Leisure,Chester Clothing Company Ltd,,
2011-04-01,91810.00,Housing General Fund,Clifford Johnston & Co,,
2011-04-01,1159.40,Regeneration Finance,Computerland Uk Ltd,,
2011-04-01,10531.75,Chief Executives,Computerland Uk Ltd,,
2011-04-01,690.00,Housing Revenue Account,Daly Drains Ltd,,
2011-04-01,8475.80,Chief Executives,Deekay Technical Recruitment Ltd,,
2011-04-01,671.95,Hospitality + Trading Services,Dennis Eagle Ltd,,
2011-04-01,915.00,Childrens Services,Egan Reid Stationery Co Ltd,,
2011-04-01,4202.00,Childrens Services,Egan Reid Stationery Co Ltd,,
2011-04-01,3267.75,Childrens Services,Egan Reid Stationery Co Ltd,,
2011-04-01,2760.00,Childrens Services,Egan Reid Stationery Co Ltd,,
2011-04-01,2760.00,Childrens Services,Egan Reid Stationery Co Ltd,,
2011-04-01,630.00,Childrens Services,Egan Reid Stationery Co Ltd,,
2011-04-01,748.41,Adult Social Care,Enterprise Care Group Ltd,,
2011-04-01,3378.60,Adult Social Care,Enterprise Care Group Ltd,,
2011-04-01,6106.01,Adult Social Care,Enterprise Care Group Ltd,,
2011-04-01,2503.06,Adult Social Care,Enterprise Care Group Ltd,,
2011-04-01,1908.22,Adult Social Care,Enterprise Care Group Ltd,,
2011-04-01,1068.73,Adult Social Care,Enterprise Care Group Ltd,,
2011-04-01,614.86,Adult Social Care,Enterprise Care Group Ltd,,
2011-04-01,2130.38,Adult Social Care,Enterprise Care Group Ltd,,
2011-04-01,2994.62,Adult Social Care,Enterprise Care Group Ltd,,
2011-04-01,3902.94,Adult Social Care,Enterprise Care Group Ltd,,
2011-04-01,633.86,Chief Executives,Enterprise Social Care Ltd,,
2011-04-01,913.57,Chief Executives,Homecare Support,,
2011-04-01,11225.00,Childrens Services,Homestart Manchester North,,
2011-04-01,4280.00,Chief Executives,Looking Glass Prints,,
2011-04-01,1285.00,Childrens Services,Manchester Metropolitan University,,
2011-04-01,10684.44,Hospitality + Trading Services,Manchester Van Hire Ltd,,
2011-04-01,2611.08,Chief Executives,Morson International,,
2011-04-01,921.00,Chief Executives,Priory Healthcare,,
2011-04-01,800.00,Childrens Services,Progress Care & Education Ltd,,
2011-04-01,540.00,Highways Services,Redacted Personal Information,,
2011-04-01,2351.95,Chief Executives,Semester Recruitment Ltd,,
2011-04-01,32905.56,Manchester Leisure,Swimming Australia Limited,,
2011-04-01,932.40,Chief Executives,The Synergy Group Ltd,,
2011-04-04,594.00,Manchester Leisure,4CT Limited,,
2011-04-04,3400.00,Chief Executives,Alt Payee Royal Bank Of Scotland,,
2011-04-04,1594.00,Hospitality + Trading Services,Amtoll Ltd,,
2011-04-04,2700.00,Hospitality + Trading Services,Arboricultural Services Treework,,
2011-04-04,1290.00,Chief Executives,Banner Business Services Ltd,,
2011-04-04,540.00,Manchester Leisure,BCL,,
2011-04-04,10276.49,Childrens Services,Better Choices Ltd,,
2011-04-04,7059.36,Childrens Services,Bolton Mbc,,
2011-04-04,639.55,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2011-04-04,582.93,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2011-04-04,667.76,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2011-04-04,930.39,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2011-04-04,5054.00,Chief Executives,Caci Ltd,,
2011-04-04,3322.99,Childrens Services,Catholic Childrens Society,,
2011-04-04,880.00,Highways Services,City Illuminations Ltd,,
2011-04-04,3325.00,Manchester Leisure,Clearview Event Services Limited,,
2011-04-04,4844.00,Childrens Services,Coachire Manchester Ltd,,
2011-04-04,1274.00,Regeneration Finance,Dance Initiative Greater Manchester,,
