Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2015-07-01,35000.00,Insurance Fund,Fentons Solicitors Part of,,
2015-07-01,15389.10,Corporate Services,Equita Ltd,,
2015-07-01,13706.02,Corporate Services,Asda Stores Ltd (Leeds),,
2015-07-01,10110.00,Corporate Services,HMCTS (Manchester),,
2015-07-01,10027.10,Housing General Fund,Pollock Lifts Ltd,,
2015-07-01,8830.00,Chief Executives,HMCTS (Manchester County Court),,
2015-07-01,8226.58,Corporate Services,Aprirose Ltd,,
2015-07-01,8032.50,GMIST (Greater Mcr Integrated),Buro Happold Limited,,
2015-07-01,7084.45,Insurance Fund,Department For Work & Pensions,,
2015-07-01,6165.00,Adult Social Care,HMCTS (Manchester County Court),,
2015-07-01,6165.00,Adult Social Care,HMCTS (Manchester County Court),,
2015-07-01,5586.00,Housing General Fund,Astor-Bannerman (Medical) Ltd,,
2015-07-01,5417.00,Housing General Fund,Stannah Lift Services Ltd,,
2015-07-01,5213.36,Corporate Services,Manchester Working Ltd,,
2015-07-01,4799.95,Corporate Services,Equita Ltd,,
2015-07-01,4144.56,Housing General Fund,Kier Services Ltd - Maint West,,
2015-07-01,4107.46,Housing General Fund,Kier Services Ltd - Maint West,,
2015-07-01,3879.83,Housing General Fund,Kier Services Ltd - Maint West,,
2015-07-01,3853.00,Housing General Fund,Stannah Lift Services Ltd,,
2015-07-01,3683.00,Housing General Fund,Stannah Lift Services Ltd,,
2015-07-01,3627.37,Housing General Fund,Kier Services Ltd - Maint West,,
2015-07-01,3579.80,Housing General Fund,Kier Services Ltd - Maint West,,
2015-07-01,3550.00,Chief Executives,HMCTS (Manchester County Court),,
2015-07-01,3282.29,Housing General Fund,FT Finley & Co Ltd,,
2015-07-01,2965.00,Adult Social Care,HMCTS (Manchester County Court),,
2015-07-01,2621.00,Housing General Fund,Stannah Lift Services Ltd,,
2015-07-01,2389.00,Housing General Fund,Stannah Lift Services Ltd,,
2015-07-01,2212.50,Hospitality + Trading Services,BT PLC,,
2015-07-01,2055.00,Adult Social Care,HMCTS (Manchester County Court),,
2015-07-01,2055.00,Adult Social Care,HMCTS (Manchester County Court),,
2015-07-01,2055.00,Adult Social Care,HMCTS (Manchester County Court),,
2015-07-01,1595.71,Corporate Services,Jones Lang Lasalle Ltd,,
2015-07-01,1442.94,Housing General Fund,Chiltern Invadex Ltd,,
2015-07-01,1439.00,Adult Social Care,Aidservice Ltd,,
2015-07-01,1395.29,Corporate Services,Rossendales Ltd,,
2015-07-01,1375.00,Housing General Fund,Stannah Lift Services Ltd,,
2015-07-01,1350.00,Adult Social Care,Ambition,,
2015-07-01,1237.12,Hospitality + Trading Services,BRAMBLES FOODS LTD,,
2015-07-01,1200.72,Adult Social Care,Redacted Personal Information,,
2015-07-01,1130.76,Adult Social Care,Redacted Personal Information,,
2015-07-01,1040.00,Hospitality + Trading Services,Restore Shred Limited,,
2015-07-01,1027.37,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,1020.00,Adult Social Care,HMCTS (Manchester County Court),,
2015-07-01,1000.00,Insurance Fund,CFG Law,,
2015-07-01,990.00,Housing General Fund,Stannah Lift Services Ltd,,
2015-07-01,970.16,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,967.33,Chief Executives,BT PLC,,
2015-07-01,925.37,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,924.87,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,924.74,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,912.70,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,875.95,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,842.58,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,792.72,Adult Social Care,Redacted Personal Information,,
2015-07-01,774.20,Adult Social Care,Redacted Personal Information,,
2015-07-01,770.00,Regeneration Finance,Platt & Worsley Crt Residents Assoc,,
2015-07-01,747.33,Housing General Fund,Stannah Lift Services Ltd,,
2015-07-01,729.98,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,690.00,Adult Social Care,Aidservice Ltd,,
2015-07-01,680.00,Adult Social Care,HMCTS (Manchester County Court),,
2015-07-01,664.08,Hospitality + Trading Services,Wilds of Oldham,,
2015-07-01,644.14,Adult Social Care,The Furnishing Service Ltd,,
2015-07-01,610.09,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,585.25,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,561.32,Adult Social Care,Redacted Personal Information,,
2015-07-01,548.60,Hospitality + Trading Services,Pasta King (Uk) Ltd,,
2015-07-01,540.24,Insurance Fund,St Aidans Catholic School,,
2015-07-01,535.58,Hospitality + Trading Services,Vodafone (Ex C&W),,
2015-07-01,517.81,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2015-07-01,507.72,Adult Social Care,Redacted Personal Information,,
2015-07-01,500.39,Hospitality + Trading Services,Ralph Livesey Ltd,,
2015-07-01,1395.29,Corporate Services,Rossendales Ltd,,
2015-07-01,4799.95,Corporate Services,Equita Ltd,,
2015-07-01,15389.10,Corporate Services,Equita Ltd,,
2015-07-02,102440.00,Housing General Fund,SAS Daniels,,
2015-07-02,50000.00,GMIST (Greater Mcr Integrated),Wigan Metropolitan Borough Council,,
2015-07-02,20000.00,Chief Executives,Sportserve Ltd,,
2015-07-02,10441.17,Hospitality + Trading Services,Manchester Working Ltd,,
2015-07-02,8607.79,Hospitality + Trading Services,Manchester Working Ltd,,
2015-07-02,8410.50,Adult Social Care,People First Housing Association,,
2015-07-02,8193.90,Adult Social Care,Barnardos Manchester Leaving Care S,,
2015-07-02,7500.00,Regeneration Finance,Manchester Working Ltd,,
2015-07-02,5750.00,Adult Social Care,Man. Citizens Advice Bureaux,,
2015-07-02,5499.98,Hospitality + Trading Services,Manchester Working Ltd,,
2015-07-02,5181.00,Adult Social Care,Manchester Carers Centre,,
2015-07-02,4959.19,Hospitality + Trading Services,Custodian Monitoring,,
