Payment Date,Amount,Organisational Unit,Beneficiary Name,Company Number,Charity Number
2021-06-15,416.67,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,500.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,137.00,Corporate Services & Governance,Barclaycard - Global Commercial Payments,,
2021-06-15,22.95,Corporate Services & Governance,Barclaycard - Global Commercial Payments,,
2021-06-15,22.95,Corporate Services & Governance,Barclaycard - Global Commercial Payments,,
2021-06-15,156.00,Corporate Services & Governance,Barclaycard - Global Commercial Payments,,
2021-06-15,244.00,Corporate Services & Governance,Barclaycard - Global Commercial Payments,,
2021-06-15,209.00,Corporate Services & Governance,Barclaycard - Global Commercial Payments,,
2021-06-15,30.00,"Children, Adults and Families",Barclaycard - Global Commercial Payments,,
2021-06-15,50.00,"Children, Adults and Families",Barclaycard - Global Commercial Payments,,
2021-06-15,99.00,"Children, Adults and Families",Barclaycard - Global Commercial Payments,,
2021-06-15,65.26,"Children, Adults and Families",Barclaycard - Global Commercial Payments,,
2021-06-15,65.26,"Children, Adults and Families",Barclaycard - Global Commercial Payments,,
2021-06-15,65.26,"Children, Adults and Families",Barclaycard - Global Commercial Payments,,
2021-06-15,65.26,"Children, Adults and Families",Barclaycard - Global Commercial Payments,,
2021-06-15,684.00,"Housing, Environment and Healthy Communities",Barclaycard - Global Commercial Payments,,
2021-06-15,96.75,Office of the Chief Executive,Barclaycard - Global Commercial Payments,,
2021-06-15,624.00,Public Health and Wellbeing,Barclaycard - Global Commercial Payments,,
2021-06-15,100.00,Public Health and Wellbeing,Barclaycard - Global Commercial Payments,,
2021-06-15,40.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,54.17,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,14.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,25.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,25.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,35.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,26.67,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,25.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,25.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,-25.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,-25.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,73.75,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,31.53,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,230.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,230.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,-230.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,27.68,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,80.26,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,20.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,45.82,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,7.33,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,37.49,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,5.12,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,99.16,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,25.00,"Housing, Environment and Healthy Communities",Barclaycard - Global Commercial Payments,,
2021-06-15,71.52,"Housing, Environment and Healthy Communities",Barclaycard - Global Commercial Payments,,
2021-06-15,13.48,Public Health and Wellbeing,Barclaycard - Global Commercial Payments,,
2021-06-15,60.36,Public Health and Wellbeing,Barclaycard - Global Commercial Payments,,
2021-06-15,161.75,Public Health and Wellbeing,Barclaycard - Global Commercial Payments,,
2021-06-15,75.00,Public Health and Wellbeing,Barclaycard - Global Commercial Payments,,
2021-06-15,26.47,Public Health and Wellbeing,Barclaycard - Global Commercial Payments,,
2021-06-15,13.64,Public Health and Wellbeing,Barclaycard - Global Commercial Payments,,
2021-06-15,27.42,Public Health and Wellbeing,Barclaycard - Global Commercial Payments,,
2021-06-15,17.32,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,44.00,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,5.49,Schools,Barclaycard - Global Commercial Payments,,
2021-06-15,15.37,Schools,Barclaycard - Global Commercial Payments,,
