Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,900,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,600,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,549.9,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,795.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,530.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,795.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,530.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,549.9,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,725.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,795.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,530.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,895.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,530.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,668.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,697.5,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,725.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,720,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,577.2,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,965.8,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081944,700,Waste Management
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,918.75,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,795.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,530.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,549.9,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,725.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,689.3,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,530.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,795.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,774.8,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,512,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3086465,768,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081944,1225,Waste Management
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,609.9,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,946.3,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,605.2,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,682.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,960,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,640,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081944,2000,Waste Management
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,603.9,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,865.8,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,577.2,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,725.2,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,795.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,530.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,539.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,795.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,530.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,576.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,549.9,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,515.7,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,633.3,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,514.8,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,725.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,795.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,530.4,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,576,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,697.5,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,589.6,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,549.9,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,768,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,T M WARD (DARLINGTON) LTD,3081943,512,Direct Charges - Contractors
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3084683,1033.77,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3086015,1494.57,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3084326,685.53,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3084683,654.22,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3084326,694.7,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3085904,736.02,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3083741,654.87,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3083741,642.88,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3084519,2084.85,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3084538,2087.22,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3077406,1483.19,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3084683,634.81,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3086014,1007.15,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3084683,646.8,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3077406,626.35,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3077406,2339.38,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3078902,986.54,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3085651,1827.45,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3086015,640.74,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3086014,942.07,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3078902,601.8,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3078902,997.98,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3078902,794.98,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3078902,1002.46,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3078902,979.39,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3078902,1168.51,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3086015,1055.1,Materials
2016-08,Economic Growth,Transport & Capital Projects,TARMAC LTD,3084326,692.23,Materials
2016-08,Economic Growth,Transport & Capital Projects,TEES VALLEY COMBINED AUTHORITY,3081546,239040,Concessionary Fares
2016-08,Economic Growth,Transport & Capital Projects,THE CREATIVE ALCHEMIST,3086145,2120,Events & Awards
2016-08,Economic Growth,Transport & Capital Projects,THE CREATIVE ALCHEMIST,3085661,1055.8,Marketing & Advertising
2016-08,Economic Growth,Transport & Capital Projects,TODDS HIGHWAY MAINTENANCE LTD,3081942,723.25,Materials
2016-08,Economic Growth,Transport & Capital Projects,TODDS HIGHWAY MAINTENANCE LTD,3081942,2951,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,803.4,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,810,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,620.5,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,582.54,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,507.6,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1292.1,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3081945,1226.4,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3081945,1438.1,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3081945,1395.76,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1157.78,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1351.96,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1405.98,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,620.5,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,835.12,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1249.76,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1292.1,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1334.44,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1311.08,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3081945,970.9,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3081945,1251.22,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,620.5,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,894.98,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1322.76,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1146.1,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1287.72,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1467.3,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,1299.4,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,620.5,Materials
2016-08,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3085941,846.8,Materials
2016-08,Economic Growth,Transport & Capital Projects,WERNICK HIRE LTD,3071447,630.7,Equipment
2016-08,Economic Growth,Transport & Capital Projects,WERNICK HIRE LTD,3071447,553.55,Equipment
2016-08,Economic Growth,Transport & Capital Projects,WM MORRISON (D'TON) ENTERPRISE TRUST,3082189,968.3,Rent Of Facilities
2016-08,Economic Growth,Transport & Capital Projects,WM MORRISON (D'TON) ENTERPRISE TRUST,3082189,612.5,Rent Of Facilities
2016-08,Economic Growth,Transport & Capital Projects,WM SMITH & SONS (BARNARD CASTLE) LTD,3084266,1302.4,Materials
2016-08,Economic Growth,Transport & Capital Projects,WM SMITH & SONS (BARNARD CASTLE) LTD,3084810,1418.76,Materials
2016-08,Economic Growth,Transport & Capital Projects,WM SMITH & SONS (BARNARD CASTLE) LTD,3085126,1892.16,Materials
2016-08,Economic Growth,Transport & Capital Projects,WM SMITH & SONS (BARNARD CASTLE) LTD,3085283,652.8,Materials
2016-08,Economic Growth,Transport & Capital Projects,YESSS ELECTRICAL,3084507,677.71,Materials
2016-08,Economic Growth,Transport & Capital Projects,ZENITH,3084818,1440,Equipment
2016-08,Neighbourhood Services & Resources,AD - Finance,CACI LIMITED,3085238,25162,Ict Software Support & Maintenance
2016-08,Neighbourhood Services & Resources,AD - Finance,CAPITA CHILDRENS SERVICES LTD,3084118,2600,Consultancy Fees
2016-08,Neighbourhood Services & Resources,AD - Finance,CAPITA CHILDRENS SERVICES LTD,3084486,19250,Ict Software Support & Maintenance
2016-08,Neighbourhood Services & Resources,AD - Finance,CIVICA,3085457,1075,Consultancy Fees
2016-08,Neighbourhood Services & Resources,AD - Finance,ERNST & YOUNG LLP,3085879,26197,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,AD - Finance,LIQUID LOGIC,3072205,70700,Ict Software Purchase
2016-08,Neighbourhood Services & Resources,AD - Finance,OXFORD COMPUTER CONSULTANTS,3085862,16596.58,Ict Software Support & Maintenance
2016-08,Neighbourhood Services & Resources,AD - Finance,RELIANCE HIGH TECH,0,1409.46,Ppe Clothing & Equipment
2016-08,Neighbourhood Services & Resources,AD - Finance,RELIANCE HIGH TECH,0,1420.83,Ppe Clothing & Equipment
2016-08,Neighbourhood Services & Resources,AD - Finance,RELIANCE HIGH TECH,0,1417.56,Ppe Clothing & Equipment
2016-08,Neighbourhood Services & Resources,AD - Finance,RELIANCE HIGH TECH,0,1596.49,Ppe Clothing & Equipment
2016-08,Neighbourhood Services & Resources,AD - Finance,SECURICOR CASH SERVICES LTD,0,796.06,Security Services
2016-08,Neighbourhood Services & Resources,AD - Finance,XMA LIMITED,3084602,825.86,Ict Software Purchase
2016-08,Neighbourhood Services & Resources,AD - ICT,BT TELEPHONE PAYMENT CENTRE,0,2143.43,Telephone Costs
2016-08,Neighbourhood Services & Resources,AD - ICT,DAISY COMMUNICATIONS LTD,0,6504.99,Telephone Costs
2016-08,Neighbourhood Services & Resources,AD - ICT,VIRGIN MEDIA BUSINESS LIMITED,0,4636.44,Ict Hardware Support & Maintenance
2016-08,Neighbourhood Services & Resources,AD - ICT,VIRGIN MEDIA BUSINESS LIMITED,0,4465.11,Telephone Costs
2016-08,Neighbourhood Services & Resources,AD - ICT,VIRGIN MEDIA BUSINESS LIMITED,0,5222.96,Telephone Costs
2016-08,Neighbourhood Services & Resources,AD - Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,3082197,2058,Counselling Recharge
2016-08,Neighbourhood Services & Resources,AD - Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,3082197,1960,Counselling Recharge
2016-08,Neighbourhood Services & Resources,AD - Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,3082197,1813,Counselling Recharge
2016-08,Neighbourhood Services & Resources,AD - Human Resources,BODY 2 FIT LTD,3082198,800,Physiotherapy Recharge
2016-08,Neighbourhood Services & Resources,AD - Human Resources,BODY 2 FIT LTD,3082198,1040,Physiotherapy Recharge
2016-08,Neighbourhood Services & Resources,AD - Human Resources,DE-POEL,0,607.8,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,AD - Human Resources,DE-POEL,0,749.62,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,AD - Human Resources,DE-POEL,0,599.7,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,AD - Human Resources,DE-POEL,0,749.62,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,AD - Human Resources,DISCLOSURE & BARRING SERVICE,0,1496,DBS Checks
2016-08,Neighbourhood Services & Resources,AD - Human Resources,MEDACS HEALTHCARE PLC,3082221,10255.7,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,AD - Human Resources,MEDACS HEALTHCARE PLC,3082221,8897.42,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,AD - Human Resources,P & A MEDICAL LTD,3085331,704,Service & Repairs
2016-08,Neighbourhood Services & Resources,AD - Human Resources,SYD STRIKE TRAINING SOLUTIONS,3084896,520,Employee Training Course Costs
2016-08,Neighbourhood Services & Resources,Community Services,AGE UK DARLINGTON,3085221,1000,Marketing & Advertising
2016-08,Neighbourhood Services & Resources,Community Services,AGRICULTURE  AND HORTICULTURAL DEVELOPMENT BOARD,0,983.51,Commissions & Other Services
2016-08,Neighbourhood Services & Resources,Community Services,AIR PRODUCTS PLC,0,1034.16,Chemicals
2016-08,Neighbourhood Services & Resources,Community Services,BRENNTAG UK & IRELAND,3085629,2791.29,Chemicals
2016-08,Neighbourhood Services & Resources,Community Services,BROXAP  LTD,3084129,586,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,BUNZL CLEANING & HYGIENE SUPPLIES,0,839.17,Cleaning Materials & Consumables
2016-08,Neighbourhood Services & Resources,Community Services,BUNZL CLEANING & HYGIENE SUPPLIES,3085138,853.56,Other Consumables
2016-08,Neighbourhood Services & Resources,Community Services,CLOTHES AID (SERVICES) LTD,0,648.44,Refuse Services
2016-08,Neighbourhood Services & Resources,Community Services,COCA-COLA EUROPEAN PARTNERS GREAT BRITAIN LIMITED,0,581.82,Bar Provisions For Resale
2016-08,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,1175.33,Materials
2016-08,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,682.11,Materials
2016-08,Neighbourhood Services & Resources,Community Services,CTRACK LTD,0,985.5,Ict Hardware Support & Maintenance
2016-08,Neighbourhood Services & Resources,Community Services,DE-POEL,0,566.1,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Community Services,DE-POEL,0,566.1,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Community Services,DE-POEL,0,525.4,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Community Services,DE-POEL,0,566.1,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Community Services,DE-POEL,0,739.17,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080666,849,Transport
2016-08,Neighbourhood Services & Resources,Community Services,EURO TRUCK BODIES LTD,0,891.3,Materials
2016-08,Neighbourhood Services & Resources,Community Services,FACULTATIEVE TECHNOLOGIES,3085622,619.9,Equipment R&M
2016-08,Neighbourhood Services & Resources,Community Services,FLYING ENTERTAINMENT LIMITED,0,11471.75,Artist Payments
2016-08,Neighbourhood Services & Resources,Community Services,FLYING ENTERTAINMENT LIMITED,0,66333.6,Artist Payments
2016-08,Neighbourhood Services & Resources,Community Services,FOOLS PARADISE LTD,0,3240,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,FRIENDS OF SNIPE POND,3085120,6392.5,Routine Maintenance
2016-08,Neighbourhood Services & Resources,Community Services,G & A SECURITY,0,1691.25,Repairs - Intruder Alarms
2016-08,Neighbourhood Services & Resources,Community Services,G & A SECURITY,0,1276.13,Repairs - Intruder Alarms
2016-08,Neighbourhood Services & Resources,Community Services,GB LUBRICANTS,0,2452.34,Bottled Gas
2016-08,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3085006,14932.2,Vehicle Fuel
2016-08,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3085317,1892.84,Vehicle Fuel
2016-08,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3084510,15172.5,Vehicle Fuel
2016-08,Neighbourhood Services & Resources,Community Services,HUMANTICS COMMUNITY INTEREST COMPANY,0,1540,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,HURWORTH COMMUNITY ASSOCIATION,0,2123.9,Parish Litter Collection
2016-08,Neighbourhood Services & Resources,Community Services,INDOOR OUTDOOR,0,785,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,INDOOR OUTDOOR,0,3091,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,INDOOR OUTDOOR,0,3146,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,INSTITUTE OF SWIMMING LTD,3084638,1245,Employee Training Course Costs
2016-08,Neighbourhood Services & Resources,Community Services,JAMES FLETCHER,3084876,680.4,Production Costs
2016-08,Neighbourhood Services & Resources,Community Services,JON KELLY GARAGE SERVICES LIMITED,0,936.13,Materials
2016-08,Neighbourhood Services & Resources,Community Services,KARCHER (UK) LTD,3085483,599,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,KYOOB,3083844,7703,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,LLOYDS BRITISH A DIVISION OF SPEEDY ASSET SERVICES LTD,3085017,640,Building Repairs And Maintenance
2016-08,Neighbourhood Services & Resources,Community Services,LLOYDS BRITISH A DIVISION OF SPEEDY ASSET SERVICES LTD,3085676,750,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,LONDONDERRY GARAGE (S.E.) LTD,0,528.94,Materials
2016-08,Neighbourhood Services & Resources,Community Services,LS SYSTEMS LTD,3085282,1385.8,Compost
2016-08,Neighbourhood Services & Resources,Community Services,LS SYSTEMS LTD,3085281,1582.4,Compost
2016-08,Neighbourhood Services & Resources,Community Services,M T AUDIO SYSTEMS,3085447,930,Production Costs
2016-08,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,731.01,Bar Provisions For Resale
2016-08,Neighbourhood Services & Resources,Community Services,MIDDLESBROUGH BOROUGH COUNCIL,0,2716.21,Other Waste Sites
2016-08,Neighbourhood Services & Resources,Community Services,MIDDLESBROUGH BOROUGH COUNCIL,0,1578.51,Other Waste Sites
2016-08,Neighbourhood Services & Resources,Community Services,MYTIME ACTIVE,0,3416,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Community Services,NATIONWIDE WATERSLIDE SERVICES LTD,0,1850,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,NORTH EAST TRUCK & VAN LTD,0,626.58,Materials
2016-08,Neighbourhood Services & Resources,Community Services,NORTH EAST TRUCK & VAN LTD,0,1062.61,Materials
2016-08,Neighbourhood Services & Resources,Community Services,NORTH TEES & HARTLEPOOL NHS F TRUST,3080492,550.56,Chemicals
2016-08,Neighbourhood Services & Resources,Community Services,NORTHGATE VEHICLE HIRE LIMITED,0,644.87,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Community Services,PALMERS TYRES LTD,0,600,Materials
2016-08,Neighbourhood Services & Resources,Community Services,PALMERS TYRES LTD,0,636,Materials
2016-08,Neighbourhood Services & Resources,Community Services,PATTISON COACH HIRE,3084468,720,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,PATTISON COACH HIRE,3084468,1360,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,636.89,Catering Provisions
2016-08,Neighbourhood Services & Resources,Community Services,POOL COVER SYSTEMS UK,0,813,Building Repairs And Maintenance
2016-08,Neighbourhood Services & Resources,Community Services,POOL COVER SYSTEMS UK,3085448,568,Building Repairs And Maintenance
2016-08,Neighbourhood Services & Resources,Community Services,PREMIER TRAINING INTERNATIONAL,3084881,899.64,Employee Training Course Costs
2016-08,Neighbourhood Services & Resources,Community Services,PRIMARY PUBLISHING TEESSIDE LTD,3084338,880,Marketing & Advertising
2016-08,Neighbourhood Services & Resources,Community Services,PROSPEC LTD,3084663,1263,Equipment
2016-08,Neighbourhood Services & Resources,Community Services,RESPONSE TECHNICAL SERVICES LIMITED,0,797,Photocopy Charges
2016-08,Neighbourhood Services & Resources,Community Services,RLF BUILDING FUTURES,3064675,1710,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,RUNNING IMP INTERNATIONAL SPORTS LTD,3083797,606.95,Equipment
2016-08,Neighbourhood Services & Resources,Community Services,S JENNINGS LTD,0,526.67,Materials
2016-08,Neighbourhood Services & Resources,Community Services,SCREENTECH,3085921,505,Equipment
2016-08,Neighbourhood Services & Resources,Community Services,SCREENTECH,0,533,Equipment
2016-08,Neighbourhood Services & Resources,Community Services,SOFTBRICK COMPANY LTD,3086002,1000,Building Repairs And Maintenance
2016-08,Neighbourhood Services & Resources,Community Services,SOFTBRICK COMPANY LTD,3084235,641,Building Repairs And Maintenance
2016-08,Neighbourhood Services & Resources,Community Services,SPEEDY HIRE,3083798,1002,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,SPORTMAX,0,876.25,Items For Resale
2016-08,Neighbourhood Services & Resources,Community Services,STEVE WELLS ASSOCIATES LTD,3084325,2000,Building Repairs And Maintenance
2016-08,Neighbourhood Services & Resources,Community Services,STEVE WELLS ASSOCIATES LTD,3083974,3500,Building Repairs And Maintenance
