Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079964,1233.68,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079960,1308.41,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3082295,549.84,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080855,1376.82,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080856,1314.25,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080857,559.67,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080856,559.67,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080857,1497.42,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3082354,705.99,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3082369,761.58,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081234,1221.7,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079974,1227.58,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081968,618.69,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079977,1297.57,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079963,1271.44,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080869,538.22,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080865,538.22,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079982,626.32,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080862,538.22,Materials
2016-06,Neighbourhood Services & Resources,Building Services,CTRACK LTD,3082296,650,R&M (Vehicles)
2016-06,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3080522,2400,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3082034,800,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,558.7,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1062.6,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,879.12,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,502.09,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,771.65,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,656.46,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,646.04,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1062.6,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,779.22,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,677.3,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,526.03,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,605.9,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,608.28,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,608.28,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,608.28,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1062.6,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,846.72,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,820.17,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,670.41,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,594.75,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3080976,1640.93,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3079572,5325.11,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3077978,535.46,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,ENCASEMENT LIMITED,3082907,1568.33,Materials
2016-06,Neighbourhood Services & Resources,Building Services,FRANCIS CONSTRUCTION,3082491,2881.67,Building Repairs And Maintenance
2016-06,Neighbourhood Services & Resources,Building Services,FRANCIS CONSTRUCTION,3082491,576.33,Building Repairs And Maintenance
2016-06,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3079202,566.67,Agency Staff Costs - Non Teaching
2016-06,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3081856,637,Materials
2016-06,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3081951,1670.72,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JCB FINANCE (LEASING LTD),0,816.73,Leasing Charges
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3077552,2203.2,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081819,911.92,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3079989,1487.39,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078788,3456,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,2859.02,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,500.26,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082536,656.22,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082303,1700.16,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078122,664.66,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081679,6155.9,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3077552,4624.73,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081588,1565.88,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081679,5524.18,Materials
2016-06,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081679,6090.9,Materials
2016-06,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3080312,32821.76,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,KIRONA SOLUTIONS LTD,0,5333.34,Ict Software Support & Maintenance
2016-06,Neighbourhood Services & Resources,Building Services,KIRONA SOLUTIONS LTD,3084216,5333.33,Ict Software Support & Maintenance
2016-06,Neighbourhood Services & Resources,Building Services,KIRONA SOLUTIONS LTD,3084216,5333.33,Ict Software Support & Maintenance
2016-06,Neighbourhood Services & Resources,Building Services,LYNX PRECAST LTD,3078330,8631,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080791,580.55,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080786,527.87,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080790,577.2,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081885,607.12,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080649,536.38,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080784,518.8,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080782,569.85,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081900,574.34,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081912,534.63,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081896,618.77,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081551,616.4,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080657,569.85,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080792,601.11,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080789,546.08,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080787,716.38,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3069385,1043.54,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,MKM BUILDING SUPPLIES (HULL) LTD,3082285,703.8,Materials
2016-06,Neighbourhood Services & Resources,Building Services,MKM BUILDING SUPPLIES (HULL) LTD,3082285,820.86,Materials
2016-06,Neighbourhood Services & Resources,Building Services,NETA TRAINING GROUP,3081278,650,Employee Training Course Costs
2016-06,Neighbourhood Services & Resources,Building Services,NORTHERN POWERGRID LIMITED,3082720,552,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,NORTHERN POWERGRID LIMITED,3082978,8248.09,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,NORTHERN POWERGRID LIMITED,3082977,27829.79,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3081529,827.5,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,STONEGRAVE AGGREGATES LTD,3082959,1493.72,Premises Related Hire Charges
2016-06,Neighbourhood Services & Resources,Building Services,WERNICK HIRE LTD,3077842,708.58,Equipment
2016-06,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,0,6988,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,0,2996.33,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,3077615,8200,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,3077615,2547.51,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3079913,1285,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3079913,800,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3080803,1880,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3080803,800,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3080806,2020,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3080806,950,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3081556,1280,Alterations & Improvements - Electrical
2016-06,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3081556,800,Alterations & Improvements - Electrical
2016-06,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.5,Materials
2016-06,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.5,Materials
2016-06,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.5,Materials
2016-06,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.5,Materials
2016-06,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,585,Materials
2016-06,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.5,Materials
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3082186,1014,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3082186,851,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3079322,1400,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3082692,1131,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3083245,774,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,BRIEN & SON LOCKSMITHS,0,2231.31,Equipment
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CLOUD DIALOGS LTD,3082521,1000,Voice Telephone Mobile Costs
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,966.82,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,816.99,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,751.39,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,964.86,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,826.87,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1262.68,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,964.85,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,545.53,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,986.32,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1195.01,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,971.44,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,512.44,Gas
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,EASBY FLOORING LTD,3081800,552.73,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD SECURUS LIMITED,3068538,550,Cyclical - Maint Gates & Doors
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD SECURUS LIMITED,3068538,522.5,Cyclical - Maint Gates & Doors
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD SECURUS LIMITED,3080310,580,Repairs - Door Entry System
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,MANGAR INTERNATIONAL LIMITED,3081991,524,Equipment
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068557,28986.86,Cyclical - External Painting
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3081380,35406,Furniture
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,722.68,Water Charges
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,1669.74,Water Charges
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER,0,1070,Electricity
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,562.71,Electricity
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,621.78,Electricity
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,662.81,Electricity
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,ORBIS PROTECT LTD,3080823,4278.56,Responsive-Empty Hse Security
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,987,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,599,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,626,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,626,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,3061,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,2120,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,589,Direct Charges - Contractors
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,ROVIN ENVIRONMENTAL (NORTH EAST) LTD,3082180,798,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,SAVING ENERGY RENEWABLES NORTH EAST,3081807,500,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3081482,1517.77,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3082402,541.38,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3082402,946.04,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3082698,775.02,Responsive Repairs (General)
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,THE HOUSING OMBUDSMAN,0,5068.8,Subscriptions
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,THYSSENKRUPP ENCASA LIMITED,3067216,651.1,Repairs - Lifts
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,TYNETEC LTD,3081986,1649,Equipment
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,TYNETEC LTD,3083320,6520.5,Equipment
2016-06,Neighbourhood Services & Resources,Housing Revenue Account,WINDOW WISE,3081495,522,Responsive Repairs (General)
2016-06,Chief Executive,Chief Executive,ADAM NIX,3083346,1335.25,Events & Awards
2016-06,Chief Executive,Chief Executive,ALPHA RADIO LTD T/A STAR RADIO,3082162,1900,Events & Awards
2016-06,Chief Executive,Chief Executive,BONNIE DAVIES,3080722,2160,Artist Payments
2016-06,Chief Executive,Chief Executive,FLOWERS BY NATTRASS,3082762,510,Events & Awards
2016-06,Chief Executive,Chief Executive,FRENCH AND LAMMING MEDIA LTD,3082936,537.5,Marketing & Advertising
2016-06,Chief Executive,Chief Executive,MULTICORD,3082041,1015,Events & Awards
2016-06,Chief Executive,Chief Executive,PETRA LLOYD,3080724,1260,Artist Payments
2016-06,Chief Executive,Chief Executive,R & B GROUP,3081975,630,Events & Awards
2016-06,Chief Executive,Chief Executive,STAGE ELECTRICS,3082042,692.46,Events & Awards
2016-06,Chief Executive,Chief Executive,STATUS PROMOTIONS,3083416,557,Events & Awards
2016-06,Chief Executive,Chief Executive,WATERSTONS,3083457,595,Ict Software Support & Maintenance
2016-06,People,Director of Commissioning,ASSOCIATION OF DIRECTORS OF CHILDRENS SERVICES,3080721,780,Employee Training Course Costs
2016-06,People,Director of Commissioning,CAPITA RESOURCING LTD,3083552,8550,Consultancy Fees
2016-06,People,Director of Commissioning,DRUMMOND,3083575,1096.99,Consultancy Fees
2016-06,People,Director of Commissioning,DRUMMOND,3082210,5697.2,Consultancy Fees
2016-06,People,Director of Commissioning,DRUMMOND,3082210,7850.85,Consultancy Fees
2016-06,People,Director of Commissioning,DRUMMOND,3083574,533.85,Consultancy Fees
2016-06,People,Public Health,BLACKETTS MEDICAL PRACTICE,3067235,1610,Other Health Bodies
2016-06,People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3068892,800,Private Contractors
2016-06,People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3068892,530,Private Contractors
2016-06,People,Public Health,COCKERTON PHARMACY (A K MEDICAL CONSULTANCY LTD),3067072,1134.6,Private Contractors
2016-06,People,Public Health,DENMARK STREET PHARMACY,3067075,1112.04,Private Contractors
2016-06,People,Public Health,DENMARK STREET SURGERY,0,3011.7,Other Health Bodies
2016-06,People,Public Health,DE-POEL,0,2031.98,Agency Staff Costs - Non Teaching
2016-06,People,Public Health,DE-POEL,0,1350.84,Agency Staff Costs - Non Teaching
2016-06,People,Public Health,DE-POEL,0,1717.17,Agency Staff Costs - Non Teaching
2016-06,People,Public Health,DE-POEL,0,1860.27,Agency Staff Costs - Non Teaching
2016-06,People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,3083125,1365,Other Health Bodies
2016-06,People,Public Health,DR CHARLTON RUSSELL STEVENS & STONE,3083124,2170,Other Health Bodies
2016-06,People,Public Health,DURHAM CONSTABULARY,3083135,15678.9,Contributions/Donations
2016-06,People,Public Health,NECA SERVICES LTD,3080966,100781.25,Private Contractors
2016-06,People,Public Health,"NHS DURHAM DALES, EASINGTON & SEDGEFIELD CLINICAL COMMISSIONING GROUP",3082883,46581,Other Health Bodies
2016-06,People,Public Health,ROWLANDS PHARMACY,0,1376.21,Private Contractors
2016-06,People,Public Health,ROWLANDS PHARMACY,0,922.57,Private Contractors
2016-06,People,Public Health,ROWLANDS PHARMACY,0,1380.34,Private Contractors
2016-06,People,AD - Commissioning,700 CLUB,0,20374.17,Private Contractors
2016-06,People,AD - Commissioning,AGE UK DARLINGTON,3084005,5390.05,Professional Fees & Consultancy
2016-06,People,AD - Commissioning,AGE UK DARLINGTON,3084006,5390.05,Professional Fees & Consultancy
2016-06,People,AD - Commissioning,AGE UK DARLINGTON,3084007,5390.05,Professional Fees & Consultancy
2016-06,People,AD - Commissioning,BLOOM PROCUREMENT SERVICES LTD,3078687,36000,Course Purchase
2016-06,People,AD - Commissioning,CREATIVE SUPPORT LIMITED,0,7750.77,Private Contractors
2016-06,People,AD - Commissioning,DARLINGTON YMCA FOYER,0,22865.15,Private Contractors
2016-06,People,AD - Commissioning,DARLINGTON YMCA FOYER,0,22865.15,Private Contractors
2016-06,People,AD - Commissioning,DISC,0,31654.69,Private Contractors
2016-06,People,AD - Commissioning,DISC,3083133,15000,Services For Carers
2016-06,People,AD - Commissioning,HEALTHWATCH DARLINGTON,3082900,10974.75,Grants
2016-06,People,AD - Commissioning,KEYRING LIVING SUPPORT NETWORK,0,2581.15,Private Contractors
2016-06,People,AD - Commissioning,MOTT MACDONALD,3084010,6750,Professional Fees & Consultancy
2016-06,People,AD - Commissioning,MOTT MACDONALD,3083136,8242.5,Professional Fees & Consultancy
2016-06,People,AD - Commissioning,SAFEGUARDING TRAINING SOLUTIIONS,3081825,1275,Employee Training Course Costs
2016-06,People,AD - Commissioning,SCHOTT REMOVALS TRANSPORT LTD,3081265,1521.2,Community Care Support
2016-06,People,AD - Commissioning,YOUR HOMES NEWCASTLE,3081272,1217.4,Community Care Support
2016-06,People,Adult Social Care,ALBANY OFFICE FURNITURE SOLUTIONS,3081378,675,Furniture
2016-06,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
2016-06,People,Adult Social Care,BUTTERWICK LIMITED,0,1200,Respite
2016-06,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
2016-06,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
2016-06,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
2016-06,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
2016-06,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
2016-06,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
2016-06,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
2016-06,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3081659,8332.5,Services For Carers
2016-06,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082681,1500,Services For Carers
2016-06,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082634,8750,Advocacy
2016-06,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082634,8750,Advocacy
2016-06,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082634,8750,Advocacy
2016-06,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082976,4914,Advocacy
2016-06,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3082976,2457,Advocacy
2016-06,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3081659,8332.5,Services For Carers
2016-06,People,Adult Social Care,DE-POEL,0,1146.65,Agency Staff Costs - Non Teaching
2016-06,People,Adult Social Care,DE-POEL,0,671.28,Agency Staff Costs - Non Teaching
2016-06,People,Adult Social Care,DE-POEL,0,587.37,Agency Staff Costs - Non Teaching
2016-06,People,Adult Social Care,DE-POEL,0,1142.19,Agency Staff Costs - Non Teaching
2016-06,People,Adult Social Care,DE-POEL,0,895.04,Agency Staff Costs - Non Teaching
