Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2016-12-01,11857.00,Manchester Leisure,Mike Stoane Lighting Ltd,,
2016-12-01,7600.00,Manchester Leisure,Fairway Landscapes Ltd,,
2016-12-01,911.02,Manchester Leisure,Corona Energy Ltd,,
2016-12-01,7167.40,Manchester Leisure,Mike Stoane Lighting Ltd,,
2016-12-01,29483.77,Hospitality + Trading Services,Metamorph Law Ltd,,
2016-12-01,4742.49,Hospitality + Trading Services,One Stop Hire Limited,,
2016-12-01,2956.52,Hospitality + Trading Services,United Utilities Water Plc,,
2016-12-01,2902.32,Hospitality + Trading Services,Corona Energy Ltd,,
2016-12-01,1300.00,Hospitality + Trading Services,S G Equipment Finance Ltd,,
2016-12-01,600.00,Hospitality + Trading Services,CEDR Services Ltd,,
2016-12-01,2315.00,Hospitality + Trading Services,Bartletts Solicitors Ltd,,
2016-12-01,2500.00,Hospitality + Trading Services,Bartletts Solicitors Ltd,,
2016-12-01,30135.75,Adult Social Care,Creative Support Ltd,,
2016-12-01,15502.48,Adult Social Care,Independent Living Alliance,,
2016-12-01,13093.20,Adult Social Care,The Shaw Centre,,
2016-12-01,8460.00,Adult Social Care,Redacted Personal Information,,
2016-12-01,8369.18,Adult Social Care,Future Directions CIC,,
2016-12-01,4293.60,Adult Social Care,Rossendale School Priory,,
2016-12-01,3698.83,Adult Social Care,Rossendale School Priory,,
2016-12-01,2688.64,Adult Social Care,Mosscare Housing Ltd,,
2016-12-01,2625.00,Adult Social Care,Wai Yin Society,,
2016-12-01,1813.50,Adult Social Care,JEB Educational Consultancy Ltd,,
2016-12-01,1252.14,Adult Social Care,Corona Energy Ltd,,
2016-12-01,1034.68,Adult Social Care,The Guinness Partnership Ltd,,
2016-12-01,972.67,Adult Social Care,The Guinness Partnership Ltd,,
2016-12-01,868.19,Adult Social Care,Corona Energy Ltd,,
2016-12-01,790.60,Adult Social Care,The Guinness Partnership Ltd,,
2016-12-01,785.72,Adult Social Care,The Guinness Partnership Ltd,,
2016-12-01,695.74,Adult Social Care,The Guinness Partnership Ltd,,
2016-12-01,682.91,Adult Social Care,Corona Energy Ltd,,
2016-12-01,632.71,Adult Social Care,Corona Energy Ltd,,
2016-12-01,537.79,Adult Social Care,Corona Energy Ltd,,
2016-12-01,505.77,Adult Social Care,Corona Energy Ltd,,
2016-12-01,82014.85,Childrens Services,Manchester Working Ltd,,
2016-12-01,7565.25,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,6047.82,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,1254.47,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,1146.57,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,1145.96,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,1099.41,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,1001.46,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,919.47,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,911.83,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,897.26,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,881.95,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,869.45,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,828.11,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,801.71,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,776.71,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,756.93,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,4823.09,Housing Revenue Account,Corona Energy Ltd,,
2016-12-01,42070.10,Chief Executives,ORANGE (A/PM/01),,
2016-12-01,41666.67,Chief Executives,ORANGE (A/PM/01),,
2016-12-01,12085.12,Chief Executives,Xerox Finance Ltd,,
2016-12-01,5560.00,Chief Executives,Thompsons Solicitors,,
2016-12-01,3550.00,Chief Executives,Kenny Bros (Civil Eng) Ltd,,
2016-12-01,3300.00,Chief Executives,Redacted Personal Information,,
2016-12-01,2373.97,Chief Executives,One Stop Hire Limited,,
2016-12-01,2373.96,Chief Executives,One Stop Hire Limited,,
2016-12-01,1565.46,Chief Executives,Trinity Mirror NW2 Ltd,,
2016-12-01,900.00,Chief Executives,Guardian News and Media Limited,,
2016-12-01,773.50,Chief Executives,CD Chauffeur Hire,,
2016-12-01,753.87,Chief Executives,Trinity Mirror NW2 Ltd,,
2016-12-01,700.05,Chief Executives,Trinity Mirror NW2 Ltd,,
2016-12-01,650.00,Chief Executives,Redacted Personal Information,,
2016-12-01,650.00,Chief Executives,Redacted Personal Information,,
2016-12-01,19824.70,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,13959.74,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,4617.52,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,4490.90,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,3236.75,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,2788.76,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,2051.24,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,2043.08,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,1625.18,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,1611.84,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,1067.92,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,903.46,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,893.08,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,892.75,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,776.38,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,696.24,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,651.14,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,642.96,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,588.98,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,576.93,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,570.27,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,548.21,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,547.07,Regeneration Finance,Corona Energy Ltd,,
2016-12-01,518.46,Regeneration Finance,Corona Energy Ltd,,
2016-12-02,9403.75,Manchester Leisure,The Fitness Training Academy Ltd,,
2016-12-02,3600.00,Manchester Leisure,Modern Designers,,
2016-12-02,2300.00,Manchester Leisure,The Landscape Centre,,
2016-12-02,1200.00,Manchester Leisure,Zion Arts Centre Ltd,,
2016-12-02,654.43,Manchester Leisure,Manchester Working Ltd,,
2016-12-02,636.05,Manchester Leisure,Askews and Holts,,
2016-12-02,559.19,Manchester Leisure,Redacted Personal Information,,
2016-12-02,3976.00,Hospitality + Trading Services,Amtoll Ltd,,
2016-12-02,2500.00,Hospitality + Trading Services,Bartletts Solicitors Ltd,,
2016-12-02,2315.00,Hospitality + Trading Services,Bartletts Solicitors Ltd,,
2016-12-02,1243.75,Hospitality + Trading Services,Gibsons Garden Machinery Limited,,
2016-12-02,1130.00,Hospitality + Trading Services,Heptonstalls LLP,,
2016-12-02,1051.25,Hospitality + Trading Services,Advanced Vehicle Technicians Ltd,,
2016-12-02,740.00,Hospitality + Trading Services,T-Shirts2Print.com,,
2016-12-02,643.74,Hospitality + Trading Services,Gibsons Garden Machinery Limited,,
2016-12-02,217545.12,Adult Social Care,Future Directions CIC,,
2016-12-02,75000.00,Adult Social Care,Central Manchester University Hosp,,
2016-12-02,72606.00,Adult Social Care,B & A Properties,,
2016-12-02,65282.12,Adult Social Care,Mears Limited,,
