Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2014-04-01,1461.76,Adult Social Care,Essential Papers Ltd,,
2014-04-01,1000.00,Childrens Services,Sanctuary Housing Association,,
2014-04-01,1989.40,Adult Social Care,Barnardos Manchester Leaving Care S,,
2014-04-01,1425.00,Manchester Leisure,Clean-Up UK Limited,,
2014-04-01,1425.00,Manchester Leisure,Clean-Up UK Limited,,
2014-04-01,1520.48,Adult Social Care,Riverside ECHG,,
2014-04-01,7557.52,Adult Social Care,Riverside ECHG,,
2014-04-01,745.00,Adult Social Care,Stockport Domestic Appliance Servic,,
2014-04-01,673.35,Childrens Services,St.Vincent'S Housing Association,,
2014-04-01,3920.00,Libraries and Theatres,Oldham Borough Council,,
2014-04-01,1821.17,Adult Social Care,Better Choices Ltd,,
2014-04-01,500.00,Childrens Services,Bedspace Resource Ltd,,
2014-04-01,2500.00,Chief Executives,Buttress Fuller Alsop Williams Ltd,,
2014-04-01,1160.40,Chief Executives,Interpreter Booking Services,,
2014-04-01,4113.44,Environment and Operations,Manchester Dogs Home,,
2014-04-01,6563.70,Chief Executives,TSL Education Ltd,,
2014-04-01,2157.30,Chief Executives,TSL Education Ltd,,
2014-04-01,3041.30,Hospitality + Trading Services,E & E Workwear,,
2014-04-01,1214.96,Childrens Services,Fresh Start Independence Project,,
2014-04-01,590.58,Manchester Leisure,Wessex Pictures,,
2014-04-01,2000.00,Manchester Leisure,Manchester Digital Laboratory,,
2014-04-01,2000.00,Manchester Leisure,Manchester Digital Laboratory,,
2014-04-01,1054.00,Hospitality + Trading Services,Furnace Construction Cremators Ltd,,
2014-04-01,829.80,Hospitality + Trading Services,Furnace Construction Cremators Ltd,,
2014-04-01,1296.70,Hospitality + Trading Services,Furnace Construction Cremators Ltd,,
2014-04-01,2746.00,Adult Social Care,Funeral Prtnrs t/a Michael Kennedy,,
2014-04-01,694.81,Childrens Services,Manchester Congolese Organisation,,
2014-04-02,1466.86,Childrens Services,Iron Mountain,,
2014-04-02,720.30,Childrens Services,Iron Mountain,,
2014-04-02,1048.15,Adult Social Care,The Furnishing Service Ltd,,
2014-04-02,668.12,Adult Social Care,The Furnishing Service Ltd,,
2014-04-02,586.33,Adult Social Care,The Furnishing Service Ltd,,
2014-04-02,508.79,Adult Social Care,The Furnishing Service Ltd,,
2014-04-02,541.20,Childrens Services,The Furnishing Service Ltd,,
2014-04-02,686.55,Childrens Services,Assessment & Qualifications Allianc,,
2014-04-02,516.47,Hospitality + Trading Services,Dennis Eagle Ltd,,
2014-04-02,949.20,Hospitality + Trading Services,Wolseley Util Ltd T/A Burdens,,
2014-04-02,44300.34,Hospitality + Trading Services,NSL Ltd,,
2014-04-02,593.00,Hospitality + Trading Services,Teleshore (Uk) Ltd,,
2014-04-02,650.00,Childrens Services,The Manchester College,,
2014-04-02,650.00,Childrens Services,The Manchester College,,
2014-04-02,650.00,Childrens Services,The Manchester College,,
2014-04-02,650.00,Childrens Services,The Manchester College,,
2014-04-02,1870.00,Chief Executives,Kensite Services Ltd,,
2014-04-02,1425.00,Manchester Leisure,Clean-Up UK Limited,,
2014-04-02,1175.00,Manchester Leisure,Clean-Up UK Limited,,
2014-04-02,1425.00,Manchester Leisure,Clean-Up UK Limited,,
2014-04-02,1495.64,Hospitality + Trading Services,G4S Cash Services (Uk) Ltd,,
2014-04-02,1019.23,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2014-04-02,779.80,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2014-04-02,776.01,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2014-04-02,656.71,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2014-04-02,622.54,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2014-04-02,2210.00,Hospitality + Trading Services,Asd Metal Services,,
2014-04-02,1059.75,Chief Executives,Banner Business Services Ltd,,
2014-04-02,1125.00,Adult Social Care,Redacted Personal Information,,
2014-04-02,820.00,Manchester Leisure,Caritas Diocese of Salford,,
2014-04-02,3685.00,Chief Executives,Astra Signs,,
2014-04-02,750.00,Chief Executives,Astra Signs,,
2014-04-02,550.00,Chief Executives,Astra Signs,,
2014-04-02,4651.79,Housing Revenue Account,Valuation Office Agency,,
2014-04-02,646.00,Corporate Services,Transport for Greater Manchester,,
2014-04-02,10966.41,GMIST (Greater Mcr Integrated),Salford City Council,,
2014-04-02,2266.66,Childrens Services,4CT Limited,,
2014-04-02,1086.75,Regeneration Finance,Egan Reid Stationery Co Ltd,,
2014-04-02,59764.50,Childrens Services,The Big Life Company,,
2014-04-02,20108.13,Childrens Services,The Big Life Company,,
2014-04-02,11809.02,Childrens Services,The Big Life Company,,
2014-04-02,1245.75,Chief Executives,Computerland Uk Ltd,,
2014-04-02,23652.00,Chief Executives,Computerland Uk Ltd,,
2014-04-02,1468.50,Childrens Services,Big Life Families,,
2014-04-02,823.50,Childrens Services,Big Life Families,,
2014-04-02,742.50,Childrens Services,Big Life Families,,
2014-04-02,726.00,Childrens Services,Big Life Families,,
2014-04-02,676.50,Childrens Services,Big Life Families,,
2014-04-02,661.50,Childrens Services,Big Life Families,,
2014-04-02,602.25,Childrens Services,Big Life Families,,
2014-04-02,580.50,Childrens Services,Big Life Families,,
2014-04-02,561.00,Childrens Services,Big Life Families,,
2014-04-02,513.00,Childrens Services,Big Life Families,,
2014-04-02,511.50,Childrens Services,Big Life Families,,
2014-04-02,600.00,Manchester Leisure,Department For Work & Pensions,,
2014-04-02,728.65,Corporate Services,Morson International,,
2014-04-02,35337.60,Hospitality + Trading Services,Specialist Vehicle rental,,
2014-04-02,1214.96,Childrens Services,Fresh Start Independence Project,,
2014-04-02,1138.45,Childrens Services,Wrixon Care,,
2014-04-02,4010.20,Hospitality + Trading Services,One Stop Hire Limited,,
2014-04-02,2350.35,Corporate Services,NPS North West Ltd,,
2014-04-02,525.21,Hospitality + Trading Services,Ralph Livesey Ltd,,
2014-04-02,3000.00,Regeneration Finance,Levenshulme Inspire,,
2014-04-02,3250.00,Housing Revenue Account,Locata (Housing Services) Ltd,,
2014-04-02,5393.28,Hospitality + Trading Services,Security Monitoring Centres Ltd,,
2014-04-02,3000.00,Regeneration Finance,Landmark Chambers,,
2014-04-02,2350.00,Childrens Services,Core Assets Childrens Services,,
2014-04-02,2350.00,Childrens Services,Core Assets Childrens Services,,
2014-04-02,705.00,Childrens Services,Core Assets Childrens Services,,
2014-04-02,2000.00,Manchester Leisure,Healthy Me Healthy Communities,,
2014-04-02,2000.00,Manchester Leisure,Healthy Me Healthy Communities,,
2014-04-02,684.60,Childrens Services,Sanyu Daycare,,
2014-04-02,2000.00,Manchester Leisure,North Manchester Work Clubs,,
2014-04-02,2759.03,Environment and Operations,CSPT Ltd t/a Community Safety,,
2014-04-02,2299.19,Environment and Operations,CSPT Ltd t/a Community Safety,,
2014-04-02,2068.15,Environment and Operations,CSPT Ltd t/a Community Safety,,
2014-04-02,1723.46,Environment and Operations,CSPT Ltd t/a Community Safety,,
2014-04-02,2068.15,Environment and Operations,CSPT Ltd t/a Community Safety,,
2014-04-02,2759.03,Environment and Operations,CSPT Ltd t/a Community Safety,,
2014-04-02,1200.00,Regeneration Finance,Visual Logic Limited,,
2014-04-02,929.10,Hospitality + Trading Services,BRAMBLES FOODS LTD,,
2014-04-03,101882.63,Corporate Services,Oldham Borough Council,,
2014-04-03,500.00,Chief Executives,Showmed,,
2014-04-03,18785.81,Hospitality + Trading Services,Carlton Fuels Ltd,,
2014-04-03,3394.65,Regeneration Finance,District Surveyors Associ. Ltd,,
2014-04-03,700.30,Hospitality + Trading Services,Pasta King (Uk) Ltd,,
2014-04-03,1600.48,Manchester Leisure,Arco Group Ltd,,
2014-04-03,600.00,Childrens Services,Arc People Development Ltd,,
2014-04-03,616.38,Adult Social Care,British Gas Plc,,
2014-04-03,595.20,Adult Social Care,British Gas Plc,,
2014-04-03,587.92,Adult Social Care,British Gas Plc,,
2014-04-03,15132.97,Adult Social Care,Depaul Trust (Rent Receivables),,
2014-04-03,12670.52,Adult Social Care,Depaul Trust (Rent Receivables),,
2014-04-03,3017.00,Regeneration Finance,The Manchester College,,
2014-04-03,2567.00,Regeneration Finance,The Manchester College,,
2014-04-03,3017.00,Regeneration Finance,The Manchester College,,
2014-04-03,972.00,Chief Executives,Bowe Systec,,
2014-04-03,969.80,Chief Executives,Tube Uk Ltd,,
2014-04-03,809.88,Childrens Services,Reed Employment Plc,,
2014-04-03,6831.89,Chief Executives,Reed Employment Plc,,
2014-04-03,5388.20,Chief Executives,Reed Employment Plc,,
2014-04-03,2647.05,Chief Executives,Reed Employment Plc,,
2014-04-03,2352.90,Chief Executives,Reed Employment Plc,,
2014-04-03,52431.05,Childrens Services,Barnardo's North West,,
2014-04-03,39230.54,Childrens Services,Barnardo's North West,,
2014-04-03,4549.15,Adult Social Care,Alere Toxicology Plc,,
2014-04-03,4549.15,Adult Social Care,Alere Toxicology Plc,,
2014-04-03,1293.50,Childrens Services,Moss Side Millennium Powerhouse Ltd,,
2014-04-03,647.00,Childrens Services,Moss Side Millennium Powerhouse Ltd,,
2014-04-03,543.00,Childrens Services,Ocr,,
2014-04-03,758.08,Corporate Services,Rossendales Ltd,,
2014-04-03,788.37,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2014-04-03,545.23,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2014-04-03,1530.00,Chief Executives,Allied Publicity Serv.(Manchester),,
2014-04-03,919.00,Hospitality + Trading Services,Asd Metal Services,,
2014-04-03,870.50,Hospitality + Trading Services,Asd Metal Services,,
2014-04-03,919.00,Hospitality + Trading Services,Asd Metal Services,,
2014-04-03,8019.96,Chief Executives,Electoral Reform Services Ltd,,
2014-04-03,1155.00,Chief Executives,Anglo European Private Detectives L,,
2014-04-03,980.00,Adult Social Care,Hemingways Marketing Services Ltd,,
