Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2016-02-01,91844.33,Adult Social Care,University Hospital of South Mcr,,
2016-02-01,57061.00,Regeneration Finance,Salford City Council,,
2016-02-01,30000.00,Regeneration Finance,The Carbon and Energy Fund Ltd,,
2016-02-01,20429.08,Adult Social Care,University Hospital of South Mcr,,
2016-02-01,1443.04,Hospitality + Trading Services,Chubb Systems Ltd,,
2016-02-01,1015.31,Chief Executives,SRM Schoberer Rad Messtechnik GmbH,,
2016-02-01,817.23,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2016-02-01,693.91,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2016-02-01,649.33,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2016-02-01,646.40,Hospitality + Trading Services,Ecomix Concrete Ltd,,
2016-02-01,630.00,Manchester Leisure,Thompsons Solicitors,,
2016-02-01,627.00,Manchester Leisure,Department For Work & Pensions,,
2016-02-01,567.78,Adult Social Care,Zero Six,,
2016-02-01,500.00,Chief Executives,Redacted Personal Information,,
2016-02-01,1618.00,Chief Executives,VP Bastion Ltd,,
2016-02-02,1111414.15,Chief Executives,ISG Construction Limited,,
2016-02-02,147868.70,Housing Revenue Account,Northwards Housing Limited,,
2016-02-02,102125.00,Housing General Fund,Kuits,,
2016-02-02,52495.18,Hospitality + Trading Services,Clearway Drainage Systems Ltd,,
2016-02-02,43520.60,Hospitality + Trading Services,Manchester Van Hire Ltd,,
2016-02-02,39468.00,Adult Social Care,Greater Manchester West,,
2016-02-02,38167.76,Chief Executives,Manchester Working Ltd,,
2016-02-02,36827.84,Corporate Services,Trafford M.B.C.,,
2016-02-02,33215.83,Adult Social Care,Park Crescent Hotel Ltd,,
2016-02-02,31479.72,Adult Social Care,Trafford M.B.C.,,
2016-02-02,30135.75,Adult Social Care,Creative Support Ltd,,
2016-02-02,29272.29,Adult Social Care,Accommodation Links Ltd,,
2016-02-02,27365.52,Adult Social Care,Trafford M.B.C.,,
2016-02-02,23028.50,Adult Social Care,Sanctuary Housing Association,,
2016-02-02,17072.00,Adult Social Care,Breakthrough Uk Ltd,,
2016-02-02,16976.88,Environment and Operations,Amey OW Limited,,
2016-02-02,12279.87,GMIST (Greater Mcr Integrated),Bury M.B.C.,,
2016-02-02,10644.59,Libraries and Theatres,Greater Manchester Police,,
2016-02-02,9901.00,Regeneration Finance,Manchester Working Ltd,,
2016-02-02,8413.00,Adult Social Care,The Shaw Centre,,
2016-02-02,7600.00,Regeneration Finance,Colliers International,,
2016-02-02,7443.00,Environment and Operations,Manchester Working Ltd,,
2016-02-02,7200.00,Adult Social Care,Pepper Stacey Ltd,,
2016-02-02,6777.87,Corporate Services,Manchester Working Ltd,,
2016-02-02,6659.77,Hospitality + Trading Services,Stapletons Tyre Services,,
2016-02-02,5983.33,Adult Social Care,The Shaw Centre,,
2016-02-02,5757.00,Adult Social Care,North Chadderton School,,
2016-02-02,4631.76,Adult Social Care,The Together Trust,,
2016-02-02,4631.76,Adult Social Care,The Together Trust,,
2016-02-02,4617.93,Housing Revenue Account,Northwards Housing Limited,,
2016-02-02,4578.20,Environment and Operations,Express Solicitors,,
2016-02-02,4500.00,Manchester Leisure,Zion Arts Centre Ltd,,
2016-02-02,4360.18,Hospitality + Trading Services,Manchester Van Hire Ltd,,
2016-02-02,4192.76,Regeneration Finance,Manchester Working Ltd,,
2016-02-02,4128.33,Adult Social Care,The Together Trust,,
2016-02-02,4117.12,Adult Social Care,The Together Trust,,
2016-02-02,4000.00,Manchester Leisure,Manchester Jewish Museum,,
2016-02-02,3919.00,Chief Executives,Clicky Media Ltd,,
2016-02-02,3898.00,Adult Social Care,United Response,,
2016-02-02,3600.00,Environment and Operations,Solon Security Ltd,,
2016-02-02,3600.00,Regeneration Finance,Colliers International,,
2016-02-02,3500.00,Environment and Operations,Woodward Solicitors,,
2016-02-02,3261.00,Corporate Services,HMCTS (Manchester),,
2016-02-02,3221.14,Housing Revenue Account,Manchester Working Ltd,,
2016-02-02,3125.00,Adult Social Care,Funeral Prtnrs t/a Michael Kennedy,,
2016-02-02,2970.00,Chief Executives,The Law Society,,
2016-02-02,2847.00,Environment and Operations,Woodward Solicitors,,
2016-02-02,2808.70,Manchester Leisure,Howarth Timber,,
2016-02-02,2654.12,Adult Social Care,Mosscare Housing Ltd,,
2016-02-02,2157.44,Hospitality + Trading Services,Marshalls Mono Ltd,,
2016-02-02,2076.00,Corporate Services,HMCTS (Manchester),,
2016-02-02,2040.00,Adult Social Care,University Of Manchester,,
2016-02-02,2040.00,Adult Social Care,University Of Manchester,,
2016-02-02,2014.00,Environment and Operations,Lancashire County Council,,
2016-02-02,1999.50,Manchester Leisure,Aquam Water Services Limited,,
2016-02-02,1990.00,Manchester Leisure,Aquam Water Services Limited,,
2016-02-02,1960.00,Chief Executives,Redacted Personal Information,,
2016-02-02,1837.50,Adult Social Care,Cheadle Royal Healthcare,,
2016-02-02,1569.40,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2016-02-02,1500.00,Manchester Leisure,Zion Arts Centre Ltd,,
2016-02-02,1372.65,Regeneration Finance,Data Space Limited,,
2016-02-02,1250.00,Adult Social Care,Arcon Housing Association Ltd,,
2016-02-02,1190.00,Adult Social Care,Redacted Personal Information,,
2016-02-02,1050.00,Adult Social Care,Liquid Personnel Ltd,,
2016-02-02,1050.00,Adult Social Care,Redacted Personal Information,,
2016-02-02,937.56,Hospitality + Trading Services,Adt Fire & Security,,
2016-02-02,876.00,Adult Social Care,DAVIDPHILLIPS.COM -V/T,,
2016-02-02,876.00,Housing General Fund,Kuits,,
2016-02-02,860.00,Regeneration Finance,Sue-Le-Bonne Corporate,,
2016-02-02,781.30,Manchester Leisure,Howarth Timber,,
2016-02-02,780.00,Chief Executives,MediaCo Outdoor Limited,,
2016-02-02,745.00,Hospitality + Trading Services,Ecomix Concrete Ltd,,
2016-02-02,718.00,Adult Social Care,Capita Business Services Ltd,,
2016-02-02,714.00,Environment and Operations,A P Broome Landscapes Ltd,,
2016-02-02,700.00,Regeneration Finance,The Conservation Volunteers,,
2016-02-02,693.00,Manchester Leisure,SPOTSPOTLTD,,
2016-02-02,690.40,Adult Social Care,Drive Medical Limited,,
2016-02-02,673.67,Manchester Leisure,Motion Picture Licensing Company,,
2016-02-02,646.40,Hospitality + Trading Services,Ecomix Concrete Ltd,,
2016-02-02,637.00,Environment and Operations,Department For Work & Pensions,,
2016-02-02,635.26,Hospitality + Trading Services,Adt Fire & Security,,
2016-02-02,586.11,Hospitality + Trading Services,Brake Bros Foodservice Ltd,,
2016-02-02,578.52,Hospitality + Trading Services,Adt Fire & Security,,
2016-02-02,544.40,Regeneration Finance,Data Space Limited,,
2016-02-02,536.61,Adult Social Care,Cooperative Childcare,,
2016-02-02,515.00,Environment and Operations,A P Broome Landscapes Ltd,,
2016-02-02,693.00,Manchester Leisure,SPOTSPOTLTD,,
2016-02-02,700.00,Regeneration Finance,The Conservation Volunteers,,
2016-02-02,850.00,Adult Social Care,Manchester Central,,
2016-02-02,1440.00,Environment and Operations,Manchester Central,,
2016-02-02,2040.00,Adult Social Care,University Of Manchester,,
2016-02-02,2040.00,Adult Social Care,University Of Manchester,,
2016-02-02,3221.14,Housing Revenue Account,Manchester Working Ltd,,
2016-02-02,3221.14,Housing Revenue Account,Manchester Working Ltd,,
