Payment Date,Amount,Organisational Unit,Benificiary Name,Company Number,Charity Number
2012-04-02,1450.00,Childrens Services,Randstad Education,,
2012-04-02,1450.00,Childrens Services,Randstad Education,,
2012-04-02,1300.00,Childrens Services,Randstad Education,,
2012-04-02,1200.00,Childrens Services,Randstad Education,,
2012-04-02,1118.60,Childrens Services,Randstad Education,,
2012-04-02,675,Childrens Services,Randstad Education,,
2012-04-02,675,Childrens Services,Randstad Education,,
2012-04-02,675,Childrens Services,Randstad Education,,
2012-04-02,675,Childrens Services,Randstad Education,,
2012-04-02,675,Childrens Services,Randstad Education,,
2012-04-02,3947.97,Chief Executives,Bs Project Services Ltd T/A,,
2012-04-02,1851.01,Chief Executives,Eden Brown Ltd,,
2012-04-02,23569.09,Hospitality + Trading Services,Ocean Contract Cleaning Ltd,,
2012-04-02,1670.03,Housing Revenue Account,Edmundson Electrical Ltd,,
2012-04-02,11343.23,Housing Revenue Account,Permadoor,,
2012-04-02,5544.66,Housing Revenue Account,Permadoor,,
2012-04-02,4529.70,Housing Revenue Account,Permadoor,,
2012-04-02,2538.86,Housing Revenue Account,Permadoor,,
2012-04-02,1996.74,Housing Revenue Account,Permadoor,,
2012-04-02,656.64,Adult Social Care,The Furnishing Service Ltd,,
2012-04-02,602.09,Adult Social Care,The Furnishing Service Ltd,,
2012-04-02,500,Chief Executives,Jewish Woman's Aid,,
2012-04-02,2742.50,Libraries and Theatres,Manchester Metropolitan University,,
2012-04-02,895,Childrens Services,Stagecoach Manchester,,
2012-04-02,812.5,Childrens Services,Quayside Care Ltd,,
2012-04-02,520,Childrens Services,Quayside Care Ltd,,
2012-04-02,2360.00,Chief Executives,T-Mobile,,
2012-04-02,1770.00,Chief Executives,T-Mobile,,
2012-04-02,590,Chief Executives,T-Mobile,,
2012-04-02,5526.95,Childrens Services,Cresta Car Hire,,
2012-04-02,1009.10,Hospitality + Trading Services,Approved Hydraulics,,
2012-04-02,1197.20,Hospitality + Trading Services,F T Factors,,
2012-04-03,38036.68,Adult Social Care,Mcr Mental Health & Social Care Tru,,
2012-04-03,1450.00,Childrens Services,Randstad Education,,
2012-04-03,1450.00,Childrens Services,Randstad Education,,
2012-04-03,1300.00,Childrens Services,Randstad Education,,
2012-04-03,1200.00,Childrens Services,Randstad Education,,
2012-04-03,1118.60,Childrens Services,Randstad Education,,
2012-04-03,675,Childrens Services,Randstad Education,,
2012-04-03,675,Childrens Services,Randstad Education,,
2012-04-03,675,Childrens Services,Randstad Education,,
2012-04-03,8670.87,Chief Executives,247 Professional Health,,
2012-04-03,3774.67,Chief Executives,247 Professional Health,,
2012-04-03,6575.93,Chief Executives,Morson International,,
2012-04-03,8799.80,Chief Executives,Reed Employment Plc,,
2012-04-03,2250.00,Hospitality + Trading Services,Asd Metal Services,,
2012-04-03,682,Hospitality + Trading Services,Burdens Ltd,,
2012-04-03,636,Hospitality + Trading Services,Burdens Ltd,,
2012-04-03,729.1,Manchester Leisure,Southcott Catering Ltd,,
2012-04-03,28979.70,Manchester Leisure,E & E Workwear,,
2012-04-03,540,Corporate Services,Orbit Propert Management,,
2012-04-03,6000.00,Corporate Services,Redacted Personal Information,,
2012-04-03,6558.75,Housing Revenue Account,Deloitte Mcs Ltd,,
2012-04-03,22758.00,Housing Revenue Account,Pricewaterhousecoopers LLP,,
2012-04-03,2400.00,Manchester Leisure,Clean-Up UK Limited,,
2012-04-03,750,Manchester Leisure,Clean-Up UK Limited,,
2012-04-03,81123.00,Housing Revenue Account,Northwards Housing Limited,,
2012-04-03,68538.00,Housing Revenue Account,Northwards Housing Limited,,
2012-04-03,19632.38,Housing Revenue Account,Northwards Housing Limited,,
2012-04-03,7931.08,Housing Revenue Account,Northwards Housing Limited,,
2012-04-03,5505.00,Housing Revenue Account,Northwards Housing Limited,,
2012-04-03,2050.36,Housing Revenue Account,Wrekin Windows,,
2012-04-03,1398.48,Housing Revenue Account,Wrekin Windows,,
2012-04-03,651.88,Housing Revenue Account,Wrekin Windows,,
2012-04-03,2050.36,Housing Revenue Account,Wrekin Windows,,
2012-04-03,1200.00,Manchester Leisure,Clean-Up UK Limited,,
2012-04-03,550,Manchester Leisure,Clean-Up UK Limited,,
2012-04-03,1499.66,Adult Social Care,Sunridge Upholstery Ltd,,
2012-04-03,995.2,Chief Executives,R.E.V Gomm Ltd,,
2012-04-03,2200.00,Manchester Leisure,Clean-Up UK Limited,,
2012-04-03,3000.00,Adult Social Care,Great Places Housing Association,,
2012-04-03,666.67,Childrens Services,North West Media Ltd,,
2012-04-03,666.67,Childrens Services,North West Media Ltd,,
2012-04-03,1089.48,Environment and Operations,Stanley Security Solutions,,
2012-04-03,729.25,Childrens Services,Computerland Uk Ltd,,
2012-04-03,1200.00,Environment and Operations,Redacted Personal Information,,
2012-04-03,2106.00,Chief Executives,Trojan Consultants Ltd,,
2012-04-03,729,Chief Executives,Bowe Systec,,
2012-04-03,504,Manchester Leisure,Chorlton Runners,,
2012-04-03,2400.00,Manchester Leisure,Clean-Up UK Limited,,
2012-04-03,600,Manchester Leisure,Clean-Up UK Limited,,
2012-04-03,1228.00,Adult Social Care,Priory Healthcare Limited,,
2012-04-03,921,Adult Social Care,Priory Healthcare Limited,,
2012-04-03,4050.00,Childrens Services,INCITU,,
2012-04-03,695,Chief Executives,Astra Signs,,
2012-04-03,1590.00,Environment and Operations,Staffordshire County Council,,
2012-04-03,1011.19,Childrens Services,Safehands Network Ltd,,
2012-04-03,1475.00,Mersey Valley Joint Committee,BDO Stoy Hayward LLP,,
2012-04-03,24423.75,Adult Social Care,Mars Pension Trustees Limited,,
2012-04-03,1250.00,Corporate Services,Aprirose Ltd,,
2012-04-03,8536.09,Adult Social Care,Peace Haven Nursing Home,,
2012-04-03,6383.64,Adult Social Care,Peace Haven Nursing Home,,
2012-04-03,3098.25,Adult Social Care,Peace Haven Nursing Home,,
2012-04-03,1403.70,Adult Social Care,Peace Haven Nursing Home,,
2012-04-03,4707.68,Adult Social Care,Peace Haven Nursing Home,,
2012-04-03,1562.16,Adult Social Care,Peace Haven Nursing Home,,
2012-04-03,10687.68,Adult Social Care,Peace Haven Nursing Home,,
2012-04-03,4942.64,Adult Social Care,Peace Haven Nursing Home,,
2012-04-03,112663.86,Housing General Fund,Redrow Homes Lancashire,,
2012-04-03,112663.86,Housing General Fund,Redrow Homes Lancashire,,
2012-04-03,108488.86,Housing General Fund,Redrow Homes Lancashire,,
2012-04-03,89290.98,Housing General Fund,Redrow Homes Lancashire,,
2012-04-03,89283.86,Housing General Fund,Redrow Homes Lancashire,,
